AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
6.539,1.983,-57,3.303,0.25,-52,8.381,1.698,-66,2,2
6.539,1.837,-57,3.342,0.218,-52,8.655,1.71,-65,2,2
6.461,1.992,-57,3.381,0.188,-52,8.459,1.416,-66,2,2
6.578,1.884,-57,3.381,0.183,-52,8.498,1.311,-64,2,2
6.422,1.954,-57,3.342,0.193,-52,8.577,1.316,-64,2,2
6.656,1.779,-57,3.264,0.246,-52,8.655,1.419,-64,2,2
6.383,2.02,-57,3.342,0.176,-52,8.538,1.459,-65,2,2
6.5,1.914,-57,3.264,0.216,-52,8.616,1.629,-65,2,2
6.656,1.75,-57,3.42,0.214,-52,8.616,1.406,-65,2,2
6.734,1.654,-57,3.342,0.151,-52,8.577,1.379,-65,2,2
6.461,2.02,-57,3.342,0.222,-52,8.381,1.351,-66,2,2
6.656,1.736,-56,3.42,0.172,-52,8.538,2.061,-66,2,2
6.5,1.857,-56,3.381,0.231,-52,8.694,2.069,-66,2,2
6.5,1.815,-57,3.459,0.093,-52,8.499,1.45,-68,2,2
6.656,1.649,-57,3.498,0.111,-52,8.538,1.284,-65,2,2
6.944,1.679,-50,3.342,0.151,-52,8.85,1.567,-64,2,2
6.827,1.601,-52,3.381,0.172,-52,8.811,1.283,-66,2,2
6.461,1.818,-57,3.342,0.181,-52,9.045,1.153,-64,2,2
6.461,1.731,-57,3.42,0.203,-52,8.772,1.389,-65,2,2
6.539,1.735,-57,3.42,0.172,-52,8.811,1.251,-65,2,2
6.695,1.687,-56,3.264,0.225,-52,8.733,1.309,-65,2,2
6.461,1.977,-57,3.342,0.213,-52,8.928,1.137,-64,2,2
7.374,1.482,-52,3.381,0.203,-52,8.889,1.2,-64,2,2
6.5,1.943,-56,3.381,0.152,-52,8.85,1.258,-64,2,2
6.539,1.808,-57,3.303,0.23,-52,8.772,1.403,-64,2,2
6.578,1.818,-57,3.459,0.099,-52,8.42,1.391,-64,2,2
6.539,1.881,-56,3.381,0.171,-52,8.694,1.195,-65,2,2
6.422,2.15,-52,3.303,0.246,-52,8.499,1.273,-66,2,2
7.295,2.027,-52,3.459,0.118,-52,8.811,1.186,-65,2,2
6.578,1.791,-56,3.498,0.117,-52,8.694,2.04,-65,2,2
6.422,1.954,-56,3.42,0.186,-52,8.499,1.441,-65,2,2
6.695,1.701,-56,3.459,0.085,-52,8.733,1.192,-65,2,2
6.461,2.133,-52,3.537,0.176,-52,8.928,2.134,-65,2,2
6.617,1.89,-56,3.342,0.244,-51,14.407,0.182,-65,2,2
6.5,1.9,-57,3.147,0.264,-52,8.616,1.538,-65,2,2
6.617,1.77,-57,3.381,0.221,-51,8.889,1.399,-64,2,2
6.5,1.885,-56,3.303,0.206,-51,8.772,1.544,-64,2,2
6.539,1.809,-56,3.303,0.246,-51,8.733,1.402,-64,2,2
6.578,1.732,-57,3.225,0.265,-52,8.772,1.202,-64,2,2
6.617,1.799,-57,3.303,0.256,-51,8.967,1.281,-64,2,2
6.774,1.892,-56,3.42,0.172,-52,8.694,1.163,-67,2,2
6.578,1.949,-56,3.381,0.222,-52,8.655,1.142,-65,2,2
6.539,1.924,-57,3.342,0.192,-51,8.811,1.182,-65,2,2
6.461,2.038,-56,3.303,0.254,-51,8.616,1.853,-66,2,2
6.734,1.842,-57,3.342,0.192,-51,8.889,1.143,-65,2,2
6.5,1.988,-56,3.303,0.215,-51,8.772,1.371,-66,2,2
6.539,1.852,-57,3.225,0.279,-51,8.967,1.418,-66,2,2
6.617,1.812,-56,3.303,0.255,-52,8.811,1.307,-66,2,2
6.578,1.875,-56,3.225,0.29,-51,8.694,1.612,-66,2,2
6.5,1.987,-57,3.264,0.229,-52,8.655,1.182,-66,2,2
6.5,1.888,-57,3.342,0.231,-51,8.733,1.234,-65,2,2
6.617,2.016,-57,3.303,0.241,-51,8.85,1.248,-64,2,2
6.461,2.037,-57,3.381,0.195,-51,8.733,1.313,-65,2,2
6.461,2.021,-57,3.381,0.207,-51,8.694,1.273,-66,2,2
6.695,1.817,-57,3.342,0.204,-52,8.733,1.232,-66,2,2
6.656,1.824,-57,3.381,0.209,-52,8.967,1.121,-67,2,2
6.344,2.094,-57,3.498,0.139,-52,8.889,1.403,-65,2,2
6.461,2.021,-57,3.538,0.152,-52,9.241,0.912,-65,2,2
6.617,1.798,-57,3.498,0.188,-52,9.162,0.902,-66,2,2
6.5,1.9,-57,3.303,0.221,-52,9.123,0.871,-65,2,2
6.656,1.795,-57,3.303,0.221,-52,8.85,1.144,-65,2,2
7.256,1.595,-52,3.342,0.187,-52,8.772,1.142,-65,2,2
6.617,1.812,-57,3.381,0.168,-52,9.006,1.198,-65,2,2
6.539,1.982,-57,3.342,0.192,-51,8.967,0.987,-66,2,2
6.539,1.839,-57,3.42,0.195,-52,8.694,2.553,-67,2,2
6.695,1.79,-57,3.303,0.176,-52,9.006,1.083,-67,2,2
6.695,1.833,-52,3.381,0.23,-52,8.772,1.138,-67,2,2
6.656,1.808,-57,3.577,0.125,-52,9.084,0.944,-67,2,2
6.5,2.016,-57,3.538,0.182,-52,9.006,1.183,-67,2,2
6.344,2.08,-57,3.303,0.241,-52,9.006,1.27,-65,2,2
6.5,1.901,-57,3.459,0.188,-52,9.202,1.038,-66,2,2
6.734,1.8,-57,3.459,0.107,-52,8.772,1.114,-67,2,2
6.422,2.012,-57,3.42,0.117,-52,8.772,1.188,-66,2,2
6.656,1.867,-57,3.42,0.125,-52,8.733,1.248,-66,2,2
6.5,1.971,-57,3.381,0.242,-52,8.772,1.254,-65,2,2
6.617,1.857,-57,3.42,0.202,-52,8.733,1.319,-66,2,2
6.735,1.726,-57,3.655,0.108,-51,8.85,1.121,-66,2,2
6.383,2.117,-57,3.567,0.799,-52,8.655,2.032,-67,2,2
6.617,1.844,-57,3.498,0.148,-52,9.006,1.14,-67,2,2
6.734,1.851,-52,3.684,0.233,-52,8.655,1.576,-66,2,2
6.422,1.982,-57,3.42,0.159,-51,8.85,1.143,-66,2,2
6.813,1.776,-57,3.508,0.171,-51,9.123,1.052,-65,2,2
6.905,1.921,-52,3.45,0.262,-52,8.811,1.57,-66,2,2
6.422,2.055,-57,3.577,0.198,-51,8.498,2.009,-66,2,2
6.5,2.412,-52,3.655,0.134,-52,8.967,1.336,-66,2,2
6.578,1.991,-57,3.596,0.25,-51,8.928,1.198,-66,2,2
6.305,2.112,-57,3.655,0.165,-51,9.163,1.01,-65,2,2
6.422,1.997,-57,3.567,0.299,-51,8.889,1.11,-67,2,2
6.461,2.052,-57,3.42,0.179,-52,9.045,1.036,-66,2,2
6.5,1.932,-57,3.459,0.077,-51,8.772,1.085,-66,2,2
7.139,1.77,-52,3.264,0.234,-52,8.85,1.981,-67,2,2
6.813,1.701,-57,3.264,0.262,-52,8.499,1.32,-67,2,2
6.695,1.803,-57,3.508,0.346,-52,8.459,1.372,-67,2,2
6.461,2.039,-57,3.625,0.117,-52,8.772,1.103,-67,2,2
6.5,2.044,-56,3.567,0.064,-52,8.616,1.128,-65,2,2
6.461,2.021,-57,3.577,0.176,-52,8.811,1.215,-66,2,2
6.695,1.79,-57,3.42,0.193,-52,8.889,1.373,-67,2,2
6.422,2.054,-57,3.498,0.108,-52,8.85,1.362,-65,2,2
6.5,2.11,-52,3.684,0.103,-52,8.616,1.728,-65,2,2
6.461,2.295,-52,3.459,0.193,-52,8.616,1.361,-66,2,2
6.695,1.91,-57,3.459,0.117,-52,8.655,2.008,-67,2,2
6.656,1.823,-57,3.498,0.146,-52,8.42,1.62,-67,2,2
6.422,2.056,-57,3.42,0.152,-52,8.772,1.283,-66,2,2
6.5,2.015,-57,3.537,0.195,-52,8.811,2.065,-67,2,2
6.695,1.745,-57,3.459,0.174,-52,8.303,1.446,-67,2,2
6.695,1.748,-57,3.498,0.198,-52,8.538,1.253,-66,2,2
6.695,1.732,-57,3.42,0.16,-52,8.459,1.618,-66,2,2
6.695,1.748,-57,3.381,0.195,-52,8.499,1.396,-65,2,2
6.422,2.025,-57,3.498,0.069,-52,8.499,1.479,-66,2,2
6.5,2.016,-57,3.342,0.213,-52,8.499,1.204,-66,2,2
6.5,1.929,-57,3.459,0.15,-52,8.616,1.885,-66,2,2
6.734,1.77,-57,3.459,0.203,-52,8.655,1.226,-66,2,2
6.461,1.977,-57,3.498,0.14,-52,8.538,1.276,-66,2,2
6.578,1.848,-56,3.381,0.172,-52,8.616,1.594,-66,2,2
6.422,1.982,-57,3.381,0.216,-52,8.655,1.96,-66,2,2
6.383,2.074,-57,3.342,0.178,-52,8.694,1.481,-66,2,2
6.813,1.873,-56,3.264,0.208,-52,8.537,1.447,-66,2,2
6.852,1.653,-57,3.264,0.151,-52,8.733,1.529,-66,2,2
6.422,2.026,-57,3.342,0.216,-52,8.694,1.455,-66,2,2
6.695,1.82,-57,3.459,0.157,-51,8.733,1.407,-66,2,2
6.695,1.805,-57,3.459,0.216,-52,8.694,1.179,-66,2,2
6.422,2.012,-57,3.381,0.138,-52,8.616,1.232,-66,2,2
6.5,1.958,-57,3.342,0.177,-52,8.537,1.327,-66,2,2
6.422,2.04,-57,3.42,0.142,-52,8.46,1.408,-66,2,2
6.539,1.967,-57,3.459,0.139,-52,8.655,1.219,-65,2,2
6.383,2.074,-56,3.577,0.134,-52,8.616,1.216,-66,2,2
6.422,1.982,-57,3.616,0.165,-52,8.694,1.23,-66,2,2
6.617,1.914,-57,3.537,0.176,-52,8.655,1.515,-66,2,2
6.383,2.031,-57,3.537,0.193,-52,8.772,1.377,-66,2,2
6.617,1.827,-57,3.577,0.122,-52,8.694,1.371,-66,2,2
6.734,1.77,-57,3.381,0.123,-52,8.772,1.56,-66,2,2
6.5,2.016,-56,3.186,0.294,-52,8.811,1.474,-66,2,2
6.656,1.953,-57,3.538,0.166,-52,8.889,1.392,-66,2,2
6.5,1.943,-57,3.577,0.106,-52,8.811,2.074,-66,2,2
7.256,1.772,-52,3.303,0.198,-52,14.26,0.196,-66,2,2
6.383,2.032,-57,3.459,0.194,-53,8.694,1.549,-66,2,2
6.5,1.87,-57,3.538,0.173,-52,8.772,1.205,-66,2,2
6.656,1.794,-56,3.743,0.172,-52,8.811,0.99,-66,2,2
6.656,1.75,-57,3.42,0.151,-52,8.811,1.32,-66,2,2
6.617,1.798,-56,3.567,0.103,-52,8.733,1.172,-66,2,2
6.383,2.06,-57,3.684,0.162,-52,8.928,1.282,-66,2,2
6.5,1.932,-57,3.567,0.174,-52,8.616,1.418,-66,2,2
6.734,1.86,-57,3.684,0.452,-52,8.811,2.503,-66,2,2
6.539,1.982,-57,3.655,0.124,-52,8.772,1.424,-66,2,2
6.656,1.896,-57,3.596,1.114,-52,8.694,1.394,-65,2,2
6.461,1.977,-57,3.684,0.148,-52,8.694,2.009,-66,2,2
6.813,1.687,-57,3.538,0.078,-52,8.616,1.282,-66,2,2
6.617,1.791,-52,3.616,0.136,-52,8.499,1.67,-67,2,2
6.539,1.853,-57,3.537,0.139,-52,8.616,1.346,-66,2,2
6.617,1.815,-57,3.577,0.124,-52,8.538,1.344,-66,2,2
6.617,1.856,-57,3.567,0.172,-52,8.498,1.522,-66,2,2
7.491,1.573,-52,3.655,1.155,-52,8.616,2.068,-66,2,2
6.617,1.754,-57,3.498,0.108,-52,8.694,1.56,-66,2,2
6.383,2.001,-56,3.538,0.14,-52,8.577,1.501,-66,2,2
6.617,1.784,-57,3.498,0.121,-53,14.348,0.097,-66,2,2
6.734,1.77,-57,3.596,0.196,-52,8.733,2.065,-66,2,2
6.539,1.837,-57,3.186,0.251,-52,8.655,2.266,-66,2,2
6.461,1.965,-57,3.42,0.171,-52,8.811,2.102,-66,2,2
6.735,1.682,-57,3.567,0.215,-52,8.655,1.614,-66,2,2
6.383,1.972,-57,3.342,0.248,-52,8.694,1.133,-67,2,2
6.656,1.808,-57,3.381,0.151,-52,8.616,1.316,-67,2,2
7.022,1.635,-52,3.069,0.36,-52,8.772,1.894,-66,2,2
6.422,2.379,-52,3.381,0.171,-53,8.577,1.667,-66,2,2
7.647,1.665,-53,3.625,0.119,-53,8.694,1.387,-66,2,2
6.695,1.775,-57,3.225,0.248,-53,8.577,1.494,-66,2,2
6.305,2.104,-52,3.225,0.279,-52,8.752,2.445,-66,2,2
6.383,2.077,-57,3.381,0.166,-52,8.577,2.459,-67,2,2
6.735,1.682,-57,3.42,0.166,-52,8.694,1.977,-66,2,2
6.578,1.884,-52,3.459,0.146,-52,8.655,1.432,-66,2,2
6.5,1.886,-56,3.42,0.171,-52,8.733,1.928,-65,2,2
6.695,1.781,-57,3.577,0.121,-52,8.538,1.335,-67,2,2
6.617,1.785,-57,3.342,0.172,-52,8.577,2.321,-65,2,2
6.734,1.742,-56,3.42,0.175,-52,8.459,2.03,-65,2,2
6.734,1.739,-57,3.498,0.195,-52,8.42,1.658,-66,2,2
6.383,2.018,-57,3.713,0.108,-52,8.499,1.661,-67,2,2
6.461,1.933,-57,3.655,0.09,-52,8.616,2.329,-66,2,2
6.578,1.803,-57,3.538,0.172,-52,8.655,1.55,-66,2,2
6.735,1.682,-57,3.684,0.104,-52,8.85,1.912,-67,2,2
6.461,1.963,-56,3.577,0.176,-52,8.928,2.174,-66,2,2
6.734,1.686,-57,3.684,0.123,-52,8.85,1.888,-67,2,2
6.695,1.733,-57,3.498,0.195,-52,8.42,1.695,-67,2,2
6.695,1.746,-57,3.498,0.171,-52,8.577,2.411,-67,2,2
6.461,1.919,-57,3.42,0.223,-52,14.582,0.112,-67,2,2
6.656,1.867,-57,3.264,0.197,-52,8.811,1.918,-67,2,2
6.461,1.905,-57,3.225,0.272,-52,8.772,1.382,-67,2,2
6.5,1.957,-57,3.342,0.178,-52,8.811,1.946,-66,2,2
6.5,1.929,-57,3.264,0.225,-52,8.772,2.283,-66,2,2
6.422,1.968,-57,3.303,0.215,-52,8.967,1.882,-66,2,2
6.578,1.849,-57,3.264,0.183,-52,8.733,1.787,-67,2,2
6.383,1.973,-57,3.381,0.146,-52,8.772,1.349,-67,2,2
6.344,1.977,-57,3.381,0.138,-52,8.537,1.358,-67,2,2
6.461,1.879,-57,3.459,0.204,-52,8.655,1.882,-67,2,2
6.5,1.929,-57,3.498,0.171,-52,14.26,0.135,-67,2,2
6.695,1.747,-57,3.342,0.17,-52,8.577,1.648,-67,2,2
7.019,1.77,-55,3.381,0.182,-52,8.655,1.341,-67,2,2
6.578,1.949,-57,3.264,0.211,-52,8.381,1.414,-67,2,2
6.539,1.896,-57,3.42,0.176,-52,8.694,1.466,-67,2,2
6.617,1.843,-57,3.42,0.167,-52,9.162,2.139,-67,2,2
6.695,1.761,-57,3.381,0.164,-52,8.889,1.848,-67,2,2
6.461,1.963,-57,3.42,0.168,-52,8.811,2.501,-66,2,2
6.617,1.812,-57,3.342,0.175,-52,14.348,0.102,-67,2,2
6.539,1.793,-57,3.381,0.151,-52,14.114,0.159,-66,2,2
6.735,1.699,-57,3.225,0.263,-52,8.694,1.406,-67,2,2
6.422,1.968,-57,3.303,0.233,-52,8.655,1.585,-67,2,2
6.578,1.803,-57,3.538,0.172,-52,8.694,2.342,-67,2,2
6.617,1.8,-57,3.381,0.176,-52,14.231,0.068,-67,2,2
6.383,2.002,-57,3.498,0.165,-52,8.928,2.127,-68,2,2
6.774,1.677,-57,3.42,0.138,-52,8.264,1.617,-67,2,2
6.617,1.784,-57,3.42,0.186,-52,8.733,1.401,-67,2,2
6.578,1.789,-57,3.342,0.178,-52,8.655,1.172,-67,2,2
6.617,1.815,-57,3.303,0.218,-52,8.577,2.041,-67,2,2
6.617,1.713,-57,3.342,0.256,-52,8.381,1.523,-67,2,2
6.422,1.938,-57,3.42,0.194,-52,8.381,2.383,-67,2,2
6.5,1.929,-57,3.381,0.197,-52,14.202,0.193,-67,2,2
6.461,1.963,-56,3.381,0.187,-52,8.303,1.882,-67,2,2
6.5,1.958,-57,3.498,0.076,-52,8.459,1.224,-66,2,2
6.695,1.674,-57,3.498,0.14,-52,14.465,0.06,-67,2,2
6.578,1.832,-56,3.459,0.165,-52,8.42,1.401,-66,2,2
6.383,1.959,-57,3.498,0.123,-52,14.231,0.112,-68,2,2
6.539,1.809,-57,3.42,0.213,-52,9.006,2.592,-67,2,2
6.617,1.784,-57,3.342,0.165,-52,8.967,1.818,-66,2,2
6.617,1.856,-56,3.381,0.146,-52,8.655,2.277,-67,2,2
6.539,1.91,-56,3.303,0.198,-52,8.733,1.553,-66,2,2
6.305,1.982,-57,3.342,0.124,-52,9.006,1.209,-66,2,2
6.578,1.789,-56,3.381,0.216,-52,8.616,2.082,-67,2,2
6.461,1.834,-57,3.381,0.193,-52,8.733,2.463,-67,2,2
6.383,1.959,-57,3.342,0.139,-52,8.811,2.489,-67,2,2
6.383,1.915,-57,3.42,0.124,-52,14.202,0.088,-67,2,2
6.383,1.958,-57,3.342,0.149,-52,8.655,1.968,-67,2,2
6.461,1.977,-57,3.381,0.233,-52,8.694,2.48,-67,2,2
7.1,1.608,-52,3.459,0.177,-52,14.26,0.135,-67,2,2
6.656,1.658,-56,3.42,0.164,-52,14.172,0.06,-67,2,2
6.735,1.712,-57,3.381,0.164,-52,14.202,0.15,-67,2,2
6.578,1.848,-57,3.342,0.225,-52,14.231,0.112,-67,2,2
6.461,1.871,-52,3.342,0.176,-52,14.026,0.081,-67,2,2
6.617,1.846,-56,3.264,0.207,-52,8.811,2.135,-66,2,2
6.735,1.682,-57,3.381,0.208,-52,13.938,0.075,-67,2,2
6.983,1.708,-52,3.303,0.221,-52,8.538,2.022,-67,2,2
6.5,1.987,-57,3.42,0.099,-52,8.616,2.152,-67,2,2
6.344,2.023,-57,3.459,0.099,-52,8.811,1.913,-66,2,2
6.539,1.852,-57,3.42,0.187,-52,8.577,1.328,-67,2,2
6.5,2.001,-57,3.459,0.165,-52,8.577,2.591,-66,2,2
6.461,1.977,-57,3.381,0.145,-52,8.42,1.567,-67,2,2
6.5,1.973,-57,3.459,0.148,-52,8.459,1.265,-67,2,2
6.5,1.972,-57,3.303,0.173,-52,8.499,1.293,-66,2,2
6.617,1.944,-57,3.303,0.215,-52,8.577,1.264,-66,2,2
6.383,1.972,-57,3.381,0.212,-52,8.459,1.354,-66,2,2
6.5,1.913,-57,3.342,0.124,-52,8.577,1.506,-65,2,2
6.383,1.957,-57,3.381,0.171,-52,8.616,2.417,-67,2,2
6.735,1.683,-57,3.381,0.213,-52,8.616,1.458,-66,2,2
6.813,1.658,-57,3.459,0.203,-52,8.499,1.404,-67,2,2
6.5,1.87,-52,3.303,0.229,-52,8.577,2.034,-67,2,2
6.617,1.798,-57,3.342,0.196,-52,8.499,2.36,-67,2,2
6.617,1.798,-57,3.342,0.138,-52,8.577,2.121,-67,2,2
6.617,1.769,-57,3.625,0.166,-52,8.733,2.24,-67,2,2
6.617,1.857,-57,3.186,0.328,-52,8.694,2.248,-67,2,2
6.617,1.719,-55,3.42,0.115,-52,8.577,2.625,-66,2,2
6.617,1.813,-57,3.342,0.218,-52,8.303,1.283,-65,2,2
6.617,1.8,-57,3.498,0.204,-52,8.303,1.282,-65,2,2
6.5,1.856,-57,3.342,0.221,-52,8.342,1.295,-65,2,2
6.695,1.745,-57,3.225,0.199,-52,8.342,1.236,-65,2,2
6.461,1.848,-57,3.381,0.124,-53,8.499,1.245,-66,2,2
6.383,1.914,-57,3.264,0.233,-52,8.459,1.513,-66,2,2
6.695,1.673,-57,3.459,0.139,-52,8.616,2.589,-66,2,2
6.5,2.085,-53,3.225,0.212,-52,14.26,0.058,-66,2,2
6.617,1.755,-56,3.381,0.189,-52,14.172,0.159,-66,2,2
6.383,1.957,-57,3.342,0.193,-52,8.459,1.533,-66,2,2
6.617,1.754,-57,3.577,0.162,-52,8.459,1.281,-67,2,2
6.578,1.79,-57,3.625,1.218,-52,8.42,1.485,-66,2,2
6.617,1.787,-57,3.186,0.257,-52,8.381,2.077,-66,2,2
6.578,1.789,-57,3.381,0.243,-52,8.381,1.503,-65,2,2
6.656,1.779,-57,3.303,0.276,-52,8.577,2.665,-66,2,2
6.344,2.065,-57,3.596,0.313,-52,8.733,1.343,-66,2,2
6.5,1.866,-52,3.537,0.128,-52,8.342,2.091,-66,2,2
6.383,2.001,-57,3.381,0.187,-52,8.655,2.627,-65,2,2
6.617,1.74,-57,3.498,0.149,-51,14.172,0.05,-65,2,2
6.617,1.74,-56,3.342,0.218,-52,14.26,0.138,-66,2,2
6.461,1.875,-57,3.655,0.141,-52,8.85,1.955,-66,2,2
6.656,1.735,-57,3.694,0.187,-52,8.616,1.347,-65,2,2
6.5,1.917,-57,3.537,0.146,-52,8.577,2.413,-65,2,2
6.422,1.982,-57,3.303,0.196,-52,8.342,2.418,-66,2,2
6.5,1.885,-57,3.381,0.171,-52,8.459,1.55,-66,2,2
7.058,1.69,-54,3.538,0.285,-52,8.459,2.542,-66,2,2
6.734,1.711,-57,3.655,0.109,-52,8.537,2.42,-66,2,2
6.422,1.955,-57,3.616,0.117,-52,8.42,2.569,-66,2,2
6.461,1.818,-57,3.147,0.269,-52,8.42,2.685,-67,2,2
6.617,1.697,-57,3.381,0.216,-52,14.319,0.193,-67,2,2
6.578,1.891,-57,3.264,0.249,-52,8.577,2.238,-67,2,2
6.774,1.634,-57,3.655,0.087,-52,8.459,2.035,-67,2,2
6.305,1.967,-57,3.655,0.257,-52,8.342,1.412,-67,2,2
6.422,1.997,-57,3.577,0.162,-52,8.42,1.545,-67,2,2
6.5,1.885,-57,3.625,0.193,-52,8.42,2.71,-67,2,2
6.5,1.987,-57,3.713,0.126,-52,8.381,1.417,-67,2,2
6.383,2.046,-57,3.567,0.172,-52,8.42,1.567,-66,2,2
6.695,1.719,-57,3.42,0.106,-52,14.289,0.139,-67,2,2
6.656,1.796,-53,3.538,0.188,-52,8.616,1.516,-66,2,2
6.695,1.788,-57,3.498,0.183,-51,8.42,2.679,-67,2,2
6.617,1.801,-57,3.772,0.196,-52,8.342,1.601,-67,2,2
6.617,1.846,-57,3.616,0.145,-52,8.811,2.113,-66,2,2
6.617,1.902,-57,3.772,0.063,-52,14.026,0.074,-66,2,2
6.656,1.794,-57,3.655,0.138,-52,8.459,2.077,-66,2,2
6.617,1.9,-57,3.381,0.171,-52,8.459,2.08,-67,2,2
6.656,1.852,-57,3.459,0.139,-52,8.616,2.323,-67,2,2
6.578,2.006,-57,3.498,0.133,-52,8.733,1.498,-67,2,2
6.578,1.963,-57,3.342,0.231,-52,8.772,1.497,-67,2,2
6.344,2.08,-57,3.381,0.207,-52,8.869,2.516,-66,2,2
6.735,1.696,-57,3.684,0.185,-52,14.055,0.097,-66,2,2
6.422,1.983,-57,3.577,0.149,-52,8.733,2.23,-67,2,2
6.578,1.761,-57,3.498,0.172,-52,8.733,1.852,-67,2,2
6.656,1.766,-56,3.42,0.148,-52,14.202,0.094,-66,2,2
6.617,1.857,-57,3.42,0.172,-52,9.006,1.378,-67,2,2
6.656,1.808,-57,3.577,0.134,-52,9.104,2.502,-67,2,2
6.578,1.907,-57,3.616,0.079,-52,14.319,0.1,-67,2,2
6.422,1.982,-57,3.616,0.147,-52,8.577,1.552,-67,2,2
