AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
7.516,1.05,-56,11.233,0.109,-67,3.831,0.694,-53,4,8
7.477,1.128,-56,11.116,0.172,-67,3.948,0.649,-53,4,8
7.672,0.952,-57,11.037,0.246,-64,3.918,0.696,-53,4,8
7.242,1.603,-52,11.155,0.64,-66,3.918,0.619,-53,4,8
7.516,1.064,-52,10.92,0.495,-67,3.889,0.673,-53,4,8
6.813,1.39,-57,11.155,0.716,-66,3.831,0.656,-53,4,8
7.438,1.465,-54,10.891,0.104,-63,3.831,0.699,-53,4,8
7.555,0.877,-58,11.155,0.268,-64,3.801,0.691,-53,4,8
7.203,1.294,-55,11.311,0.239,-64,3.918,0.664,-53,4,8
7.36,1.133,-58,9.338,0.89,-62,3.918,0.637,-53,4,8
7.32,1.055,-58,11.184,0.191,-65,3.918,0.67,-53,4,8
7.438,0.907,-59,10.188,0.376,-64,3.86,0.612,-53,4,8
7.477,0.757,-60,10.803,0.313,-64,3.977,0.602,-53,4,8
7.477,0.953,-59,11.077,0.886,-69,3.948,0.667,-53,4,8
7.516,1.123,-59,10.92,0.709,-67,3.83,0.674,-53,4,8
7.242,1.243,-58,10.686,0.607,-67,3.831,0.662,-53,4,8
7.359,1.105,-58,10.842,0.61,-67,3.86,0.685,-53,4,8
7.477,1.041,-58,10.452,0.716,-66,3.918,0.672,-53,4,8
7.594,0.999,-58,10.608,0.839,-70,3.889,0.683,-53,4,8
7.438,1.204,-57,10.491,0.372,-64,3.918,0.631,-53,4,8
7.438,1.162,-58,9.866,0.311,-62,3.86,0.691,-53,4,8
7.789,0.988,-54,11.389,0.151,-64,3.86,0.668,-53,4,8
7.32,1.139,-59,10.334,0.562,-65,3.889,0.661,-53,4,8
7.711,1.081,-54,10.452,0.462,-68,3.86,0.677,-53,4,8
7.672,0.697,-59,11.467,0.206,-68,3.977,0.602,-53,4,8
9.078,1.591,-54,11.741,0.254,-67,3.889,0.644,-53,4,8
7.594,0.913,-54,9.807,0.493,-67,3.801,0.697,-53,4,8
7.36,1.085,-58,10.012,0.327,-65,3.948,0.621,-53,4,8
7.945,0.837,-58,10.178,0.75,-68,3.86,0.701,-53,4,8
7.477,0.933,-54,10.842,0.343,-67,3.889,0.684,-53,4,8
7.32,1.149,-59,11.077,0.53,-68,3.801,0.694,-53,4,8
7.477,1.173,-55,10.842,0.505,-68,3.831,0.664,-53,4,8
8.975,1.465,-51,11.467,0.267,-69,3.918,0.667,-53,4,8
8.311,1.232,-53,12.17,0.145,-68,3.801,0.691,-53,4,8
7.438,1.068,-57,10.569,0.814,-69,3.801,0.691,-53,4,8
7.438,0.914,-57,10.647,0.769,-70,3.86,0.659,-53,4,8
4.859,2.365,-57,11.477,0.227,-69,3.918,0.663,-53,4,8
5.445,2.131,-58,11.819,0.2,-69,3.831,0.677,-53,4,8
7.672,0.958,-58,11.936,0.366,-70,3.83,0.665,-53,4,8
7.633,0.805,-59,11.897,0.438,-72,3.831,0.643,-53,4,8
7.867,0.641,-59,11.584,0.537,-70,3.948,0.64,-53,4,8
7.789,0.557,-58,11.545,0.66,-71,3.948,0.614,-53,4,8
8.975,1.552,-53,11.584,0.585,-70,3.83,0.665,-53,4,8
7.281,1.166,-58,11.936,0.376,-69,3.918,0.653,-53,4,8
7.516,1.126,-58,11.35,0.689,-71,3.918,0.616,-53,4,8
8.074,0.683,-57,10.979,0.387,-71,3.801,0.727,-53,4,8
7.75,0.756,-59,10.481,0.826,-72,3.831,0.719,-53,4,8
7.75,0.834,-59,9.514,0.885,-71,3.772,0.748,-53,4,8
7.711,0.97,-59,8.987,1.482,-70,3.86,0.629,-53,4,8
7.711,0.896,-59,9.319,0.746,-71,3.889,0.667,-53,4,8
7.555,1.178,-59,10.129,0.184,-67,3.83,0.695,-53,4,8
7.867,0.922,-58,9.426,0.505,-67,3.948,0.58,-53,4,8
7.867,0.89,-59,10.862,0.231,-67,3.889,0.656,-53,4,8
7.945,0.825,-58,9.397,0.622,-68,3.889,0.659,-53,4,8
7.594,1.099,-56,9.319,1.128,-71,3.83,0.674,-53,4,8
7.438,1.221,-58,10.481,0.938,-67,3.918,0.634,-53,4,8
7.828,1.042,-58,9.905,1.002,-69,3.772,0.746,-53,4,8
8.023,0.804,-58,9.28,0.764,-70,3.918,0.631,-53,4,8
7.711,1.056,-58,9.514,1.044,-70,3.918,0.619,-53,4,8
7.867,0.876,-58,10.686,0.483,-70,3.86,0.674,-53,4,8
7.75,0.974,-54,10.569,0.627,-72,3.86,0.648,-53,4,8
7.711,0.99,-58,9.905,0.642,-71,3.889,0.667,-53,4,8
9.678,1.86,-54,11.038,0.314,-70,3.977,0.561,-53,4,8
7.672,0.945,-58,11.301,0.096,-71,3.743,0.742,-53,4,8
7.867,1.021,-58,11.506,0.098,-69,3.948,0.623,-53,4,8
7.789,0.987,-58,11.594,0.14,-70,3.772,0.681,-53,4,8
7.438,1.277,-57,11.389,0.114,-70,3.948,0.643,-53,4,8
7.32,1.291,-57,11.623,0.066,-70,3.889,0.65,-53,4,8
9.483,1.742,-53,11.428,0.122,-67,3.772,0.684,-53,4,8
7.438,1.134,-57,11.331,0.148,-68,3.889,0.625,-53,4,8
7.633,1.036,-56,11.096,0.282,-69,3.831,0.716,-53,4,8
7.555,1.191,-58,10.862,0.397,-69,3.977,0.585,-53,4,8
7.516,0.969,-58,11.389,0.186,-69,3.86,0.638,-53,4,8
7.633,0.662,-57,11.008,0.291,-69,3.889,0.669,-53,4,8
7.555,0.715,-58,11.897,0.168,-69,3.918,0.667,-53,4,8
7.867,0.717,-58,11.096,0.152,-66,3.918,0.673,-53,4,8
7.789,1.077,-58,11.272,0.193,-67,3.86,0.642,-53,4,8
7.789,1.147,-54,11.272,0.271,-69,3.889,0.689,-53,4,8
7.516,1.166,-58,11.545,0.154,-66,3.889,0.635,-53,4,8
7.906,0.856,-58,11.194,0.248,-69,3.801,0.727,-53,4,8
7.672,1.101,-58,11.038,0.254,-69,3.918,0.634,-53,4,8
7.516,1.225,-58,10.842,0.6,-68,3.918,0.64,-53,4,8
7.75,1.066,-58,10.764,0.342,-67,3.977,0.625,-53,4,8
8.023,0.828,-58,10.725,0.333,-69,3.889,0.667,-53,4,8
7.75,1.064,-58,10.647,0.497,-68,3.86,0.688,-53,4,8
7.789,1.008,-58,10.647,0.516,-70,3.86,0.662,-53,4,8
7.516,1.256,-58,10.725,0.116,-66,3.918,0.623,-53,4,8
7.672,1.133,-58,10.862,0.126,-66,3.86,0.626,-53,4,8
7.867,0.967,-58,10.842,0.27,-67,3.948,0.62,-53,4,8
7.672,1.18,-58,11.35,0.417,-72,3.948,0.65,-53,4,8
7.477,1.219,-58,11.038,0.189,-71,3.948,0.593,-53,4,8
7.438,1.158,-54,10.803,0.251,-69,3.918,0.63,-53,4,8
7.945,0.827,-58,10.842,0.288,-70,3.86,0.679,-53,4,8
7.711,1.055,-58,10.881,0.628,-70,3.889,0.633,-53,4,8
7.789,1.207,-54,11.077,0.472,-69,3.918,0.616,-53,4,8
7.633,1.081,-58,11.194,0.27,-67,3.86,0.696,-53,4,8
7.906,0.887,-58,11.311,0.286,-69,3.86,0.665,-53,4,8
7.879,1.104,-57,11.272,0.223,-68,3.918,0.648,-53,4,8
9.014,1.577,-52,11.506,0.26,-69,3.86,0.659,-53,4,8
7.594,1.116,-58,11.194,0.476,-68,3.948,0.621,-53,4,8
7.438,1.378,-58,11.233,0.504,-68,3.948,0.64,-53,4,8
7.594,1.143,-58,10.842,0.519,-69,3.889,0.698,-53,4,8
7.672,1.055,-58,10.92,0.45,-69,3.918,0.634,-53,4,8
7.945,0.816,-58,11.116,0.141,-69,3.977,0.585,-53,4,8
7.594,1.074,-58,10.881,0.227,-71,3.86,0.677,-53,4,8
7.516,1.196,-58,10.725,0.195,-72,3.918,0.64,-53,4,8
7.789,0.996,-54,10.53,0.089,-71,3.918,0.633,-53,4,8
7.945,0.853,-58,10.295,0.288,-69,3.918,0.619,-53,4,8
7.984,0.908,-58,10.764,0.431,-70,3.801,0.657,-53,4,8
7.008,1.572,-58,10.803,0.37,-69,3.948,0.621,-53,4,8
7.906,0.966,-58,10.764,0.313,-69,3.831,0.716,-53,4,8
8.897,1.46,-53,11.155,0.248,-69,3.977,0.625,-53,4,8
7.828,0.998,-58,11.077,0.379,-68,3.889,0.629,-53,4,8
7.477,1.197,-58,10.803,0.316,-69,3.918,0.62,-53,4,8
9.17,1.254,-54,10.803,0.248,-68,3.801,0.691,-53,4,8
6.773,1.578,-57,10.764,0.691,-68,3.889,0.623,-53,4,8
7.828,0.99,-57,11.038,0.72,-71,3.86,0.669,-53,4,8
6.422,1.793,-58,10.832,0.192,-67,3.86,0.68,-53,4,8
7.516,1.06,-58,11.663,0.418,-71,3.86,0.653,-53,4,8
7.35,1.225,-57,11.545,0.238,-70,4.006,0.55,-53,4,8
7.438,1.105,-57,11.545,0.554,-71,3.918,0.631,-53,4,8
7.477,1.158,-57,11.477,0.151,-67,3.948,0.63,-53,4,8
7.516,1.039,-57,11.662,0.26,-68,3.86,0.701,-53,4,8
7.516,1.008,-57,11.858,0.199,-69,3.977,0.602,-53,4,8
7.672,0.698,-57,11.536,0.254,-71,3.918,0.601,-53,4,8
7.359,1.229,-57,11.858,0.301,-70,3.801,0.673,-53,4,8
7.438,1.262,-58,11.36,0.3,-69,3.831,0.711,-53,4,8
7.438,1.263,-58,11.702,0.1,-68,3.948,0.602,-53,4,8
7.555,1.125,-58,11.887,0.084,-68,3.948,0.621,-53,4,8
7.438,1.276,-57,11.887,0.119,-70,3.889,0.647,-53,4,8
7.477,1.129,-57,11.594,0.159,-69,3.948,0.623,-53,4,8
7.477,1.025,-57,11.887,0.162,-68,3.977,0.602,-53,4,8
7.398,1.211,-57,11.594,0.472,-68,3.889,0.667,-53,4,8
7.594,0.964,-57,11.594,0.433,-68,3.86,0.644,-53,4,8
7.477,1.127,-57,11.272,0.21,-69,3.831,0.716,-53,4,8
7.555,1.007,-57,11.536,0.512,-70,3.86,0.685,-53,4,8
7.32,1.248,-56,11.428,0.211,-70,3.918,0.613,-53,4,8
7.594,1.012,-57,11.623,0.115,-69,3.772,0.712,-53,4,8
7.672,1.02,-57,11.741,0,-70,3.948,0.643,-53,4,8
7.555,1.106,-57,11.272,0.235,-69,3.801,0.711,-53,4,8
7.32,1.275,-57,11.545,0.132,-70,3.889,0.684,-53,4,8
8.819,1.246,-53,11.662,0.158,-68,3.831,0.643,-53,4,8
7.399,1.137,-57,11.623,0.155,-68,3.918,0.631,-53,4,8
7.359,1.26,-57,11.741,0.088,-68,3.918,0.651,-53,4,8
7.477,1.087,-56,11.584,0.124,-69,3.772,0.738,-53,4,8
7.359,1.23,-54,11.467,0.112,-69,3.918,0.61,-53,4,8
7.516,0.912,-54,11.467,0.093,-68,3.83,0.695,-53,4,8
7.477,1.128,-57,11.506,0.108,-69,3.86,0.648,-53,4,8
7.437,1.018,-57,11.77,0.219,-68,3.889,0.613,-53,4,8
7.438,0.97,-56,12.004,0.174,-69,3.918,0.651,-53,4,8
7.359,1.09,-53,11.663,0.248,-69,3.948,0.62,-53,4,8
8.663,1.146,-52,11.711,0.268,-68,3.977,0.622,-53,4,8
7.359,1.122,-56,11.946,0.195,-69,3.918,0.646,-53,4,8
7.438,0.99,-57,11.506,0.236,-70,3.918,0.657,-53,4,8
7.32,1.117,-56,11.545,0.254,-69,3.86,0.659,-53,4,8
7.75,0.117,-52,11.741,0.224,-71,3.83,0.695,-53,4,8
7.633,0.832,-57,11.682,0.182,-69,3.948,0.623,-53,4,8
7.438,1.432,-53,11.428,0.223,-69,3.801,0.648,-53,4,8
5.563,1.994,-56,11.545,0.247,-69,3.83,0.665,-53,4,8
7.555,1.059,-57,11.936,0.161,-70,3.83,0.656,-53,4,8
7.438,1.22,-56,11.584,0.247,-70,3.948,0.623,-53,4,8
7.516,0.954,-57,11.897,0.259,-71,3.918,0.637,-53,4,8
7.164,1.229,-57,11.506,0.391,-71,3.801,0.711,-53,4,8
7.359,0.908,-57,11.819,0.244,-70,3.86,0.642,-53,4,8
7.584,1.829,-53,11.741,0.168,-70,3.977,0.602,-53,4,8
7.32,1.175,-57,11.594,0.154,-69,3.948,0.637,-53,4,8
8.668,1.705,-53,11.36,0.135,-70,3.831,0.691,-53,4,8
8.649,1.634,-57,11.897,0.174,-70,3.889,0.633,-53,4,8
7.467,0.916,-57,11.77,0.21,-70,3.831,0.656,-53,4,8
7.359,1.06,-57,11.545,0.222,-69,3.889,0.673,-53,4,8
7.359,1.096,-57,11.682,0.243,-70,3.83,0.711,-53,4,8
7.516,0.994,-57,11.506,0.173,-70,3.743,0.725,-53,4,8
7.477,1.003,-57,11.467,0.182,-70,3.889,0.656,-53,4,8
7.555,0.856,-57,11.389,0.124,-69,3.86,0.674,-53,4,8
7.516,0.877,-57,11.594,0.128,-70,3.889,0.667,-53,4,8
7.633,0.826,-56,11.594,0.138,-70,3.918,0.651,-53,4,8
7.438,0.888,-57,11.711,0.228,-70,3.86,0.659,-53,4,8
7.438,0.817,-57,11.653,0.262,-70,3.889,0.65,-53,4,8
7.438,0.922,-54,11.448,0.174,-70,3.889,0.629,-53,4,8
7.438,1.338,-56,11.272,0.144,-69,3.918,0.613,-53,4,8
7.516,0.922,-57,10.95,0.227,-69,3.743,0.722,-53,4,8
7.281,1.252,-58,11.418,0.103,-70,3.889,0.669,-53,4,8
7.438,1.104,-59,11.536,0.247,-70,3.86,0.65,-53,4,8
7.438,0.952,-59,11.565,0.241,-70,3.831,0.677,-53,4,8
7.555,0.801,-59,11.682,0.234,-70,3.948,0.643,-53,4,8
7.516,0.78,-59,11.653,0.258,-70,3.86,0.685,-53,4,8
7.594,0.537,-59,11.536,0.295,-70,3.948,0.573,-53,4,8
7.516,0.878,-58,11.741,0.254,-70,3.86,0.645,-53,4,8
7.555,0.859,-58,11.623,0.216,-69,3.801,0.693,-53,4,8
7.32,1.103,-55,11.623,0.11,-70,3.83,0.674,-53,4,8
7.633,0.899,-58,11.711,0.185,-70,3.889,0.589,-53,4,8
9.225,1.753,-54,11.711,0.169,-70,3.918,0.64,-53,4,8
7.516,0.879,-59,11.741,0.214,-69,3.86,0.626,-53,4,8
7.438,1.036,-58,11.741,0.223,-69,3.889,0.65,-53,4,8
8.897,1.174,-54,11.77,0.205,-70,3.918,0.637,-53,4,8
7.789,0.935,-58,11.829,0.121,-70,3.86,0.665,-53,4,8
8.737,1.417,-54,11.741,0.19,-69,3.948,0.602,-53,4,8
7.477,1.216,-58,11.946,0.122,-70,3.86,0.679,-53,4,8
7.555,1.14,-59,11.858,0.236,-70,3.918,0.591,-53,4,8
7.633,0.956,-55,11.799,0.105,-69,3.889,0.656,-53,4,8
7.672,0.972,-59,11.78,0.214,-70,3.831,0.656,-53,4,8
7.399,1.082,-59,11.77,0.135,-70,3.977,0.602,-53,4,8
9.522,1.935,-54,11.584,0.112,-69,3.889,0.641,-53,4,8
7.555,1.643,-55,11.623,0.182,-69,3.889,0.635,-53,4,8
7.516,0.79,-59,11.506,0.074,-70,3.889,0.636,-53,4,8
7.672,0.899,-59,11.623,0.128,-70,3.86,0.659,-53,4,8
7.516,1.14,-58,11.584,0.17,-70,3.86,0.669,-53,4,8
7.516,1.16,-58,11.35,0.282,-69,3.977,0.625,-53,4,8
7.594,1.129,-59,11.545,0.216,-69,3.948,0.623,-53,4,8
7.789,0.827,-59,11.467,0.295,-70,3.83,0.692,-53,4,8
8.975,1.389,-55,11.467,0.237,-70,3.801,0.66,-53,4,8
7.711,1.015,-58,12.092,0.191,-69,3.86,0.619,-53,4,8
7.516,1.101,-59,11.858,0.236,-70,3.831,0.627,-53,4,8
7.848,0.721,-59,11.428,0.25,-70,3.889,0.632,-53,4,8
7.75,0.752,-58,11.311,0.382,-69,3.918,0.64,-53,4,8
7.75,0.834,-58,11.702,0.301,-70,3.918,0.623,-53,4,8
7.75,0.839,-58,11.545,0.335,-69,3.889,0.623,-53,4,8
6.91,0.38,-57,11.623,0.299,-69,3.83,0.713,-53,4,8
5.641,0.262,-57,11.623,0.322,-69,3.918,0.62,-53,4,8
5.299,0.443,-57,11.35,0.366,-69,3.889,0.616,-53,4,8
5.621,0.258,-57,11.233,0.442,-69,3.918,0.648,-53,4,8
6.276,0.896,-51,11.311,0.435,-69,3.889,0.68,-53,4,8
6.54,0.565,-54,11.389,0.418,-68,3.83,0.689,-53,4,8
7.867,0.722,-58,11.428,0.342,-68,3.889,0.647,-52,4,8
8.023,0.828,-58,11.155,0.541,-68,3.918,0.61,-53,4,8
7.555,1.176,-58,11.389,0.3,-68,3.801,0.728,-53,4,8
8.975,1.41,-54,11.389,0.307,-68,3.948,0.643,-53,4,8
7.594,1.075,-58,11.311,0.427,-68,3.948,0.671,-53,4,8
7.086,0.844,-58,11.194,0.508,-68,3.918,0.651,-53,4,8
5.445,0.314,-56,11.233,0.483,-68,3.918,0.64,-53,4,8
4.938,0.573,-56,11.155,0.468,-68,3.918,0.637,-53,4,8
5.953,0.447,-57,10.998,0.412,-68,3.801,0.691,-53,4,8
5.523,0.517,-56,11.116,0.295,-68,3.801,0.728,-53,4,8
5.367,0.446,-56,11.038,0.325,-68,3.918,0.626,-53,4,8
7.828,0.74,-58,11.038,0.317,-68,3.772,0.727,-53,4,8
8.023,1.469,-53,11.194,0.211,-68,3.86,0.632,-53,4,8
7.711,1.244,-58,11.233,0.207,-68,3.86,0.609,-53,4,8
7.867,1.198,-58,11.272,0.19,-69,3.918,0.603,-53,4,8
7.555,1.278,-58,11.389,0.156,-69,3.977,0.606,-53,4,8
5.992,2,-58,11.35,0.17,-69,3.831,0.683,-53,4,8
5.094,2.087,-58,11.389,0.196,-69,3.86,0.701,-53,4,8
7.438,1.264,-58,11.467,0.169,-69,3.977,0.575,-53,4,8
7.789,0.808,-58,11.428,0.145,-69,3.889,0.628,-53,4,8
8.023,0.559,-58,11.311,0.201,-69,3.918,0.619,-53,4,8
7.945,0.784,-58,11.428,0.176,-69,3.918,0.673,-53,4,8
7.789,1.108,-58,11.35,0.208,-69,3.831,0.646,-53,4,8
7.594,1.272,-58,11.389,0.185,-69,3.86,0.659,-53,4,8
7.711,1.245,-58,11.389,0.162,-69,3.889,0.597,-53,4,8
7.594,1.189,-58,11.428,0.204,-69,3.889,0.647,-53,4,8
7.789,1.163,-58,11.389,0.222,-69,3.889,0.629,-53,4,8
7.75,1.182,-58,11.467,0.13,-69,3.831,0.674,-53,4,8
7.789,1.077,-58,11.584,0.244,-69,3.918,0.63,-53,4,8
7.672,1.075,-58,11.311,0.183,-69,3.86,0.697,-53,4,8
7.633,1.139,-54,11.389,0.267,-69,3.889,0.575,-53,4,8
7.516,1.183,-58,11.311,0.218,-69,3.86,0.663,-53,4,8
7.828,0.886,-58,11.35,0.189,-69,3.86,0.629,-53,4,8
9.522,1.505,-54,11.467,0.105,-69,3.889,0.633,-53,4,8
7.984,0.835,-54,11.506,0.18,-69,3.889,0.656,-53,4,8
7.789,0.713,-54,11.545,0.171,-69,3.801,0.673,-53,4,8
7.984,0.762,-59,11.467,0.209,-69,3.889,0.628,-53,4,8
7.516,1.007,-58,11.545,0.293,-69,3.948,0.614,-53,4,8
7.555,0.96,-58,11.545,0.301,-69,3.918,0.619,-53,4,8
7.984,0.655,-58,11.623,0.321,-69,3.889,0.656,-53,4,8
7.789,0.816,-58,11.545,0.309,-69,3.889,0.656,-53,4,8
7.672,0.957,-54,11.428,0.333,-69,3.801,0.717,-53,4,8
7.945,0.682,-58,11.467,0.417,-69,3.801,0.676,-53,4,8
7.555,1.032,-54,11.428,0.377,-69,3.831,0.711,-53,4,8
7.633,0.908,-59,11.428,0.372,-69,3.831,0.674,-53,4,8
7.867,0.742,-59,11.506,0.39,-69,3.889,0.678,-53,4,8
7.75,0.804,-58,11.623,0.349,-69,3.918,0.637,-53,4,8
7.867,0.8,-58,11.545,0.386,-69,3.83,0.665,-53,4,8
8.902,1.374,-54,11.467,0.476,-69,3.801,0.616,-53,4,8
9.382,1.887,-54,11.467,0.394,-69,3.86,0.704,-53,4,8
7.75,0.956,-58,11.467,0.379,-69,3.889,0.667,-53,4,8
7.516,1.04,-58,11.467,0.359,-68,3.889,0.641,-53,4,8
7.945,0.738,-58,11.428,0.357,-69,3.801,0.694,-53,4,8
7.594,1.083,-59,11.389,0.262,-69,3.948,0.598,-53,4,8
7.672,1.061,-54,11.389,0.212,-68,3.889,0.647,-53,4,8
7.555,1.25,-54,11.506,0.177,-69,3.889,0.644,-53,4,8
7.828,1.015,-58,11.545,0.177,-69,3.801,0.728,-53,4,8
7.75,1.067,-58,11.506,0.143,-69,3.831,0.694,-53,4,8
8.023,0.784,-58,11.467,0.246,-69,3.86,0.665,-53,4,8
7.984,0.939,-59,11.584,0.289,-69,3.83,0.674,-53,4,8
9.092,1.343,-54,11.545,0.341,-69,3.801,0.637,-53,4,8
7.672,1.057,-58,11.545,0.33,-69,3.86,0.682,-53,4,8
7.438,1.122,-54,11.506,0.395,-69,4.006,0.572,-53,4,8
7.633,0.951,-58,11.428,0.423,-69,3.918,0.64,-53,4,8
7.477,1.194,-54,11.389,0.445,-68,3.742,0.714,-53,4,8
7.438,1.078,-53,11.311,0.457,-68,3.831,0.662,-53,4,8
9.014,1.559,-53,11.233,0.513,-68,3.801,0.684,-53,4,8
7.516,1.038,-57,11.233,0.486,-68,3.86,0.701,-53,4,8
7.32,1.176,-53,11.233,0.439,-68,3.889,0.65,-53,4,8
7.438,0.981,-57,11.35,0.411,-68,3.86,0.628,-53,4,8
8.819,1.308,-53,11.311,0.492,-68,3.889,0.667,-53,4,8
7.359,1.202,-56,11.155,0.463,-68,3.918,0.653,-53,4,8
7.672,0.91,-57,11.272,0.443,-68,3.86,0.696,-53,4,8
7.672,1.002,-57,11.155,0.51,-68,3.801,0.703,-53,4,8
8.78,1.251,-53,11.233,0.415,-68,3.889,0.678,-53,4,8
7.438,1.118,-57,11.311,0.32,-68,3.801,0.711,-53,4,8
7.399,0.95,-57,11.389,0.281,-68,3.918,0.651,-53,4,8
7.438,0.666,-56,11.467,0.198,-69,3.742,0.682,-53,4,8
7.359,1.187,-56,11.545,0.252,-69,3.86,0.68,-53,4,8
7.398,1.199,-56,11.623,0.105,-69,3.86,0.665,-53,4,8
6.93,1.386,-56,11.623,0.179,-69,3.86,0.641,-53,4,8
7.477,1.09,-56,11.623,0.158,-69,3.86,0.723,-53,4,8
7.359,1.029,-56,11.682,0.117,-69,3.889,0.704,-53,4,8
7.32,1.129,-57,11.623,0.198,-69,3.948,0.62,-53,4,8
7.164,1.05,-57,11.623,0.117,-69,3.83,0.7,-53,4,8
7.633,0.861,-57,11.662,0.108,-69,3.772,0.738,-53,4,8
7.477,0.689,-57,11.594,0.111,-69,3.889,0.653,-53,4,8
7.672,0.847,-57,11.623,0.217,-69,3.948,0.64,-53,4,8
7.594,1.001,-57,11.653,0.112,-69,3.86,0.648,-53,4,8
6.891,1.054,-57,11.623,0.112,-69,3.889,0.661,-53,4,8
7.75,0.848,-57,11.584,0.124,-69,3.948,0.632,-53,4,8
7.828,0.813,-57,11.653,0.088,-69,3.86,0.659,-53,4,8
7.594,0.651,-56,11.711,0.171,-69,3.948,0.623,-53,4,8
6.109,1.286,-56,11.711,0.068,-70,3.918,0.654,-53,4,8
7.477,0.849,-56,11.653,0.145,-70,3.918,0.601,-53,4,8
7.086,0.192,-56,11.702,0.182,-70,3.918,0.631,-53,4,8
7.32,1.088,-56,11.741,0.172,-70,3.86,0.638,-53,4,8
7.281,1.211,-57,12.18,0.147,-70,3.831,0.68,-53,4,8
7.32,1.267,-55,12.004,0.189,-69,3.918,0.636,-53,4,8
7.438,1.083,-56,11.662,0.204,-69,3.86,0.659,-53,4,8
7.399,0.802,-55,11.623,0.09,-68,4.006,0.596,-53,4,8
7.359,1.079,-52,11.653,0.123,-69,3.801,0.711,-53,4,8
8.532,1.54,-52,11.78,0.237,-68,3.918,0.619,-53,4,8
8.034,2.164,-56,11.662,0.057,-68,3.86,0.685,-53,4,8
8.229,1.814,-53,11.623,0.141,-69,3.889,0.632,-53,4,8
7.496,2.028,-52,11.623,0.2,-68,3.918,0.637,-53,4,8
7.242,0.201,-56,11.506,0.124,-69,3.918,0.606,-53,4,8
7.359,0.987,-56,11.545,0.146,-68,3.801,0.691,-53,4,8
7.281,1.127,-53,11.594,0.201,-68,3.831,0.683,-53,4,8
7.164,1.208,-57,11.536,0.216,-69,3.86,0.717,-53,4,8
7.291,0.184,-56,11.389,0.225,-69,3.918,0.651,-53,4,8
7.672,0.61,-57,11.506,0.16,-69,3.831,0.674,-53,4,8
7.242,1.019,-57,11.448,0.088,-69,3.772,0.692,-53,4,8
7.281,0.325,-56,11.536,0.179,-69,3.772,0.743,-53,4,8
7.281,1.183,-56,11.506,0.148,-69,3.918,0.619,-53,4,8
7.32,1.016,-57,11.594,0.154,-69,3.918,0.679,-53,4,8
6.07,1.91,-57,11.389,0.176,-69,3.86,0.665,-53,4,8
7.281,1.212,-57,11.623,0.124,-69,3.772,0.712,-53,4,8
7.281,1.166,-57,11.536,0.12,-69,3.889,0.632,-53,4,8
7.359,0.997,-57,11.662,0.105,-69,3.889,0.622,-53,4,8
7.408,1.118,-57,11.711,0.092,-69,3.889,0.673,-53,4,8
7.359,1.186,-57,11.662,0.138,-69,3.86,0.629,-53,4,8
7.398,1.166,-57,11.663,0.181,-64,3.831,0.697,-53,4,8
