AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
10.338,0.315,-61,7.522,0.353,-69,9.924,0.482,-74,6,2
10.455,0.244,-61,7.317,0.343,-71,9.836,0.504,-73,6,2
10.367,0.283,-61,7.288,0.207,-70,9.69,0.557,-74,6,2
10.396,0.291,-56,7.287,0.353,-69,9.924,0.362,-75,6,2
10.484,0.348,-61,7.2,0.438,-70,9.807,0.468,-74,6,2
9.678,1.057,-56,7.141,0.42,-71,9.895,0.48,-74,6,2
10.455,0.263,-61,7.522,0.35,-71,9.836,0.507,-74,6,2
10.455,0.295,-60,7.346,0.519,-71,9.924,0.435,-74,6,2
10.514,0.26,-61,7.493,0.338,-71,9.866,0.472,-74,6,2
10.455,0.23,-61,7.346,0.523,-71,9.954,0.427,-74,6,2
10.426,0.286,-61,7.58,0.197,-71,9.924,0.501,-74,6,2
10.396,0.331,-61,7.522,0.184,-70,9.983,0.441,-74,6,2
10.514,0.228,-60,7.492,0.154,-70,9.866,0.503,-75,6,2
10.309,0.357,-61,7.639,0.208,-71,9.866,0.508,-75,6,2
10.396,0.333,-61,7.991,0.252,-70,9.895,0.522,-74,6,2
10.484,0.253,-61,7.639,0.184,-70,9.778,0.478,-74,6,2
10.396,0.289,-61,7.668,0.128,-70,9.866,0.417,-74,6,2
10.426,0.263,-61,7.581,0.215,-70,9.866,0.498,-74,6,2
10.455,0.26,-61,7.229,0.348,-70,9.954,0.369,-74,6,2
10.396,0.338,-57,7.581,0.12,-70,9.895,0.434,-75,6,2
10.367,0.296,-61,7.61,0.214,-70,9.895,0.493,-74,6,2
10.396,0.284,-61,7.551,0.218,-70,9.836,0.5,-74,6,2
10.406,0.49,-56,7.434,0.177,-69,9.836,0.521,-75,6,2
10.484,0.298,-61,7.375,0.186,-70,9.836,0.5,-75,6,2
10.455,0.22,-61,7.346,0.34,-70,9.836,0.5,-75,6,2
10.426,0.297,-61,7.288,0.399,-70,9.866,0.494,-74,6,2
10.484,0.283,-61,7.287,0.477,-71,9.807,0.58,-74,6,2
10.42,0.476,-53,7.17,0.398,-70,9.895,0.472,-75,6,2
10.426,0.344,-61,7.024,0.496,-71,9.866,0.45,-75,6,2
10.455,0.279,-61,6.994,0.445,-70,9.895,0.398,-75,6,2
10.426,0.288,-60,7.024,0.588,-70,9.983,0.34,-75,6,2
10.396,0.262,-61,6.936,0.644,-69,9.954,0.443,-75,6,2
10.367,0.349,-61,7.024,0.48,-71,9.954,0.393,-74,6,2
10.914,0.757,-56,7.083,0.429,-70,9.924,0.446,-74,6,2
10.426,0.27,-61,7.112,0.605,-71,9.866,0.539,-75,6,2
10.455,0.238,-61,7.141,0.532,-71,9.924,0.458,-74,6,2
10.279,0.346,-61,7.112,0.58,-71,9.866,0.508,-74,6,2
10.455,0.259,-61,7.053,0.658,-70,9.895,0.501,-74,6,2
10.367,0.322,-61,7.141,0.483,-71,9.807,0.524,-75,6,2
10.367,0.321,-61,7.082,0.601,-70,9.866,0.547,-74,6,2
10.396,0.303,-61,7.024,0.595,-70,9.807,0.535,-74,6,2
10.455,0.244,-61,6.965,0.573,-70,9.866,0.508,-75,6,2
10.846,0.835,-56,6.965,0.595,-70,9.866,0.539,-74,6,2
10.396,0.331,-61,6.995,0.577,-70,9.924,0.447,-75,6,2
10.309,0.262,-60,7.024,0.558,-70,9.836,0.536,-75,6,2
10.426,0.281,-61,7.083,0.514,-70,9.895,0.497,-74,6,2
10.426,0.246,-61,7.141,0.467,-70,9.866,0.468,-75,6,2
10.367,0.333,-62,7.141,0.415,-70,9.836,0.521,-74,6,2
10.434,0.282,-60,7.112,0.482,-70,9.895,0.48,-74,6,2
10.484,0.283,-62,7.024,0.565,-69,9.866,0.49,-74,6,2
10.426,0.268,-61,7.083,0.494,-70,9.866,0.508,-75,6,2
10.455,0.227,-61,7.112,0.581,-70,9.983,0.448,-74,6,2
10.426,0.249,-62,7.082,0.476,-69,9.895,0.498,-74,6,2
10.953,1.101,-56,7.083,0.54,-69,9.866,0.525,-75,6,2
10.484,0.22,-62,7.053,0.565,-70,9.895,0.49,-74,6,2
10.426,0.24,-62,6.877,0.695,-70,9.866,0.508,-74,6,2
10.846,0.838,-56,7.083,0.61,-70,9.866,0.529,-74,6,2
10.426,0.262,-61,7.053,0.661,-70,10.012,0.455,-75,6,2
10.455,0.222,-62,7.024,0.619,-70,9.924,0.468,-75,6,2
10.396,0.285,-61,6.965,0.645,-70,9.983,0.491,-74,6,2
10.445,0.225,-61,7.024,0.642,-70,9.954,0.486,-74,6,2
10.396,0.262,-61,7.083,0.533,-70,9.866,0.491,-74,6,2
10.367,0.349,-61,7.082,0.517,-70,9.866,0.536,-74,6,2
10.367,0.283,-61,7.053,0.601,-70,9.924,0.46,-74,6,2
10.396,0.316,-56,7.024,0.578,-70,9.954,0.47,-74,6,2
10.396,0.27,-61,7.053,0.565,-70,9.836,0.545,-75,6,2
10.367,0.323,-61,7.053,0.492,-70,9.866,0.49,-74,6,2
10.543,0.24,-61,7.024,0.606,-70,9.954,0.521,-74,6,2
10.367,0.309,-61,6.936,0.701,-70,9.895,0.493,-74,6,2
10.396,0.326,-61,7.024,0.568,-70,9.836,0.56,-75,6,2
10.367,0.309,-61,6.995,0.577,-70,9.807,0.504,-75,6,2
10.264,0.607,-56,7.024,0.598,-70,9.924,0.499,-74,6,2
10.455,0.231,-62,7.141,0.466,-70,9.836,0.522,-74,6,2
10.396,0.309,-61,7.082,0.451,-70,9.954,0.435,-74,6,2
10.367,0.327,-61,7.024,0.497,-70,9.836,0.507,-74,6,2
10.543,0.244,-59,6.995,0.516,-69,9.807,0.535,-74,6,2
10.396,0.328,-61,7.141,0.411,-69,9.924,0.421,-75,6,2
10.367,0.289,-61,7.053,0.456,-69,9.924,0.498,-75,6,2
10.338,0.327,-61,7.141,0.427,-69,9.924,0.457,-74,6,2
10.426,0.289,-61,7.082,0.419,-70,9.866,0.49,-75,6,2
10.514,0.248,-61,7.17,0.371,-70,9.905,0.415,-75,6,2
10.514,0.215,-61,7.024,0.47,-70,9.895,0.498,-74,6,2
10.455,0.292,-61,7.053,0.563,-70,9.895,0.493,-74,6,2
10.455,0.266,-61,7.053,0.394,-70,9.895,0.54,-74,6,2
10.426,0.23,-61,7.141,0.412,-70,9.983,0.431,-74,6,2
10.367,0.309,-61,7.112,0.472,-70,9.836,0.51,-75,6,2
10.953,1.078,-56,7.17,0.403,-70,9.836,0.497,-74,6,2
10.367,0.31,-61,7.112,0.372,-69,9.866,0.567,-74,6,2
10.484,0.219,-61,7.2,0.392,-70,10.012,0.399,-74,6,2
10.455,0.245,-61,7.17,0.326,-70,9.807,0.476,-74,6,2
10.426,0.283,-61,7.258,0.25,-69,9.866,0.395,-74,6,2
10.426,0.268,-61,7.288,0.279,-69,9.954,0.401,-75,6,2
10.484,0.276,-61,7.17,0.354,-70,9.895,0.466,-74,6,2
10.455,0.228,-61,7.17,0.331,-69,9.924,0.41,-75,6,2
10.426,0.253,-61,7.141,0.331,-70,9.895,0.386,-75,6,2
10.426,0.237,-61,7.258,0.278,-69,9.895,0.4,-75,6,2
10.426,0.292,-61,7.17,0.454,-70,9.836,0.409,-75,6,2
10.426,0.267,-61,7.58,0.287,-70,9.836,0.418,-75,6,2
10.484,0.264,-61,7.346,0.274,-70,9.895,0.398,-75,6,2
10.367,0.339,-61,7.317,0.3,-70,9.836,0.448,-75,6,2
10.346,0.307,-61,7.112,0.299,-69,9.836,0.522,-74,6,2
10.426,0.3,-61,7.2,0.265,-70,9.983,0.386,-74,6,2
10.317,0.344,-59,7.053,0.317,-69,9.895,0.465,-74,6,2
10.279,0.328,-62,7.141,0.353,-70,9.954,0.369,-74,6,2
10.875,0.943,-56,7.141,0.345,-71,9.895,0.398,-74,6,2
10.309,0.303,-61,7.2,0.306,-70,9.895,0.42,-74,6,2
9.756,1.259,-56,7.17,0.312,-70,10.041,0.321,-74,6,2
10.396,0.354,-61,7.229,0.195,-70,9.983,0.337,-74,6,2
9.834,1.077,-57,7.2,0.239,-70,9.983,0.435,-74,6,2
10.367,0.29,-61,7.229,0.135,-70,10.041,0.363,-74,6,2
10.367,0.322,-61,7.112,0.299,-70,9.983,0.412,-74,6,2
10.396,0.305,-61,7.229,0.396,-70,9.895,0.445,-74,6,2
10.225,0.578,-56,7.17,0.395,-70,9.983,0.422,-74,6,2
10.367,0.31,-61,7.258,0.365,-71,9.924,0.469,-74,6,2
10.309,0.362,-61,7.2,0.461,-71,9.924,0.345,-74,6,2
10.338,0.348,-57,7.2,0.362,-71,10.071,0.371,-74,6,2
10.396,0.284,-61,7.258,0.452,-70,9.924,0.396,-74,6,2
10.914,0.753,-61,7.112,0.334,-70,9.895,0.42,-74,6,2
10.914,0.906,-61,7.141,0.487,-71,9.954,0.45,-74,6,2
10.396,0.31,-61,7.375,0.542,-71,9.924,0.362,-74,6,2
10.426,0.268,-56,7.229,0.43,-71,9.191,1.245,-68,6,2
10.396,0.323,-57,7.2,0.59,-71,10.012,0.339,-74,6,2
10.875,0.8,-56,7.258,0.676,-71,9.954,0.375,-74,6,2
10.484,0.204,-61,7.2,0.552,-71,9.924,0.426,-74,6,2
10.426,0.263,-61,7.288,0.59,-71,9.895,0.437,-74,6,2
10.396,0.303,-61,7.17,0.485,-71,9.924,0.365,-74,6,2
10.426,0.289,-61,7.288,0.403,-71,9.895,0.437,-74,6,2
10.309,0.37,-56,7.141,0.657,-71,9.836,0.526,-74,6,2
10.396,0.354,-61,7.17,0.512,-71,9.924,0.375,-74,6,2
10.396,0.308,-61,7.317,0.333,-71,9.866,0.499,-74,6,2
10.309,0.331,-61,7.258,0.456,-71,9.983,0.376,-74,6,2
10.338,0.34,-61,7.287,0.312,-70,9.866,0.417,-74,6,2
10.367,0.297,-61,7.2,0.29,-70,9.866,0.416,-74,6,2
10.426,0.297,-61,7.317,0.306,-70,9.866,0.438,-74,6,2
10.455,0.258,-61,7.112,0.22,-69,9.836,0.443,-74,6,2
10.426,0.295,-61,7.2,0.347,-70,9.924,0.396,-74,6,2
10.367,0.351,-61,7.375,0.227,-70,9.895,0.472,-74,6,2
10.309,0.296,-61,7.405,0.217,-69,9.807,0.478,-74,6,2
10.328,0.812,-56,7.434,0.124,-70,9.924,0.385,-74,6,2
10.309,0.289,-61,7.229,0.366,-70,9.827,0.431,-69,6,2
10.309,0.331,-61,7.258,0.39,-70,9.836,0.434,-74,6,2
10.514,0.293,-61,7.141,0.395,-70,9.895,0.43,-74,6,2
10.455,0.317,-61,7.2,0.377,-70,9.924,0.386,-74,6,2
9.991,0.927,-56,7.17,0.415,-70,9.895,0.442,-74,6,2
10.484,0.234,-61,7.17,0.366,-69,9.836,0.474,-74,6,2
10.875,0.946,-56,7.141,0.397,-70,9.924,0.386,-74,6,2
10.484,0.22,-61,7.112,0.355,-70,9.895,0.462,-74,6,2
10.484,0.227,-61,7.258,0.34,-70,9.924,0.386,-74,6,2
10.367,0.276,-61,7.287,0.287,-70,9.866,0.438,-74,6,2
10.455,0.244,-61,7.317,0.266,-70,9.807,0.482,-74,6,2
10.396,0.284,-61,7.346,0.21,-70,9.807,0.486,-74,6,2
10.426,0.304,-56,7.258,0.267,-70,9.836,0.428,-74,6,2
10.484,0.233,-61,7.229,0.287,-70,9.866,0.451,-74,6,2
10.484,0.259,-61,7.258,0.31,-70,9.895,0.421,-74,6,2
10.367,0.347,-61,7.317,0.262,-70,9.895,0.398,-74,6,2
10.455,0.228,-61,7.288,0.283,-70,9.983,0.357,-74,6,2
10.455,0.294,-61,7.2,0.312,-70,9.954,0.434,-74,6,2
10.455,0.318,-61,7.229,0.263,-70,9.836,0.452,-74,6,2
10.367,0.273,-61,7.317,0.201,-70,9.866,0.473,-74,6,2
10.484,0.234,-61,7.229,0.229,-70,9.866,0.438,-74,6,2
10.514,0.272,-61,7.17,0.294,-70,10.012,0.336,-74,6,2
10.396,0.269,-61,7.17,0.324,-70,9.895,0.473,-74,6,2
10.338,0.3,-61,7.141,0.354,-70,9.895,0.398,-74,6,2
10.455,0.279,-61,7.2,0.299,-70,9.866,0.431,-74,6,2
10.914,1.087,-57,7.2,0.333,-70,9.895,0.437,-74,6,2
10.484,0.284,-61,7.229,0.326,-70,9.836,0.468,-74,6,2
10.514,0.216,-61,7.112,0.424,-70,9.924,0.431,-74,6,2
10.309,0.339,-61,7.17,0.38,-70,9.807,0.464,-74,6,2
10.367,0.31,-61,7.141,0.431,-70,9.924,0.401,-74,6,2
10.543,0.278,-61,7.141,0.353,-70,9.924,0.403,-74,6,2
10.367,0.303,-61,7.112,0.375,-70,9.924,0.386,-74,6,2
10.338,0.269,-61,7.141,0.466,-70,9.924,0.434,-74,6,2
10.426,0.23,-61,7.141,0.444,-70,9.866,0.456,-74,6,2
10.338,0.322,-56,7.258,0.333,-70,9.895,0.461,-74,6,2
10.953,1.261,-56,7.141,0.419,-70,9.954,0.414,-74,6,2
10.426,0.27,-61,7.141,0.37,-70,9.807,0.477,-74,6,2
10.455,0.204,-61,7.17,0.303,-70,9.924,0.452,-74,6,2
10.367,0.283,-61,7.141,0.453,-70,9.983,0.427,-74,6,2
10.396,0.487,-56,7.112,0.406,-70,9.895,0.461,-74,6,2
10.309,0.327,-61,7.141,0.36,-70,9.895,0.457,-74,6,2
10.543,0.204,-61,7.317,0.307,-70,9.924,0.405,-74,6,2
10.367,0.337,-61,7.288,0.338,-70,9.954,0.41,-74,6,2
10.543,0.153,-61,7.2,0.42,-70,9.895,0.442,-74,6,2
10.445,0.254,-61,7.317,0.26,-70,9.866,0.451,-74,6,2
10.367,0.366,-61,7.317,0.301,-70,9.924,0.438,-74,6,2
10.836,0.958,-61,7.317,0.229,-70,9.866,0.456,-74,6,2
10.992,1.09,-61,7.405,0.27,-70,9.866,0.461,-74,6,2
10.426,0.26,-61,7.375,0.251,-70,9.866,0.46,-74,6,2
10.303,0.617,-56,7.375,0.26,-70,9.954,0.419,-74,6,2
10.108,1.195,-56,7.405,0.245,-70,9.866,0.444,-74,6,2
10.367,0.261,-61,7.375,0.182,-70,9.954,0.375,-74,6,2
10.543,0.232,-61,7.405,0.218,-70,9.954,0.411,-74,6,2
10.367,0.297,-61,7.492,0.207,-70,9.895,0.403,-74,6,2
10.338,0.315,-61,7.551,0.166,-70,9.895,0.466,-74,6,2
10.309,0.339,-61,7.668,0.12,-70,9.924,0.396,-74,6,2
10.338,0.316,-61,7.581,0.2,-70,9.836,0.481,-74,6,2
10.426,0.299,-61,7.639,0.188,-70,9.895,0.495,-74,6,2
10.367,0.246,-61,7.61,0.181,-70,9.866,0.476,-74,6,2
10.367,0.322,-61,7.493,0.224,-70,9.924,0.396,-74,6,2
10.338,0.321,-61,7.405,0.252,-70,9.866,0.46,-74,6,2
10.396,0.337,-56,7.493,0.264,-70,9.836,0.447,-74,6,2
10.338,0.272,-61,7.434,0.277,-70,9.866,0.431,-74,6,2
10.367,0.35,-56,7.375,0.33,-70,9.895,0.47,-74,6,2
10.338,0.328,-61,7.375,0.231,-70,9.983,0.355,-74,6,2
10.309,0.307,-60,7.434,0.246,-70,9.924,0.38,-74,6,2
10.455,0.276,-61,7.463,0.265,-70,9.866,0.43,-74,6,2
10.426,0.267,-61,7.287,0.265,-70,9.866,0.464,-74,6,2
10.186,0.775,-56,7.258,0.292,-70,9.866,0.411,-74,6,2
10.338,0.283,-61,7.346,0.209,-70,10.012,0.383,-74,6,2
10.426,0.246,-61,7.346,0.245,-70,9.983,0.34,-74,6,2
10.953,0.928,-56,7.405,0.215,-70,9.924,0.465,-74,6,2
10.514,0.25,-61,7.375,0.275,-70,9.895,0.411,-74,6,2
9.834,1.086,-56,7.317,0.333,-70,9.895,0.43,-74,6,2
10.309,0.457,-56,7.288,0.304,-70,9.954,0.393,-74,6,2
10.367,0.322,-61,7.317,0.331,-70,9.778,0.486,-74,6,2
10.836,0.935,-56,7.317,0.332,-70,9.924,0.386,-74,6,2
10.309,0.332,-61,7.317,0.36,-70,9.954,0.364,-74,6,2
10.455,0.296,-61,7.287,0.39,-70,9.866,0.472,-74,6,2
10.484,0.277,-61,7.2,0.421,-70,9.836,0.49,-74,6,2
10.426,0.295,-61,7.17,0.449,-70,9.836,0.485,-74,6,2
10.367,0.261,-61,7.17,0.43,-70,9.866,0.472,-74,6,2
10.846,0.634,-56,7.053,0.464,-70,9.866,0.49,-74,6,2
10.367,0.25,-61,7.17,0.44,-70,9.895,0.476,-74,6,2
10.426,0.285,-61,7.141,0.474,-70,9.954,0.409,-74,6,2
10.455,0.253,-61,7.082,0.496,-70,9.836,0.442,-74,6,2
10.875,0.78,-56,7.053,0.451,-70,9.924,0.427,-74,6,2
10.484,0.228,-61,7.053,0.509,-70,9.924,0.422,-74,6,2
10.426,0.274,-61,7.141,0.436,-70,9.866,0.451,-74,6,2
10.367,0.444,-57,7.229,0.429,-70,9.924,0.386,-74,6,2
10.367,0.25,-61,7.229,0.383,-70,9.836,0.486,-74,6,2
10.522,0.246,-60,7.053,0.468,-70,9.895,0.431,-74,6,2
10.367,0.333,-61,7.258,0.377,-70,9.866,0.438,-74,6,2
9.756,1.046,-56,7.317,0.364,-70,9.924,0.386,-74,6,2
10.543,0.199,-61,7.141,0.466,-71,9.895,0.405,-74,6,2
10.396,0.276,-61,7.083,0.495,-70,9.895,0.437,-74,6,2
10.426,0.289,-61,7.2,0.477,-70,9.924,0.387,-74,6,2
10.396,0.234,-61,7.17,0.516,-70,9.895,0.442,-74,6,2
10.367,0.283,-61,7.083,0.559,-70,9.924,0.387,-74,6,2
10.396,0.291,-61,7.141,0.542,-70,9.983,0.4,-74,6,2
10.367,0.266,-61,7.141,0.527,-70,9.924,0.4,-74,6,2
10.396,0.301,-61,7.082,0.536,-70,9.866,0.472,-74,6,2
11.031,1.095,-56,7.053,0.68,-70,9.866,0.433,-74,6,2
10.543,0.248,-61,7.082,0.61,-70,9.895,0.387,-74,6,2
9.834,1.078,-56,6.995,0.691,-70,9.983,0.376,-74,6,2
10.426,0.289,-56,7.024,0.677,-70,9.954,0.411,-74,6,2
10.886,0.778,-55,6.995,0.674,-70,9.924,0.437,-74,6,2
10.367,0.226,-61,7.083,0.668,-70,9.895,0.457,-74,6,2
10.396,0.321,-61,7.024,0.638,-70,9.866,0.394,-74,6,2
10.367,0.296,-61,6.965,0.693,-70,9.895,0.43,-74,6,2
10.396,0.303,-61,7.082,0.611,-70,9.895,0.403,-74,6,2
10.875,0.954,-56,6.995,0.634,-70,9.836,0.432,-74,6,2
10.338,0.31,-56,6.965,0.675,-70,9.836,0.409,-74,6,2
10.396,0.311,-61,7.024,0.607,-70,9.866,0.456,-74,6,2
10.108,0.736,-56,6.936,0.681,-70,9.983,0.356,-74,6,2
10.396,0.327,-61,6.994,0.635,-70,9.924,0.437,-74,6,2
10.992,1.062,-56,7.024,0.578,-70,9.895,0.415,-74,6,2
10.309,0.331,-61,7.053,0.493,-70,9.866,0.451,-74,6,2
10.493,0.271,-59,7.112,0.47,-70,9.778,0.496,-74,6,2
10.914,0.925,-56,7.112,0.401,-70,9.836,0.447,-74,6,2
10.914,0.947,-56,7.053,0.416,-70,9.924,0.396,-74,6,2
10.396,0.304,-61,7.053,0.431,-70,9.895,0.417,-74,6,2
10.367,0.297,-56,7.112,0.426,-70,9.836,0.414,-74,6,2
10.367,0.296,-61,7.024,0.552,-70,9.866,0.472,-74,6,2
10.367,0.345,-61,7.024,0.529,-70,9.895,0.433,-74,6,2
10.914,0.756,-56,7.024,0.523,-70,9.924,0.365,-74,6,2
10.484,0.204,-61,7.053,0.607,-70,9.807,0.464,-74,6,2
10.396,0.246,-61,6.995,0.618,-70,9.836,0.482,-74,6,2
10.367,0.276,-61,6.965,0.626,-70,9.866,0.452,-74,6,2
10.279,0.328,-61,6.965,0.673,-70,9.807,0.45,-74,6,2
10.484,0.228,-61,6.965,0.688,-70,9.924,0.441,-74,6,2
10.426,0.305,-61,6.907,0.694,-70,9.895,0.415,-74,6,2
10.455,0.245,-61,6.965,0.644,-70,9.954,0.429,-74,6,2
10.367,0.339,-61,6.936,0.698,-70,9.895,0.442,-74,6,2
10.455,0.279,-61,6.907,0.819,-70,9.866,0.438,-74,6,2
10.396,0.303,-61,6.907,0.79,-70,9.895,0.462,-74,6,2
10.221,0.341,-61,6.848,0.883,-70,9.895,0.449,-74,6,2
10.514,0.229,-61,6.936,0.854,-70,9.866,0.438,-74,6,2
10.426,0.3,-61,6.907,0.848,-70,9.895,0.412,-74,6,2
10.455,0.26,-61,6.965,0.881,-70,9.836,0.428,-74,6,2
10.426,0.306,-61,6.819,0.899,-70,9.836,0.397,-74,6,2
10.396,0.286,-61,6.848,0.7,-71,9.924,0.457,-74,6,2
10.338,0.34,-61,6.877,0.535,-71,9.895,0.387,-74,6,2
10.396,0.285,-61,6.936,0.509,-70,9.924,0.425,-74,6,2
10.493,0.206,-59,6.907,0.62,-71,9.895,0.401,-74,6,2
10.338,0.257,-61,6.907,0.562,-70,9.924,0.408,-74,6,2
10.42,0.446,-56,6.936,0.508,-71,9.866,0.431,-74,6,2
10.396,0.309,-61,6.848,0.955,-69,9.866,0.434,-74,6,2
10.396,0.338,-56,6.877,0.615,-70,9.924,0.381,-74,6,2
10.309,0.328,-61,6.76,1.057,-70,9.924,0.425,-74,6,2
10.342,0.638,-56,6.848,1.112,-70,9.866,0.48,-74,6,2
10.367,0.311,-61,6.731,1.149,-70,9.778,0.466,-74,6,2
10.309,0.343,-61,6.819,0.981,-70,10.041,0.379,-74,6,2
10.543,0.219,-61,6.789,1.042,-70,9.866,0.448,-74,6,2
10.338,0.315,-61,6.79,1.119,-70,9.924,0.431,-74,6,2
10.367,0.316,-61,6.76,1.079,-70,9.866,0.443,-74,6,2
10.426,0.211,-61,6.789,1.158,-70,9.924,0.4,-74,6,2
10.279,0.313,-61,6.819,1.221,-69,9.866,0.431,-74,6,2
10.455,0.295,-61,6.789,1.09,-70,9.895,0.466,-74,6,2
10.367,0.316,-61,6.848,1.017,-70,9.924,0.381,-74,6,2
10.338,0.361,-61,6.819,1.029,-70,9.924,0.381,-74,6,2
10.426,0.263,-61,6.936,0.919,-71,9.983,0.38,-74,6,2
10.484,0.241,-61,6.936,0.875,-70,9.895,0.406,-74,6,2
10.367,0.241,-61,6.789,1.009,-71,9.924,0.457,-74,6,2
10.875,0.928,-56,6.848,1.017,-71,9.807,0.5,-74,6,2
10.426,0.315,-61,6.79,0.986,-71,9.836,0.469,-74,6,2
10.514,0.218,-61,6.877,0.924,-70,9.895,0.387,-74,6,2
10.367,0.309,-61,6.965,0.895,-71,9.866,0.443,-74,6,2
10.279,0.333,-61,6.907,0.857,-70,9.836,0.485,-74,6,2
10.396,0.284,-61,6.848,0.897,-71,9.866,0.452,-74,6,2
10.338,0.378,-61,7.082,0.709,-70,9.895,0.336,-74,6,2
10.426,0.295,-57,6.995,0.618,-71,9.807,0.501,-74,6,2
10.455,0.204,-60,7.024,0.641,-70,9.895,0.462,-74,6,2
10.543,0.22,-61,6.995,0.592,-70,9.954,0.385,-74,6,2
10.836,1.093,-56,7.141,0.565,-70,9.866,0.415,-74,6,2
10.455,0.272,-61,7.258,0.365,-70,9.895,0.408,-74,6,2
10.455,0.237,-61,7.17,0.38,-70,20.655,0.468,-74,6,2
10.484,0.268,-61,7.141,0.188,-69,9.866,0.377,-74,6,2
10.426,0.301,-61,7.141,0.193,-69,9.778,0.516,-74,6,2
10.396,0.238,-61,7.112,0.264,-70,9.954,0.37,-74,6,2
10.914,0.769,-56,7.2,0.387,-71,9.836,0.445,-74,6,2
10.426,0.282,-61,7.229,0.425,-71,9.866,0.411,-74,6,2
9.991,0.931,-56,7.317,0.437,-71,9.866,0.438,-74,6,2
10.914,0.754,-56,7.375,0.105,-70,9.895,0.415,-74,6,2
10.309,0.299,-61,7.405,0.234,-70,9.866,0.452,-74,6,2
10.992,0.882,-56,7.375,0.231,-70,9.954,0.354,-74,6,2
10.396,0.229,-61,7.551,0.203,-70,9.866,0.433,-74,6,2
10.426,0.261,-61,7.346,0.176,-70,9.924,0.403,-74,6,2
10.367,0.328,-60,7.434,0.241,-70,9.924,0.431,-74,6,2
10.914,0.926,-56,7.493,0.167,-69,9.924,0.435,-74,6,2
