AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
3.648,0.52,-57,5.881,0.577,-54,4.27,0.73,-65,2,6
3.766,0.405,-57,5.881,0.616,-54,4.241,0.805,-65,2,6
3.805,0.559,-53,5.725,0.68,-54,4.241,0.727,-66,2,6
3.687,0.45,-57,5.608,0.727,-54,4.241,0.743,-65,2,6
3.688,0.838,-57,5.803,0.636,-54,4.27,0.813,-65,2,6
3.766,0.394,-57,5.803,0.645,-54,4.299,0.809,-65,2,6
3.687,0.493,-57,5.842,0.583,-54,4.27,0.808,-65,2,6
3.727,0.481,-57,5.725,0.661,-54,4.329,0.775,-65,2,6
3.727,0.438,-57,5.686,0.636,-54,4.241,0.821,-65,2,6
3.766,0.447,-57,5.725,0.623,-54,4.329,0.737,-65,2,6
3.663,0.503,-53,5.686,0.626,-54,4.416,0.68,-65,2,6
3.609,0.511,-57,5.608,0.679,-54,4.329,0.717,-65,2,6
3.609,0.47,-57,5.647,0.713,-54,4.416,0.739,-65,2,6
3.844,0.324,-57,5.647,0.653,-54,4.299,0.716,-65,2,6
3.766,0.394,-57,5.764,0.589,-54,4.387,0.679,-66,2,6
3.531,0.956,-57,5.725,0.61,-54,4.27,0.751,-66,2,6
3.648,0.523,-57,5.803,0.584,-54,4.387,0.711,-66,2,6
3.648,0.533,-57,5.764,0.62,-54,4.358,0.701,-66,2,6
3.57,0.625,-57,5.686,0.67,-55,4.416,0.671,-65,2,6
3.453,0.685,-57,5.764,0.65,-54,4.387,0.676,-65,2,6
3.688,0.526,-53,5.764,0.628,-54,4.416,0.706,-65,2,6
3.492,0.681,-57,5.803,0.616,-54,4.358,0.721,-65,2,6
3.531,0.625,-57,5.842,0.588,-54,4.329,0.701,-66,2,6
3.57,1.011,-57,5.764,0.584,-54,4.329,0.745,-65,2,6
3.727,1.015,-57,5.764,0.627,-54,4.329,0.725,-66,2,6
3.648,0.558,-57,5.686,0.63,-54,4.329,0.719,-65,2,6
3.727,0.843,-56,5.725,0.648,-54,4.329,0.723,-65,2,6
3.629,0.78,-57,5.647,0.677,-54,4.358,0.691,-65,2,6
3.766,0.573,-57,5.803,0.638,-54,4.358,0.746,-65,2,6
3.766,0.642,-57,5.842,0.55,-54,4.358,0.732,-65,2,6
3.844,0.577,-57,5.881,0.57,-54,4.387,0.67,-65,2,6
3.609,0.839,-57,5.764,0.617,-54,4.358,0.724,-65,2,6
3.687,0.56,-57,5.647,0.707,-54,4.416,0.705,-66,2,6
3.531,0.837,-53,5.686,0.606,-54,4.299,0.762,-65,2,6
3.922,0.789,-57,5.803,0.613,-54,4.329,0.742,-65,2,6
3.414,0.818,-57,5.764,0.64,-54,4.27,0.765,-65,2,6
3.648,1.224,-57,5.842,0.576,-54,4.299,0.734,-65,2,6
3.648,1.157,-57,5.686,0.636,-54,4.416,0.724,-65,2,6
3.609,1.073,-53,5.725,0.597,-54,4.299,0.771,-65,2,6
3.57,0.801,-52,5.803,0.639,-54,4.416,0.663,-65,2,6
3.702,1.172,-52,5.725,0.616,-54,4.329,0.766,-65,2,6
3.648,1.077,-57,5.764,0.675,-54,4.329,0.79,-65,2,6
3.609,1.034,-57,5.881,0.53,-54,4.329,0.751,-65,2,6
3.609,1.407,-53,6.037,0.552,-54,4.387,0.75,-66,2,6
3.766,1.118,-57,6.311,0.391,-54,4.27,0.756,-66,2,6
3.57,0.986,-57,5.686,0.636,-54,4.387,0.74,-66,2,6
3.727,0.839,-57,5.803,0.642,-54,4.329,0.716,-65,2,6
3.727,1.121,-57,5.764,0.642,-54,4.299,0.734,-65,2,6
3.492,0.716,-57,5.686,0.65,-54,4.299,0.771,-65,2,6
3.609,1.108,-57,5.588,0.692,-54,4.329,0.701,-66,2,6
3.688,0.937,-57,5.608,0.677,-54,4.299,0.801,-66,2,6
3.766,0.978,-57,5.764,0.647,-54,4.329,0.742,-66,2,6
3.648,0.938,-57,5.647,0.637,-55,4.27,0.743,-65,2,6
3.648,1.009,-57,5.725,0.668,-54,4.27,0.728,-65,2,6
4.327,1.087,-52,5.842,0.607,-54,4.329,0.78,-66,2,6
3.648,1.089,-57,5.92,0.43,-54,4.27,0.746,-65,2,6
3.688,0.955,-57,5.725,0.544,-54,4.329,0.725,-65,2,6
3.57,0.701,-57,6.194,0.387,-54,4.299,0.729,-65,2,6
3.609,0.708,-57,5.725,0.647,-54,4.329,0.769,-66,2,6
3.609,0.916,-57,5.803,0.598,-54,4.329,0.725,-65,2,6
3.805,1.076,-57,5.998,0.427,-55,4.241,0.792,-66,2,6
3.609,0.926,-57,5.608,0.664,-54,4.504,0.688,-66,2,6
3.609,0.847,-57,5.686,0.694,-54,4.475,0.702,-65,2,6
3.609,0.873,-57,5.881,0.561,-54,4.504,0.73,-65,2,6
3.961,1.058,-57,5.725,0.632,-54,4.416,0.734,-66,2,6
3.648,0.731,-57,6.194,0.471,-54,4.592,0.68,-66,2,6
3.648,1.018,-57,5.842,0.522,-54,4.563,0.674,-65,2,6
3.648,0.694,-57,5.998,0.375,-54,4.475,0.74,-65,2,6
3.57,1.059,-57,5.842,0.537,-54,4.475,0.702,-65,2,6
3.609,1.217,-57,5.881,0.492,-54,4.475,0.721,-66,2,6
3.57,0.729,-57,5.959,0.46,-54,4.534,0.683,-65,2,6
3.766,0.858,-57,5.881,0.503,-54,4.446,0.725,-65,2,6
3.766,0.634,-57,6.037,0.45,-55,4.446,0.699,-66,2,6
3.648,0.949,-55,6.077,0.421,-54,4.563,0.705,-65,2,6
3.648,0.828,-57,6.077,0.442,-54,4.416,0.759,-66,2,6
3.688,1.125,-57,6.077,0.414,-54,4.475,0.738,-66,2,6
3.766,0.648,-57,6.076,0.379,-54,4.475,0.729,-65,2,6
3.648,0.682,-57,6.272,0.306,-54,4.534,0.713,-66,2,6
3.805,1.057,-57,6.155,0.336,-54,4.416,0.719,-66,2,6
3.531,0.98,-57,6.116,0.35,-54,4.534,0.721,-65,2,6
3.492,0.754,-57,6.194,0.325,-55,4.534,0.692,-65,2,6
3.648,1.028,-57,6.155,0.355,-54,4.475,0.71,-65,2,6
3.766,1.08,-57,6.076,0.424,-54,4.534,0.674,-65,2,6
3.727,1.131,-57,5.998,0.433,-54,4.504,0.653,-65,2,6
3.609,0.67,-57,6.038,0.452,-54,4.592,0.642,-65,2,6
3.609,0.662,-57,6.116,0.37,-54,4.651,0.671,-65,2,6
3.609,0.839,-57,6.116,0.375,-54,4.563,0.691,-65,2,6
3.648,0.824,-57,6.155,0.402,-55,4.504,0.717,-65,2,6
3.805,0.876,-57,6.077,0.385,-54,4.563,0.632,-66,2,6
3.648,0.963,-57,6.116,0.345,-55,4.504,0.714,-66,2,6
3.648,0.634,-57,5.998,0.428,-54,4.534,0.713,-65,2,6
3.688,0.61,-57,6.155,0.359,-54,4.475,0.705,-65,2,6
3.492,0.768,-57,6.038,0.427,-54,4.504,0.685,-65,2,6
3.609,0.667,-57,6.077,0.352,-54,4.475,0.694,-65,2,6
3.648,0.702,-57,5.998,0.437,-54,4.504,0.694,-66,2,6
3.688,0.921,-57,5.959,0.451,-54,4.416,0.722,-65,2,6
3.727,1.11,-57,5.959,0.469,-54,4.475,0.724,-65,2,6
3.727,0.641,-57,5.998,0.442,-54,4.416,0.755,-65,2,6
3.57,0.688,-57,6.077,0.375,-54,4.475,0.743,-65,2,6
3.844,1.031,-57,6.077,0.375,-54,4.475,0.721,-66,2,6
3.766,1.081,-57,5.999,0.405,-54,4.446,0.753,-65,2,6
3.57,0.835,-57,6.037,0.414,-55,4.387,0.746,-65,2,6
3.688,0.869,-57,6.116,0.381,-55,4.592,0.653,-65,2,6
3.609,0.843,-57,6.116,0.351,-55,4.446,0.725,-66,2,6
3.624,0.632,-53,5.959,0.41,-54,4.387,0.724,-65,2,6
3.648,1.073,-57,5.998,0.455,-54,4.387,0.708,-65,2,6
3.57,0.671,-57,6.077,0.358,-54,4.446,0.717,-66,2,6
3.805,1.111,-57,6.077,0.47,-54,4.534,0.71,-66,2,6
3.453,0.957,-57,6.037,0.45,-54,4.416,0.756,-65,2,6
3.609,0.926,-57,5.959,0.541,-54,4.416,0.729,-66,2,6
3.609,0.61,-57,6.038,0.486,-54,4.358,0.796,-65,2,6
3.531,0.937,-57,5.959,0.492,-55,4.446,0.764,-66,2,6
3.531,1.028,-57,6.037,0.439,-54,4.387,0.792,-65,2,6
3.766,1.145,-57,5.998,0.442,-55,4.475,0.744,-65,2,6
3.609,0.642,-57,5.959,0.451,-54,4.475,0.718,-65,2,6
3.766,0.929,-57,5.998,0.442,-54,4.416,0.729,-65,2,6
3.609,1.042,-57,5.998,0.406,-54,4.446,0.753,-65,2,6
3.57,0.616,-57,6.076,0.392,-54,4.475,0.705,-65,2,6
3.609,0.856,-57,6.038,0.447,-55,4.475,0.691,-65,2,6
3.688,0.994,-57,6.116,0.425,-54,4.446,0.717,-65,2,6
3.727,1.09,-57,6.037,0.424,-54,4.534,0.694,-65,2,6
3.727,0.859,-57,6.038,0.459,-54,4.592,0.673,-65,2,6
3.805,0.844,-57,6.037,0.443,-55,4.446,0.723,-65,2,6
3.688,1.022,-57,6.077,0.442,-55,4.446,0.696,-65,2,6
3.648,0.648,-57,5.998,0.457,-54,4.534,0.694,-65,2,6
3.766,0.842,-57,6.037,0.443,-54,4.475,0.702,-65,2,6
3.57,0.926,-57,6.038,0.459,-55,4.592,0.713,-65,2,6
3.648,0.643,-57,5.92,0.475,-55,4.446,0.699,-65,2,6
3.609,0.814,-57,5.998,0.492,-54,4.592,0.692,-65,2,6
3.648,0.607,-57,6.037,0.415,-55,4.534,0.7,-65,2,6
3.609,0.699,-57,5.998,0.406,-54,4.534,0.675,-65,2,6
3.531,0.749,-57,6.155,0.313,-54,4.534,0.713,-65,2,6
3.688,0.647,-57,6.116,0.341,-54,4.534,0.718,-65,2,6
3.727,0.562,-57,5.998,0.431,-55,4.563,0.699,-65,2,6
3.727,0.598,-57,5.959,0.485,-55,4.475,0.702,-65,2,6
3.648,0.59,-57,5.959,0.476,-54,4.621,0.651,-65,2,6
3.57,0.657,-57,5.92,0.45,-55,4.416,0.766,-65,2,6
3.727,0.689,-57,5.881,0.526,-54,4.504,0.688,-65,2,6
3.766,1.009,-57,5.959,0.492,-54,4.475,0.667,-65,2,6
3.57,0.924,-52,6.233,0.34,-54,4.416,0.73,-65,2,6
3.727,0.606,-57,5.881,0.527,-54,4.563,0.699,-65,2,6
3.57,0.693,-57,6.233,0.357,-54,4.358,0.749,-65,2,6
3.688,0.617,-57,6.116,0.412,-54,4.416,0.732,-65,2,6
3.57,0.624,-57,6.037,0.473,-54,4.387,0.804,-65,2,6
3.6,0.978,-57,5.959,0.476,-54,4.446,0.683,-65,2,6
3.727,1.017,-57,6.116,0.539,-54,4.446,0.715,-65,2,6
3.894,0.778,-55,6.076,0.476,-54,4.358,0.759,-65,2,6
3.648,1.053,-57,5.764,0.591,-55,4.358,0.744,-65,2,6
3.609,0.707,-57,5.998,0.488,-54,4.387,0.73,-65,2,6
3.609,0.65,-57,6.584,0.216,-55,4.358,0.791,-65,2,6
3.648,0.699,-57,6.194,0.386,-54,4.387,0.724,-65,2,6
3.717,1.193,-57,5.998,0.459,-54,4.387,0.768,-65,2,6
3.648,1.023,-57,6.038,0.575,-55,4.387,0.782,-65,2,6
3.531,0.751,-57,5.92,0.596,-54,4.299,0.789,-66,2,6
4.639,0.736,-53,5.92,0.569,-54,4.475,0.751,-65,2,6
3.687,0.685,-57,5.842,0.587,-55,4.475,0.684,-65,2,6
3.609,1.109,-57,5.764,0.684,-54,4.534,0.689,-65,2,6
3.766,1.147,-57,5.998,0.552,-54,4.387,0.748,-65,2,6
3.766,0.85,-57,5.998,0.468,-55,4.446,0.717,-65,2,6
3.57,0.748,-57,5.959,0.568,-54,4.504,0.73,-65,2,6
3.766,0.98,-52,6.155,0.397,-54,4.416,0.781,-65,2,6
3.727,0.916,-57,6.233,0.382,-55,4.504,0.691,-66,2,6
3.688,1.105,-57,6.116,0.414,-54,4.387,0.782,-66,2,6
3.766,1.081,-57,6.848,0.342,-54,4.387,0.754,-65,2,6
3.688,0.816,-57,5.92,0.384,-54,4.387,0.771,-65,2,6
3.531,0.674,-57,5.725,0.61,-55,4.446,0.745,-65,2,6
3.727,0.756,-57,6.037,0.433,-55,4.416,0.734,-65,2,6
3.648,0.999,-57,5.959,0.509,-54,4.416,0.771,-65,2,6
3.844,1.161,-57,5.881,0.53,-54,4.387,0.773,-66,2,6
3.687,1.056,-57,5.959,0.538,-54,4.446,0.75,-66,2,6
3.57,0.732,-57,5.725,0.613,-54,4.358,0.744,-65,2,6
3.883,0.549,-57,5.881,0.485,-54,4.416,0.752,-65,2,6
3.805,1.407,-52,6.077,0.421,-53,4.446,0.722,-66,2,6
3.648,0.553,-57,5.764,0.52,-54,4.416,0.774,-66,2,6
3.648,1.049,-57,5.881,0.503,-54,4.504,0.721,-65,2,6
3.609,0.713,-57,6.155,0.371,-55,4.504,0.73,-66,2,6
3.609,0.931,-57,6.545,0.181,-54,4.387,0.784,-65,2,6
3.531,0.722,-57,5.842,0.52,-54,4.329,0.811,-65,2,6
3.727,0.606,-57,5.842,0.513,-54,4.475,0.743,-65,2,6
3.57,0.698,-57,6.233,0.371,-54,4.387,0.703,-65,2,6
3.609,0.83,-57,5.959,0.48,-54,4.446,0.751,-65,2,6
3.766,0.604,-57,5.842,0.516,-55,4.329,0.754,-65,2,6
3.688,0.863,-57,5.764,0.58,-55,4.563,0.673,-65,2,6
3.609,0.997,-57,5.998,0.504,-54,4.446,0.723,-66,2,6
3.844,1.013,-57,5.998,0.517,-54,4.416,0.771,-65,2,6
3.609,0.638,-57,5.881,0.541,-54,4.446,0.732,-65,2,6
3.648,0.883,-56,5.92,0.556,-54,4.475,0.745,-66,2,6
3.688,0.859,-57,5.959,0.523,-54,4.475,0.729,-65,2,6
3.688,0.668,-57,6.038,0.463,-54,4.416,0.768,-65,2,6
3.687,1.122,-57,5.959,0.488,-54,4.534,0.656,-65,2,6
3.688,0.804,-57,5.881,0.563,-54,4.475,0.732,-65,2,6
3.531,0.737,-57,5.998,0.502,-54,4.416,0.697,-65,2,6
3.805,0.606,-57,5.998,0.556,-54,4.387,0.711,-65,2,6
3.688,0.597,-57,6.037,0.545,-54,4.446,0.732,-66,2,6
3.658,0.645,-57,5.92,0.527,-54,4.446,0.717,-65,2,6
3.805,1.063,-57,5.764,0.636,-54,4.416,0.708,-65,2,6
3.531,0.684,-56,5.881,0.527,-54,4.387,0.711,-65,2,6
3.766,0.757,-57,5.842,0.56,-54,4.504,0.688,-65,2,6
3.531,0.674,-57,6.116,0.443,-54,4.416,0.776,-65,2,6
3.57,0.825,-57,6.076,0.471,-54,4.446,0.781,-65,2,6
3.531,0.705,-57,5.842,0.617,-54,4.504,0.708,-65,2,6
3.746,0.905,-57,6.155,0.409,-54,4.358,0.738,-65,2,6
3.414,0.748,-57,6.116,0.401,-55,4.446,0.722,-65,2,6
3.609,1.143,-57,5.998,0.425,-54,4.446,0.735,-65,2,6
3.688,1.011,-57,5.881,0.469,-54,4.358,0.746,-65,2,6
3.648,0.58,-57,5.959,0.484,-55,4.446,0.719,-65,2,6
3.727,0.872,-57,6.116,0.376,-54,4.358,0.761,-66,2,6
3.57,0.657,-57,5.764,0.586,-55,4.416,0.771,-65,2,6
3.727,0.888,-53,5.764,0.571,-55,4.358,0.782,-65,2,6
3.766,0.8,-57,5.842,0.57,-55,4.387,0.754,-65,2,6
3.648,0.519,-57,5.725,0.579,-55,4.446,0.722,-65,2,6
3.687,0.643,-57,6.037,0.438,-54,4.416,0.74,-65,2,6
3.766,0.61,-57,5.725,0.634,-54,4.504,0.727,-65,2,6
3.687,0.779,-57,5.959,0.489,-54,4.416,0.74,-65,2,6
3.688,0.717,-57,5.959,0.472,-54,4.416,0.722,-65,2,6
3.727,0.593,-57,5.764,0.577,-54,4.416,0.714,-65,2,6
3.727,0.495,-57,6.35,0.275,-55,4.387,0.745,-65,2,6
3.844,0.698,-57,6.272,0.355,-55,4.416,0.771,-65,2,6
3.766,0.485,-57,5.998,0.428,-55,4.416,0.697,-65,2,6
3.844,0.826,-55,6.272,0.339,-55,4.416,0.718,-65,2,6
3.883,0.46,-57,5.881,0.469,-55,4.416,0.71,-65,2,6
3.805,0.458,-57,5.803,0.673,-55,4.416,0.756,-65,2,6
3.883,0.32,-53,5.998,0.5,-54,4.446,0.73,-65,2,6
3.844,0.337,-57,5.92,0.504,-55,4.416,0.751,-65,2,6
3.844,0.212,-58,6.037,0.456,-54,4.416,0.796,-65,2,6
2.809,0.685,-59,6.155,0.358,-54,4.329,0.747,-66,2,6
2.809,0.623,-58,5.881,0.511,-54,4.358,0.777,-65,2,6
3.365,1.002,-59,5.959,0.519,-54,4.416,0.734,-65,2,6
3.365,0.752,-59,5.842,0.531,-54,4.387,0.749,-65,2,6
2.779,0.597,-58,5.842,0.563,-55,4.358,0.738,-65,2,6
2.809,0.573,-58,5.998,0.473,-54,4.475,0.748,-66,2,6
2.516,0.74,-59,5.764,0.656,-54,4.416,0.708,-66,2,6
2.604,0.704,-58,5.686,0.641,-54,4.416,0.737,-65,2,6
2.721,0.625,-58,5.881,0.549,-54,4.416,0.705,-65,2,6
2.75,0.59,-58,5.647,0.666,-54,4.329,0.794,-65,2,6
2.691,0.587,-58,5.842,0.508,-54,4.416,0.754,-66,2,6
2.641,0.669,-58,5.725,0.674,-54,4.329,0.772,-65,2,6
3.482,0.579,-58,5.686,0.651,-54,4.475,0.702,-66,2,6
3.922,0.662,-58,5.881,0.574,-54,4.358,0.819,-65,2,6
3.014,0.475,-58,5.803,0.609,-54,4.475,0.754,-65,2,6
3.336,0.651,-58,5.647,0.666,-54,4.446,0.682,-65,2,6
3.453,0.491,-58,5.764,0.612,-54,4.329,0.753,-65,2,6
3.746,0.531,-58,5.881,0.538,-54,4.446,0.717,-65,2,6
3.805,0.499,-58,5.842,0.671,-54,4.416,0.771,-65,2,6
3.746,0.54,-58,5.647,0.677,-54,4.416,0.774,-65,2,6
3.394,0.462,-58,5.803,0.559,-54,4.416,0.729,-65,2,6
3.883,0.262,-57,5.998,0.492,-54,4.416,0.729,-65,2,6
3.805,0.37,-57,5.881,0.538,-54,4.475,0.684,-65,2,6
3.687,0.472,-57,5.92,0.527,-54,4.534,0.694,-65,2,6
3.648,0.573,-57,5.725,0.594,-54,4.563,0.688,-65,2,6
3.805,0.389,-57,5.725,0.607,-54,4.475,0.721,-65,2,6
3.727,0.466,-57,5.92,0.55,-54,4.504,0.648,-65,2,6
3.609,0.588,-57,5.803,0.635,-54,4.592,0.686,-65,2,6
3.688,0.526,-57,5.803,0.581,-54,4.563,0.702,-65,2,6
3.688,0.495,-57,5.803,0.616,-54,4.592,0.647,-65,2,6
3.648,0.429,-57,5.686,0.641,-54,4.592,0.68,-65,2,6
3.805,1.092,-53,5.803,0.599,-54,4.592,0.701,-65,2,6
3.609,0.552,-57,5.842,0.62,-54,4.563,0.699,-65,2,6
3.727,0.546,-57,5.686,0.656,-54,4.592,0.686,-65,2,6
3.727,0.483,-57,5.803,0.569,-54,4.534,0.665,-65,2,6
3.648,0.576,-57,5.764,0.599,-54,4.534,0.686,-65,2,6
3.609,0.562,-57,5.608,0.721,-54,4.475,0.702,-65,2,6
3.961,0.643,-57,5.764,0.656,-54,4.534,0.706,-65,2,6
3.727,0.479,-57,5.764,0.593,-54,4.416,0.694,-65,2,6
3.727,1.113,-57,5.725,0.665,-54,4.475,0.707,-66,2,6
3.727,0.596,-57,5.92,0.516,-54,4.387,0.766,-65,2,6
3.844,0.573,-57,5.842,0.565,-54,4.534,0.694,-65,2,6
3.883,0.679,-57,5.92,0.566,-54,4.475,0.707,-65,2,6
3.648,0.694,-57,5.92,0.539,-54,4.534,0.672,-65,2,6
3.531,0.706,-57,5.842,0.58,-54,4.475,0.754,-66,2,6
3.688,1.076,-57,5.803,0.562,-54,4.475,0.708,-65,2,6
3.492,0.994,-57,5.92,0.595,-55,4.446,0.753,-65,2,6
3.531,0.702,-57,5.842,0.594,-54,4.504,0.711,-65,2,6
3.648,0.661,-57,5.764,0.564,-54,4.475,0.724,-65,2,6
3.492,0.732,-57,5.881,0.59,-54,4.416,0.729,-66,2,6
3.57,1.125,-57,5.842,0.58,-55,4.504,0.725,-66,2,6
3.57,0.954,-57,5.725,0.643,-54,4.475,0.719,-66,2,6
3.727,0.998,-52,5.764,0.571,-54,4.592,0.65,-66,2,6
3.648,0.868,-57,5.881,0.507,-54,4.446,0.737,-66,2,6
3.687,0.609,-57,5.803,0.524,-54,4.446,0.719,-65,2,6
3.687,0.628,-57,5.803,0.553,-54,4.504,0.766,-65,2,6
3.623,0.665,-53,5.686,0.671,-54,4.534,0.713,-65,2,6
3.57,0.881,-57,5.881,0.577,-54,4.475,0.719,-65,2,6
3.727,0.623,-57,5.842,0.504,-54,4.534,0.692,-65,2,6
3.512,0.708,-57,5.92,0.508,-54,4.504,0.709,-66,2,6
3.531,0.856,-57,5.959,0.52,-54,4.475,0.667,-65,2,6
3.766,0.6,-57,5.569,0.657,-54,4.563,0.662,-65,2,6
3.57,0.602,-57,6.194,0.371,-55,4.534,0.679,-65,2,6
3.531,0.676,-57,5.92,0.535,-54,4.563,0.725,-65,2,6
3.648,0.556,-57,5.803,0.591,-54,4.416,0.716,-65,2,6
3.609,0.632,-57,5.725,0.628,-55,4.446,0.696,-65,2,6
3.531,0.637,-56,5.881,0.507,-54,4.475,0.691,-65,2,6
3.766,0.889,-57,6.037,0.447,-54,4.475,0.73,-65,2,6
3.766,0.6,-57,6.74,0.752,-48,4.416,0.734,-65,2,6
3.609,0.635,-57,5.881,0.487,-54,4.446,0.683,-65,2,6
3.609,0.628,-57,5.959,0.509,-54,4.475,0.692,-65,2,6
3.844,0.792,-57,5.92,0.525,-55,4.416,0.759,-65,2,6
3.805,0.614,-57,5.998,0.489,-54,4.358,0.744,-65,2,6
3.648,0.786,-55,5.881,0.499,-54,4.475,0.738,-66,2,6
4.011,0.455,-55,5.959,0.469,-54,4.416,0.805,-65,2,6
3.609,0.556,-57,5.842,0.548,-54,4.504,0.73,-66,2,6
