AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
8.023,1.691,-54,3.811,1.291,-61,9.661,0.724,-71,3,1
8.258,1.683,-62,3.811,1.19,-59,9.807,0.654,-72,3,1
8.111,1.736,-61,3.928,1.193,-62,9.836,0.71,-73,3,1
7.848,1.428,-61,3.772,1.268,-60,9.895,0.599,-72,3,1
8.229,1.314,-60,3.85,1.198,-60,9.954,0.6,-72,3,1
7.877,1.523,-63,3.889,1.198,-64,9.69,0.698,-72,3,1
8.229,1.219,-59,3.733,1.312,-61,9.748,0.721,-72,3,1
8.082,1.363,-61,3.811,1.217,-62,9.836,0.723,-72,3,1
8.258,1.222,-62,3.733,1.285,-61,9.69,0.778,-71,3,1
7.994,1.314,-64,3.733,1.216,-61,9.485,0.835,-71,3,1
7.818,1.148,-65,3.772,1.205,-60,9.543,0.773,-71,3,1
8.023,1.161,-63,3.733,1.288,-61,9.69,0.666,-71,3,1
8.111,1.215,-61,3.811,1.252,-60,9.719,0.829,-71,3,1
8.122,1.228,-61,3.694,1.278,-61,9.602,0.83,-72,3,1
7.906,1.26,-59,3.85,1.219,-61,9.836,0.72,-71,3,1
8.063,0.997,-56,3.811,1.219,-61,9.69,0.809,-71,3,1
8.053,1.4,-65,3.772,1.237,-61,9.748,0.827,-71,3,1
7.946,1.213,-57,3.772,1.238,-62,9.69,0.757,-71,3,1
7.994,1.62,-63,3.772,1.236,-62,9.748,0.77,-71,3,1
8.053,1.354,-58,3.85,1.211,-61,9.69,0.749,-71,3,1
8.141,1.277,-61,3.811,1.216,-61,9.602,0.825,-72,3,1
7.994,1.485,-64,3.655,1.31,-61,9.456,0.931,-71,3,1
8.082,1.363,-63,3.811,1.158,-61,9.661,0.769,-71,3,1
8.141,1.393,-62,3.811,1.224,-61,9.602,0.82,-71,3,1
8.062,1.388,-61,3.772,1.212,-61,9.602,0.866,-71,3,1
8.17,1.419,-60,3.733,1.181,-61,9.573,0.86,-71,3,1
8.053,1.437,-61,3.694,1.188,-61,9.602,0.819,-71,3,1
8.053,1.476,-62,3.733,1.152,-60,9.573,0.78,-71,3,1
8.023,1.413,-62,3.733,1.184,-60,9.485,0.795,-70,3,1
8.219,1.368,-61,3.694,1.22,-60,9.514,0.811,-71,3,1
8.111,1.408,-61,3.694,1.215,-60,9.338,0.963,-71,3,1
8.229,1.291,-62,3.655,1.198,-60,9.631,0.799,-71,3,1
8.141,1.548,-61,3.733,1.191,-60,9.602,0.795,-71,3,1
7.965,1.327,-57,3.772,1.147,-60,9.719,0.734,-71,3,1
8.023,1.297,-61,3.694,1.196,-60,9.69,0.717,-71,3,1
8.17,1.359,-60,3.537,1.252,-60,9.807,0.654,-72,3,1
7.965,1.564,-60,3.811,1.102,-60,9.69,0.738,-72,3,1
8.082,1.348,-63,3.772,1.14,-61,9.514,0.843,-71,3,1
8.111,1.254,-61,3.811,1.135,-61,9.602,0.83,-72,3,1
8.17,1.223,-61,3.811,1.174,-61,9.543,0.83,-73,3,1
7.712,1.725,-62,3.772,1.254,-61,9.69,0.741,-72,3,1
7.848,1.367,-59,3.811,1.193,-61,9.602,0.736,-71,3,1
8.199,1.259,-58,3.889,1.178,-61,9.836,0.669,-72,3,1
8.199,1.077,-63,3.772,1.255,-61,9.719,0.701,-71,3,1
7.77,1.447,-58,3.733,1.209,-61,9.778,0.695,-72,3,1
8.141,1.109,-64,3.733,1.27,-61,9.661,0.712,-72,3,1
7.994,1.176,-63,3.772,1.225,-61,9.69,0.704,-71,3,1
8.082,1.135,-63,3.889,1.171,-60,9.602,0.833,-72,3,1
8.17,1.19,-65,3.772,1.28,-61,9.748,0.624,-70,3,1
7.77,1.563,-60,3.85,1.206,-60,9.661,0.666,-71,3,1
8.17,1.166,-65,3.733,1.272,-60,9.631,0.708,-71,3,1
8.199,1.29,-65,3.889,1.244,-60,9.748,0.646,-72,3,1
8.082,1.252,-59,3.733,1.244,-61,9.69,0.762,-71,3,1
7.818,1.593,-64,3.85,1.171,-60,9.69,0.778,-72,3,1
7.877,1.432,-64,3.85,1.201,-61,9.514,0.783,-71,3,1
8.199,1.364,-62,3.811,1.238,-61,9.573,0.736,-71,3,1
8.111,1.408,-62,3.811,1.195,-60,9.543,0.75,-70,3,1
8.063,1.389,-61,3.694,1.248,-60,9.573,0.759,-70,3,1
8.199,1.327,-62,3.733,1.166,-60,9.631,0.779,-71,3,1
8.141,1.295,-62,3.694,1.21,-61,9.661,0.695,-72,3,1
8.199,1.291,-56,3.733,1.151,-60,9.719,0.643,-71,3,1
8.17,1.359,-62,3.537,1.221,-60,9.514,0.831,-71,3,1
8.229,1.292,-60,3.655,1.147,-60,9.661,0.733,-71,3,1
8.346,1.294,-61,3.655,1.149,-60,9.748,0.683,-72,3,1
8.346,1.332,-61,3.733,1.169,-60,9.602,0.654,-71,3,1
8.287,1.147,-61,3.655,1.194,-60,9.631,0.753,-70,3,1
8.316,1.122,-61,3.694,1.172,-60,9.69,0.711,-70,3,1
8.199,1.396,-57,3.733,1.116,-60,9.69,0.668,-71,3,1
8.316,1.135,-62,3.616,1.227,-60,9.807,0.654,-71,3,1
8.199,1.344,-62,3.772,1.135,-60,9.719,0.658,-72,3,1
8.111,1.351,-63,3.694,1.19,-60,9.748,0.679,-72,3,1
8.17,1.339,-63,3.616,1.176,-60,9.69,0.679,-72,3,1
8.229,2.322,-58,3.694,1.172,-60,9.602,0.803,-72,3,1
8.346,1.349,-63,3.694,1.261,-60,9.69,0.671,-72,3,1
8.346,1.353,-63,3.694,1.162,-60,9.602,0.644,-72,3,1
8.229,1.311,-63,3.733,1.198,-60,9.602,0.807,-72,3,1
8.375,1.149,-63,3.655,1.191,-60,9.631,0.704,-71,3,1
8.199,1.25,-63,3.655,1.163,-60,9.631,0.637,-71,3,1
8.258,1.239,-63,3.655,1.236,-60,9.661,0.706,-71,3,1
8.219,1.314,-63,3.577,1.219,-60,9.719,0.6,-71,3,1
8.141,1.335,-63,3.577,1.207,-60,9.69,0.645,-71,3,1
8.336,1.214,-63,3.655,1.199,-60,9.719,0.663,-71,3,1
8.316,1.191,-61,3.538,1.252,-60,9.778,0.624,-71,3,1
8.17,1.441,-61,3.577,1.23,-60,9.778,0.627,-71,3,1
7.965,3.063,-56,3.772,1.091,-60,9.807,0.618,-71,3,1
8.082,1.27,-61,3.616,1.219,-60,9.719,0.597,-71,3,1
8.092,1.396,-56,3.694,1.21,-60,9.778,0.686,-71,3,1
8.181,1.377,-57,3.733,1.13,-60,9.573,0.787,-72,3,1
8.346,1.294,-63,3.733,1.177,-60,9.543,0.706,-71,3,1
7.888,1.573,-58,3.694,1.215,-60,9.748,0.642,-72,3,1
8.005,1.546,-57,3.655,1.238,-60,9.573,0.777,-71,3,1
8.17,1.528,-58,3.694,1.235,-60,9.543,0.727,-72,3,1
8.199,1.441,-62,3.655,1.282,-60,9.69,0.65,-71,3,1
8.316,1.21,-61,3.733,1.255,-60,9.661,0.654,-71,3,1
8.228,1.232,-61,3.889,1.166,-61,9.602,0.675,-71,3,1
8.17,1.249,-61,3.85,1.283,-60,9.573,0.795,-71,3,1
8.005,1.394,-61,3.928,1.232,-61,9.602,0.722,-72,3,1
8.229,1.159,-60,3.811,1.336,-61,9.573,0.73,-71,3,1
8.141,1.3,-61,3.889,1.297,-60,9.573,0.711,-72,3,1
8.17,1.363,-62,3.772,1.313,-60,9.602,0.675,-72,3,1
8.229,1.393,-61,3.811,1.291,-60,9.602,0.779,-72,3,1
8.053,1.494,-61,3.85,1.257,-60,9.573,0.776,-72,3,1
8.111,1.252,-60,3.928,1.235,-61,9.661,0.607,-72,3,1
8.111,1.314,-60,3.967,1.212,-61,9.719,0.658,-71,3,1
8.199,1.349,-61,3.85,1.294,-61,9.661,0.748,-72,3,1
8.473,1.167,-56,3.928,1.255,-60,9.631,0.643,-73,3,1
8.17,1.321,-62,3.967,1.201,-61,9.573,0.792,-72,3,1
8.375,1.192,-62,3.811,1.261,-60,9.778,0.624,-72,3,1
7.877,1.625,-61,3.85,1.17,-60,9.836,0.604,-71,3,1
8.023,1.432,-62,3.733,1.245,-60,9.748,0.642,-71,3,1
8.053,1.514,-61,3.889,1.166,-60,9.719,0.623,-70,3,1
8.005,1.453,-57,3.733,1.239,-60,9.719,0.677,-70,3,1
8.199,1.249,-62,3.772,1.221,-60,9.69,0.674,-69,3,1
8.415,1.095,-60,3.733,1.225,-60,9.631,0.681,-70,3,1
8.053,1.245,-61,3.772,1.149,-60,9.69,0.677,-70,3,1
8.141,2.858,-56,3.694,1.232,-60,9.69,0.692,-72,3,1
8.21,1.188,-56,3.85,1.127,-60,9.661,0.654,-72,3,1
8.229,1.252,-62,3.655,1.167,-60,9.807,0.6,-71,3,1
8.141,1.276,-61,3.655,1.241,-60,9.748,0.717,-71,3,1
8.287,1.36,-61,3.85,1.095,-60,9.719,0.72,-72,3,1
8.111,1.277,-61,3.694,1.207,-60,9.573,0.792,-73,3,1
8.141,1.185,-60,3.733,1.154,-60,9.514,0.817,-73,3,1
8.141,1.259,-60,3.733,1.169,-60,9.573,0.804,-73,3,1
8.141,1.333,-60,3.772,1.149,-60,9.573,0.796,-73,3,1
8.287,1.224,-62,3.655,1.23,-60,9.69,0.69,-73,3,1
7.994,1.431,-61,3.772,1.159,-60,9.778,0.679,-73,3,1
8.258,1.824,-57,3.537,1.252,-60,9.661,0.769,-73,3,1
8.492,1.037,-60,3.655,1.183,-60,9.954,0.582,-71,3,1
8.229,1.214,-61,3.655,1.167,-60,9.748,0.71,-71,3,1
8.268,1.334,-56,3.655,1.205,-60,9.924,0.545,-72,3,1
7.965,1.46,-56,3.655,1.239,-60,9.807,0.674,-71,3,1
8.199,1.267,-61,3.772,1.149,-61,9.836,0.601,-74,3,1
8.17,1.282,-60,3.811,1.148,-61,9.895,0.651,-71,3,1
8.258,1.185,-61,3.733,1.241,-60,9.836,0.722,-71,3,1
8.082,1.307,-62,3.733,1.266,-60,9.866,0.61,-72,3,1
8.229,1.311,-62,3.616,1.272,-60,9.748,0.671,-72,3,1
8.219,1.256,-62,3.733,1.227,-60,9.866,0.705,-73,3,1
7.906,1.355,-62,3.772,1.163,-60,9.748,0.689,-73,3,1
8.082,1.215,-62,3.577,1.248,-61,9.631,0.703,-73,3,1
8.111,1.293,-63,3.85,1.169,-60,9.719,0.686,-73,3,1
8.141,1.148,-64,3.772,1.152,-60,9.778,0.672,-72,3,1
8.258,1.259,-63,3.837,1.142,-59,9.836,0.647,-72,3,1
8.199,1.248,-63,3.733,1.216,-60,9.778,0.613,-72,3,1
8.229,1.215,-63,3.772,1.239,-60,9.748,0.683,-72,3,1
8.199,1.172,-62,3.733,1.2,-60,9.719,0.667,-72,3,1
7.906,1.195,-60,3.772,1.245,-60,9.69,0.713,-72,3,1
7.965,1.422,-65,3.655,1.191,-60,9.631,0.779,-72,3,1
8.023,1.517,-59,3.694,1.181,-60,9.573,0.911,-72,3,1
8.141,1.085,-63,3.616,1.196,-60,9.661,0.76,-72,3,1
7.936,1.324,-63,3.537,1.224,-60,9.602,0.859,-72,3,1
7.965,1.5,-62,3.616,1.171,-60,9.602,0.816,-72,3,1
7.965,1.307,-62,3.616,1.228,-60,9.631,0.75,-71,3,1
7.994,1.294,-62,3.85,1.142,-60,9.69,0.732,-71,3,1
8.111,1.331,-63,3.655,1.255,-61,9.661,0.668,-71,3,1
8.258,1.337,-62,3.694,1.172,-59,9.661,0.749,-71,3,1
8.229,1.233,-61,3.733,1.239,-60,9.602,0.769,-71,3,1
8.17,1.263,-60,3.694,1.22,-60,9.602,0.776,-71,3,1
7.789,1.435,-59,3.655,1.191,-59,9.661,0.708,-71,3,1
8.053,1.341,-60,3.733,1.152,-59,9.514,0.819,-72,3,1
8.17,1.301,-59,3.616,1.209,-59,9.543,0.845,-72,3,1
8.023,1.471,-59,3.694,1.232,-60,9.602,0.779,-72,3,1
8.17,1.398,-59,3.655,1.239,-60,9.573,0.876,-72,3,1
8.17,1.285,-60,3.655,1.212,-60,9.631,0.765,-72,3,1
7.906,1.393,-60,3.694,1.261,-60,9.631,0.798,-72,3,1
8.053,1.322,-60,3.733,1.211,-59,9.573,0.885,-72,3,1
8.111,1.254,-61,3.616,1.296,-60,9.602,0.847,-72,3,1
7.965,1.389,-61,3.655,1.223,-60,9.543,0.799,-72,3,1
8.111,1.294,-61,3.655,1.205,-60,9.602,0.741,-72,3,1
8.082,1.386,-61,3.616,1.197,-60,9.573,0.746,-73,3,1
8.023,1.436,-59,3.655,1.205,-60,9.631,0.746,-73,3,1
8.17,1.382,-59,3.655,1.221,-60,9.543,0.792,-73,3,1
8.111,1.409,-60,3.616,1.209,-60,9.602,0.72,-73,3,1
8.17,1.419,-59,3.655,1.193,-60,9.514,0.84,-73,3,1
8.266,1.354,-58,3.694,1.174,-60,9.573,0.81,-73,3,1
8.141,1.49,-58,3.616,1.227,-60,9.661,0.803,-73,3,1
8.082,1.247,-58,3.811,1.099,-60,9.661,0.763,-73,3,1
8.199,1.481,-61,3.655,1.232,-60,9.602,0.737,-72,3,1
8.287,1.307,-60,3.616,1.211,-60,9.69,0.694,-72,3,1
8.229,1.297,-61,3.655,1.23,-60,9.602,0.764,-72,3,1
7.965,1.267,-60,3.694,1.193,-60,9.602,0.864,-72,3,1
8.023,1.401,-60,3.577,1.251,-60,9.602,0.741,-73,3,1
8.463,0.926,-61,3.655,1.167,-60,9.543,0.877,-73,3,1
8.258,1.393,-59,3.577,1.235,-60,9.543,0.807,-72,3,1
8.023,1.363,-62,3.616,1.216,-60,9.631,0.755,-73,3,1
8.141,1.354,-61,3.616,1.152,-60,9.602,0.765,-73,3,1
8.111,1.195,-60,3.733,1.169,-60,9.602,0.777,-73,3,1
8.346,1.215,-60,3.616,1.195,-59,9.69,0.768,-73,3,1
8.346,1.161,-61,3.616,1.181,-59,9.719,0.823,-73,3,1
8.287,1.127,-63,3.616,1.206,-59,9.69,0.805,-73,3,1
8.316,1.155,-63,3.694,1.196,-59,9.661,0.827,-72,3,1
8.199,1.251,-62,3.772,1.135,-59,9.543,0.862,-72,3,1
8.199,1.097,-62,3.733,1.151,-59,9.573,0.813,-72,3,1
8.141,1.066,-62,3.616,1.286,-59,9.514,0.891,-72,3,1
8.151,1.003,-57,3.616,1.252,-60,9.485,0.87,-72,3,1
8.199,1.07,-61,3.655,1.205,-59,9.514,0.852,-72,3,1
8.122,1.038,-57,3.655,1.191,-59,9.573,0.804,-73,3,1
8.141,1.281,-62,3.616,1.186,-60,9.602,0.803,-73,3,1
8.375,1.206,-62,3.616,1.138,-59,9.631,0.859,-73,3,1
8.082,1.191,-61,3.498,1.225,-59,9.719,0.779,-72,3,1
8.141,2.031,-57,3.577,1.149,-59,9.631,0.8,-72,3,1
8.141,1.518,-58,3.616,1.167,-59,9.602,0.788,-72,3,1
8.111,1.312,-61,3.577,1.187,-59,9.543,0.763,-72,3,1
8.023,1.3,-61,3.616,1.153,-59,9.485,0.818,-72,3,1
8.229,1.328,-57,3.616,1.158,-59,9.573,0.74,-72,3,1
8.141,1.18,-61,3.577,1.246,-60,9.719,0.644,-72,3,1
8.082,1.21,-61,3.655,1.242,-60,9.631,0.792,-71,3,1
8.111,1.334,-61,3.733,1.216,-59,9.719,0.638,-72,3,1
8.082,1.305,-61,3.616,1.244,-59,9.661,0.668,-72,3,1
8.082,1.177,-58,3.616,1.267,-59,9.836,0.558,-71,3,1
8.229,1.297,-61,3.694,1.232,-60,9.69,0.669,-71,3,1
8.258,1.278,-61,3.616,1.166,-60,9.719,0.7,-72,3,1
8.258,1.281,-61,3.655,1.176,-59,9.631,0.724,-71,3,1
8.287,1.191,-61,3.577,1.172,-59,9.719,0.712,-72,3,1
8.023,1.3,-58,3.577,1.23,-59,9.69,0.651,-72,3,1
8.082,1.312,-61,3.577,1.2,-59,9.573,0.777,-72,3,1
7.945,1.375,-61,3.577,1.217,-59,9.778,0.627,-71,3,1
8.17,1.165,-56,3.459,1.276,-59,9.69,0.75,-71,3,1
8.062,1.272,-60,3.616,1.169,-60,9.778,0.64,-71,3,1
8.141,1.318,-61,3.655,1.176,-59,9.748,0.685,-71,3,1
8.053,1.287,-60,3.616,1.223,-60,9.866,0.661,-72,3,1
8.17,1.167,-62,3.616,1.241,-59,9.953,0.598,-72,3,1
7.906,1.355,-62,3.694,1.234,-60,9.924,0.695,-72,3,1
8.229,1.179,-56,3.772,1.185,-59,9.866,0.568,-72,3,1
7.994,1.37,-62,3.694,1.246,-60,9.836,0.584,-72,3,1
8.053,1.32,-61,3.733,1.2,-60,9.778,0.689,-71,3,1
8.199,1.193,-61,3.694,1.219,-60,9.836,0.639,-71,3,1
8.258,1.205,-63,3.733,1.212,-60,9.661,0.804,-72,3,1
7.936,1.243,-62,3.694,1.232,-59,9.807,0.653,-72,3,1
8.093,1.243,-56,3.733,1.216,-59,9.778,0.705,-71,3,1
8.053,1.674,-57,3.655,1.195,-59,9.866,0.682,-71,3,1
7.936,1.267,-62,3.655,1.238,-59,9.807,0.671,-71,3,1
8.023,1.146,-60,3.694,1.217,-60,9.778,0.702,-71,3,1
8.053,1.093,-63,3.694,1.202,-59,9.807,0.671,-71,3,1
8.111,1.253,-61,3.733,1.183,-60,9.719,0.72,-70,3,1
8.17,1.283,-61,3.694,1.186,-59,9.748,0.684,-70,3,1
8.199,1.368,-61,3.577,1.319,-60,9.719,0.674,-70,3,1
8.053,1.224,-61,3.733,1.216,-59,9.748,0.681,-70,3,1
8.298,1.13,-61,3.694,1.232,-60,9.719,0.683,-70,3,1
8.141,1.107,-62,3.655,1.209,-59,9.631,0.732,-70,3,1
8.229,1.278,-62,3.616,1.226,-59,9.69,0.711,-70,3,1
8.141,1.316,-61,3.694,1.207,-59,9.69,0.714,-70,3,1
8.023,1.544,-55,3.655,1.191,-59,9.748,0.684,-70,3,1
8.17,1.185,-63,3.694,1.132,-59,9.631,0.748,-70,3,1
7.877,1.49,-63,3.616,1.189,-59,9.661,0.651,-70,3,1
8.297,1.377,-62,3.577,1.21,-60,9.748,0.626,-70,3,1
8.053,1.149,-61,3.655,1.238,-60,9.778,0.648,-71,3,1
8.111,1.278,-62,3.616,1.233,-60,9.69,0.716,-70,3,1
8.151,1.195,-56,3.655,1.194,-60,9.719,0.62,-71,3,1
8.082,1.364,-61,3.694,1.188,-60,9.748,0.689,-71,3,1
7.994,1.335,-60,3.616,1.227,-60,9.778,0.613,-70,3,1
8.258,1.295,-57,3.655,1.196,-60,9.778,0.637,-71,3,1
8.141,1.277,-60,3.537,1.252,-60,9.719,0.7,-70,3,1
8.199,1.25,-61,3.733,1.142,-60,9.748,0.671,-70,3,1
8.229,1.334,-61,3.577,1.217,-60,9.748,0.658,-70,3,1
8.199,1.025,-57,3.616,1.198,-60,9.719,0.688,-71,3,1
8.053,1.166,-63,3.577,1.215,-60,9.778,0.705,-70,3,1
8.032,1.174,-61,3.616,1.177,-60,9.778,0.672,-70,3,1
8.178,1.239,-59,3.616,1.114,-60,9.748,0.681,-70,3,1
8.141,1.3,-60,3.577,1.187,-60,9.661,0.674,-70,3,1
8.053,1.117,-59,3.498,1.199,-60,9.69,0.614,-70,3,1
7.965,1.23,-60,3.537,1.149,-60,9.602,0.724,-70,3,1
8.053,1.164,-58,3.498,1.155,-60,9.69,0.656,-70,3,1
8.141,1.221,-63,3.537,1.14,-60,9.661,0.692,-70,3,1
8.229,1.1,-61,3.616,1.095,-60,9.719,0.64,-70,3,1
8.111,1.002,-62,3.538,1.161,-60,9.778,0.667,-70,3,1
8.287,1.167,-61,3.498,1.153,-60,9.778,0.697,-70,3,1
8.053,1.269,-62,3.538,1.147,-60,9.661,0.733,-70,3,1
8.199,1.192,-62,3.537,1.191,-60,9.69,0.71,-70,3,1
8.316,1.389,-62,3.538,1.17,-60,9.748,0.678,-70,3,1
7.936,1.295,-62,3.577,1.12,-60,9.719,0.663,-71,3,1
8.141,1.317,-61,3.498,1.185,-60,9.807,0.601,-71,3,1
8.141,1.24,-61,3.538,1.135,-60,9.719,0.688,-71,3,1
8.111,1.393,-61,3.577,1.087,-60,9.602,0.654,-71,3,1
8.258,1.163,-62,3.498,1.132,-60,9.748,0.646,-71,3,1
8.199,1.286,-60,3.616,1.035,-60,9.778,0.632,-71,3,1
7.965,1.331,-62,3.577,1.101,-60,9.661,0.629,-70,3,1
8.287,1.167,-62,3.537,1.136,-60,9.719,0.703,-71,3,1
8.17,1.347,-63,3.577,1.087,-60,9.631,0.662,-71,3,1
8.111,1.163,-57,3.616,1.074,-60,9.69,0.653,-71,3,1
8.082,1.233,-60,3.538,1.107,-60,9.631,0.745,-70,3,1
8.082,1.17,-64,3.616,1.054,-60,9.719,0.661,-70,3,1
8.346,1.291,-62,3.498,1.123,-60,9.631,0.753,-71,3,1
8.199,1.233,-61,3.459,1.13,-60,9.661,0.726,-70,3,1
8.17,1.204,-63,3.537,1.093,-60,9.748,0.624,-70,3,1
8.023,1.316,-61,3.655,1.02,-60,9.69,0.651,-70,3,1
8.111,1.255,-61,3.498,1.128,-60,9.661,0.689,-70,3,1
7.994,1.292,-61,3.459,1.12,-60,9.69,0.645,-71,3,1
7.936,1.379,-61,3.538,1.079,-60,9.719,0.705,-70,3,1
8.023,1.179,-63,3.538,1.09,-60,9.631,0.623,-70,3,1
8.111,1.331,-62,3.577,1.071,-60,9.748,0.63,-70,3,1
7.818,1.283,-64,3.577,1.048,-60,9.661,0.654,-71,3,1
8.199,1.267,-61,3.577,1.044,-60,9.69,0.692,-71,3,1
8.023,1.201,-64,3.577,1.042,-60,9.719,0.674,-71,3,1
7.936,1.195,-64,3.538,1.075,-60,9.719,0.649,-71,3,1
7.965,1.155,-64,3.498,1.13,-60,9.631,0.722,-71,3,1
7.965,1.151,-63,3.577,1.076,-60,9.661,0.756,-72,3,1
8.053,1.166,-63,3.498,1.099,-60,9.631,0.784,-72,3,1
8.296,1.023,-60,3.498,1.109,-60,9.661,0.762,-72,3,1
8.053,1.227,-62,3.616,1.021,-60,9.719,0.734,-72,3,1
8.17,1.302,-63,3.537,1.136,-60,9.602,0.794,-72,3,1
8.141,1.291,-62,3.498,1.125,-60,9.602,0.777,-72,3,1
8.023,1.163,-61,3.498,1.077,-60,9.661,0.744,-72,3,1
8.258,1.275,-57,3.498,1.111,-60,9.631,0.764,-72,3,1
7.906,1.221,-64,3.459,1.132,-60,9.69,0.749,-72,3,1
7.888,1.354,-58,3.538,1.126,-60,9.631,0.708,-72,3,1
7.936,1.36,-63,3.538,1.077,-60,9.748,0.728,-70,3,1
8.141,1.16,-64,3.459,1.187,-60,9.69,0.684,-70,3,1
8.17,1.167,-62,3.577,1.113,-60,9.661,0.772,-70,3,1
7.984,1.268,-62,3.538,1.153,-60,9.631,0.7,-70,3,1
7.877,1.28,-63,3.459,1.148,-60,9.602,0.759,-70,3,1
8.062,1.143,-60,3.538,1.066,-60,9.631,0.646,-71,3,1
8.375,1.018,-64,3.538,1.156,-60,9.543,0.706,-70,3,1
7.877,1.256,-63,3.538,1.105,-60,9.661,0.588,-70,3,1
8.082,1.345,-61,3.538,1.127,-60,9.661,0.649,-70,3,1
8.111,1.234,-61,3.577,1.159,-60,9.719,0.689,-70,3,1
7.936,1.343,-62,3.537,1.109,-60,9.661,0.723,-70,3,1
8.053,1.264,-64,3.498,1.111,-60,9.719,0.734,-72,3,1
8.199,0.979,-62,3.537,1.133,-60,9.573,0.75,-71,3,1
7.965,1.196,-56,3.538,1.124,-60,9.631,0.739,-71,3,1
8.17,1.438,-58,3.537,1.11,-60,9.456,0.833,-72,3,1
8.229,1.365,-57,3.577,1.06,-60,9.661,0.612,-72,3,1
7.984,1.181,-63,3.538,1.135,-60,9.748,0.703,-71,3,1
8.053,1.462,-55,3.577,1.105,-60,9.661,0.711,-71,3,1
8.17,1.301,-61,3.616,1.054,-60,9.866,0.55,-72,3,1
7.906,1.397,-56,3.459,1.13,-60,9.748,0.605,-71,3,1
8.141,1.2,-63,3.577,1.131,-60,9.866,0.624,-71,3,1
7.965,1.272,-61,3.538,1.119,-60,9.866,0.555,-71,3,1
8.111,1.217,-57,3.537,1.163,-60,9.748,0.804,-71,3,1
8.521,0.943,-62,3.537,1.137,-60,9.866,0.624,-72,3,1
7.965,1.232,-63,3.498,1.176,-60,9.807,0.56,-71,3,1
8.063,1.39,-56,3.616,1.113,-60,9.807,0.582,-72,3,1
7.975,1.349,-61,3.616,1.152,-60,10.041,0.503,-71,3,1
8.141,1.147,-57,3.538,1.185,-60,9.719,0.718,-71,3,1
8.287,1.496,-56,3.537,1.166,-60,9.661,0.803,-71,3,1
8.053,1.245,-62,3.538,1.188,-60,9.748,0.741,-71,3,1
8.111,1.312,-61,3.616,1.113,-60,9.719,0.812,-71,3,1
8.17,1.835,-56,3.577,1.158,-60,9.69,0.793,-71,3,1
8.17,1.129,-62,3.577,1.174,-60,9.748,0.771,-71,3,1
8.082,1.268,-62,3.616,1.156,-60,9.631,0.787,-71,3,1
8.082,1.083,-57,3.498,1.228,-60,9.748,0.642,-71,3,1
7.818,1.113,-54,3.577,1.188,-60,9.719,0.704,-71,3,1
8.023,1.201,-64,3.538,1.194,-60,9.748,0.717,-70,3,1
8.111,1.136,-62,3.538,1.155,-60,9.69,0.578,-71,3,1
8.053,1.322,-64,3.616,1.156,-60,9.748,0.762,-70,3,1
7.965,1.191,-62,3.694,1.093,-60,9.778,0.788,-70,3,1
8.17,1.204,-63,3.498,1.196,-60,9.748,0.778,-70,3,1
8.111,1.234,-63,3.577,1.187,-60,9.778,0.806,-71,3,1
7.906,1.181,-61,3.577,1.171,-60,9.866,0.663,-72,3,1
7.867,1.355,-60,3.538,1.194,-60,9.836,0.707,-72,3,1
