AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
7.359,0.067,-56,7.873,0.668,-66,2.688,0.217,-55,5,7
6.734,0.167,-55,7.844,0.699,-65,2.746,0.198,-55,5,7
6.461,0.364,-55,7.844,0.817,-65,2.717,0.233,-55,5,7
6.939,0.214,-56,7.756,0.868,-65,2.717,0.194,-55,5,7
7.437,0.206,-55,7.815,0.79,-65,2.746,0.182,-55,5,7
5.172,1,-55,7.903,0.768,-65,2.776,0.187,-55,5,7
5.65,0.764,-57,7.873,0.781,-65,2.776,0.211,-55,5,7
6.305,0.538,-55,7.873,0.741,-66,2.717,0.178,-55,5,7
6.734,0.275,-56,7.873,0.782,-65,2.717,0.178,-55,5,7
7.086,0.217,-56,8.02,0.692,-64,2.717,0.198,-55,5,7
6.578,0.284,-55,7.873,0.706,-66,2.746,0.186,-55,5,7
6.695,0.263,-56,8.02,0.655,-65,2.659,0.205,-55,5,7
6.617,0.351,-56,7.932,0.708,-65,2.688,0.241,-55,5,7
7.047,0.209,-55,7.903,0.689,-65,2.688,0.256,-55,5,7
6.969,0.234,-56,7.991,0.681,-64,2.746,0.14,-55,5,7
6.471,0.554,-55,8.079,0.578,-65,2.776,0.196,-55,5,7
6.813,0.306,-56,7.961,0.694,-65,2.717,0.208,-55,5,7
6.226,0.437,-57,7.903,0.711,-65,2.717,0.17,-55,5,7
6.709,0.406,-50,7.844,0.757,-65,2.717,0.206,-54,5,7
6.813,0.388,-56,7.844,0.714,-65,2.834,0.14,-55,5,7
6.93,0.286,-55,7.727,0.79,-64,2.805,0.163,-55,5,7
6.335,0.887,-56,7.698,0.792,-64,2.688,0.211,-55,5,7
7.086,0.138,-56,7.844,0.685,-64,2.717,0.196,-55,5,7
6.656,0.385,-56,7.668,0.911,-64,2.834,0.153,-55,5,7
6.592,0.47,-49,7.668,0.815,-65,2.717,0.147,-55,5,7
6.891,0.555,-50,7.727,0.751,-66,2.746,0.183,-55,5,7
6.266,0.564,-55,7.639,0.838,-65,2.659,0.175,-55,5,7
6.852,0.272,-56,7.522,0.938,-66,2.717,0.241,-55,5,7
6.656,0.342,-55,7.698,0.799,-65,2.717,0.15,-55,5,7
6.695,0.337,-56,7.522,0.854,-65,2.688,0.217,-55,5,7
5.967,1.408,-50,7.668,0.88,-65,2.659,0.235,-55,5,7
6.695,0.271,-56,7.756,0.775,-65,2.805,0.176,-55,5,7
6.774,0.89,-51,7.668,0.763,-65,2.746,0.118,-55,5,7
6.305,0.57,-55,7.727,0.779,-65,2.805,0.15,-55,5,7
6.539,0.348,-57,7.727,0.779,-64,2.688,0.226,-55,5,7
6.187,0.532,-54,7.844,0.703,-65,2.717,0.178,-55,5,7
6.344,0.612,-57,7.727,0.717,-65,2.776,0.164,-55,5,7
6.5,0.328,-56,7.639,0.764,-65,2.746,0.186,-55,5,7
7.019,0.394,-54,7.698,0.751,-64,2.746,0.215,-55,5,7
6.656,0.348,-56,7.698,0.824,-64,2.746,0.167,-55,5,7
6.383,0.433,-56,7.639,0.824,-64,2.659,0.214,-55,5,7
6.109,0.658,-56,7.61,0.822,-65,2.746,0.197,-55,5,7
6.461,0.447,-56,7.698,0.762,-65,2.688,0.217,-55,5,7
6.617,0.376,-56,7.639,0.739,-64,2.776,0.188,-55,5,7
6.422,0.493,-57,7.698,0.751,-64,2.659,0.271,-55,5,7
6.656,0.354,-56,7.639,0.799,-66,2.746,0.186,-54,5,7
6.422,0.465,-57,7.668,0.779,-65,2.717,0.256,-55,5,7
6.319,0.495,-51,7.815,0.635,-65,2.746,0.17,-55,5,7
6.227,0.517,-56,7.668,0.747,-66,2.629,0.232,-55,5,7
6.207,0.573,-56,7.668,0.821,-66,2.717,0.224,-55,5,7
6.305,0.538,-57,7.756,0.804,-65,2.717,0.242,-55,5,7
7.203,0.958,-51,7.698,0.858,-66,2.746,0.233,-55,5,7
6.422,0.4,-56,7.581,0.799,-66,2.717,0.242,-55,5,7
6.734,0.238,-57,7.639,0.863,-65,2.746,0.196,-55,5,7
6.813,0.154,-55,7.434,0.976,-65,2.776,0.188,-55,5,7
7.262,1.107,-52,7.668,0.882,-65,2.659,0.229,-55,5,7
5.538,1.195,-52,8.137,0.564,-65,2.717,0.215,-55,5,7
6.774,0.462,-52,8.928,0.851,-65,2.688,0.223,-55,5,7
6.695,0.326,-56,9.133,0.687,-64,2.688,0.229,-55,5,7
6.891,0.241,-56,9.241,0.695,-64,2.717,0.25,-55,5,7
6.422,0.476,-55,9.202,0.866,-64,2.746,0.233,-55,5,7
5.655,1.13,-52,9.123,1.009,-64,2.659,0.187,-55,5,7
6.812,0.753,-56,8.225,0.504,-64,2.717,0.215,-55,5,7
7.174,0.783,-52,7.932,0.651,-65,2.717,0.206,-55,5,7
6.305,0.464,-56,9.28,1.083,-64,2.659,0.234,-55,5,7
6.461,0.367,-55,7.815,0.756,-65,2.805,0.123,-55,5,7
6.305,0.429,-56,7.873,0.591,-66,2.688,0.239,-55,5,7
6.734,0.317,-57,8.137,0.555,-65,2.717,0.198,-55,5,7
5.485,1.196,-56,7.903,0.585,-64,2.688,0.255,-55,5,7
6.578,0.385,-55,7.903,0.614,-65,2.659,0.25,-55,5,7
5.875,0.705,-55,8.196,0.559,-64,2.688,0.172,-55,5,7
5.602,1.319,-51,8.313,0.46,-64,2.746,0.208,-55,5,7
4.991,1.343,-52,8.342,0.453,-64,2.717,0.215,-55,5,7
5.885,0.707,-56,8.782,0.805,-64,2.659,0.264,-54,5,7
5.914,0.696,-55,9.28,0.94,-64,2.688,0.212,-54,5,7
5.719,0.844,-56,8.284,0.567,-64,2.746,0.17,-55,5,7
5.768,0.846,-56,9.006,1.007,-64,2.688,0.264,-54,5,7
5.758,0.706,-56,7.844,0.705,-65,2.746,0.208,-55,5,7
5.709,0.783,-56,8.108,0.49,-66,2.776,0.187,-54,5,7
5.914,0.716,-55,7.727,0.699,-65,2.746,0.241,-55,5,7
5.953,0.739,-56,7.668,0.763,-65,2.659,0.205,-55,5,7
5.797,0.782,-56,7.581,0.842,-65,2.776,0.211,-55,5,7
6.5,0.38,-56,7.639,0.826,-65,2.746,0.224,-55,5,7
5.641,0.809,-56,7.639,0.819,-65,2.717,0.206,-54,5,7
6.148,0.579,-55,7.727,0.774,-65,2.688,0.211,-54,5,7
6.461,0.519,-56,7.844,0.782,-65,2.805,0.181,-55,5,7
6.734,0.24,-56,7.727,0.775,-65,2.717,0.196,-55,5,7
6.891,0.249,-56,7.786,0.783,-65,2.659,0.235,-54,5,7
6.344,0.754,-56,7.727,0.743,-65,2.834,0.145,-55,5,7
5.875,0.7,-56,7.639,0.787,-65,2.659,0.276,-55,5,7
5.797,0.74,-56,7.668,0.811,-65,2.717,0.186,-54,5,7
6.397,0.511,-52,7.727,0.73,-65,2.629,0.262,-55,5,7
5.953,0.679,-56,7.668,0.863,-65,2.688,0.211,-55,5,7
5.914,0.632,-53,7.786,0.745,-65,2.717,0.224,-54,5,7
5.797,0.656,-56,7.815,0.716,-65,2.776,0.186,-55,5,7
5.953,0.648,-56,7.873,0.684,-65,2.717,0.204,-55,5,7
5.875,0.74,-56,7.844,0.673,-65,2.717,0.242,-55,5,7
6.07,0.635,-56,7.932,0.66,-65,2.688,0.211,-55,5,7
5.641,0.766,-56,7.903,0.61,-65,2.746,0.186,-54,5,7
5.641,0.828,-56,7.873,0.653,-65,2.688,0.217,-55,5,7
7.203,0.413,-56,7.815,0.735,-65,2.717,0.229,-55,5,7
6.461,0.372,-56,7.786,0.771,-65,2.776,0.211,-55,5,7
6.305,0.564,-56,7.786,0.718,-65,2.717,0.178,-55,5,7
6.148,0.683,-56,7.932,0.685,-66,2.688,0.204,-55,5,7
5.836,0.751,-56,7.873,0.724,-65,2.688,0.217,-55,5,7
6.148,0.587,-55,7.903,0.683,-65,2.717,0.208,-55,5,7
5.992,0.6,-56,7.873,0.714,-66,2.746,0.186,-55,5,7
5.914,0.689,-56,7.873,0.69,-66,2.717,0.213,-55,5,7
6.391,0.769,-55,7.991,0.624,-66,2.746,0.186,-55,5,7
6.539,0.409,-56,8.02,0.67,-65,2.629,0.214,-55,5,7
7.086,0.155,-55,7.991,0.535,-65,2.776,0.196,-55,5,7
6.07,0.78,-52,7.903,0.619,-66,2.717,0.182,-55,5,7
6.109,0.538,-56,8.02,0.556,-66,2.659,0.247,-55,5,7
6.822,0.341,-56,8.079,0.575,-66,2.776,0.196,-54,5,7
6.617,0.309,-56,8.049,0.577,-66,2.659,0.25,-55,5,7
6.93,0.21,-55,7.991,0.502,-66,2.776,0.188,-55,5,7
6.93,0.125,-55,7.991,0.546,-66,2.659,0.235,-55,5,7
6.852,0.251,-56,7.961,0.559,-66,2.746,0.141,-55,5,7
6.07,0.727,-56,7.932,0.557,-67,2.717,0.224,-55,5,7
5.68,0.832,-55,8.02,0.638,-67,2.6,0.25,-55,5,7
5.523,0.909,-56,7.932,0.631,-66,2.746,0.216,-54,5,7
5.68,0.772,-55,7.903,0.578,-66,2.688,0.217,-55,5,7
5.602,0.998,-51,7.961,0.623,-66,2.688,0.188,-54,5,7
5.641,0.839,-55,7.961,0.661,-66,2.688,0.203,-55,5,7
5.953,0.738,-56,7.961,0.595,-66,2.834,0.178,-55,5,7
6.695,0.283,-56,7.932,0.657,-66,2.717,0.193,-55,5,7
5.499,1.124,-53,7.873,0.606,-66,2.629,0.197,-55,5,7
6.305,0.532,-56,8.02,0.613,-66,2.805,0.163,-55,5,7
5.68,0.891,-56,8.02,0.55,-66,2.717,0.206,-55,5,7
6.119,0.597,-55,7.932,0.655,-66,2.717,0.192,-55,5,7
6.344,0.558,-56,7.932,0.592,-65,2.746,0.196,-55,5,7
6.617,0.639,-51,7.932,0.567,-66,2.717,0.242,-55,5,7
6.578,0.348,-55,7.873,0.62,-66,2.756,0.2,-55,5,7
6.656,0.355,-56,7.844,0.619,-66,2.805,0.15,-55,5,7
6.266,0.493,-55,7.991,0.664,-66,2.746,0.207,-55,5,7
6.734,0.237,-56,8.02,0.593,-66,2.717,0.206,-55,5,7
6.218,0.984,-56,7.991,0.55,-66,2.746,0.181,-54,5,7
6.656,0.332,-53,8.079,0.505,-66,2.688,0.224,-55,5,7
6.539,0.432,-56,7.903,0.615,-66,2.717,0.224,-55,5,7
6.305,0.468,-56,7.873,0.686,-66,2.805,0.188,-55,5,7
6.734,0.28,-56,7.961,0.635,-66,2.688,0.208,-55,5,7
6.5,0.477,-56,7.961,0.602,-66,2.746,0.216,-55,5,7
6.344,0.464,-55,7.903,0.674,-66,2.746,0.192,-55,5,7
6.305,0.397,-55,7.873,0.665,-66,2.688,0.203,-55,5,7
6.148,0.499,-55,7.844,0.644,-66,2.717,0.232,-55,5,7
6.031,0.694,-56,7.932,0.63,-66,2.659,0.221,-55,5,7
6.227,0.535,-55,7.903,0.606,-66,2.659,0.246,-54,5,7
6.734,0.319,-55,7.815,0.681,-66,2.688,0.229,-55,5,7
5.953,0.665,-55,7.815,0.689,-66,2.717,0.17,-55,5,7
5.758,0.792,-56,7.873,0.671,-66,2.746,0.203,-55,5,7
5.719,1.033,-52,7.961,0.677,-66,2.776,0.164,-55,5,7
5.953,0.741,-56,7.873,0.639,-66,2.776,0.187,-55,5,7
5.914,0.656,-55,7.815,0.713,-66,2.688,0.172,-55,5,7
6.031,0.674,-56,7.873,0.695,-66,2.717,0.232,-55,5,7
6.383,0.788,-52,7.727,0.681,-66,2.746,0.222,-55,5,7
6.305,0.483,-56,7.727,0.737,-66,2.746,0.232,-55,5,7
6.344,0.542,-56,7.698,0.714,-66,2.717,0.147,-55,5,7
6.422,0.876,-52,7.756,0.747,-66,2.717,0.196,-55,5,7
5.577,1.189,-52,7.815,0.719,-66,2.688,0.224,-55,5,7
6.422,0.486,-56,7.756,0.743,-66,2.659,0.235,-55,5,7
6.305,0.531,-52,7.727,0.756,-66,2.659,0.226,-55,5,7
6.148,0.536,-56,7.815,0.672,-66,2.717,0.242,-55,5,7
6.266,0.684,-53,7.756,0.727,-66,2.688,0.257,-55,5,7
5.797,0.794,-56,7.61,0.772,-66,2.717,0.213,-55,5,7
5.914,0.692,-56,7.668,0.804,-66,2.688,0.239,-55,5,7
6.227,0.621,-56,7.786,0.661,-66,2.746,0.175,-55,5,7
6.774,0.336,-55,7.844,0.673,-66,2.717,0.233,-55,5,7
6.695,0.378,-56,7.756,0.724,-66,2.776,0.211,-55,5,7
6.461,0.471,-56,7.698,0.743,-66,2.688,0.217,-55,5,7
6.344,0.471,-56,7.786,0.743,-66,2.678,0.284,-55,5,7
6.656,0.392,-56,7.815,0.662,-66,2.776,0.196,-55,5,7
6.578,0.409,-56,7.815,0.716,-66,2.746,0.206,-55,5,7
6.188,0.51,-55,7.903,0.638,-66,2.776,0.163,-55,5,7
6.383,0.501,-56,7.952,0.647,-66,2.688,0.208,-55,5,7
6.578,0.359,-55,7.873,0.684,-66,2.717,0.249,-55,5,7
5.769,1.012,-54,7.873,0.623,-66,2.688,0.183,-55,5,7
6.695,0.336,-55,7.844,0.657,-66,2.746,0.148,-55,5,7
6.774,0.319,-51,7.698,0.757,-66,2.746,0.207,-55,5,7
6.646,0.981,-51,7.639,0.691,-65,3.01,0.175,-56,5,7
6.578,0.681,-52,7.668,0.797,-65,2.659,0.234,-55,5,7
6.109,0.59,-56,7.639,0.757,-66,2.688,0.226,-55,5,7
7.203,0.097,-55,7.727,0.725,-66,2.746,0.208,-55,5,7
6.93,0.194,-55,7.844,0.705,-65,2.717,0.224,-55,5,7
6.852,0.234,-57,7.786,0.674,-65,2.717,0.224,-55,5,7
7.203,0.109,-55,7.815,0.638,-65,2.746,0.225,-55,5,7
7.174,0.243,-55,7.756,0.686,-66,2.688,0.213,-55,5,7
7.144,0.249,-56,7.639,0.73,-65,2.688,0.187,-55,5,7
7.094,0.171,-55,7.756,0.749,-65,2.717,0.147,-55,5,7
7.144,0.152,-56,7.786,0.676,-65,2.717,0.178,-54,5,7
7.174,0.685,-56,7.903,0.651,-65,2.746,0.153,-55,5,7
7.057,0.525,-56,7.815,0.695,-65,2.659,0.261,-55,5,7
7.174,0.871,-56,7.668,0.782,-66,2.776,0.186,-55,5,7
7.115,0.67,-55,7.844,0.7,-65,2.688,0.224,-55,5,7
7.536,0.677,-52,7.698,0.694,-66,2.717,0.213,-55,5,7
7.232,0.42,-55,7.698,0.656,-66,2.659,0.195,-55,5,7
7.145,0.736,-56,7.756,0.724,-66,2.746,0.226,-55,5,7
7.145,0.448,-55,7.698,0.771,-66,2.688,0.211,-55,5,7
7.174,0.34,-56,7.668,0.807,-66,2.805,0.176,-55,5,7
7.164,0.442,-55,7.727,0.769,-66,2.746,0.186,-55,5,7
7.32,0.516,-56,7.756,0.713,-65,2.717,0.206,-55,5,7
7.232,0.285,-56,7.756,0.719,-66,2.717,0.206,-55,5,7
6.656,0.296,-55,7.815,0.684,-66,2.717,0.196,-55,5,7
7.115,0.162,-56,7.815,0.719,-65,2.659,0.213,-55,5,7
6.656,0.334,-56,7.61,0.79,-65,2.717,0.215,-55,5,7
6.5,0.362,-55,7.786,0.728,-66,2.717,0.232,-55,5,7
6.773,0.279,-55,7.786,0.694,-66,2.659,0.226,-55,5,7
6.969,0.268,-56,7.698,0.78,-65,2.746,0.232,-55,5,7
6.539,0.584,-55,7.639,0.795,-66,2.688,0.272,-55,5,7
5.914,0.653,-56,7.727,0.772,-66,2.659,0.23,-55,5,7
7.359,0.264,-53,7.698,0.743,-65,2.746,0.232,-55,5,7
7.203,0.105,-55,7.698,0.74,-65,2.776,0.188,-55,5,7
6.93,0.215,-56,7.698,0.774,-65,2.688,0.258,-55,5,7
7.164,0.192,-56,7.756,0.735,-65,2.746,0.224,-55,5,7
7.115,0.207,-56,7.873,0.668,-65,2.746,0.14,-55,5,7
7.232,0.143,-57,7.815,0.675,-66,2.688,0.198,-55,5,7
7.389,0.335,-53,7.727,0.711,-66,2.746,0.17,-55,5,7
7.36,0.158,-56,7.756,0.705,-65,2.659,0.255,-55,5,7
7.086,0.315,-56,7.756,0.713,-65,2.776,0.164,-55,5,7
6.91,0.227,-56,7.991,0.634,-65,2.717,0.241,-55,5,7
7.203,0.294,-57,8.899,0.806,-64,2.746,0.175,-55,5,7
6.998,0.366,-56,8.166,0.511,-65,2.746,0.174,-55,5,7
7.086,0.321,-56,8.342,0.441,-64,2.717,0.211,-55,5,7
7.057,0.249,-56,8.489,0.389,-64,2.776,0.176,-55,5,7
7.086,0.177,-56,8.371,0.544,-65,2.717,0.232,-55,5,7
7.115,0.191,-56,9.241,0.788,-65,2.717,0.241,-55,5,7
6.187,0.468,-56,7.756,0.787,-65,2.688,0.249,-55,5,7
6.422,0.474,-56,7.668,0.797,-66,2.688,0.203,-55,5,7
5.973,0.661,-56,7.756,0.719,-66,2.688,0.229,-55,5,7
5.875,0.771,-57,7.668,0.782,-66,2.746,0.206,-55,5,7
5.85,0.737,-53,7.698,0.751,-66,2.746,0.163,-55,5,7
5.772,0.85,-53,7.698,0.807,-65,2.776,0.164,-55,5,7
6.07,0.665,-52,7.756,0.74,-66,2.717,0.188,-55,5,7
5.992,0.771,-57,7.717,0.805,-66,2.834,0.145,-55,5,7
6.148,0.748,-57,7.786,0.743,-65,2.629,0.251,-55,5,7
6.344,0.627,-57,7.815,0.769,-65,2.746,0.217,-55,5,7
5.914,0.817,-57,8.078,0.597,-65,2.659,0.212,-55,5,7
6.119,0.687,-56,8.02,0.57,-66,2.776,0.206,-55,5,7
6.187,0.571,-57,8.108,0.547,-66,2.659,0.205,-55,5,7
6.344,0.516,-57,8.137,0.558,-66,2.717,0.232,-55,5,7
6.061,0.685,-56,8.108,0.509,-65,2.717,0.211,-55,5,7
5.836,0.905,-57,8.108,0.561,-65,2.659,0.195,-55,5,7
5.797,0.863,-56,8.049,0.554,-66,2.776,0.187,-55,5,7
5.797,0.754,-55,8.02,0.61,-65,2.688,0.217,-55,5,7
6.676,0.484,-56,8.108,0.586,-65,2.717,0.215,-55,5,7
7.291,0.092,-56,8.02,0.661,-66,2.717,0.17,-55,5,7
7.125,0.245,-57,7.932,0.714,-66,2.688,0.249,-55,5,7
7.32,0.178,-57,8.02,0.632,-66,2.717,0.147,-55,5,7
7.203,0.124,-57,7.844,0.744,-66,2.717,0.279,-55,5,7
7.145,0.227,-57,7.961,0.682,-66,2.717,0.206,-55,5,7
7.359,0.106,-57,8.02,0.667,-66,2.659,0.246,-55,5,7
7.35,0.182,-52,7.961,0.701,-65,2.717,0.225,-55,5,7
7.262,0.117,-57,8.049,0.654,-65,2.776,0.235,-55,5,7
7.281,0.132,-53,8.166,0.584,-66,2.659,0.261,-54,5,7
7.203,0.152,-57,8.079,0.602,-66,2.659,0.271,-55,5,7
7.086,0.2,-57,8.079,0.636,-65,2.776,0.211,-54,5,7
7.203,0.175,-56,7.991,0.642,-66,2.688,0.153,-55,5,7
7.203,0.192,-57,7.991,0.665,-65,2.688,0.232,-55,5,7
7.242,0.177,-57,7.961,0.657,-66,2.659,0.264,-55,5,7
7.115,0.291,-56,7.932,0.636,-66,2.688,0.249,-55,5,7
7.379,0.235,-56,7.932,0.637,-66,2.717,0.196,-54,5,7
7.262,0.213,-57,7.991,0.606,-66,2.717,0.178,-55,5,7
7.262,0.18,-56,8.049,0.592,-66,2.688,0.221,-55,5,7
7.491,0.124,-50,7.991,0.63,-65,2.746,0.208,-55,5,7
6.709,0.733,-52,8.049,0.634,-66,2.659,0.261,-55,5,7
7.281,0.087,-56,7.991,0.627,-66,2.746,0.127,-55,5,7
7.145,0.191,-56,8.02,0.623,-66,2.776,0.131,-55,5,7
7.32,3.159,-56,7.991,0.628,-65,2.776,0.188,-55,5,7
7.008,0.175,-56,7.932,0.692,-65,2.805,0.163,-55,5,7
6.709,1.771,-52,8.02,0.652,-65,2.659,0.235,-55,5,7
6.734,0.367,-53,7.991,0.658,-66,2.776,0.175,-55,5,7
5.875,0.705,-57,7.991,0.657,-66,2.659,0.213,-55,5,7
5.953,0.756,-57,8.049,0.618,-66,2.746,0.175,-55,5,7
6.148,0.703,-56,7.991,0.61,-66,2.746,0.14,-55,5,7
7.32,0.092,-56,8.049,0.599,-66,2.717,0.17,-55,5,7
7.32,0.148,-56,7.961,0.685,-66,2.746,0.207,-55,5,7
7.164,0.239,-56,7.961,0.674,-66,2.717,0.224,-55,5,7
7.086,0.235,-56,7.903,0.731,-65,2.688,0.22,-55,5,7
7.086,0.198,-56,7.932,0.671,-65,2.717,0.177,-55,5,7
7.164,0.162,-56,7.815,0.746,-65,2.746,0.207,-55,5,7
7.203,0.21,-56,7.961,0.661,-65,2.746,0.215,-55,5,7
7.203,0.186,-56,7.903,0.654,-66,2.746,0.208,-55,5,7
7.329,0.169,-55,7.932,0.674,-66,2.688,0.239,-55,5,7
7.203,0.991,-54,7.932,0.697,-65,2.688,0.193,-55,5,7
6.746,0.74,-54,7.991,0.644,-65,2.717,0.213,-55,5,7
5.484,0.882,-54,7.873,0.7,-66,2.717,0.136,-55,5,7
5.992,0.596,-56,7.815,0.735,-66,2.776,0.175,-55,5,7
6.617,0.355,-56,8.02,0.606,-66,2.834,0.121,-55,5,7
6.344,0.433,-56,7.844,0.669,-65,2.659,0.235,-55,5,7
6.5,0.37,-56,7.932,0.637,-65,2.717,0.186,-55,5,7
6.695,0.315,-56,7.961,0.607,-65,2.688,0.226,-55,5,7
6.734,0.355,-56,7.786,0.743,-66,2.746,0.146,-55,5,7
6.187,0.648,-56,7.756,0.796,-65,2.659,0.188,-55,5,7
6.422,0.418,-56,7.639,0.849,-65,2.746,0.181,-55,5,7
6.422,0.469,-56,7.698,0.792,-66,2.659,0.175,-55,5,7
6.735,0.248,-56,7.786,0.766,-66,2.688,0.211,-55,5,7
7.047,0.226,-52,7.727,0.784,-65,2.717,0.215,-55,5,7
6.905,0.232,-51,7.786,0.764,-65,2.688,0.183,-55,5,7
7.507,0.273,-55,7.786,0.746,-65,2.717,0.202,-55,5,7
7.203,0.199,-52,7.698,0.771,-66,2.688,0.211,-55,5,7
7.164,0.341,-52,7.727,0.736,-65,2.746,0.239,-55,5,7
7.438,0.615,-55,7.698,0.754,-65,2.776,0.188,-55,5,7
7.291,0.177,-55,7.786,0.741,-65,2.688,0.208,-55,5,7
7.203,0.199,-56,7.756,0.711,-65,2.717,0.215,-55,5,7
7.398,0.134,-56,7.698,0.809,-65,2.717,0.215,-55,5,7
7.35,0.179,-56,7.727,0.743,-65,2.688,0.172,-55,5,7
7.408,0.134,-56,7.756,0.739,-65,2.805,0.175,-55,5,7
7.281,0.165,-56,7.844,0.708,-65,2.746,0.217,-55,5,7
7.174,0.151,-56,7.991,0.613,-65,2.746,0.215,-55,5,7
6.969,0.264,-56,8.137,0.571,-65,2.746,0.215,-55,5,7
