AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
2.672,2.014,-61,6.545,1.692,-60,7.248,0.89,-67,1,7
2.711,1.752,-61,6.584,1.628,-60,7.17,0.892,-67,1,7
2.672,1.218,-61,6.624,1.636,-60,7.209,0.793,-67,1,7
2.566,1.844,-59,6.584,1.646,-60,7.209,0.909,-67,1,7
2.672,2.405,-61,6.545,1.693,-60,7.17,0.937,-67,1,7
2.711,1.758,-60,6.506,1.752,-60,7.209,0.945,-67,1,7
2.633,1.455,-61,6.663,1.617,-60,7.131,0.95,-67,1,7
2.711,1.166,-61,6.663,1.63,-61,7.17,0.997,-67,1,7
2.594,2.341,-61,6.702,1.749,-58,7.131,0.994,-67,1,7
2.633,2.194,-61,6.545,1.738,-59,7.131,1.031,-67,1,7
2.828,2.212,-61,6.506,1.752,-59,7.209,0.9,-67,1,7
2.75,2.176,-61,6.702,1.51,-61,7.288,0.901,-66,1,7
2.75,2.171,-61,6.741,1.551,-58,7.209,0.801,-67,1,7
2.789,2.192,-61,6.858,1.474,-58,7.209,0.962,-67,1,7
2.516,2.299,-61,6.623,1.526,-60,7.248,1.09,-67,1,7
2.672,2.209,-61,6.702,1.518,-60,7.209,0.945,-67,1,7
2.633,2.441,-61,6.623,1.579,-59,7.209,0.886,-67,1,7
2.672,2.113,-61,6.584,1.654,-59,6.623,1.284,-61,1,7
2.555,2.281,-61,6.819,1.495,-58,7.17,0.83,-67,1,7
2.711,2.248,-61,6.584,1.597,-59,7.209,0.961,-67,1,7
2.545,2.442,-61,6.545,1.615,-58,7.131,0.93,-67,1,7
2.555,2.282,-61,6.623,1.622,-58,7.17,0.953,-66,1,7
2.555,2.419,-61,6.623,1.531,-61,7.248,0.752,-67,1,7
2.516,2.463,-58,6.623,1.698,-59,7.092,0.999,-67,1,7
2.672,2.174,-61,6.506,1.666,-58,7.131,0.926,-67,1,7
2.633,2.211,-59,6.545,1.634,-58,7.131,0.869,-67,1,7
2.594,2.455,-61,6.623,1.607,-58,7.209,0.863,-66,1,7
2.75,2.191,-61,6.584,1.586,-59,7.092,1.035,-67,1,7
2.594,2.383,-60,6.584,1.571,-58,7.17,0.922,-66,1,7
2.633,2.263,-60,6.584,1.654,-58,7.17,0.861,-67,1,7
2.711,1.981,-60,6.584,1.647,-59,7.131,1.068,-67,1,7
2.555,2.331,-61,6.624,1.649,-58,7.092,1.023,-66,1,7
2.711,2.208,-61,6.545,1.645,-59,7.248,0.994,-67,1,7
2.75,2.278,-61,6.545,1.577,-60,7.209,0.975,-66,1,7
2.828,2.154,-60,6.663,1.593,-58,7.17,0.979,-67,1,7
2.594,2.444,-60,6.584,1.657,-58,7.248,0.914,-67,1,7
2.633,2.245,-60,6.702,1.556,-60,7.209,0.934,-67,1,7
2.633,2.043,-60,6.858,1.476,-59,7.17,0.988,-66,1,7
2.594,2.085,-61,6.545,1.647,-59,7.209,0.785,-67,1,7
2.711,2.297,-60,6.584,1.63,-57,7.092,0.859,-67,1,7
2.672,2.373,-61,6.584,1.686,-58,7.248,0.797,-66,1,7
2.594,2.198,-61,6.506,1.636,-59,7.209,0.957,-67,1,7
2.633,2.422,-61,6.741,1.579,-57,7.17,0.892,-67,1,7
2.633,2.424,-61,6.624,1.72,-58,7.131,1.014,-67,1,7
2.555,2.319,-61,6.663,1.661,-58,7.17,0.961,-67,1,7
2.555,2.301,-61,6.78,1.472,-58,7.17,0.815,-67,1,7
2.633,2.244,-61,6.545,1.735,-58,7.17,0.953,-67,1,7
2.555,2.583,-60,6.584,1.689,-57,7.131,0.965,-67,1,7
2.633,2.394,-60,6.623,1.593,-58,7.17,0.93,-67,1,7
2.75,1.653,-61,6.663,1.618,-58,7.17,1.036,-67,1,7
2.555,2.389,-60,6.663,1.573,-58,7.17,0.935,-67,1,7
2.711,1.979,-61,6.663,1.605,-58,7.209,0.965,-67,1,7
2.672,1.709,-61,6.584,1.612,-58,7.288,0.901,-67,1,7
2.75,2.155,-61,6.623,1.651,-58,7.209,0.859,-67,1,7
2.555,2.556,-61,6.702,1.585,-58,7.248,0.866,-67,1,7
2.594,2.447,-61,6.623,1.553,-59,7.248,0.926,-67,1,7
2.789,2.172,-61,6.624,1.706,-58,7.17,0.907,-66,1,7
2.516,2.422,-61,6.584,1.657,-59,7.131,0.969,-66,1,7
2.75,2.171,-61,6.623,1.64,-58,7.248,0.937,-67,1,7
2.594,2.239,-61,6.702,1.604,-59,7.17,1.021,-67,1,7
2.672,2.376,-61,6.584,1.626,-58,7.17,0.96,-67,1,7
2.555,2.266,-61,6.78,1.56,-58,7.248,0.934,-67,1,7
2.633,2.245,-60,6.584,1.657,-58,7.053,1.065,-67,1,7
2.594,1.729,-60,6.545,1.659,-59,7.209,1.06,-66,1,7
2.594,2.358,-61,6.702,1.581,-58,7.209,0.973,-67,1,7
2.555,2.462,-60,6.545,1.675,-58,7.17,0.949,-67,1,7
2.594,2.115,-60,6.624,1.582,-58,7.248,0.765,-67,1,7
2.75,2.379,-60,6.702,1.587,-58,7.209,0.742,-67,1,7
2.555,2.315,-61,6.623,1.594,-58,7.17,0.9,-66,1,7
2.711,2.385,-60,6.624,1.593,-58,7.209,0.975,-66,1,7
2.711,2.398,-61,6.584,1.584,-58,7.17,0.854,-67,1,7
2.516,2.453,-61,6.663,1.56,-58,7.209,0.924,-67,1,7
2.711,2.327,-61,6.584,1.643,-58,7.248,0.909,-66,1,7
2.672,2.277,-61,6.624,1.607,-58,7.288,0.896,-67,1,7
2.75,2.277,-61,6.624,1.64,-59,7.131,0.858,-66,1,7
2.672,2.361,-61,6.78,1.545,-58,7.209,0.864,-67,1,7
2.516,2.39,-61,6.663,1.589,-58,7.248,0.937,-67,1,7
2.711,1.817,-60,6.663,1.575,-58,7.17,0.975,-67,1,7
2.711,2.326,-61,6.702,1.585,-58,7.209,0.939,-67,1,7
2.633,2.248,-61,6.663,1.545,-58,7.209,0.98,-67,1,7
2.691,2.426,-61,6.663,1.62,-58,7.248,0.768,-67,1,7
2.604,2.51,-61,6.702,1.555,-58,7.17,0.8,-67,1,7
2.867,1.919,-61,6.624,1.623,-58,7.17,0.967,-67,1,7
2.711,2.209,-61,6.623,1.622,-58,7.17,0.953,-67,1,7
2.555,2.279,-60,6.584,1.628,-58,7.17,0.814,-67,1,7
2.711,2.176,-61,6.702,1.587,-58,7.17,0.956,-66,1,7
2.75,2.245,-61,6.623,1.61,-58,7.092,0.84,-67,1,7
2.711,2.257,-61,6.623,1.608,-58,7.209,0.824,-67,1,7
2.75,2.28,-60,6.584,1.661,-58,7.17,0.906,-67,1,7
2.789,2.318,-56,6.702,1.555,-58,7.248,0.93,-66,1,7
2.711,2.355,-56,6.584,1.626,-58,7.17,0.848,-67,1,7
2.594,2.297,-60,6.623,1.609,-58,7.288,0.927,-66,1,7
2.828,2.119,-60,6.663,1.591,-58,7.092,0.847,-67,1,7
2.75,2.188,-61,6.624,1.636,-58,7.131,0.878,-67,1,7
2.662,2.384,-61,6.624,1.579,-58,7.17,0.976,-67,1,7
2.633,2.394,-61,6.623,1.621,-58,7.248,0.937,-67,1,7
2.867,2.153,-61,6.663,1.62,-58,7.17,0.973,-67,1,7
2.594,2.401,-61,6.623,1.626,-58,7.248,0.847,-67,1,7
2.516,2.454,-61,6.663,1.56,-59,7.053,0.981,-67,1,7
2.555,2.157,-61,6.702,1.582,-58,7.17,0.921,-67,1,7
2.828,2.173,-61,6.702,1.553,-58,7.209,0.933,-67,1,7
2.516,2.354,-61,6.663,1.574,-58,7.092,0.98,-67,1,7
2.555,2.375,-61,6.663,1.573,-59,7.209,0.961,-67,1,7
2.555,2.447,-60,6.623,1.606,-58,7.17,0.941,-67,1,7
2.594,2.523,-56,6.623,1.593,-58,7.17,0.97,-67,1,7
2.178,2.625,-56,6.624,1.641,-58,7.209,0.961,-67,1,7
2.75,2.2,-56,6.663,1.606,-58,7.209,0.812,-67,1,7
2.594,2.226,-61,6.663,1.588,-58,7.248,0.921,-66,1,7
2.633,2.355,-61,6.623,1.58,-58,7.209,0.931,-67,1,7
2.789,2.335,-61,6.663,1.589,-58,7.131,0.943,-67,1,7
2.594,2.241,-61,6.545,1.601,-58,7.209,0.793,-67,1,7
2.633,2.156,-56,6.624,1.579,-58,7.209,0.889,-67,1,7
2.686,2.171,-56,6.623,1.636,-58,7.288,0.953,-67,1,7
2.594,2.426,-61,6.584,1.615,-58,7.288,0.917,-67,1,7
3.233,2.071,-55,6.624,1.564,-58,7.092,0.892,-66,1,7
2.594,2.143,-61,6.545,1.666,-58,7.131,0.96,-67,1,7
2.633,1.972,-61,6.584,1.62,-58,7.209,0.93,-67,1,7
2.555,2.476,-61,6.702,1.569,-58,7.209,0.943,-67,1,7
2.574,2.053,-61,6.702,1.604,-58,7.131,0.862,-67,1,7
2.711,2.173,-61,6.623,1.636,-58,7.17,0.936,-67,1,7
2.633,2.364,-61,6.545,1.645,-58,7.288,0.92,-67,1,7
2.672,1.589,-61,6.663,1.587,-58,7.248,0.955,-67,1,7
2.779,2.289,-61,6.584,1.596,-58,7.209,0.796,-67,1,7
2.555,2.388,-61,6.663,1.626,-58,7.17,0.955,-67,1,7
2.672,2.361,-61,6.623,1.615,-58,7.17,0.966,-67,1,7
2.574,2.525,-61,6.467,1.689,-58,7.17,0.937,-67,1,7
2.711,2.37,-60,6.545,1.66,-58,7.248,0.907,-66,1,7
2.594,2.457,-61,6.663,1.591,-58,7.131,0.998,-67,1,7
2.828,2.191,-61,6.545,1.631,-58,7.209,0.883,-67,1,7
2.711,2.168,-61,6.545,1.675,-58,7.209,0.968,-66,1,7
2.594,2.399,-61,6.526,1.717,-58,7.209,0.997,-67,1,7
2.764,2.346,-54,6.467,1.715,-58,7.327,1.009,-67,1,7
2.75,2.4,-56,6.584,1.671,-58,7.209,0.796,-67,1,7
2.647,2.407,-56,6.584,1.596,-58,7.248,0.937,-67,1,7
2.633,2.18,-61,6.584,1.654,-58,7.092,0.9,-67,1,7
2.633,1.285,-61,6.584,1.64,-58,7.131,0.93,-67,1,7
2.75,2.116,-60,6.624,1.608,-58,7.131,0.88,-67,1,7
2.594,1.371,-61,6.623,1.611,-58,7.209,0.914,-67,1,7
2.672,1.174,-61,6.585,1.64,-58,7.131,0.956,-67,1,7
2.75,2.221,-61,6.545,1.644,-58,7.17,0.868,-67,1,7
2.555,2.417,-61,6.702,1.604,-58,7.131,0.807,-66,1,7
2.516,2.422,-61,6.624,1.634,-58,7.131,0.859,-67,1,7
2.672,2.039,-61,6.584,1.625,-58,7.209,1.018,-66,1,7
2.672,2.243,-61,6.623,1.622,-58,7.209,0.951,-67,1,7
2.555,2.304,-61,6.584,1.613,-58,7.131,0.939,-67,1,7
2.555,2.307,-61,6.663,1.587,-58,7.209,0.918,-66,1,7
2.633,2.381,-61,6.584,1.64,-58,7.209,0.969,-67,1,7
2.789,2.118,-61,6.584,1.584,-58,7.131,1.017,-67,1,7
2.711,2.327,-61,6.623,1.606,-58,7.092,0.961,-67,1,7
2.711,2,-61,6.584,1.64,-58,7.17,0.89,-67,1,7
2.594,1.995,-61,6.584,1.616,-58,7.17,0.8,-67,1,7
2.672,2.767,-56,6.584,1.611,-58,7.092,0.97,-67,1,7
2.633,2.263,-60,6.545,1.631,-58,7.248,0.945,-67,1,7
2.594,2.241,-61,6.663,1.579,-58,7.17,0.822,-67,1,7
2.711,2.798,-56,6.467,1.684,-58,7.288,0.894,-67,1,7
2.686,2.185,-56,6.584,1.628,-58,7.17,0.829,-67,1,7
2.711,2.192,-61,6.663,1.618,-58,7.131,0.99,-67,1,7
2.633,2.422,-61,6.545,1.662,-58,7.248,0.943,-66,1,7
2.828,2.138,-61,6.545,1.688,-58,7.248,0.954,-67,1,7
2.672,2.407,-61,6.545,1.646,-58,7.17,0.954,-67,1,7
2.789,2.274,-61,6.584,1.64,-58,7.288,0.946,-66,1,7
2.711,1.771,-56,6.506,1.694,-58,7.131,0.948,-67,1,7
2.633,2.799,-56,6.545,1.675,-58,7.248,0.954,-66,1,7
2.711,2.387,-61,6.584,1.628,-58,7.209,0.881,-67,1,7
2.633,2.353,-61,6.584,1.657,-58,7.209,0.924,-67,1,7
2.477,2.5,-61,6.545,1.629,-58,7.209,0.88,-66,1,7
2.594,2.287,-56,6.663,1.602,-58,7.092,0.964,-67,1,7
2.594,2.605,-56,6.467,1.697,-58,7.17,0.965,-67,1,7
2.633,2.437,-60,6.506,1.696,-58,7.131,0.934,-67,1,7
2.594,2.414,-61,6.584,1.626,-59,7.248,0.994,-67,1,7
2.516,2.247,-61,6.623,1.607,-58,7.209,0.988,-67,1,7
2.516,1.761,-61,6.623,1.61,-58,7.248,0.974,-67,1,7
2.555,2.243,-61,6.702,1.575,-58,7.288,0.909,-67,1,7
2.633,2.082,-61,6.545,1.645,-58,7.248,0.91,-67,1,7
2.711,2.226,-61,6.584,1.611,-58,7.17,1.032,-67,1,7
2.711,2.299,-61,6.584,1.64,-58,7.209,0.991,-67,1,7
2.594,2.298,-61,6.624,1.611,-59,7.17,1.018,-67,1,7
2.779,2.351,-61,6.663,1.603,-58,7.131,0.981,-67,1,7
2.662,2.269,-61,6.584,1.672,-58,7.092,1.06,-67,1,7
2.711,2.228,-61,6.663,1.573,-58,7.17,0.93,-67,1,7
2.691,1.691,-61,6.584,1.657,-58,7.209,0.911,-67,1,7
