AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
9.547,0.769,-56,5.412,0.257,-58,8.606,0.992,-66,5,2
9.469,0.847,-57,5.608,0.203,-58,8.752,0.882,-65,5,2
9.508,0.696,-52,5.53,0.227,-58,8.87,0.851,-65,5,2
9.508,0.791,-56,5.569,0.228,-58,8.752,0.848,-65,5,2
9.469,0.796,-56,5.491,0.216,-58,8.635,1.009,-65,5,2
8.623,1.383,-53,5.569,0.207,-58,8.577,1.119,-66,5,2
9.43,0.745,-56,5.569,0.219,-58,8.694,0.959,-66,5,2
9.225,0.859,-56,5.569,0.185,-58,8.606,0.917,-66,5,2
9.195,0.902,-57,5.608,0.202,-58,8.547,1.087,-66,5,2
9.43,0.801,-57,5.53,0.224,-58,8.635,0.952,-66,5,2
9.43,0.816,-56,5.491,0.274,-58,8.577,1.035,-65,5,2
9.053,1.016,-52,5.569,0.295,-58,8.518,1.003,-66,5,2
9.391,0.804,-56,5.53,0.206,-58,8.577,0.991,-66,5,2
9.371,0.842,-57,5.647,0.188,-58,8.43,1.129,-66,5,2
9.469,0.854,-56,5.569,0.197,-58,8.665,1.03,-66,5,2
9.352,0.866,-56,5.608,0.181,-57,8.547,0.981,-66,5,2
9.469,0.727,-56,5.608,0.198,-58,8.225,1.148,-67,5,2
9.352,0.829,-56,5.647,0.142,-58,8.342,1.092,-66,5,2
9.273,0.869,-56,5.647,0.229,-58,8.43,1.083,-66,5,2
9.313,0.796,-56,5.608,0.15,-57,8.518,0.988,-66,5,2
9.391,0.819,-56,5.412,0.256,-57,8.459,1.073,-66,5,2
8.897,1.12,-53,5.412,0.25,-58,8.489,1.028,-66,5,2
9.234,0.858,-53,5.569,0.197,-57,8.43,1.004,-66,5,2
9.43,0.816,-56,5.53,0.197,-57,8.284,1.062,-66,5,2
9.313,0.955,-53,5.608,0.169,-57,8.401,1.137,-66,5,2
9.483,0.753,-53,5.53,0.259,-57,8.606,0.99,-66,5,2
9.313,0.855,-52,5.569,0.219,-57,8.606,0.915,-66,5,2
8.858,1.231,-53,5.491,0.207,-57,8.342,1.052,-66,5,2
9.469,0.755,-52,5.569,0.181,-57,8.313,1.028,-66,5,2
9.508,0.777,-56,5.53,0.224,-57,8.518,1.083,-66,5,2
10.144,0.841,-55,5.491,0.247,-57,8.342,1.092,-66,5,2
9.352,0.802,-53,5.491,0.25,-57,8.313,1.066,-66,5,2
9.209,0.9,-52,5.53,0.246,-57,8.489,1.069,-66,5,2
9.469,0.78,-56,5.53,0.238,-57,8.371,1.034,-66,5,2
9.469,0.773,-53,5.491,0.187,-57,8.547,1.044,-66,5,2
8.819,1.214,-50,5.491,0.209,-57,8.694,0.866,-65,5,2
9.313,0.846,-56,5.491,0.238,-57,8.606,0.994,-65,5,2
9.547,0.775,-56,5.412,0.265,-57,8.401,0.987,-65,5,2
9.352,0.738,-57,5.491,0.263,-57,8.635,0.908,-66,5,2
9.43,0.787,-56,5.452,0.216,-57,8.577,0.971,-65,5,2
9.547,0.781,-56,5.608,0.238,-57,8.635,0.929,-65,5,2
8.975,1.149,-53,5.53,0.266,-58,8.518,0.931,-66,5,2
8.858,1.231,-53,5.569,0.226,-58,8.401,1.005,-66,5,2
9.508,0.768,-56,5.491,0.267,-57,8.459,0.933,-66,5,2
9.43,0.745,-57,5.53,0.253,-57,8.752,0.977,-66,5,2
9.327,0.854,-52,5.53,0.265,-57,8.489,1.021,-66,5,2
9.391,0.837,-57,5.53,0.24,-57,8.518,1.028,-66,5,2
9.391,0.822,-56,5.491,0.197,-57,8.606,0.912,-65,5,2
9.43,0.83,-57,5.491,0.207,-57,8.401,1.064,-66,5,2
9.469,0.768,-56,5.491,0.281,-57,8.518,0.98,-66,5,2
9.313,0.83,-56,5.53,0.197,-57,8.518,1.005,-66,5,2
9.391,0.809,-56,5.647,0.147,-57,8.664,0.916,-65,5,2
8.662,1.365,-52,5.569,0.168,-57,8.635,0.973,-65,5,2
9.469,0.796,-56,5.53,0.24,-57,8.782,0.893,-65,5,2
9.43,0.774,-56,5.569,0.221,-57,8.547,1.01,-66,5,2
9.469,0.755,-56,5.491,0.254,-57,8.577,0.928,-66,5,2
9.43,0.804,-56,5.569,0.232,-57,8.694,0.977,-65,5,2
9.43,0.778,-56,5.608,0.217,-57,8.577,0.994,-66,5,2
9.508,0.774,-56,5.569,0.221,-57,8.635,1.125,-66,5,2
9.469,0.732,-56,5.569,0.226,-57,9.075,0.743,-66,5,2
9.508,0.714,-57,5.491,0.273,-57,8.606,0.96,-66,5,2
9.508,0.706,-57,5.569,0.234,-57,8.869,0.84,-66,5,2
9.469,0.769,-57,5.412,0.32,-58,8.987,0.844,-65,5,2
9.391,0.865,-56,5.686,0.176,-57,8.752,0.881,-65,5,2
9.391,0.847,-56,5.569,0.235,-57,9.426,1.099,-65,5,2
9.313,0.847,-56,5.452,0.319,-57,8.782,0.957,-65,5,2
9.273,0.877,-56,5.647,0.241,-57,9.016,0.99,-65,5,2
9.469,0.781,-56,5.491,0.238,-58,9.338,1.005,-66,5,2
9.469,0.725,-57,5.647,0.166,-57,8.958,0.881,-65,5,2
9.273,0.822,-56,5.647,0.212,-57,8.723,0.991,-65,5,2
9.43,0.813,-56,5.569,0.212,-57,8.869,0.863,-65,5,2
9.508,0.79,-56,5.491,0.246,-58,9.397,1.042,-65,5,2
9.469,0.769,-53,5.647,0.188,-57,9.631,0.942,-65,5,2
9.43,0.798,-52,5.569,0.159,-57,8.987,0.818,-65,5,2
8.858,1.207,-52,5.686,0.231,-57,8.694,0.948,-66,5,2
9.469,0.781,-56,5.569,0.257,-57,8.84,0.913,-66,5,2
8.545,1.362,-53,5.647,0.262,-57,8.606,0.888,-65,5,2
9.391,0.819,-53,5.569,0.201,-57,8.752,0.781,-66,5,2
9.391,0.835,-56,5.608,0.225,-57,9.602,0.855,-65,5,2
9.352,0.784,-57,5.569,0.248,-57,8.899,0.827,-65,5,2
9.391,0.801,-56,5.647,0.176,-57,10.276,1.001,-65,5,2
9.43,0.786,-56,5.764,0.125,-57,9.778,0.95,-65,5,2
9.313,0.842,-56,5.569,0.224,-57,9.661,0.823,-65,5,2
9.273,0.839,-56,5.608,0.179,-57,9.133,0.806,-65,5,2
9.352,0.796,-57,5.608,0.192,-58,9.016,0.672,-65,5,2
9.43,0.79,-56,5.725,0.161,-57,9.719,0.886,-65,5,2
9.273,0.862,-56,5.608,0.215,-57,10.305,0.931,-65,5,2
9.391,0.809,-56,5.686,0.14,-57,10.364,0.911,-65,5,2
