AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
4.977,0.226,-56,7.327,0.21,-64,6.194,0.271,-63,1,6
5.064,0.198,-56,7.493,0.118,-63,6.155,0.281,-63,1,6
5.094,0.185,-56,7.463,0.093,-64,6.037,0.298,-63,1,6
5.094,0.154,-56,7.375,0.185,-66,6.116,0.267,-63,1,6
5.064,0.177,-56,7.493,0.132,-64,6.272,0.195,-63,1,6
5.24,0.15,-57,7.463,0.191,-65,6.116,0.293,-63,1,6
5.504,0.152,-57,7.444,0.152,-65,6.155,0.248,-62,1,6
5.592,0.135,-54,7.483,0.177,-65,6.155,0.24,-63,1,6
4.929,1.257,-55,7.561,0.157,-65,6.272,0.278,-63,1,6
4.255,0.625,-56,7.405,0.12,-64,6.077,0.278,-62,1,6
4.42,0.317,-61,7.444,0.147,-63,6.155,0.264,-63,1,6
4.391,0.912,-56,7.493,0.108,-64,5.998,0.297,-63,1,6
4.391,0.204,-61,7.522,0.165,-64,6.116,0.274,-63,1,6
4.42,0.234,-61,7.444,0.141,-64,6.194,0.248,-62,1,6
4.42,0.172,-61,7.493,0.127,-63,6.116,0.26,-62,1,6
4.391,0.199,-61,7.444,0.138,-64,6.233,0.198,-63,1,6
4.273,0.331,-61,7.463,0.178,-64,6.077,0.238,-63,1,6
4.42,0.186,-61,7.444,0.248,-64,6.155,0.28,-63,1,6
4.273,0.276,-60,7.561,0.107,-64,6.233,0.218,-63,1,6
4.537,0.113,-61,7.483,0.279,-64,6.194,0.247,-63,1,6
4.771,2.066,-55,7.444,0.214,-63,6.194,0.258,-63,1,6
4.332,0.26,-61,7.522,0.149,-65,6.233,0.213,-63,1,6
4.566,0.14,-61,7.639,0.068,-65,6.037,0.262,-63,1,6
4.654,0.378,-56,7.463,0.197,-65,6.116,0.252,-63,1,6
4.479,0.256,-61,7.434,0.13,-65,6.155,0.248,-63,1,6
4.42,0.207,-60,7.493,0.149,-63,6.155,0.243,-63,1,6
4.508,0.148,-60,7.493,0.139,-63,6.233,0.222,-63,1,6
4.566,0.108,-61,7.581,0.156,-64,6.194,0.217,-63,1,6
4.625,0.249,-61,7.678,0.155,-64,6.116,0.266,-63,1,6
4.684,0.119,-61,7.463,0.15,-66,6.233,0.301,-63,1,6
4.508,0.217,-61,7.483,0.192,-64,6.272,0.173,-63,1,6
4.596,0.14,-61,7.17,0.257,-66,6.037,0.291,-63,1,6
4.566,0.226,-61,7.327,0.137,-64,6.116,0.305,-63,1,6
4.742,0.083,-60,7.327,0.215,-64,6.116,0.286,-63,1,6
4.586,0.118,-61,7.434,0.217,-63,6.116,0.272,-63,1,6
4.684,0.126,-61,7.366,0.128,-64,6.077,0.261,-63,1,6
4.625,0.727,-55,7.288,0.221,-63,6.076,0.277,-63,1,6
4.684,0.241,-60,7.405,0.189,-66,6.272,0.187,-63,1,6
4.83,0.34,-57,7.346,0.109,-66,6.194,0.174,-63,1,6
3.933,0.802,-56,7.405,0.095,-65,6.233,0.249,-63,1,6
4.479,0.756,-56,7.483,0.124,-65,6.155,0.27,-63,1,6
4.566,0.123,-61,7.61,0.17,-63,6.116,0.273,-63,1,6
4.771,0.162,-61,7.405,0.216,-65,6.155,0.263,-63,1,6
4.742,0.165,-61,7.493,0.117,-66,6.077,0.278,-63,1,6
4.684,0.173,-60,7.444,0.167,-64,6.116,0.307,-63,1,6
4.625,0.11,-61,7.561,0.169,-64,6.037,0.273,-63,1,6
4.771,0.167,-61,7.444,0.207,-64,6.233,0.218,-63,1,6
4.625,0.165,-61,7.581,0.156,-64,6.116,0.256,-63,1,6
4.742,0.644,-61,7.522,0.085,-65,6.116,0.231,-63,1,6
4.801,0.751,-60,7.61,0.133,-64,6.116,0.316,-63,1,6
4.899,1.149,-56,7.639,0.171,-64,6.194,0.279,-63,1,6
5.475,0.513,-60,7.522,0.126,-65,6.116,0.279,-63,1,6
3.815,1.84,-55,7.561,0.109,-65,6.077,0.247,-63,1,6
5.826,0.727,-61,7.444,0.145,-65,6.116,0.278,-63,1,6
4.801,0.764,-60,7.483,0.102,-65,6.116,0.301,-63,1,6
4.742,0.126,-61,7.493,0.131,-64,6.155,0.243,-63,1,6
4.479,0.176,-61,7.405,0.139,-64,6.077,0.288,-63,1,6
4.537,0.162,-62,7.522,0.157,-65,6.155,0.231,-63,1,6
4.508,0.117,-61,7.639,0.131,-64,6.194,0.235,-63,1,6
4.742,0.089,-61,7.6,0.055,-64,6.194,0.258,-63,1,6
4.742,0.703,-60,7.551,0.163,-64,6.077,0.278,-63,1,6
4.889,0.711,-60,7.522,0.124,-64,6.155,0.266,-63,1,6
5.24,0.659,-60,7.522,0.118,-64,6.077,0.262,-63,1,6
4.859,0.756,-60,7.522,0.142,-65,6.155,0.256,-63,1,6
4.801,0.711,-60,7.581,0.156,-65,6.155,0.248,-63,1,6
4.898,2.131,-56,7.561,0.143,-65,5.998,0.313,-63,1,6
4.859,0.583,-60,7.483,0.117,-65,6.037,0.327,-63,1,6
5.035,0.686,-60,7.561,0.196,-64,6.155,0.263,-63,1,6
4.918,0.659,-60,7.522,0.141,-65,6.155,0.218,-63,1,6
5.123,1.242,-58,7.483,0.097,-65,6.116,0.278,-63,1,6
5.27,0.621,-60,7.551,0.138,-65,6.076,0.28,-63,1,6
5.768,0.273,-61,7.6,0.148,-64,6.037,0.282,-63,1,6
5.856,0.273,-60,7.522,0.107,-64,6.155,0.234,-63,1,6
5.416,0.546,-60,7.522,0.128,-64,6.155,0.205,-63,1,6
5.357,0.553,-60,7.493,0.17,-64,6.116,0.278,-63,1,6
6.148,0.17,-60,7.463,0.166,-64,6.194,0.255,-63,1,6
5.387,0.484,-60,7.346,0.251,-64,6.116,0.266,-63,1,6
5.709,0.264,-61,7.405,0.25,-64,6.116,0.287,-63,1,6
6.07,0.128,-60,7.551,0.128,-63,6.194,0.207,-63,1,6
4.753,1.613,-57,7.522,0.175,-63,6.194,0.248,-63,1,6
5.68,0.259,-60,7.492,0.163,-64,6.233,0.234,-63,1,6
5.621,0.28,-60,7.434,0.207,-63,6.194,0.263,-63,1,6
5.768,0.197,-55,7.522,0.063,-64,6.155,0.244,-63,1,6
5.65,0.321,-60,7.61,0.168,-64,6.116,0.248,-63,1,6
5.768,0.203,-60,7.6,0.163,-64,6.037,0.291,-63,1,6
5.68,0.205,-60,7.463,0.14,-64,6.077,0.288,-63,1,6
5.826,0.208,-60,7.561,0.123,-64,6.116,0.259,-63,1,6
5.738,0.206,-60,7.581,0.157,-64,6.116,0.274,-63,1,6
5.826,0.208,-60,7.483,0.139,-64,6.116,0.278,-63,1,6
5.65,0.294,-60,7.581,0.152,-64,6.194,0.264,-63,1,6
5.768,0.212,-60,7.639,0.127,-64,6.233,0.279,-63,1,6
5.768,0.251,-60,7.6,0.1,-64,6.233,0.226,-63,1,6
5.953,0.159,-60,7.561,0.107,-64,6.194,0.285,-63,1,6
5.797,0.216,-60,7.522,0.149,-65,6.155,0.27,-63,1,6
5.768,0.3,-60,7.639,0.166,-64,6.233,0.198,-63,1,6
5.797,0.307,-60,7.522,0.155,-64,6.076,0.306,-63,1,6
5.914,0.134,-60,7.522,0.063,-64,6.155,0.264,-63,1,6
6.07,0.154,-60,7.551,0.138,-64,6.116,0.273,-63,1,6
5.885,0.198,-60,7.522,0.163,-64,6.077,0.253,-63,1,6
5.68,0.318,-61,7.639,0.097,-64,6.037,0.297,-63,1,6
6.031,0.198,-60,7.561,0.142,-64,6.076,0.294,-63,1,6
5.856,0.186,-60,7.551,0.125,-66,6.077,0.295,-63,1,6
5.826,0.179,-61,7.483,0.115,-64,6.233,0.213,-63,1,6
5.856,0.208,-60,7.444,0.141,-64,6.155,0.244,-63,1,6
5.797,0.243,-60,7.483,0.139,-66,6.116,0.278,-63,1,6
5.826,0.207,-61,7.561,0.139,-64,6.155,0.24,-63,1,6
5.68,0.299,-60,7.492,0.167,-64,6.155,0.28,-63,1,6
5.709,0.251,-60,7.405,0.126,-65,6.116,0.279,-63,1,6
5.856,0.18,-56,7.522,0.154,-64,6.272,0.214,-63,1,6
5.251,0.799,-60,7.6,0.106,-64,5.998,0.266,-63,1,6
5.923,0.512,-60,7.463,0.203,-66,6.155,0.266,-63,1,6
5.133,0.791,-60,7.434,0.141,-64,6.077,0.262,-63,1,6
5.328,0.634,-61,7.522,0.131,-65,6.116,0.248,-63,1,6
5.269,1.157,-58,7.493,0.19,-65,6.233,0.223,-63,1,6
5.133,1.037,-58,7.6,0.163,-64,6.233,0.218,-63,1,6
4.82,0.126,-60,7.483,0.099,-65,6.116,0.266,-63,1,6
4.664,0.125,-61,7.522,0.139,-65,6.116,0.248,-63,1,6
4.42,0.269,-60,7.522,0.067,-65,6.194,0.226,-63,1,6
4.42,0.207,-60,7.463,0.155,-65,6.077,0.278,-63,1,6
4.596,0.077,-61,7.522,0.114,-65,6.194,0.264,-63,1,6
4.43,0.198,-60,7.493,0.117,-65,6.037,0.296,-63,1,6
4.42,0.153,-61,7.434,0.166,-65,6.077,0.306,-63,1,6
4.479,0.178,-60,7.405,0.178,-65,6.077,0.295,-63,1,6
4.42,0.928,-56,7.522,0.157,-65,6.155,0.294,-63,1,6
4.332,0.961,-57,7.522,0.123,-65,6.116,0.248,-63,1,6
4.479,0.155,-61,7.493,0.125,-64,6.116,0.285,-63,1,6
4.899,2.53,-57,7.463,0.086,-65,6.076,0.247,-63,1,6
4.42,1.201,-54,7.405,0.189,-66,6.116,0.304,-63,1,6
4.479,0.19,-61,7.375,0.125,-65,6.116,0.273,-63,1,6
4.449,0.222,-61,7.346,0.198,-64,5.998,0.258,-63,1,6
4.508,0.123,-60,7.463,0.15,-65,6.037,0.269,-63,1,6
4.625,0.811,-61,7.463,0.155,-64,6.155,0.324,-63,1,6
5.035,0.519,-60,7.581,0.158,-65,6.077,0.313,-63,1,6
5.328,0.477,-60,7.551,0.113,-65,6.037,0.282,-63,1,6
5.856,0.271,-60,7.522,0.063,-64,6.116,0.286,-63,1,6
5.709,0.236,-60,7.493,0.074,-65,6.155,0.299,-63,1,6
5.592,0.28,-60,7.463,0.15,-66,6.037,0.291,-63,1,6
6.031,0.415,-59,7.522,0.107,-64,6.194,0.199,-63,1,6
6.061,0.15,-59,7.483,0.074,-65,6.077,0.3,-63,1,6
5.65,0.266,-55,7.551,0.152,-65,6.077,0.262,-63,1,6
5.621,0.248,-59,7.483,0.124,-66,6.116,0.273,-63,1,6
6.061,0.135,-60,7.493,0.166,-66,6.194,0.25,-63,1,6
5.856,0.167,-60,7.405,0.115,-65,6.155,0.201,-63,1,6
5.709,0.236,-59,7.483,0.145,-66,6.037,0.311,-63,1,6
5.592,0.251,-60,7.463,0.112,-66,6.077,0.23,-63,1,6
5.836,0.184,-59,7.493,0.134,-66,6.116,0.237,-62,1,6
5.885,0.153,-60,7.463,0.106,-66,6.194,0.207,-63,1,6
5.475,0.255,-60,7.463,0.123,-66,6.155,0.231,-63,1,6
5.621,0.309,-59,7.463,0.149,-66,6.194,0.234,-62,1,6
5.914,0.172,-60,7.463,0.104,-65,6.155,0.191,-63,1,6
5.592,0.396,-60,7.463,0.14,-66,6.155,0.248,-63,1,6
5.269,0.508,-60,7.366,0.127,-66,6.194,0.225,-62,1,6
5.065,0.701,-60,7.463,0.127,-66,6.116,0.248,-63,1,6
5.211,0.581,-60,7.405,0.124,-65,6.194,0.243,-63,1,6
5.709,0.35,-60,7.434,0.06,-66,6.077,0.263,-63,1,6
5.592,0.266,-60,7.405,0.164,-66,6.194,0.209,-62,1,6
5.65,0.279,-60,7.522,0.126,-64,6.155,0.248,-62,1,6
5.768,0.143,-59,7.405,0.157,-65,6.116,0.259,-63,1,6
5.68,0.252,-60,7.375,0.123,-65,6.077,0.247,-62,1,6
5.738,0.166,-60,7.375,0.169,-64,6.116,0.213,-63,1,6
5.65,0.205,-60,7.405,0.143,-65,6.116,0.256,-62,1,6
5.797,0.171,-60,7.483,0.082,-65,6.155,0.248,-63,1,6
5.738,0.144,-59,7.405,0.138,-65,6.116,0.239,-63,1,6
6.031,0.148,-60,7.61,0.095,-64,6.194,0.272,-63,1,6
5.68,0.249,-60,7.551,0.151,-64,6.116,0.307,-63,1,6
5.768,0.262,-60,7.522,0.086,-64,6.155,0.25,-63,1,6
5.738,0.197,-60,7.463,0.112,-64,6.194,0.262,-62,1,6
5.592,0.251,-60,7.405,0.142,-64,6.116,0.267,-63,1,6
5.709,0.188,-60,7.551,0.176,-65,6.194,0.226,-63,1,6
5.621,0.285,-60,7.551,0.092,-64,6.077,0.3,-63,1,6
5.826,0.258,-60,7.522,0.069,-66,6.155,0.264,-62,1,6
5.797,0.18,-60,7.522,0.142,-65,6.116,0.266,-63,1,6
5.893,0.604,-59,7.483,0.106,-66,6.077,0.299,-63,1,6
5.768,0.25,-60,7.463,0.084,-65,6.194,0.225,-63,1,6
5.621,0.218,-60,7.463,0.149,-66,6.077,0.288,-63,1,6
5.758,0.251,-59,7.483,0.138,-65,6.194,0.286,-63,1,6
5.592,0.335,-60,7.405,0.137,-64,6.077,0.253,-63,1,6
5.758,0.251,-60,7.434,0.144,-65,6.155,0.531,-55,1,6
5.797,0.207,-60,7.492,0.135,-65,6.819,0,-63,1,6
5.797,0.192,-60,7.405,0.139,-64,6.155,0.28,-62,1,6
5.768,0.219,-60,7.61,0.117,-65,6.155,0.3,-62,1,6
5.709,0.241,-60,7.522,0.124,-65,6.272,0.214,-62,1,6
6.109,0.052,-59,7.493,0.105,-65,5.998,0.297,-63,1,6
5.797,0.226,-60,7.522,0.135,-64,5.92,0.274,-63,1,6
5.826,0.241,-55,7.522,0.112,-65,6.077,0.411,-63,1,6
5.797,0.18,-60,7.493,0.118,-65,6.174,0.27,-62,1,6
5.914,0.173,-60,7.444,0.129,-65,5.881,0.468,-63,1,6
5.709,0.276,-60,7.444,0.168,-65,5.998,0.251,-63,1,6
5.094,0.569,-56,7.405,0.085,-65,6.194,0.244,-64,1,6
4.958,0.772,-56,7.366,0.102,-66,6.116,0.208,-63,1,6
4.889,0.766,-56,7.366,0.197,-66,6.272,0.149,-63,1,6
4.889,0.803,-60,7.327,0.197,-66,6.272,0.165,-63,1,6
5.064,0.583,-60,7.366,0.106,-66,6.155,0.213,-63,1,6
4.859,0.711,-60,7.444,0.129,-67,6.233,0.148,-63,1,6
4.889,0.728,-60,7.366,0.152,-67,6.194,0.158,-63,1,6
5.035,0.543,-60,7.463,0.111,-67,6.116,0.237,-63,1,6
4.889,0.754,-60,7.405,0.115,-66,6.155,0.236,-63,1,6
4.684,0.735,-61,7.366,0.152,-67,6.194,0.223,-63,1,6
4.361,0.258,-61,7.444,0.104,-67,5.881,0.391,-64,1,6
4.479,0.153,-61,7.444,0.083,-67,5.998,0.473,-63,1,6
4.361,0.242,-61,7.405,0.139,-67,6.116,0.202,-65,1,6
4.625,0.088,-61,7.463,0.083,-66,6.077,0.317,-63,1,6
4.352,0.207,-60,7.405,0.084,-66,5.842,0.436,-65,1,6
4.479,0.18,-61,7.463,0.163,-66,6.037,0.236,-65,1,6
4.537,0.087,-61,7.444,0.103,-66,6.038,2.712,-58,1,6
4.42,0.153,-61,7.405,0.174,-67,5.959,0.278,-65,1,6
4.42,0.171,-61,7.288,0.127,-67,5.998,0.293,-65,1,6
4.449,0.146,-55,7.444,0.072,-66,6.037,0.338,-64,1,6
4.596,0.11,-61,7.405,0.088,-66,5.998,0.327,-64,1,6
4.537,0.185,-60,7.405,0.14,-67,6.037,0.326,-64,1,6
4.449,0.152,-62,7.522,0.111,-67,5.881,0.38,-65,1,6
4.42,0.224,-61,7.444,0.163,-66,5.959,0.416,-65,1,6
4.244,0.242,-61,7.405,0.126,-67,5.92,0.459,-63,1,6
4.42,0.45,-56,7.444,0.137,-66,5.959,0.459,-63,1,6
4.361,0.265,-61,7.444,0.103,-66,6.076,0.432,-62,1,6
4.508,0.267,-60,7.444,0.186,-66,5.998,0.437,-63,1,6
4.537,0.292,-60,7.327,0.155,-66,5.803,0.489,-65,1,6
4.625,0.599,-60,7.405,0.197,-66,5.881,0.415,-65,1,6
4.654,0.083,-60,7.444,0.14,-66,5.803,0.482,-65,1,6
4.625,0.194,-60,7.483,0.145,-67,5.881,0.452,-65,1,6
4.713,0.137,-60,7.405,0.14,-67,5.881,0.423,-65,1,6
4.713,0.162,-60,7.444,0.145,-66,5.881,0.436,-64,1,6
4.625,0.744,-60,7.405,0.127,-66,6.077,0.335,-65,1,6
4.664,0.14,-60,7.522,0.115,-66,5.998,0.361,-65,1,6
4.596,0.694,-60,7.483,0.097,-66,5.803,0.429,-65,1,6
4.596,0.14,-61,7.405,0.139,-66,5.881,0.398,-66,1,6
4.547,0.151,-61,7.405,0.157,-66,5.764,0.584,-63,1,6
3.61,1.657,-60,7.405,0.14,-66,5.92,0.414,-65,1,6
4.479,0.135,-60,7.366,0.139,-66,5.881,0.399,-65,1,6
4.508,0.176,-60,7.366,0.14,-66,5.803,0.507,-64,1,6
4.449,0.193,-61,7.405,0.123,-65,6.037,0.296,-61,1,6
4.332,0.202,-60,7.434,0.138,-66,6.155,0.248,-64,1,6
4.82,2.68,-55,7.463,0.156,-66,6.194,0.231,-63,1,6
4.449,0.177,-61,7.444,0.139,-66,6.116,0.248,-62,1,6
4.537,0.203,-61,7.327,0.155,-66,6.037,0.243,-62,1,6
4.859,0.606,-60,7.483,0.145,-66,6.233,0.223,-62,1,6
4.889,0.557,-60,7.483,0.105,-66,6.116,0.234,-63,1,6
4.859,0.743,-56,7.444,0.143,-66,6.194,0.263,-62,1,6
4.654,0.825,-60,7.366,0.125,-66,6.194,0.231,-63,1,6
3.874,1.708,-56,7.444,0.139,-65,6.194,0.248,-63,1,6
4.801,0.699,-60,7.463,0.14,-66,6.155,0.258,-63,1,6
4.859,0.729,-60,7.483,0.152,-66,6.077,0.288,-62,1,6
4.947,0.576,-60,7.444,0.139,-66,6.077,0.307,-62,1,6
4.947,0.714,-60,7.551,0.128,-66,6.116,0.273,-63,1,6
4.859,0.73,-60,7.483,0.105,-66,6.116,0.307,-63,1,6
5.064,0.702,-60,7.483,0.13,-66,6.116,0.259,-63,1,6
4.977,0.481,-60,7.444,0.144,-66,6.077,0.336,-63,1,6
4.771,0.727,-60,7.522,0.145,-66,6.116,0.273,-63,1,6
4.703,0.385,-60,7.405,0.107,-66,6.116,0.304,-63,1,6
5.094,0.459,-60,7.288,0.126,-66,6.155,0.182,-62,1,6
4.801,0.573,-60,7.327,0.165,-67,6.077,0.317,-62,1,6
5.123,0.754,-60,7.483,0.152,-66,6.194,0.242,-62,1,6
5.006,0.727,-56,7.405,0.137,-66,6.116,0.285,-62,1,6
4.859,0.789,-60,7.346,0.173,-65,6.116,0.273,-63,1,6
4.918,0.747,-60,7.405,0.123,-66,6.155,0.248,-63,1,6
4.781,0.246,-60,7.463,0.147,-66,6.076,0.369,-62,1,6
4.83,0.66,-61,7.405,0.106,-66,6.155,0.294,-62,1,6
4.977,0.715,-60,7.444,0.169,-66,6.233,0.199,-62,1,6
4.859,0.688,-60,7.463,0.15,-66,6.272,0.214,-62,1,6
4.918,0.636,-61,7.434,0.144,-66,6.116,0.273,-62,1,6
4.801,0.819,-60,7.405,0.129,-66,6.272,0.165,-63,1,6
4.977,0.704,-60,7.366,0.152,-66,6.233,0.248,-62,1,6
4.801,0.776,-60,7.522,0.14,-66,6.272,0.139,-62,1,6
4.947,0.563,-60,7.405,0.086,-66,6.272,0.231,-62,1,6
4.82,0.601,-60,7.405,0.106,-65,6.233,0.243,-62,1,6
4.625,0.277,-60,7.463,0.174,-65,6.272,0.164,-62,1,6
4.801,0.724,-60,7.405,0.123,-65,6.194,0.216,-62,1,6
4.771,0.753,-60,7.561,0.141,-64,6.194,0.2,-62,1,6
4.947,0.698,-60,7.463,0.137,-64,6.194,0.235,-62,1,6
4.889,0.54,-60,7.492,0.121,-65,6.272,0.167,-62,1,6
5.27,0.683,-60,7.405,0.137,-64,6.116,0.248,-63,1,6
4.742,0.643,-60,7.561,0.14,-64,6.116,0.264,-63,1,6
4.889,0.759,-60,7.483,0.162,-65,6.155,0.266,-63,1,6
4.977,0.754,-60,7.561,0.123,-64,6.116,0.26,-62,1,6
4.947,0.67,-60,7.551,0.169,-64,6.194,0.235,-63,1,6
4.947,0.677,-60,7.6,0.099,-64,6.194,0.248,-62,1,6
4.83,0.766,-60,7.483,0.105,-66,6.116,0.273,-62,1,6
4.889,0.776,-60,7.444,0.125,-65,6.233,0.264,-62,1,6
4.859,0.797,-61,7.405,0.142,-65,6.037,0.298,-63,1,6
4.977,0.744,-60,7.444,0.085,-65,6.233,0.234,-62,1,6
5.016,0.702,-60,7.405,0.142,-64,6.116,0.271,-62,1,6
3.522,1.955,-60,7.434,0.175,-65,6.233,0.249,-62,1,6
5.064,0.688,-60,7.375,0.138,-64,6.155,0.241,-62,1,6
4.947,0.708,-60,7.346,0.173,-65,6.037,0.269,-63,1,6
4.859,0.746,-60,7.463,0.15,-65,6.194,0.264,-62,1,6
5.006,0.632,-61,7.434,0.128,-65,6.116,0.248,-63,1,6
5.483,0.796,-60,7.405,0.139,-65,6.272,0.214,-63,1,6
4.713,0.791,-60,7.375,0.144,-65,6.155,0.262,-62,1,6
4.889,0.749,-60,7.405,0.125,-65,6.155,0.289,-63,1,6
5.504,0.706,-60,7.375,0.167,-65,6.116,0.273,-62,1,6
4.664,0.11,-60,7.366,0.092,-65,6.155,0.243,-63,1,6
4.977,0.505,-60,7.434,0.123,-65,6.116,0.294,-62,1,6
6.031,0.48,-60,7.444,0.139,-65,6.155,0.293,-63,1,6
5.064,0.756,-60,7.463,0.144,-65,6.077,0.288,-63,1,6
5.152,0.593,-60,7.493,0.117,-65,6.116,0.273,-63,1,6
5.25,0.578,-60,7.346,0.105,-65,6.155,0.25,-63,1,6
4.889,0.733,-56,7.375,0.138,-65,6.155,0.272,-62,1,6
5.133,0.724,-60,7.405,0.087,-65,6.116,0.273,-62,1,6
5.035,0.632,-60,7.405,0.097,-65,6.194,0.225,-62,1,6
5.357,0.556,-60,7.366,0.125,-65,6.194,0.258,-63,1,6
5.299,0.46,-60,7.346,0.103,-65,6.194,0.231,-63,1,6
5.094,0.724,-60,7.405,0.123,-65,6.155,0.27,-62,1,6
4.606,1.489,-55,7.434,0.11,-65,6.155,0.266,-63,1,6
4.977,0.524,-60,7.434,0.152,-65,6.194,0.264,-62,1,6
4.401,1.726,-61,7.405,0.125,-66,6.194,0.225,-63,1,6
5.094,0.646,-61,7.444,0.114,-66,6.155,0.251,-63,1,6
5.416,0.508,-60,7.463,0.055,-65,6.077,0.288,-63,1,6
5.269,0.528,-61,7.444,0.13,-65,6.077,0.263,-62,1,6
5.65,0.388,-60,7.444,0.163,-66,6.194,0.243,-62,1,6
5.621,0.439,-61,7.405,0.123,-65,6.194,0.264,-62,1,6
5.592,0.39,-60,7.405,0.151,-66,6.194,0.278,-63,1,6
5.475,0.44,-60,7.444,0.104,-65,6.155,0.248,-63,1,6
4.918,0.7,-60,7.444,0.138,-66,6.194,0.216,-63,1,6
5.563,0.429,-60,7.444,0.11,-66,6.037,0.305,-63,1,6
6.148,0.137,-60,7.405,0.124,-66,6.116,0.294,-63,1,6
5.563,0.372,-60,7.463,0.144,-66,6.233,0.184,-62,1,6
5.592,0.34,-60,7.346,0.135,-65,6.194,0.235,-63,1,6
5.602,0.552,-60,7.405,0.142,-65,6.155,0.251,-63,1,6
5.328,0.441,-55,7.405,0.122,-65,6.194,0.214,-63,1,6
5.016,0.616,-60,7.405,0.109,-65,6.116,0.267,-62,1,6
5.299,0.501,-60,7.366,0.124,-65,6.272,0.148,-63,1,6
4.167,1.722,-60,7.463,0.084,-65,6.233,0.195,-64,1,6
5.094,0.648,-60,7.463,0.11,-65,6.194,0.286,-61,1,6
5.152,0.56,-60,7.405,0.156,-65,6.077,0.317,-62,1,6
5.152,0.56,-56,7.434,0.123,-65,6.272,0.187,-62,1,6
5.621,0.44,-60,7.405,0.122,-65,6.272,0.173,-63,1,6
5.592,0.573,-60,7.444,0.111,-65,6.037,0.374,-62,1,6
