AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
5.152,0.341,-57,2.795,0.354,-59,9.69,1.432,-67,1,4
4.859,0.379,-57,2.795,0.283,-64,11.213,0.218,-66,1,4
5.006,0.324,-57,2.756,0.368,-59,9.69,1.311,-67,1,4
4.918,0.537,-57,2.952,0.188,-59,9.514,1.403,-68,1,4
4.947,1.31,-57,3.03,0.216,-60,10.95,0.339,-67,1,4
4.918,1.298,-56,2.913,0.34,-63,11.067,0.248,-67,1,4
4.977,1.668,-57,2.913,0.291,-61,11.067,0.197,-67,1,4
6.295,1.479,-53,3.039,0.352,-60,10.569,0.874,-67,1,4
5.211,1.492,-58,3.147,0.237,-60,10.51,0.827,-67,1,4
5.533,0.205,-58,2.952,0.204,-63,10.422,0.878,-67,1,4
5.24,0.291,-57,2.913,0.346,-60,11.067,0.267,-67,1,4
5.182,0.39,-57,3.069,0.222,-61,11.067,0.268,-67,1,4
5.152,0.237,-58,2.873,0.349,-61,11.184,0.213,-66,1,4
5.035,0.46,-57,3.03,0.262,-62,11.243,0.247,-67,1,4
4.947,1.003,-58,2.913,0.373,-60,11.213,0.247,-67,1,4
5.661,0.921,-54,2.913,0.292,-60,11.155,0.267,-67,1,4
5.065,0.562,-58,2.795,0.351,-60,11.155,0.203,-67,1,4
5.123,0.287,-58,2.874,0.348,-60,11.155,0.255,-66,1,4
5.006,0.458,-58,2.913,0.383,-60,11.184,0.234,-66,1,4
5.064,0.396,-56,2.834,0.39,-60,11.331,0.173,-66,1,4
5.602,1.436,-54,2.873,0.306,-61,11.242,0.199,-66,1,4
5.299,0.34,-57,2.639,0.455,-60,11.301,0.194,-66,1,4
5.475,0.681,-57,2.717,0.459,-61,11.272,0.172,-66,1,4
5.357,0.178,-58,2.795,0.401,-61,11.213,0.258,-66,1,4
5.445,0.135,-57,2.952,0.317,-60,11.301,0.147,-66,1,4
5.475,0.141,-57,3.03,0.274,-61,11.272,0.211,-66,1,4
5.24,0.342,-57,2.913,0.306,-60,11.213,0.155,-66,1,4
5.211,0.777,-57,3.03,0.299,-60,11.418,0.134,-66,1,4
5.035,0.811,-56,3.03,0.277,-60,11.243,0.192,-66,1,4
5.123,0.409,-58,2.952,0.329,-60,11.213,0.166,-66,1,4
5.24,0.394,-58,2.795,0.384,-60,11.213,0.167,-65,1,4
5.328,0.234,-57,2.795,0.4,-60,11.155,0.243,-66,1,4
5.445,0.146,-56,2.873,0.318,-60,11.243,0.196,-66,1,4
5.406,0.242,-56,2.873,0.31,-60,11.331,0.168,-65,1,4
5.592,0.126,-56,2.991,0.359,-60,11.243,0.248,-66,1,4
5.641,0.244,-54,2.834,0.312,-60,11.184,0.208,-66,1,4
5.65,0.809,-56,2.717,0.429,-60,11.272,0.179,-66,1,4
5.641,0.307,-56,2.874,0.33,-60,11.213,0.193,-65,1,4
5.621,0.899,-56,3.03,0.25,-59,11.33,0.13,-65,1,4
5.387,0.212,-56,2.913,0.3,-60,11.272,0.202,-66,1,4
5.621,0.198,-57,2.952,0.285,-60,11.272,0.178,-66,1,4
5.445,0.216,-57,2.873,0.33,-60,11.331,0.15,-66,1,4
5.445,0.178,-57,2.952,0.327,-60,11.213,0.208,-66,1,4
5.533,0.15,-57,3.069,0.247,-60,11.243,0.172,-66,1,4
5.328,0.379,-53,2.952,0.273,-60,11.243,0.218,-65,1,4
5.24,0.613,-58,2.873,0.343,-60,11.213,0.156,-65,1,4
5.357,0.242,-57,2.952,0.264,-61,11.184,0.191,-65,1,4
5.533,0.184,-57,2.991,0.294,-61,11.272,0.174,-66,1,4
5.094,0.412,-56,2.913,0.331,-61,11.272,0.159,-66,1,4
6.031,1.583,-52,2.952,0.285,-61,11.301,0.131,-65,1,4
5.123,0.342,-58,2.952,0.313,-61,11.272,0.165,-65,1,4
5.123,0.359,-59,2.874,0.336,-60,11.272,0.172,-65,1,4
5.269,0.255,-59,2.913,0.313,-61,11.331,0.061,-65,1,4
5.24,0.442,-59,3.108,0.241,-62,11.33,0.155,-66,1,4
5.065,0.696,-60,2.991,0.285,-61,11.331,0.183,-65,1,4
5.25,0.117,-57,3.03,0.273,-62,11.243,0.197,-66,1,4
5.328,0.155,-57,2.991,0.242,-61,11.243,0.145,-65,1,4
5.152,0.214,-58,2.952,0.286,-61,11.272,0.158,-65,1,4
5.094,0.319,-57,2.952,0.286,-60,11.243,0.157,-66,1,4
5.24,0.137,-56,2.874,0.336,-61,11.213,0.157,-66,1,4
5.094,0.161,-57,2.991,0.291,-61,11.331,0.115,-66,1,4
5.035,0.41,-56,2.991,0.284,-60,11.272,0.142,-66,1,4
5.123,0.217,-58,3.03,0.208,-60,11.213,0.213,-66,1,4
5.211,0.271,-58,2.834,0.293,-61,11.272,0.199,-66,1,4
5.035,0.257,-58,2.952,0.345,-61,11.272,0.202,-66,1,4
5.328,0.409,-58,2.952,0.329,-60,11.213,0.206,-66,1,4
4.586,0.233,-59,2.952,0.335,-60,11.272,0.154,-66,1,4
4.938,0.185,-56,3.069,0.264,-60,11.184,0.133,-66,1,4
4.781,0.306,-56,2.952,0.28,-60,11.125,0.267,-67,1,4
5.094,1.299,-56,2.795,0.373,-61,11.096,0.235,-66,1,4
4.859,0.193,-56,2.913,0.313,-61,11.213,0.191,-67,1,4
5.094,2.475,-52,2.873,0.33,-61,11.272,0.187,-67,1,4
4.117,0.541,-56,2.873,0.373,-61,11.243,0.221,-66,1,4
3.658,0.761,-57,2.834,0.381,-60,11.184,0.213,-66,1,4
3.844,0.645,-57,2.873,0.305,-60,11.125,0.187,-66,1,4
4.195,0.424,-57,3.03,0.261,-61,11.213,0.23,-66,1,4
6.827,1.689,-52,2.873,0.304,-60,11.067,0.257,-67,1,4
4.938,0.127,-56,2.873,0.353,-61,10.452,0.925,-67,1,4
4.654,0.249,-56,2.834,0.34,-61,10.539,0.987,-67,1,4
4.625,1.299,-56,2.873,0.33,-60,11.125,0.227,-67,1,4
4.312,0.409,-56,3.03,0.283,-61,11.096,0.175,-66,1,4
4.469,0.36,-57,2.913,0.312,-60,10.539,0.991,-67,1,4
4.332,0.335,-57,2.991,0.291,-61,11.184,0.207,-67,1,4
4.508,0.349,-53,2.873,0.388,-61,10.715,0.901,-66,1,4
4.312,0.415,-57,3.147,0.249,-61,11.243,0.187,-67,1,4
4.391,0.417,-57,2.952,0.304,-61,10.539,1.03,-66,1,4
4.508,0.307,-53,2.991,0.29,-61,10.657,1.022,-67,1,4
4.215,0.446,-55,2.795,0.312,-61,11.213,0.238,-66,1,4
4.234,0.464,-57,2.913,0.324,-61,11.184,0.176,-66,1,4
4.43,1.052,-53,2.873,0.33,-61,11.243,0.193,-67,1,4
4.469,0.383,-57,2.834,0.313,-61,9.778,1.248,-66,1,4
5.133,0.522,-56,2.991,0.292,-60,11.125,0.168,-66,1,4
5.211,0.29,-57,3.03,0.284,-60,9.983,1.179,-66,1,4
5.299,0.251,-56,2.913,0.292,-60,10.686,0.7,-67,1,4
5.269,0.265,-57,2.874,0.33,-60,11.125,0.274,-66,1,4
5.416,0.248,-52,2.991,0.292,-61,10.422,1.047,-66,1,4
5.357,0.226,-56,2.834,0.34,-61,11.243,0.183,-66,1,4
5.307,0.238,-56,3.03,0.284,-60,11.096,0.217,-67,1,4
5.035,0.39,-57,2.913,0.325,-60,10.51,0.844,-67,1,4
5.123,0.283,-58,2.795,0.401,-60,10.539,0.96,-66,1,4
5.094,0.33,-57,2.873,0.325,-61,9.28,1.339,-67,1,4
5.269,0.232,-56,2.991,0.24,-61,11.125,0.235,-66,1,4
5.064,0.424,-56,3.03,0.24,-60,10.452,1.097,-66,1,4
5.123,0.388,-57,3.03,0.255,-60,9.924,1.265,-67,1,4
5.006,0.263,-58,2.991,0.243,-60,10.481,1.011,-66,1,4
5.006,0.312,-58,2.795,0.373,-60,11.184,0.251,-66,1,4
5.123,0.249,-57,2.952,0.304,-60,11.155,0.211,-67,1,4
5.094,0.311,-56,2.952,0.262,-60,10.569,0.958,-67,1,4
5.299,0.108,-56,2.991,0.301,-60,9.983,1.154,-66,1,4
5.328,0.383,-56,2.952,0.28,-60,9.866,1.182,-67,1,4
5.523,0.124,-56,3.069,0.214,-60,10.422,0.995,-67,1,4
5.328,0.183,-57,2.873,0.318,-61,11.184,0.189,-67,1,4
5.269,0.373,-57,2.873,0.384,-61,9.895,1.327,-67,1,4
5.211,0.208,-57,3.03,0.284,-61,11.184,0.179,-67,1,4
5.269,0.138,-57,2.952,0.305,-60,10.627,0.811,-66,1,4
5.24,0.206,-58,2.873,0.343,-60,10.569,0.884,-66,1,4
5.123,0.205,-58,3.069,0.286,-60,11.213,0.165,-66,1,4
5.211,0.226,-58,2.952,0.337,-60,10.539,1.015,-66,1,4
5.064,0.323,-58,3.03,0.306,-60,11.096,0.237,-67,1,4
5.182,0.225,-58,2.952,0.329,-60,11.184,0.19,-66,1,4
5.24,0.092,-57,2.991,0.284,-60,11.125,0.152,-66,1,4
5.152,0.152,-58,3.03,0.305,-60,11.155,0.249,-67,1,4
5.367,0.196,-56,3.03,0.24,-60,9.778,1.283,-67,1,4
5.406,0.108,-57,3.03,0.292,-61,11.155,0.246,-66,1,4
5.445,0.16,-57,2.952,0.298,-60,10.539,0.91,-66,1,4
5.357,0.601,-53,2.795,0.384,-60,11.213,0.211,-66,1,4
5.367,1.793,-57,2.952,0.311,-60,11.213,0.23,-66,1,4
5.211,0.17,-57,2.952,0.296,-60,11.418,0.126,-66,1,4
5.123,0.223,-58,3.03,0.303,-60,11.272,0.095,-65,1,4
5.123,0.319,-58,2.952,0.329,-60,11.331,0.109,-66,1,4
5.123,0.231,-58,2.991,0.325,-60,11.389,0.12,-65,1,4
5.641,1.948,-54,2.991,0.336,-60,11.36,0.194,-65,1,4
5.123,0.256,-58,2.913,0.313,-59,11.389,0.108,-65,1,4
5.064,0.208,-59,2.873,0.364,-59,11.418,0.143,-65,1,4
5.269,0.165,-59,2.913,0.312,-60,11.33,0.145,-65,1,4
5.035,0.347,-58,2.952,0.291,-59,11.418,0.069,-65,1,4
5.094,0.105,-56,2.913,0.285,-59,11.428,0.118,-65,1,4
5.006,0.387,-59,2.991,0.25,-59,11.418,0.132,-65,1,4
5.758,1.935,-54,2.913,0.3,-60,11.35,0.098,-65,1,4
5.064,0.214,-58,2.834,0.334,-60,11.233,0.178,-65,1,4
5.102,0.857,-52,2.874,0.375,-60,11.448,0.175,-65,1,4
5.133,0.242,-58,2.873,0.374,-60,11.389,0.093,-65,1,4
5.172,2.696,-53,2.756,0.419,-59,11.35,0.078,-65,1,4
5.211,0.178,-57,2.913,0.318,-59,11.36,0.132,-65,1,4
5.133,0.303,-58,2.834,0.358,-59,11.35,0.154,-65,1,4
5.25,0.089,-58,2.952,0.254,-60,11.448,0.084,-65,1,4
5.182,0.151,-58,2.952,0.317,-60,11.389,0.175,-65,1,4
5.064,0.184,-58,3.03,0.214,-60,11.35,0.159,-65,1,4
4.977,0.195,-59,2.873,0.297,-60,11.311,0.115,-65,1,4
4.918,0.134,-59,2.873,0.319,-60,11.428,0.154,-65,1,4
5.328,1.995,-54,2.991,0.233,-61,11.36,0.167,-65,1,4
5.006,0.285,-59,2.952,0.27,-60,11.35,0.172,-65,1,4
5.094,0.087,-59,2.834,0.31,-61,11.428,0.179,-65,1,4
5.182,0.164,-59,2.991,0.277,-61,11.428,0.179,-65,1,4
5.211,0.138,-59,2.834,0.386,-60,11.389,0.098,-64,1,4
5.006,0.33,-59,2.834,0.352,-60,11.428,0.149,-65,1,4
5.035,0.271,-59,2.952,0.273,-61,11.272,0.145,-65,1,4
5.064,0.214,-58,2.873,0.322,-61,11.272,0.192,-65,1,4
5.123,0.164,-58,2.991,0.273,-61,11.35,0.183,-65,1,4
5.035,0.235,-58,2.913,0.325,-61,11.35,0.149,-65,1,4
5.152,0.161,-58,2.834,0.353,-61,11.477,0.088,-65,1,4
5.182,0.19,-58,2.913,0.298,-60,11.428,0.112,-65,1,4
5.094,0.318,-59,2.991,0.297,-60,11.389,0.166,-65,1,4
5.064,0.347,-59,3.069,0.249,-60,11.389,0.161,-65,1,4
5.123,0.176,-59,3.108,0.165,-60,11.311,0.183,-65,1,4
5.123,0.237,-59,3.069,0.255,-60,11.389,0.118,-65,1,4
5.641,1.81,-56,3.108,0.283,-60,11.311,0.212,-65,1,4
5.152,0.178,-60,2.678,0.47,-60,11.428,0.139,-65,1,4
5.094,0.214,-59,2.913,0.386,-62,11.311,0.117,-65,1,4
5.123,0.218,-59,2.834,0.364,-61,11.35,0.166,-65,1,4
5.152,0.274,-59,2.952,0.34,-61,11.35,0.161,-65,1,4
5.094,0.294,-58,2.873,0.374,-61,11.389,0.149,-65,1,4
5.152,0.214,-58,2.756,0.408,-61,11.389,0.124,-65,1,4
5.133,0.121,-58,2.756,0.414,-61,11.418,0.12,-65,1,4
5.152,0.12,-58,2.678,0.445,-61,11.389,0.141,-64,1,4
5.094,0.215,-59,2.756,0.419,-61,11.428,0.132,-64,1,4
5.24,0.158,-55,2.6,0.496,-61,11.428,0.085,-65,1,4
5.182,0.17,-58,2.834,0.432,-61,11.35,0.12,-65,1,4
5.172,0.112,-59,2.678,0.396,-61,11.272,0.172,-65,1,4
5.299,0.15,-59,2.717,0.432,-61,11.448,0.093,-65,1,4
5.035,0.222,-58,2.795,0.423,-62,11.311,0.135,-65,1,4
4.918,0.352,-58,2.717,0.42,-61,11.389,0.159,-65,1,4
5.006,0.299,-58,2.717,0.303,-60,11.35,0.144,-65,1,4
5.094,0.285,-57,2.952,0.249,-59,11.389,0.162,-65,1,4
5.289,0.132,-57,2.678,0.414,-58,11.467,0.081,-65,1,4
5.064,0.257,-57,2.952,0.293,-59,11.389,0.186,-65,1,4
5.211,0.171,-57,2.952,0.319,-58,11.428,0.176,-65,1,4
5.094,0.148,-60,3.03,0.36,-60,11.389,0.189,-65,1,4
5.064,0.165,-58,3.069,0.187,-60,11.301,0.154,-65,1,4
5.123,0.197,-60,2.756,0.393,-60,11.428,0.072,-65,1,4
5.064,0.274,-58,2.913,0.313,-59,11.389,0.18,-65,1,4
5.064,0.294,-59,3.069,0.134,-60,11.389,0.168,-66,1,4
5.219,0.171,-56,2.952,0.272,-60,11.418,0.069,-66,1,4
5.123,0.264,-56,3.108,0.215,-59,11.331,0.134,-65,1,4
5.211,0.209,-58,2.991,0.258,-60,11.389,0.168,-65,1,4
5.152,0.214,-58,2.952,0.323,-60,11.389,0.118,-65,1,4
5.211,0.168,-58,3.03,0.262,-60,11.448,0.085,-65,1,4
5.406,1.464,-53,2.991,0.258,-59,11.428,0.162,-65,1,4
5.152,0.214,-57,3.108,0.189,-60,11.35,0.207,-65,1,4
5.152,0.186,-57,3.069,0.213,-59,11.389,0.12,-65,1,4
5.094,0.294,-53,3.03,0.213,-59,11.311,0.165,-65,1,4
5.123,0.338,-57,2.913,0.273,-59,11.428,0.156,-65,1,4
4.977,0.391,-58,3.108,0.15,-59,11.467,0.114,-65,1,4
5.133,0.316,-59,2.952,0.239,-59,11.35,0.226,-66,1,4
4.947,0.319,-59,3.108,0.208,-59,11.389,0.146,-65,1,4
5.064,0.286,-58,2.913,0.258,-59,11.301,0.098,-65,1,4
4.947,0.287,-58,2.952,0.305,-59,11.311,0.16,-65,1,4
4.977,0.384,-57,2.991,0.243,-59,11.35,0.119,-66,1,4
5.006,0.601,-53,2.991,0.198,-59,11.311,0.13,-66,1,4
5.133,1.708,-53,2.913,0.313,-60,11.389,0.134,-65,1,4
5.016,1.858,-53,2.952,0.216,-60,11.389,0.149,-65,1,4
5.064,1.232,-54,3.069,0.241,-60,11.418,0.172,-66,1,4
5.016,0.15,-57,2.795,0.352,-60,11.389,0.184,-65,1,4
4.899,2.363,-53,2.913,0.336,-60,11.36,0.101,-66,1,4
4.664,0.309,-57,3.147,0.208,-60,11.389,0.182,-66,1,4
4.742,0.36,-57,2.913,0.324,-60,11.233,0.142,-66,1,4
4.82,0.358,-57,2.952,0.248,-61,11.301,0.131,-66,1,4
4.82,0.406,-57,3.069,0.151,-60,11.213,0.189,-66,1,4
5.055,1.654,-53,3.03,0.264,-60,11.096,0.186,-66,1,4
5.133,0.296,-57,2.952,0.28,-59,11.213,0.057,-66,1,4
4.938,0.433,-57,2.873,0.324,-60,11.301,0.146,-66,1,4
5.055,0.234,-57,2.952,0.273,-59,11.389,0.082,-65,1,4
5.27,1.004,-54,2.873,0.364,-60,11.389,0.118,-65,1,4
5.094,0.114,-58,2.952,0.285,-60,11.389,0.145,-66,1,4
5.055,0.154,-58,2.873,0.359,-59,11.36,0.192,-65,1,4
5.123,1.065,-58,2.913,0.25,-60,11.272,0.143,-65,1,4
5.065,0.103,-59,2.991,0.264,-59,11.272,0.2,-65,1,4
5.094,0.081,-59,2.873,0.324,-59,11.311,0.207,-65,1,4
5.094,0.135,-58,2.991,0.301,-59,11.311,0.154,-66,1,4
5.035,0.266,-58,3.03,0.251,-60,11.331,0.142,-65,1,4
5.064,0.222,-58,2.952,0.28,-60,11.311,0.154,-66,1,4
5.064,0.234,-58,2.952,0.293,-60,11.418,0.11,-65,1,4
5.133,0.138,-58,2.991,0.307,-60,11.301,0.169,-65,1,4
5.269,0.121,-58,2.913,0.284,-60,11.272,0.178,-65,1,4
5.182,0.126,-53,3.03,0.292,-60,11.389,0.118,-65,1,4
5.211,0.505,-54,3.03,0.296,-60,11.36,0.199,-65,1,4
5.055,0.149,-57,3.069,0.255,-60,11.272,0.138,-65,1,4
5.094,0.117,-57,2.913,0.319,-60,11.311,0.172,-65,1,4
5.123,1.351,-55,2.991,0.298,-60,11.35,0.126,-65,1,4
5.133,0.195,-57,2.952,0.339,-60,11.311,0.128,-65,1,4
5.24,0.287,-57,2.991,0.256,-60,11.389,0.137,-65,1,4
6.031,1.464,-57,3.03,0.246,-60,11.389,0.168,-65,1,4
5.387,1.093,-51,3.03,0.261,-60,11.36,0.159,-65,1,4
5.387,0.447,-53,3.069,0.229,-60,11.36,0.17,-65,1,4
5.358,0.166,-57,3.03,0.304,-59,11.36,0.159,-65,1,4
5.592,0.764,-54,3.225,0.192,-59,11.35,0.117,-65,1,4
5.533,1.067,-54,3.108,0.202,-59,11.272,0.112,-65,1,4
5.357,1.384,-55,3.069,0.28,-59,11.33,0.132,-65,1,4
5.562,1.541,-53,2.991,0.258,-59,11.389,0.118,-65,1,4
5.416,0.157,-57,2.952,0.317,-59,11.272,0.147,-65,1,4
5.475,0.085,-58,3.069,0.222,-59,11.331,0.17,-65,1,4
5.328,0.138,-58,2.913,0.318,-59,11.272,0.143,-65,1,4
5.416,0.127,-58,3.03,0.289,-59,11.35,0.147,-65,1,4
5.182,0.142,-58,2.952,0.298,-59,11.389,0.15,-65,1,4
5.299,0.212,-57,3.069,0.248,-59,11.155,0.165,-65,1,4
5.387,0.166,-57,3.108,0.199,-59,11.389,0.098,-65,1,4
5.533,0.109,-57,3.069,0.239,-59,11.272,0.142,-65,1,4
5.406,0.148,-57,3.03,0.303,-59,11.35,0.115,-65,1,4
5.367,0.243,-58,3.108,0.233,-59,11.233,0.131,-65,1,4
5.328,0.194,-58,2.952,0.28,-60,11.36,0.203,-64,1,4
5.24,0.276,-58,3.03,0.288,-59,11.35,0.093,-65,1,4
5.299,0.256,-58,3.03,0.266,-60,11.311,0.153,-65,1,4
5.211,0.359,-58,2.952,0.286,-59,11.418,0.169,-65,1,4
5.24,0.283,-57,3.108,0.215,-59,11.155,0.219,-65,1,4
5.445,0.124,-57,2.873,0.311,-60,11.418,0.2,-65,1,4
5.445,0.209,-58,2.913,0.318,-60,11.116,0.179,-65,1,4
5.387,0.197,-57,3.03,0.306,-60,11.35,0.145,-65,1,4
5.602,0.156,-58,2.991,0.205,-59,11.389,0.17,-65,1,4
5.68,0.215,-57,2.991,0.303,-60,11.311,0.097,-65,1,4
5.445,0.222,-58,2.873,0.33,-60,11.448,0.065,-65,1,4
5.563,0.223,-58,2.913,0.306,-60,11.35,0.145,-65,1,4
5.357,0.284,-59,2.913,0.313,-60,11.389,0.12,-65,1,4
5.24,0.148,-58,2.991,0.369,-59,11.194,0.129,-65,1,4
5.357,0.365,-56,2.952,0.337,-60,11.331,0.193,-65,1,4
5.406,1.964,-53,3.03,0.312,-60,11.35,0.134,-65,1,4
5.064,0.433,-54,2.834,0.358,-60,11.35,0.123,-64,1,4
5.211,0.315,-57,2.834,0.425,-60,11.35,0.202,-65,1,4
5.182,0.196,-57,2.952,0.323,-60,11.155,0.156,-65,1,4
4.977,0.319,-58,3.03,0.214,-60,11.33,0.079,-65,1,4
5.064,0.298,-58,2.991,0.256,-60,11.233,0.179,-65,1,4
5.094,0.12,-58,2.834,0.399,-60,11.311,0.141,-65,1,4
5.016,0.195,-59,2.991,0.293,-60,11.389,0.086,-65,1,4
5.211,0.124,-60,2.952,0.285,-60,11.35,0.145,-65,1,4
5.182,0.154,-59,2.913,0.352,-60,11.272,0.178,-65,1,4
5.123,0.186,-60,2.952,0.313,-60,11.233,0.165,-65,1,4
5.24,0.141,-58,2.873,0.349,-60,11.194,0.155,-65,1,4
5.299,0.187,-57,2.952,0.375,-60,11.272,0.156,-64,1,4
5.211,0.258,-58,2.873,0.318,-60,11.311,0.142,-65,1,4
5.211,0.08,-58,2.873,0.343,-60,11.35,0.107,-65,1,4
5.152,0.174,-58,2.952,0.3,-60,11.35,0.163,-65,1,4
5.123,0.84,-53,2.873,0.33,-60,11.272,0.072,-65,1,4
5.299,0.201,-56,2.952,0.323,-60,11.301,0.197,-65,1,4
5.123,0.42,-55,2.873,0.391,-60,11.389,0.134,-65,1,4
5.211,0.196,-57,2.952,0.383,-60,11.36,0.199,-65,1,4
5.182,0.225,-57,2.913,0.365,-60,11.311,0.225,-65,1,4
5.172,0.195,-57,2.834,0.379,-60,11.272,0.165,-66,1,4
5.211,0.274,-58,2.913,0.385,-60,11.301,0.123,-65,1,4
4.898,0.307,-59,2.913,0.371,-60,11.33,0.133,-65,1,4
5.24,0.208,-59,2.873,0.349,-60,11.194,0.129,-65,1,4
5.406,1.798,-54,2.913,0.299,-60,11.213,0.133,-65,1,4
5.299,0.104,-58,3.03,0.29,-60,11.233,0.154,-65,1,4
5.211,0.214,-59,3.03,0.292,-60,11.35,0.211,-65,1,4
5.299,0.478,-54,2.952,0.28,-60,11.35,0.172,-65,1,4
5.27,0.644,-54,3.108,0.272,-59,11.389,0.101,-64,1,4
5.211,0.31,-57,2.952,0.364,-59,11.389,0.224,-65,1,4
5.475,0.402,-56,2.991,0.284,-59,11.272,0.147,-65,1,4
5.504,0.286,-56,2.913,0.299,-60,11.194,0.181,-65,1,4
5.24,0.26,-56,3.03,0.289,-60,11.389,0.099,-65,1,4
5.211,0.809,-52,2.913,0.341,-59,11.272,0.187,-65,1,4
5.123,0.3,-56,3.069,0.272,-59,11.36,0.149,-65,1,4
5.289,0.225,-57,3.069,0.257,-59,11.35,0.17,-65,1,4
5.152,0.214,-58,2.991,0.278,-60,11.35,0.145,-65,1,4
5.064,0.265,-57,2.952,0.31,-60,11.194,0.142,-65,1,4
5.064,0.294,-55,3.03,0.28,-60,11.35,0.158,-65,1,4
5.24,0.163,-59,2.913,0.36,-60,11.311,0.178,-65,1,4
5.211,0.155,-60,2.952,0.31,-60,11.155,0.178,-65,1,4
5.211,0.142,-58,2.952,0.339,-60,11.311,0.131,-65,1,4
5.269,0.127,-60,3.108,0.289,-60,11.194,0.147,-65,1,4
5.387,0.144,-59,2.913,0.39,-60,11.35,0.201,-65,1,4
5.299,0.211,-58,3.069,0.265,-60,11.33,0.202,-65,1,4
5.563,1.697,-58,2.913,0.337,-60,11.35,0.18,-65,1,4
5.328,0.39,-58,3.108,0.213,-59,11.389,0.12,-65,1,4
5.445,1.058,-56,2.913,0.346,-60,11.35,0.182,-65,1,4
5.406,1.932,-56,3.01,0.217,-59,11.272,0.13,-65,1,4
5.328,0.217,-58,2.991,0.273,-60,11.311,0.198,-65,1,4
5.299,0.273,-57,2.991,0.284,-60,11.36,0.1,-66,1,4
5.357,0.258,-58,2.952,0.31,-59,11.35,0.155,-65,1,4
5.328,0.234,-58,2.952,0.304,-59,11.272,0.168,-65,1,4
4.977,0.814,-59,2.991,0.303,-59,11.35,0.195,-65,1,4
5.055,0.287,-59,2.952,0.346,-60,11.272,0.123,-65,1,4
4.703,0.224,-59,2.991,0.297,-60,11.243,0.097,-65,1,4
4.156,0.459,-58,3.069,0.235,-59,11.233,0.198,-65,1,4
4.664,0.17,-59,2.952,0.312,-59,11.272,0.17,-66,1,4
4.781,0.214,-58,3.069,0.214,-59,11.35,0.168,-65,1,4
5.035,0.325,-59,2.913,0.258,-59,11.272,0.157,-66,1,4
6.09,1.087,-55,3.069,0.28,-59,11.301,0.09,-66,1,4
5.269,0.552,-58,2.834,0.386,-60,11.233,0.157,-65,1,4
5.24,0.3,-58,2.834,0.38,-60,11.331,0.102,-65,1,4
5.484,0.208,-57,2.913,0.325,-60,11.418,0.13,-65,1,4
5.484,0.168,-57,2.874,0.31,-60,11.272,0.14,-65,1,4
5.445,0.185,-58,2.991,0.293,-60,11.389,0.164,-65,1,4
5.484,0.118,-58,3.03,0.223,-59,11.301,0.148,-65,1,4
5.562,0.248,-58,2.834,0.39,-59,11.194,0.219,-65,1,4
4.43,0.411,-58,2.913,0.291,-59,11.272,0.108,-65,1,4
4,0.586,-56,2.991,0.303,-60,11.233,0.156,-65,1,4
4.156,0.484,-56,2.873,0.429,-59,11.272,0.156,-66,1,4
4.43,0.408,-57,2.834,0.342,-59,11.272,0.156,-66,1,4
3.766,0.729,-57,2.952,0.305,-59,11.213,0.13,-65,1,4
