AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
7.555,0.254,-60,11.887,0.12,-66,0.491,0.974,-51,6,8
7.281,0.534,-60,11.975,0.087,-66,0.491,0.989,-51,6,8
7.613,0.32,-62,11.858,0.11,-66,0.53,0.984,-51,6,8
7.125,0.375,-62,11.916,0.151,-67,0.491,0.978,-51,6,8
6.813,0.348,-62,11.916,0.157,-66,0.491,0.989,-51,6,8
7.203,0.222,-61,11.887,0.151,-67,0.491,0.976,-51,6,8
6.475,0.874,-57,11.897,0.115,-66,0.451,1.039,-51,6,8
7.477,0.519,-62,11.858,0.108,-66,0.452,0.979,-51,6,8
7.281,0.39,-61,11.887,0.115,-66,0.569,0.936,-51,6,8
7.164,0.676,-62,11.77,0.066,-66,0.491,0.98,-51,6,8
7.594,0.514,-60,11.887,0.161,-66,0.412,0.999,-51,6,8
7.516,0.58,-59,11.584,0.185,-66,0.569,0.926,-51,6,8
7.359,0.645,-61,11.799,0.085,-66,0.491,0.989,-51,6,8
7.477,0.508,-62,11.916,0.13,-66,0.491,0.974,-51,6,8
7.242,0.448,-61,11.858,0.141,-66,0.491,0.932,-51,6,8
7.516,0.374,-61,11.819,0.092,-66,0.53,0.939,-51,6,8
7.144,0.467,-61,11.858,0.13,-66,0.491,0.976,-51,6,8
7.711,0.525,-60,11.946,0.168,-66,0.491,0.949,-51,6,8
7.047,0.48,-60,11.829,0.146,-66,0.412,1.042,-51,6,8
7.125,0.354,-61,11.916,0.105,-66,0.491,0.978,-51,6,8
6.969,0.415,-60,11.78,0.078,-66,0.491,0.96,-51,6,8
6.969,0.396,-60,11.887,0.163,-66,0.491,1.005,-51,6,8
6.276,0.939,-60,11.858,0.081,-66,0.53,2.559,-48,6,8
6.891,0.424,-60,11.858,0.161,-66,0.491,1.003,-51,6,8
7.164,0.496,-61,11.897,0.057,-66,0.491,1.002,-51,6,8
7.086,1.405,-55,11.858,0.101,-66,0.491,0.961,-51,6,8
7.203,0.403,-61,11.887,0.12,-66,0.491,0.957,-51,6,8
7.242,0.653,-58,11.887,0.12,-66,0.491,1.021,-51,6,8
7.203,0.464,-61,11.916,0.108,-66,0.53,1.001,-51,6,8
7.164,0.496,-61,11.829,0.149,-66,0.412,1.013,-51,6,8
7.086,0.52,-61,11.799,0.181,-66,0.491,0.99,-51,6,8
7.281,0.39,-61,11.916,0.096,-66,0.452,1.005,-51,6,8
7.164,0.555,-61,11.916,0.085,-66,0.451,1.009,-51,6,8
7.086,0.571,-60,11.887,0.103,-67,0.491,1.003,-51,6,8
6.045,1.474,-55,11.936,0.076,-66,0.491,0.995,-51,6,8
7.086,0.574,-61,11.858,0.145,-67,0.53,0.955,-51,6,8
7.125,0.504,-61,11.858,0.17,-66,0.569,0.922,-51,6,8
7.203,0.529,-61,11.897,0.132,-67,0.451,1.015,-51,6,8
7.232,0.341,-60,11.916,0.168,-66,0.491,0.987,-51,6,8
7.262,0.652,-58,11.946,0.088,-66,0.491,0.976,-51,6,8
7.164,0.374,-60,11.858,0.147,-67,0.53,0.943,-51,6,8
7.242,0.292,-60,11.799,0.119,-66,0.491,0.987,-51,6,8
7.281,0.251,-60,11.887,0.141,-66,0.412,0.997,-51,6,8
7.164,0.26,-60,11.858,0.163,-66,0.451,1.009,-51,6,8
7.203,0.235,-60,11.829,0.13,-66,0.452,1.007,-51,6,8
7.203,0.306,-60,11.946,0.137,-66,0.569,0.936,-51,6,8
7.164,0.291,-60,11.887,0.175,-66,0.491,0.976,-51,6,8
7.125,0.249,-60,11.887,0.13,-66,0.452,1.021,-51,6,8
7.203,0.277,-60,11.975,0.219,-67,0.412,0.999,-51,6,8
7.086,0.305,-60,11.946,0.133,-67,0.452,1.023,-51,6,8
7.164,0.206,-60,11.946,0.184,-66,0.491,0.962,-51,6,8
7.047,0.281,-60,11.858,0.195,-66,0.412,1.003,-51,6,8
7.125,0.226,-60,11.916,0.244,-66,0.412,1.027,-51,6,8
7.086,1.905,-55,11.916,0.179,-66,0.412,1.03,-51,6,8
7.203,0.291,-60,11.887,0.21,-66,0.53,0.984,-51,6,8
7.086,0.227,-60,11.975,0.206,-66,0.53,0.943,-51,6,8
7.008,0.318,-60,11.916,0.122,-66,0.53,0.957,-51,6,8
7.242,0.203,-60,11.946,0.171,-66,0.451,1.007,-51,6,8
7.144,0.216,-60,11.858,0.196,-67,0.53,0.926,-51,6,8
7.203,0.264,-60,11.858,0.185,-66,0.53,0.943,-51,6,8
7.047,0.224,-60,11.975,0.085,-66,0.491,1.019,-51,6,8
7.125,0.301,-60,11.916,0.149,-66,0.53,0.939,-51,6,8
7.203,0.217,-60,11.946,0.159,-66,0.491,0.978,-51,6,8
7.242,0.256,-60,11.858,0.169,-66,0.452,0.981,-51,6,8
7.164,0.283,-60,11.887,0.115,-66,0.491,0.98,-51,6,8
7.164,0.267,-60,11.916,0.141,-66,0.491,0.96,-51,6,8
7.125,0.257,-60,11.858,0.196,-66,0.53,0.93,-51,6,8
7.125,0.317,-60,11.916,0.102,-66,0.451,0.994,-51,6,8
7.242,1.9,-55,11.916,0.105,-66,0.373,1.017,-51,6,8
7.164,0.337,-60,11.819,0.087,-66,0.451,0.979,-51,6,8
7.203,0.453,-60,11.858,0.096,-66,0.451,1.026,-51,6,8
7.164,0.562,-60,11.78,0.087,-66,0.491,1.152,-51,6,8
7.242,0.393,-60,11.623,0.2,-65,0.491,0.964,-51,6,8
7.242,0.353,-60,11.35,0.313,-65,0.569,0.956,-51,6,8
7.203,0.319,-60,11.155,0.385,-65,0.451,1.009,-51,6,8
7.281,0.227,-60,11.155,0.324,-65,0.491,0.966,-51,6,8
7.281,0.292,-60,11.077,0.371,-66,0.451,0.979,-51,6,8
7.164,0.302,-60,11.116,0.3,-65,0.491,0.991,-51,6,8
7.203,0.155,-60,11.155,0.36,-65,0.608,0.876,-51,6,8
7.359,0.274,-60,11.506,0.251,-65,0.491,0.947,-51,6,8
6.084,1.776,-53,11.35,0.258,-65,0.53,0.957,-51,6,8
7.242,0.212,-60,11.233,0.278,-65,0.452,0.949,-51,6,8
7.281,0.14,-60,11.35,0.312,-65,0.491,0.947,-51,6,8
6.319,1.105,-56,11.272,0.258,-65,0.452,1.009,-51,6,8
7.281,0.14,-60,11.35,0.272,-65,0.491,0.947,-51,6,8
7.164,0.233,-60,11.116,0.392,-66,0.491,0.974,-51,6,8
7.281,0.179,-60,11.155,0.351,-65,0.412,1.011,-51,6,8
7.32,0.134,-60,10.92,0.443,-66,0.451,0.977,-51,6,8
7.242,0.285,-60,11.662,0.122,-65,0.412,1.029,-51,6,8
7.32,0.116,-60,11.711,0.09,-65,0.491,1.003,-51,6,8
7.359,0.166,-60,11.623,0.145,-65,0.451,1.007,-51,6,8
7.047,0.389,-60,11.428,0.192,-66,0.491,0.949,-51,6,8
7.047,0.443,-60,11.623,0.087,-66,0.491,0.978,-51,6,8
7.203,0.317,-60,11.623,0.128,-66,0.491,0.964,-51,6,8
7.242,0.349,-61,11.741,0.142,-65,0.452,1.005,-51,6,8
7.242,0.33,-60,11.467,0.207,-66,0.491,0.958,-51,6,8
7.281,0.362,-60,11.233,0.345,-66,0.569,0.909,-51,6,8
7.281,0.402,-60,11.233,0.347,-66,0.412,1.011,-51,6,8
7.281,0.244,-60,11.584,0.153,-65,0.452,0.979,-51,6,8
7.164,0.188,-60,11.682,0.061,-65,0.491,0.987,-51,6,8
7.281,0.286,-59,11.233,0.312,-65,0.53,0.955,-51,6,8
7.359,0.227,-60,10.959,0.486,-65,0.53,0.953,-51,6,8
7.057,0.274,-60,10.842,0.443,-65,0.491,0.991,-51,6,8
7.242,0.172,-60,10.647,0.546,-65,0.569,0.949,-51,6,8
7.32,0.199,-60,10.569,0.539,-65,0.452,1.007,-51,6,8
7.174,0.363,-60,10.373,0.668,-65,0.412,0.997,-51,6,8
7.164,0.326,-59,10.295,0.659,-65,0.452,0.977,-51,6,8
7.086,0.37,-60,10.334,0.622,-65,0.452,0.996,-51,6,8
7.125,0.241,-60,10.53,0.528,-65,0.412,0.997,-51,6,8
6.657,0.831,-55,10.374,0.576,-65,0.452,1.011,-51,6,8
7.203,0.4,-60,10.491,0.518,-65,0.491,0.961,-51,6,8
7.164,0.365,-60,10.92,0.401,-65,0.491,0.961,-51,6,8
7.203,1.53,-56,10.998,0.396,-65,0.452,0.994,-51,6,8
7.125,0.455,-60,10.842,0.431,-65,0.491,0.945,-51,6,8
7.242,0.406,-60,11.038,0.352,-65,0.491,0.961,-51,6,8
7.125,0.438,-60,10.999,0.466,-65,0.53,0.957,-51,6,8
7.164,0.437,-60,11.077,0.386,-66,0.491,1.006,-51,6,8
7.008,0.391,-60,11.038,0.392,-66,0.451,1.011,-51,6,8
6.813,0.435,-59,11.272,0.291,-65,0.491,0.962,-51,6,8
6.695,0.485,-60,11.233,0.43,-65,0.491,0.947,-51,6,8
6.734,0.533,-60,10.959,0.456,-66,0.451,1.009,-51,6,8
6.891,0.542,-60,11.077,0.363,-65,0.569,0.95,-51,6,8
7.008,0.438,-60,11.038,0.387,-65,0.53,0.913,-51,6,8
7.047,1.564,-60,10.92,0.487,-65,0.451,0.965,-51,6,8
7.281,0.457,-60,11.037,0.43,-65,0.452,0.965,-51,6,8
7.086,0.537,-60,10.803,0.536,-65,0.53,0.913,-51,6,8
7.174,0.523,-60,10.803,0.525,-65,0.451,1.009,-51,6,8
7.281,0.412,-60,10.725,0.524,-65,0.451,0.977,-51,6,8
7.242,1.201,-56,10.725,0.517,-65,0.491,0.947,-51,6,8
7.32,0.412,-60,10.608,0.559,-65,0.451,0.979,-51,6,8
7.125,0.507,-60,10.452,0.65,-65,0.452,0.963,-51,6,8
7.125,0.499,-60,10.373,0.652,-65,0.412,1.027,-51,6,8
7.164,0.476,-60,10.413,0.628,-65,0.451,1.007,-51,6,8
7.125,0.578,-60,10.256,0.67,-65,0.491,0.989,-51,6,8
7.125,0.563,-61,10.295,0.671,-65,0.412,1.027,-51,6,8
7.047,0.558,-60,10.295,0.61,-65,0.53,0.943,-51,6,8
7.281,0.41,-61,10.452,0.609,-65,0.569,0.942,-51,6,8
7.32,0.472,-61,10.725,0.485,-65,0.491,0.96,-51,6,8
7.359,0.398,-61,10.725,0.498,-66,0.452,1.007,-51,6,8
7.516,0.311,-62,10.764,0.442,-65,0.53,0.941,-51,6,8
7.359,0.447,-61,10.881,0.424,-65,0.451,0.994,-51,6,8
7.438,0.233,-61,10.764,0.46,-65,0.491,0.974,-51,6,8
7.359,0.259,-61,11.194,0.344,-65,0.373,1.003,-51,6,8
7.242,0.381,-61,11.272,0.346,-65,0.452,0.994,-51,6,8
7.32,0.396,-61,11.506,0.154,-66,0.452,0.992,-51,6,8
7.32,0.36,-61,11.467,0.199,-66,0.451,0.977,-51,6,8
7.32,0.393,-61,11.467,0.244,-66,0.491,0.989,-51,6,8
7.477,0.341,-61,11.623,0.093,-66,0.451,0.982,-51,6,8
7.359,0.393,-61,11.467,0.294,-66,0.491,0.932,-51,6,8
7.359,0.411,-61,11.741,0.101,-66,0.53,0.955,-51,6,8
7.281,0.498,-61,11.662,0.133,-66,0.491,0.974,-51,6,8
7.398,0.399,-61,11.77,0.11,-66,0.491,0.945,-51,6,8
7.555,0.305,-61,11.78,0.099,-66,0.491,1.098,-51,6,8
7.359,0.421,-61,11.702,0.166,-66,0.491,0.989,-51,6,8
7.32,0.445,-61,11.545,0.336,-66,0.491,0.959,-51,6,8
7.32,0.32,-61,11.662,0.154,-66,0.53,0.93,-51,6,8
7.32,0.436,-61,11.584,0.171,-66,0.412,1.029,-51,6,8
7.32,0.403,-61,11.233,0.363,-66,0.451,1.023,-51,6,8
7.359,0.408,-61,11.272,0.38,-66,0.452,0.994,-51,6,8
7.35,0.336,-61,11.506,0.282,-66,0.608,0.876,-51,6,8
7.242,0.369,-61,11.389,0.319,-65,0.491,0.947,-51,6,8
7.281,1.503,-56,11.077,0.376,-66,0.491,0.964,-51,6,8
7.232,0.437,-61,11.194,0.424,-66,0.53,0.971,-51,6,8
7.398,0.356,-61,11.038,0.347,-65,0.432,1.015,-51,6,8
7.359,1.003,-57,10.842,0.547,-65,0.53,0.943,-51,6,8
7.398,1.609,-56,10.803,0.512,-65,0.491,1.021,-51,6,8
7.437,2.07,-57,10.92,0.479,-65,0.451,0.994,-51,6,8
7.594,0.298,-61,10.998,0.464,-65,0.452,0.977,-51,6,8
7.555,0.33,-61,10.725,0.539,-65,0.491,0.961,-51,6,8
7.477,0.374,-61,10.92,0.463,-65,0.451,1.043,-51,6,8
7.281,0.453,-61,10.608,0.52,-65,0.53,0.988,-51,6,8
7.398,0.391,-61,10.647,0.561,-65,0.373,1.066,-51,6,8
7.359,0.429,-61,10.686,0.509,-65,0.491,0.943,-51,6,8
7.438,0.334,-61,10.725,0.532,-65,0.53,0.928,-51,6,8
7.398,0.355,-61,10.803,0.512,-65,0.451,0.977,-51,6,8
7.359,0.46,-61,11.038,0.414,-65,0.412,1.011,-51,6,8
7.398,0.351,-61,10.92,0.454,-65,0.412,0.997,-51,6,8
7.32,0.435,-61,10.959,0.451,-65,0.53,0.988,-51,6,8
7.438,0.413,-61,11.194,0.376,-65,0.491,0.945,-51,6,8
7.359,0.378,-61,10.92,0.427,-65,0.53,0.969,-51,6,8
7.32,0.385,-61,10.647,0.531,-65,0.491,0.964,-51,6,8
7.232,0.402,-61,10.647,0.561,-65,0.452,0.965,-51,6,8
7.242,0.375,-61,10.725,0.485,-65,0.373,1.047,-51,6,8
7.203,0.324,-61,10.881,0.428,-65,0.491,0.978,-51,6,8
7.164,1.22,-56,10.803,0.477,-65,0.53,0.926,-51,6,8
7.203,0.493,-61,10.764,0.506,-65,0.53,0.984,-51,6,8
6.163,1.294,-58,11.038,0.399,-65,0.451,0.998,-51,6,8
7.203,0.532,-61,10.803,0.47,-65,0.491,1.006,-51,6,8
7.203,0.474,-61,10.647,0.477,-65,0.608,0.876,-51,6,8
7.32,0.489,-61,10.803,0.438,-65,0.412,0.982,-51,6,8
7.242,0.507,-61,10.803,0.443,-65,0.491,1.032,-51,6,8
7.174,0.582,-62,10.842,0.507,-66,0.491,1.077,-51,6,8
7.32,0.585,-62,11.077,0.297,-65,0.491,0.995,-51,6,8
7.125,0.693,-62,10.881,0.441,-65,0.451,0.977,-51,6,8
7.242,0.568,-62,10.998,0.358,-65,0.452,0.992,-51,6,8
7.32,0.453,-61,11.038,0.367,-65,0.491,0.93,-51,6,8
7.242,1.509,-56,10.881,0.366,-65,0.491,0.916,-51,6,8
7.242,0.369,-62,10.881,0.413,-65,0.451,0.994,-51,6,8
7.174,0.471,-61,10.764,0.443,-65,0.53,0.955,-51,6,8
7.242,0.514,-61,10.686,0.515,-65,0.412,1.03,-51,6,8
7.281,0.419,-61,10.764,0.424,-65,0.412,1.027,-51,6,8
7.203,0.431,-61,10.608,0.482,-65,0.491,0.945,-51,6,8
7.398,0.334,-61,10.803,0.405,-65,0.491,0.96,-51,6,8
7.203,0.451,-61,10.92,0.332,-65,0.491,1.023,-51,6,8
7.438,0.38,-61,10.803,0.445,-65,0.412,0.997,-51,6,8
7.262,0.33,-61,10.842,0.369,-65,0.491,0.988,-51,6,8
7.32,0.382,-61,10.842,0.381,-65,0.53,0.943,-51,6,8
7.398,0.348,-61,10.803,0.387,-65,0.53,0.939,-51,6,8
7.438,0.297,-61,10.92,0.402,-65,0.451,1.011,-51,6,8
7.281,0.367,-56,11.155,0.323,-65,0.491,0.976,-51,6,8
7.281,0.365,-61,11.077,0.389,-65,0.451,1.011,-51,6,8
7.398,0.248,-61,11.35,0.267,-65,0.491,0.916,-51,6,8
6.475,1.088,-53,11.594,0.087,-65,0.569,0.924,-51,6,8
7.438,1.463,-57,11.536,0.12,-65,0.491,0.993,-51,6,8
7.438,0.316,-61,11.35,0.317,-66,0.569,0.909,-51,6,8
7.438,0.349,-61,11.116,0.267,-66,0.53,0.971,-51,6,8
7.281,0.286,-56,11.037,0.273,-65,0.569,0.938,-51,6,8
7.242,0.349,-61,10.92,0.382,-65,0.569,0.96,-51,6,8
7.281,0.364,-61,11.233,0.263,-65,0.491,1.006,-51,6,8
6.891,0.737,-61,11.506,0.15,-66,0.491,0.991,-51,6,8
7.32,0.33,-60,11.194,0.309,-66,0.412,0.984,-51,6,8
7.242,0.403,-61,11.623,0.215,-66,0.53,0.959,-51,6,8
6.436,1.139,-57,11.653,0.124,-65,0.53,0.939,-51,6,8
7.281,0.373,-60,11.711,0.143,-65,0.412,1.032,-51,6,8
7.32,0.402,-61,11.741,0.092,-65,0.53,0.941,-51,6,8
7.281,0.364,-61,11.682,0.074,-65,0.373,1.033,-51,6,8
7.359,1.8,-57,11.741,0.128,-66,0.53,0.967,-51,6,8
7.438,0.275,-61,11.799,0.057,-65,0.451,0.994,-51,6,8
7.398,0.252,-60,11.662,0.13,-66,0.373,1.047,-51,6,8
7.359,0.344,-60,11.662,0.109,-65,0.491,0.976,-51,6,8
7.281,0.347,-61,11.702,0.157,-65,0.53,0.982,-51,6,8
7.242,0.397,-61,11.623,0.212,-65,0.451,2.735,-51,6,8
7.047,0.391,-61,11.663,0.133,-66,0.491,0.974,-51,6,8
7.047,0.3,-61,11.702,0.112,-66,0.412,1.013,-51,6,8
6.969,0.413,-61,11.623,0.084,-65,0.491,0.989,-51,6,8
7.125,1.24,-56,11.701,0.11,-65,0.569,0.907,-51,6,8
7.008,1.128,-61,11.77,0.11,-65,0.451,1.009,-51,6,8
6.969,0.553,-61,11.662,0.156,-65,0.491,1.012,-51,6,8
6.93,0.286,-61,11.623,0.143,-65,0.53,0.986,-51,6,8
6.553,0.587,-55,11.829,0.1,-66,0.452,0.979,-51,6,8
7.047,0.972,-55,11.702,0.093,-65,0.412,1.027,-51,6,8
7.203,0.282,-60,11.584,0.184,-65,0.491,1.017,-51,6,8
7.125,0.345,-61,11.506,0.15,-65,0.53,0.971,-51,6,8
7.164,0.391,-61,11.662,0.189,-65,0.491,1.017,-51,6,8
6.452,1.112,-56,11.663,0.131,-65,0.451,1.009,-51,6,8
7.164,0.218,-61,11.35,0.238,-65,0.452,1.022,-51,6,8
7.086,0.382,-61,11.741,0.115,-65,0.452,0.979,-51,6,8
7.242,0.225,-56,11.741,0.096,-65,0.373,1.033,-51,6,8
7.203,0.254,-61,11.584,0.23,-65,0.452,1.007,-51,6,8
7.242,0.187,-61,11.467,0.199,-65,0.452,0.967,-51,6,8
6.939,0.506,-61,11.506,0.191,-65,0.491,0.989,-51,6,8
7.32,0.35,-60,11.702,0.101,-66,0.452,0.981,-51,6,8
7.281,0.359,-60,11.662,0.175,-65,0.491,0.947,-51,6,8
6.28,1.064,-56,11.584,0.19,-66,0.53,0.955,-51,6,8
7.242,0.342,-61,11.702,0.115,-66,0.412,1.013,-51,6,8
7.477,0.206,-60,11.702,0.116,-66,0.569,0.924,-51,6,8
7.398,0.244,-61,11.623,0.19,-66,0.53,0.973,-51,6,8
7.32,0.273,-61,11.701,0.175,-66,0.373,1.021,-51,6,8
6.319,1.001,-57,11.78,0.096,-65,0.412,0.997,-51,6,8
7.242,0.284,-61,11.545,0.219,-65,0.491,0.961,-51,6,8
7.398,0.168,-60,11.623,0.177,-66,0.491,0.93,-51,6,8
7.242,0.202,-61,11.741,0.129,-66,0.452,0.992,-51,6,8
7.398,0.12,-61,11.702,0.131,-65,0.53,1.005,-51,6,8
7.398,0.367,-61,11.858,0.212,-65,0.53,0.959,-51,6,8
7.32,0.348,-61,11.662,0.156,-66,0.452,1.009,-51,6,8
7.203,0.348,-61,11.623,0.201,-65,0.491,0.989,-51,6,8
7.359,0.178,-61,11.662,0.124,-66,0.491,0.964,-51,6,8
7.477,0.143,-61,11.35,0.265,-66,0.452,0.981,-51,6,8
7.398,0.155,-60,11.506,0.151,-66,0.412,0.969,-51,6,8
7.32,0.263,-60,11.584,0.159,-66,0.491,0.96,-51,6,8
7.32,0.312,-61,11.389,0.268,-65,0.451,0.996,-51,6,8
7.203,0.358,-60,11.35,0.341,-66,0.452,0.979,-51,6,8
7.359,0.179,-60,11.389,0.25,-65,0.491,0.987,-51,6,8
7.32,0.15,-60,11.428,0.229,-65,0.53,0.953,-51,6,8
7.281,0.192,-61,11.311,0.303,-66,0.53,0.984,-51,6,8
7.203,0.294,-60,11.467,0.244,-66,0.412,0.999,-51,6,8
7.398,0.256,-60,11.702,0.19,-66,0.491,0.976,-51,6,8
7.359,0.304,-61,11.78,0.087,-66,0.491,0.962,-51,6,8
7.203,0.317,-60,11.78,0.16,-66,0.491,1.006,-51,6,8
7.359,0.12,-60,11.623,0.157,-66,0.412,0.999,-51,6,8
7.32,0.109,-61,11.819,0.12,-66,0.53,0.928,-51,6,8
7.281,0.373,-60,11.584,0.22,-66,0.452,0.994,-51,6,8
7.281,0.292,-60,11.78,0.203,-66,0.412,1.032,-51,6,8
7.125,0.266,-60,11.741,0.126,-66,0.569,0.894,-51,6,8
6.006,1.245,-57,11.741,0.124,-66,0.412,1.025,-51,6,8
7.359,1.479,-56,11.584,0.229,-66,0.569,0.952,-51,6,8
7.022,0.413,-56,11.741,0.119,-66,0.491,0.947,-51,6,8
7.32,0.44,-60,11.78,0.183,-66,0.491,0.962,-51,6,8
7.086,0.219,-61,11.858,0.124,-66,0.452,0.947,-51,6,8
6.539,0.456,-60,11.887,0.112,-66,0.53,0.982,-51,6,8
7.086,0.326,-60,11.916,0.153,-66,0.452,0.992,-51,6,8
7.281,0.245,-60,11.887,0.182,-66,0.451,1.023,-51,6,8
7.359,0.225,-60,11.887,0.099,-66,0.491,0.934,-51,6,8
7.359,0.418,-60,11.829,0.114,-66,0.491,0.951,-51,6,8
6.773,0.312,-60,11.897,0.088,-66,0.452,0.992,-51,6,8
6.578,0.467,-58,11.916,0.108,-66,0.491,0.989,-51,6,8
6.461,0.424,-58,11.829,0.168,-66,0.491,0.989,-51,6,8
6.813,0.216,-59,11.858,0.062,-66,0.412,1.011,-51,6,8
6.695,0.325,-59,11.829,0.097,-66,0.452,0.979,-51,6,8
6.5,0.428,-60,11.741,0.129,-66,0.373,1.019,-51,6,8
6.461,0.433,-58,11.623,0.212,-66,0.53,0.943,-51,6,8
6.045,1.042,-54,11.662,0.124,-65,0.53,0.941,-51,6,8
7.242,1.086,-56,11.467,0.22,-66,0.412,0.997,-51,6,8
7.359,0.152,-61,11.272,0.341,-66,0.491,0.96,-51,6,8
7.281,0.199,-61,11.428,0.211,-66,0.491,0.974,-51,6,8
7.35,0.159,-60,11.272,0.332,-66,0.53,0.931,-51,6,8
7.281,0.181,-61,11.467,0.217,-66,0.452,0.967,-51,6,8
7.281,0.555,-60,11.077,0.375,-66,0.452,0.963,-51,6,8
7.164,0.4,-56,11.155,0.332,-66,0.412,0.982,-51,6,8
7.242,0.301,-61,11.038,0.42,-65,0.53,0.911,-51,6,8
7.32,0.232,-61,10.881,0.441,-65,0.412,1.025,-51,6,8
7.242,0.232,-60,10.491,0.651,-65,0.412,0.986,-51,6,8
7.32,0.18,-60,10.53,0.581,-65,0.373,1.032,-51,6,8
7.281,0.266,-60,10.569,0.593,-65,0.491,0.978,-51,6,8
7.359,0.131,-60,10.413,0.651,-65,0.491,0.989,-51,6,8
7.242,0.214,-60,10.373,0.631,-65,0.569,0.971,-51,6,8
7.359,0.194,-60,10.295,0.68,-65,0.412,1.042,-51,6,8
7.477,0.121,-61,10.256,0.708,-65,0.491,1.023,-51,6,8
7.32,0.195,-60,10.061,0.736,-65,0.491,0.976,-51,6,8
7.32,0.118,-60,9.905,0.795,-65,0.53,0.984,-51,6,8
7.359,0.278,-61,9.905,0.741,-66,0.491,0.962,-51,6,8
7.32,0.185,-60,9.905,0.686,-66,0.413,0.943,-51,6,8
7.32,0.18,-60,9.866,0.76,-66,0.569,0.894,-51,6,8
6.592,1.82,-53,10.061,0.619,-66,0.412,0.986,-51,6,8
7.281,1.662,-57,10.139,0.615,-66,0.53,0.913,-51,6,8
7.281,0.324,-60,10.061,0.641,-66,0.412,1.013,-51,6,8
7.359,0.313,-61,10.217,0.573,-66,0.53,0.955,-51,6,8
7.32,0.365,-60,10.256,0.574,-66,0.491,1.002,-51,6,8
7.438,0.38,-60,10.217,0.591,-66,0.412,1.044,-51,6,8
7.32,0.312,-60,10.334,0.54,-66,0.451,0.994,-51,6,8
6.67,0.771,-56,10.53,0.453,-66,0.53,0.963,-51,6,8
7.242,0.369,-61,10.569,0.471,-66,0.412,1.064,-51,6,8
7.164,0.457,-60,10.53,0.484,-66,0.491,0.978,-51,6,8
7.477,0.235,-60,10.647,0.442,-66,0.452,0.977,-51,6,8
7.281,0.33,-60,10.764,0.365,-66,0.53,0.955,-51,6,8
7.32,0.257,-60,10.608,0.516,-66,0.452,0.998,-51,6,8
7.359,0.289,-60,10.725,0.437,-66,0.373,1.003,-51,6,8
7.281,0.326,-60,10.647,0.441,-65,0.451,0.991,-51,6,8
7.359,0.297,-60,10.53,0.496,-66,0.491,1.003,-51,6,8
7.477,0.25,-60,10.803,0.365,-66,0.452,0.992,-51,6,8
7.438,0.23,-60,10.686,0.415,-66,0.452,0.979,-51,6,8
7.398,0.277,-60,10.53,0.505,-65,0.491,1.002,-51,6,8
7.359,0.319,-60,10.686,0.394,-66,0.491,0.987,-51,6,8
7.359,0.336,-60,10.647,0.534,-65,0.334,1.074,-51,6,8
7.32,0.411,-60,10.92,0.361,-66,0.373,1.003,-51,6,8
7.359,0.416,-60,10.92,0.385,-66,0.452,0.936,-51,6,8
7.516,0.312,-60,10.725,0.481,-65,0.491,0.974,-51,6,8
7.281,0.355,-60,10.686,0.483,-65,0.491,0.987,-51,6,8
7.359,0.279,-60,10.53,0.596,-65,0.412,1.04,-51,6,8
