predicted_x,predicted_y,x,y
0.6052841,1.1693213,1,2
0.59019935,1.15997,1,2
0.61431414,1.1998878,1,2
0.61456555,1.2366102,1,2
0.59307575,1.1748031,1,2
0.5978949,1.13779,1,2
0.5533767,0.8295716,1,2
0.5204068,0.8677095,1,2
0.64386165,1.2438655,1,2
0.64046144,1.2210209,1,2
0.6361952,1.2234075,1,2
0.6422986,1.1866673,1,2
0.63919735,1.2227371,1,2
0.6539588,1.205051,1,2
0.45961368,0.9090415,1,2
0.66169196,1.2859979,1,2
0.60841626,1.1582721,1,2
0.6612233,1.1590543,1,2
0.59773606,1.18051,1,2
0.6014097,1.2241485,1,2
0.60573125,1.1452835,1,2
0.64761025,1.1705918,1,2
0.6084536,1.1057005,1,2
0.61074734,1.1713098,1,2
0.590179,1.1668344,1,2
0.4831022,0.9149476,1,2
0.48077327,0.8746146,1,2
0.6258458,1.274451,1,2
0.60427773,1.1974062,1,2
0.46003726,0.90360236,1,2
0.58783245,1.1348281,1,2
0.63690627,1.1198897,1,2
0.57728755,1.1373713,1,2
0.5848192,1.1822681,1,2
0.56906736,1.1623995,1,2
0.506435,0.850741,1,2
0.62344193,1.1839261,1,2
0.57719696,1.1521461,1,2
0.6159874,1.2617977,1,2
0.58341134,1.3149664,1,2
0.58365846,1.3767579,1,2
0.55739003,1.2901349,1,2
0.56749904,1.2507422,1,2
0.544923,1.2531395,1,2
0.58753467,1.2814118,1,2
0.5592788,1.26493,1,2
0.54499066,1.268409,1,2
0.51392114,0.8815906,1,2
0.5727801,1.2605835,1,2
0.576012,1.1931069,1,2
0.5733129,1.2655597,1,2
0.52177256,0.84918666,1,2
0.5882318,1.2653956,1,2
0.47217658,0.8455708,1,2
0.56891847,1.1761477,1,2
0.58785844,1.1754123,1,2
0.572377,1.2209628,1,2
0.43442369,0.9594523,1,2
0.543718,1.2094765,1,2
0.5640944,1.301645,1,2
0.5577669,1.2846744,1,2
0.5509758,1.304436,1,2
0.5606993,1.3090708,1,2
0.4486426,0.9551454,1,2
0.4451462,0.93545455,1,2
0.5551623,1.3703914,1,2
0.42698658,1.1380513,1,2
0.57270527,1.3800998,1,2
0.5449446,1.3341439,1,2
0.42540365,0.96602106,1,2
0.5488112,1.2928296,1,2
0.4660421,1.0088114,1,2
0.56730783,1.3362296,1,2
0.61682445,1.4487693,1,2
0.562721,1.3693191,1,2
0.6207564,1.3322724,1,2
0.6885898,1.3639219,1,2
