AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
9.342,0.367,-59,5.881,0.465,-62,8.225,0.123,-75,2,3,7,9,7,0,0,9
9.763,0.926,-54,5.881,2.206,-62,7.952,0.267,-73,2,3,7,9,7,0,0,9
9.107,0.595,-61,5.998,0.176,-62,8.03,0.151,-75,2,3,7,9,7,0,0,9
9.587,0.762,-56,5.842,0.594,-63,7.903,0.174,-77,2,3,7,9,7,0,0,9
9.528,0.759,-57,5.803,0.366,-63,7.795,0.386,-72,2,3,7,9,7,0,0,9
9.938,1.622,-56,5.764,0.44,-64,7.834,0.318,-73,2,3,7,9,7,0,0,9
9.166,0.622,-61,5.725,0.493,-63,8.069,0.249,-71,2,3,7,9,7,0,0,9
9.166,0.572,-61,5.842,0.325,-62,8.166,0.223,-74,2,3,7,9,7,0,0,9
9.078,0.584,-61,5.725,0.448,-62,7.366,0.486,-71,2,3,7,9,7,0,0,9
9.137,0.58,-61,5.764,0.741,-63,7.991,0.173,-71,2,3,7,9,7,0,0,9
8.99,0.686,-61,5.764,0.451,-63,8.049,0.207,-74,2,3,7,9,7,0,0,9
9.049,0.657,-61,5.998,0.366,-63,8.069,0.24,-76,2,3,7,9,7,0,0,9
9.078,0.645,-62,5.764,0.493,-63,6.624,0.821,-69,2,3,7,9,7,0,0,9
9.313,0.393,-61,5.803,0.594,-63,6.614,0.61,-78,2,3,7,9,7,0,0,9
9.107,0.52,-61,5.764,0.453,-62,7.249,0.433,-72,2,3,7,9,7,0,0,9
9.195,0.558,-61,5.881,0.237,-63,6.702,0.529,-74,2,3,7,9,7,0,0,9
9.166,0.528,-61,5.842,0.386,-62,7.6,1.55,-72,2,3,7,9,7,0,0,9
9.313,0.429,-61,5.803,0.234,-63,7.6,0.933,-67,2,3,7,9,7,0,0,9
9.166,0.545,-62,5.803,0.317,-61,6.672,0.205,-70,2,3,7,9,7,0,0,9
9.137,0.63,-62,5.92,0.303,-63,6.389,0.225,-67,2,3,7,9,7,0,0,9
9.078,0.728,-62,5.764,0.392,-63,6.077,0.411,-69,2,3,7,9,7,0,0,9
8.99,0.739,-61,5.764,0.385,-63,6.233,1.45,-72,2,3,7,9,7,0,0,9
9.078,0.632,-62,5.686,0.386,-63,6.555,1.929,-73,2,3,7,9,7,0,0,9
9.078,0.641,-62,5.764,0.48,-63,6.233,2.108,-70,2,3,7,9,7,0,0,9
9.294,0.675,-56,5.725,0.626,-63,6.848,1.846,-72,2,3,7,9,7,0,0,9
9.019,0.597,-61,5.764,0.552,-63,7.141,1.971,-71,2,3,7,9,7,0,0,9
9.078,0.641,-61,5.686,0.748,-63,7.141,1.776,-73,2,3,7,9,7,0,0,9
9.166,0.639,-63,5.803,0.639,-63,9.69,0.89,-73,2,3,7,9,7,0,0,9
9.049,0.793,-62,5.725,1.599,-63,9.661,1.006,-67,2,3,7,9,7,0,0,9
8.902,1.08,-62,5.725,1.364,-63,6.409,2.351,-68,2,3,7,9,7,0,0,9
9.019,0.727,-62,5.842,1.775,-63,11.008,1.05,-66,2,3,7,9,7,0,0,9
9.049,1.485,-62,5.725,1.938,-62,12.737,0.216,-74,2,3,7,9,7,0,0,9
8.99,1.287,-61,5.764,1.828,-62,9.163,1.079,-72,2,3,7,9,7,0,0,9
8.756,1.002,-61,5.803,1.828,-62,7.522,1.414,-68,2,3,7,9,7,0,0,9
9.43,0.489,-59,5.842,1.337,-62,8.489,1.182,-69,2,3,7,9,7,0,0,9
8.99,0.82,-61,5.881,1.726,-62,7.668,0.921,-70,2,3,7,9,7,0,0,9
9.352,0.585,-60,5.764,1.836,-62,6.624,0.196,-69,2,3,7,9,7,0,0,9
9.107,0.711,-64,5.686,0.865,-62,6.897,0.428,-68,2,3,7,9,7,0,0,9
9.342,0.457,-60,5.842,1.381,-62,6.496,1.921,-69,2,3,7,9,7,0,0,9
9.342,0.229,-62,5.764,1.235,-62,7.346,1.596,-68,2,3,7,9,7,0,0,9
9.937,0.588,-56,5.803,0.698,-63,8.049,2.472,-73,2,3,7,9,7,0,0,9
9.053,1.329,-57,5.647,0.64,-63,6.311,1.78,-71,2,3,7,9,7,0,0,9
8.902,0.732,-60,5.725,0.521,-63,6.545,1.459,-72,2,3,7,9,7,0,0,9
8.99,0.751,-61,5.842,0.378,-63,10.217,0.159,-70,2,3,7,9,7,0,0,9
9.107,0.531,-61,5.881,0.309,-63,7.786,1.622,-70,2,3,7,9,7,0,0,9
9.001,0.636,-56,5.725,0.343,-63,7.375,1.119,-70,2,3,7,9,7,0,0,9
9.195,0.614,-60,5.686,0.379,-63,7.727,1.563,-70,2,3,7,9,7,0,0,9
9.001,0.662,-56,5.803,0.342,-63,7.727,1.63,-70,2,3,7,9,7,0,0,9
9.166,0.685,-60,5.803,0.312,-63,7.698,1.541,-70,2,3,7,9,7,0,0,9
9.4,0.688,-61,5.842,0.249,-63,7.786,1.345,-70,2,3,7,9,7,0,0,9
9.225,0.63,-61,5.686,0.464,-63,7.668,1.691,-70,2,3,7,9,7,0,0,9
9.049,0.707,-63,5.803,0.398,-63,7.434,1.787,-70,2,3,7,9,7,0,0,9
9.206,0.664,-56,5.725,0.419,-63,10.833,0.206,-70,2,3,7,9,7,0,0,9
8.99,0.645,-61,5.725,0.446,-63,7.844,1.467,-70,2,3,7,9,7,0,0,9
9.107,0.629,-61,5.842,0.324,-63,10.305,0.981,-70,2,3,7,9,7,0,0,9
9.225,0.617,-61,5.725,0.461,-63,10.774,0.977,-70,2,3,7,9,7,0,0,9
9.313,0.593,-61,5.842,0.332,-63,7.903,1.73,-69,2,3,7,9,7,0,0,9
9.225,0.536,-60,5.725,0.456,-63,7.668,1.584,-69,2,3,7,9,7,0,0,9
9.342,0.503,-61,5.764,0.375,-63,8.342,1.536,-70,2,3,7,9,7,0,0,9
9.763,0.768,-56,5.803,0.318,-63,7.434,1.846,-70,2,3,7,9,7,0,0,9
9.195,0.606,-60,5.764,0.417,-63,7.522,1.669,-68,2,3,7,9,7,0,0,9
9.43,0.5,-61,5.842,0.367,-63,7.668,1.499,-68,2,3,7,9,7,0,0,9
9.03,0.841,-56,5.725,0.414,-63,7.463,1.583,-70,2,3,7,9,7,0,0,9
9.225,0.648,-61,5.842,0.214,-63,7.2,1.681,-69,2,3,7,9,7,0,0,9
9.166,0.602,-61,5.842,0.342,-63,7.405,1.412,-70,2,3,7,9,7,0,0,9
9.85,0.9,-61,5.803,0.342,-63,8.635,1.298,-71,2,3,7,9,7,0,0,9
9.225,0.614,-61,5.725,0.395,-63,7.493,1.471,-69,2,3,7,9,7,0,0,9
9.02,0.637,-60,5.959,0.207,-63,9.309,1.02,-69,2,3,7,9,7,0,0,9
9.4,0.405,-60,5.803,0.303,-63,8.225,1.409,-70,2,3,7,9,7,0,0,9
9.166,1.029,-57,5.92,0.225,-63,7.961,1.487,-70,2,3,7,9,7,0,0,9
9.137,0.581,-61,5.959,0.197,-63,7.698,1.599,-70,2,3,7,9,7,0,0,9
9.195,0.512,-61,5.959,0.206,-63,7.873,1.436,-68,2,3,7,9,7,0,0,9
9.195,0.565,-60,5.959,0.257,-63,7.434,1.674,-70,2,3,7,9,7,0,0,9
9.254,0.563,-60,5.92,0.209,-63,8.694,1.463,-70,2,3,7,9,7,0,0,9
9.254,0.56,-60,5.959,0.233,-63,8.489,1.238,-71,2,3,7,9,7,0,0,9
9.283,0.573,-61,5.881,0.256,-63,7.698,1.55,-70,2,3,7,9,7,0,0,9
9.107,0.606,-61,5.911,0.313,-63,7.932,1.425,-71,2,3,7,9,7,0,0,9
9.79,0.6,-58,5.959,0.241,-63,8.342,1.348,-70,2,3,7,9,7,0,0,9
9.283,0.55,-60,5.842,0.248,-63,8.635,1.195,-71,2,3,7,9,7,0,0,9
8.932,0.622,-59,5.686,0.457,-63,7.756,1.34,-70,2,3,7,9,7,0,0,9
9.049,0.677,-61,5.803,0.451,-63,7.698,1.68,-69,2,3,7,9,7,0,0,9
9.107,0.667,-59,5.764,0.703,-63,6.994,1.985,-70,2,3,7,9,7,0,0,9
9.137,0.649,-62,5.803,1.015,-63,7.581,1.49,-70,2,3,7,9,7,0,0,9
9.235,0.641,-61,5.725,1.909,-63,7.668,1.711,-71,2,3,7,9,7,0,0,9
8.902,0.88,-56,5.686,1.67,-62,8.313,1.402,-69,2,3,7,9,7,0,0,9
8.99,0.689,-61,5.803,1.94,-62,9.895,0.479,-71,2,3,7,9,7,0,0,9
9.731,0.726,-60,5.764,1.386,-62,8.02,1.421,-70,2,3,7,9,7,0,0,9
9.019,0.603,-61,5.803,1.776,-63,8.108,1.383,-70,2,3,7,9,7,0,0,9
9.499,0.564,-56,5.803,1.928,-62,8.02,1.323,-70,2,3,7,9,7,0,0,9
9.225,0.533,-61,5.686,2.057,-62,7.581,1.635,-69,2,3,7,9,7,0,0,9
9.195,0.517,-55,5.725,2.008,-62,7.551,1.591,-69,2,3,7,9,7,0,0,9
9.166,0.599,-56,5.803,1.927,-62,7.756,1.399,-69,2,3,7,9,7,0,0,9
9.137,0.687,-57,5.842,1.952,-62,8.401,1.319,-70,2,3,7,9,7,0,0,9
9.409,0.684,-59,5.725,1.938,-62,9.836,0.647,-70,2,3,7,9,7,0,0,9
9.107,0.622,-60,5.647,2.002,-61,10.803,0.219,-69,2,3,7,9,7,0,0,9
9.019,0.668,-60,5.725,1.909,-62,8.664,1.077,-69,2,3,7,9,7,0,0,9
8.932,0.725,-60,5.803,1.899,-62,7.961,1.409,-69,2,3,7,9,7,0,0,9
9.195,0.591,-60,5.803,1.956,-62,7.756,1.571,-69,2,3,7,9,7,0,0,9
9.166,0.603,-60,5.803,1.939,-62,7.61,1.68,-69,2,3,7,9,7,0,0,9
9.137,0.614,-61,5.764,1.905,-62,8.079,1.432,-70,2,3,7,9,7,0,0,9
9.166,0.687,-60,5.725,1.95,-62,7.844,1.541,-71,2,3,7,9,7,0,0,9
9.107,0.632,-60,5.803,1.884,-62,8.547,1.257,-69,2,3,7,9,7,0,0,9
9.078,0.641,-60,5.686,2.013,-62,7.815,1.434,-69,2,3,7,9,7,0,0,9
9.078,0.585,-60,5.803,1.999,-62,7.141,1.974,-71,2,3,7,9,7,0,0,9
9.645,1.001,-60,5.842,1.922,-62,8.752,1.518,-69,2,3,7,9,7,0,0,9
9.166,0.598,-60,5.725,1.953,-63,9.924,0.848,-69,2,3,7,9,7,0,0,9
9.107,0.706,-60,5.803,1.884,-62,8.87,1.45,-69,2,3,7,9,7,0,0,9
9.078,0.698,-61,5.842,1.824,-63,7.873,1.475,-70,2,3,7,9,7,0,0,9
9.342,0.575,-60,5.764,1.896,-62,7.493,1.701,-68,2,3,7,9,7,0,0,9
9.137,0.684,-60,5.725,1.938,-62,7.639,1.628,-68,2,3,7,9,7,0,0,9
9.166,0.698,-60,5.686,2.028,-62,7.844,1.491,-69,2,3,7,9,7,0,0,9
9.166,0.602,-60,5.725,1.78,-63,9.221,1.305,-69,2,3,7,9,7,0,0,9
9.166,0.63,-60,5.881,0.831,-63,9.426,0.95,-68,2,3,7,9,7,0,0,9
9.107,0.629,-60,5.803,1.218,-63,10.842,1.007,-67,2,3,7,9,7,0,0,9
9.313,0.642,-60,5.842,0.644,-63,7.581,1.696,-69,2,3,7,9,7,0,0,9
9.166,0.599,-60,5.881,0.801,-63,8.401,1.243,-69,2,3,7,9,7,0,0,9
8.961,0.701,-60,5.842,0.88,-63,7.873,1.379,-69,2,3,7,9,7,0,0,9
9.107,0.695,-60,5.647,0.868,-63,8.284,1.234,-69,2,3,7,9,7,0,0,9
9.922,0.745,-60,5.803,1.252,-63,8.137,1.368,-71,2,3,7,9,7,0,0,9
9.821,0.907,-56,5.803,1.596,-63,7.053,1.991,-70,2,3,7,9,7,0,0,9
9.108,0.655,-60,5.725,0.706,-63,7.258,1.561,-70,2,3,7,9,7,0,0,9
9.166,0.592,-60,5.764,0.725,-63,7.551,1.736,-71,2,3,7,9,7,0,0,9
9.371,0.576,-60,5.764,0.722,-63,7.756,1.497,-70,2,3,7,9,7,0,0,9
9.312,0.623,-60,5.686,0.67,-63,7.873,1.525,-70,2,3,7,9,7,0,0,9
9.254,1.028,-56,5.686,0.842,-63,9.836,1.169,-69,2,3,7,9,7,0,0,9
9.313,0.515,-60,5.764,0.733,-63,7.756,1.548,-69,2,3,7,9,7,0,0,9
9.049,0.653,-60,5.881,0.734,-63,9.514,2.129,-70,2,3,7,9,7,0,0,9
9.195,0.605,-60,5.686,0.746,-63,8.02,1.373,-70,2,3,7,9,7,0,0,9
9.664,0.834,-60,5.803,1.297,-63,7.786,1.517,-70,2,3,7,9,7,0,0,9
9.019,0.695,-60,5.764,0.774,-63,7.932,1.431,-69,2,3,7,9,7,0,0,9
9.547,0.866,-60,5.647,0.772,-63,7.815,1.417,-69,2,3,7,9,7,0,0,9
9.645,0.679,-57,5.725,0.711,-63,7.903,1.38,-70,2,3,7,9,7,0,0,9
9.616,0.695,-56,5.764,1.413,-63,7.61,1.616,-71,2,3,7,9,7,0,0,9
9.137,0.613,-55,5.725,1.379,-63,8.313,1.401,-70,2,3,7,9,7,0,0,9
9.166,0.697,-60,5.764,1.823,-63,7.61,1.621,-69,2,3,7,9,7,0,0,9
9.166,0.625,-60,5.725,1.939,-63,7.639,1.611,-71,2,3,7,9,7,0,0,9
9.195,0.604,-60,5.803,1.284,-63,7.756,0.092,-69,2,3,7,9,7,0,0,9
9.137,0.58,-61,5.647,1.902,-63,7.61,1.554,-69,2,3,7,9,7,0,0,9
9.049,0.638,-60,5.725,1.707,-63,7.17,1.82,-67,2,3,7,9,7,0,0,9
9.019,0.654,-60,5.842,1.981,-63,6.907,1.953,-69,2,3,7,9,7,0,0,9
9.049,0.714,-61,5.803,1.81,-63,9.748,1.388,-69,2,3,7,9,7,0,0,9
9.107,0.752,-60,5.725,1.967,-63,8.166,1.423,-70,2,3,7,9,7,0,0,9
9.225,0.548,-60,5.725,1.94,-63,7.639,1.433,-70,2,3,7,9,7,0,0,9
9.107,0.626,-60,5.725,1.996,-62,8.02,1.206,-68,2,3,7,9,7,0,0,9
9.107,0.655,-60,5.725,2.023,-62,8.079,1.313,-69,2,3,7,9,7,0,0,9
9.195,0.604,-60,5.686,2.013,-62,7.493,1.641,-69,2,3,7,9,7,0,0,9
9.342,0.591,-60,5.842,1.862,-62,10.881,0.863,-70,2,3,7,9,7,0,0,9
9.166,0.642,-60,5.842,1.922,-62,8.371,1.39,-70,2,3,7,9,7,0,0,9
9.108,0.696,-60,5.764,1.961,-62,10.569,0.95,-69,2,3,7,9,7,0,0,9
9.166,0.581,-60,5.803,1.998,-62,7.815,1.293,-69,2,3,7,9,7,0,0,9
9.107,0.613,-60,5.764,1.936,-62,7.786,1.535,-70,2,3,7,9,7,0,0,9
9.107,0.58,-60,5.842,1.737,-62,9.104,1.008,-72,2,3,7,9,7,0,0,9
9.312,0.861,-56,5.725,1.955,-62,9.192,0.96,-70,2,3,7,9,7,0,0,9
9.469,0.609,-55,5.686,1.92,-62,7.727,1.532,-70,2,3,7,9,7,0,0,9
9.078,0.641,-61,5.686,1.849,-62,8.577,1.51,-71,2,3,7,9,7,0,0,9
9.371,0.469,-61,5.803,0.893,-63,8.723,1.592,-70,2,3,7,9,7,0,0,9
9.861,0.734,-57,5.764,0.784,-63,7.522,1.571,-69,2,3,7,9,7,0,0,9
9.107,0.572,-61,5.842,1.265,-63,7.61,1.583,-70,2,3,7,9,7,0,0,9
9.137,0.611,-61,5.764,0.694,-63,8.518,1.083,-68,2,3,7,9,7,0,0,9
9.313,0.566,-61,5.725,0.673,-63,8.811,1.19,-70,2,3,7,9,7,0,0,9
9.254,0.563,-58,5.842,0.75,-63,7.493,1.692,-71,2,3,7,9,7,0,0,9
9.195,0.622,-60,5.725,0.629,-63,7.932,1.35,-71,2,3,7,9,7,0,0,9
8.99,0.629,-60,5.764,0.606,-63,8.401,1.12,-70,2,3,7,9,7,0,0,9
8.99,0.751,-60,5.725,0.766,-63,8.108,1.278,-71,2,3,7,9,7,0,0,9
9.019,0.651,-60,5.803,0.796,-63,7.873,1.514,-70,2,3,7,9,7,0,0,9
9.137,0.689,-61,5.647,0.858,-63,10.569,0.501,-70,2,3,7,9,7,0,0,9
9.107,0.626,-60,5.764,1.274,-63,7.668,1.943,-70,2,3,7,9,7,0,0,9
9.225,0.589,-60,5.803,0.772,-63,8.958,1.18,-69,2,3,7,9,7,0,0,9
9.019,0.73,-58,5.803,0.818,-63,7.434,1.672,-71,2,3,7,9,7,0,0,9
9.049,0.734,-61,5.725,0.844,-62,7.639,1.627,-70,2,3,7,9,7,0,0,9
9.225,0.59,-60,5.764,1.514,-63,8.43,1.372,-70,2,3,7,9,7,0,0,9
9.79,0.753,-58,5.803,1.665,-63,8.254,1.425,-70,2,3,7,9,7,0,0,9
9.137,0.656,-58,5.842,1.613,-63,7.581,1.657,-69,2,3,7,9,7,0,0,9
9.166,0.595,-60,5.725,1.868,-62,7.873,1.611,-71,2,3,7,9,7,0,0,9
9.137,0.621,-60,5.725,1.925,-62,8.049,1.275,-70,2,3,7,9,7,0,0,9
9.107,0.573,-60,5.881,1.773,-62,8.606,1.324,-70,2,3,7,9,7,0,0,9
9.049,0.745,-61,5.881,1.301,-63,9.836,1.249,-70,2,3,7,9,7,0,0,9
9.195,0.572,-61,5.686,1.38,-63,8.87,1.255,-71,2,3,7,9,7,0,0,9
9.195,0.589,-61,5.803,0.672,-63,9.573,1.221,-70,2,3,7,9,7,0,0,9
9.078,0.644,-60,5.725,0.817,-63,8.489,1.465,-69,2,3,7,9,7,0,0,9
9.411,0.576,-55,5.647,0.748,-63,9.807,0.944,-70,2,3,7,9,7,0,0,9
9.049,0.668,-58,5.803,1.321,-63,7.786,1.58,-70,2,3,7,9,7,0,0,9
9.078,0.684,-61,5.803,1.328,-63,8.987,1.439,-70,2,3,7,9,7,0,0,9
9.107,0.554,-60,5.725,1.651,-63,7.375,1.735,-70,2,3,7,9,7,0,0,9
9.85,0.912,-60,5.686,1.793,-63,7.668,1.521,-69,2,3,7,9,7,0,0,9
8.844,0.741,-60,5.764,1.932,-62,7.873,1.479,-69,2,3,7,9,7,0,0,9
9.313,0.593,-61,5.881,1.802,-63,8.782,1.506,-70,2,3,7,9,7,0,0,9
9.166,0.563,-61,5.803,1.883,-62,9.25,1.19,-70,2,3,7,9,7,0,0,9
9.166,0.621,-60,5.842,1.821,-63,7.551,1.814,-70,2,3,7,9,7,0,0,9
9.107,0.573,-60,5.803,1.761,-63,7.932,1.436,-69,2,3,7,9,7,0,0,9
9.166,0.582,-60,5.725,1.805,-63,7.698,1.746,-67,2,3,7,9,7,0,0,9
9.166,0.612,-60,5.764,1.378,-63,7.463,1.647,-68,2,3,7,9,7,0,0,9
9.195,0.573,-61,5.725,1.875,-63,7.346,1.813,-70,2,3,7,9,7,0,0,9
9.195,0.623,-60,5.764,1.381,-63,7.463,1.717,-70,2,3,7,9,7,0,0,9
9.019,0.63,-60,5.725,1.85,-62,8.752,1.816,-69,2,3,7,9,7,0,0,9
9.273,0.614,-61,5.803,1.87,-63,7.112,1.948,-70,2,3,7,9,7,0,0,9
9.078,0.65,-60,5.686,1.985,-62,7.522,1.653,-69,2,3,7,9,7,0,0,9
9.195,0.565,-60,5.647,1.96,-62,8.079,1.307,-69,2,3,7,9,7,0,0,9
9.107,0.536,-58,5.803,1.94,-63,8.489,1.096,-68,2,3,7,9,7,0,0,9
9.049,0.693,-60,5.725,1.98,-62,7.493,1.587,-68,2,3,7,9,7,0,0,9
9.078,0.718,-61,5.803,1.902,-63,8.928,1.641,-69,2,3,7,9,7,0,0,9
9.195,0.61,-61,5.803,1.998,-62,8.225,1.274,-70,2,3,7,9,7,0,0,9
9.225,0.57,-61,5.764,1.905,-62,7.991,1.382,-70,2,3,7,9,7,0,0,9
9.137,0.561,-60,5.764,1.922,-62,8.079,1.111,-69,2,3,7,9,7,0,0,9
9.312,0.529,-61,5.725,1.997,-62,7.346,0.13,-69,2,3,7,9,7,0,0,9
9.019,0.651,-60,5.803,1.902,-62,7.317,2.019,-70,2,3,7,9,7,0,0,9
8.902,0.635,-61,5.764,1.925,-62,7.61,1.626,-69,2,3,7,9,7,0,0,9
8.902,0.752,-60,5.803,1.942,-62,7.815,1.568,-69,2,3,7,9,7,0,0,9
9.225,0.671,-60,5.725,1.968,-62,7.258,1.892,-69,2,3,7,9,7,0,0,9
9.019,0.671,-60,5.725,1.952,-62,7.317,1.75,-70,2,3,7,9,7,0,0,9
9.019,0.708,-61,5.725,2.023,-62,7.258,1.735,-69,2,3,7,9,7,0,0,9
9.078,0.701,-60,5.725,2.024,-62,7.288,1.731,-69,2,3,7,9,7,0,0,9
8.961,0.65,-60,5.803,1.97,-62,7.258,1.7,-68,2,3,7,9,7,0,0,9
9.166,0.618,-60,5.725,1.994,-62,7.17,1.818,-69,2,3,7,9,7,0,0,9
8.873,0.745,-60,5.647,2.018,-62,7.405,1.731,-69,2,3,7,9,7,0,0,9
9.137,0.653,-60,5.764,2.002,-62,7.581,1.615,-68,2,3,7,9,7,0,0,9
9.107,0.634,-60,5.764,1.973,-62,7.141,1.879,-70,2,3,7,9,7,0,0,9
9.195,0.591,-60,5.725,1.994,-63,7.053,1.838,-68,2,3,7,9,7,0,0,9
9.312,0.531,-60,5.764,1.979,-62,7.346,1.693,-69,2,3,7,9,7,0,0,9
8.99,0.702,-61,5.725,2.009,-62,7.024,1.977,-68,2,3,7,9,7,0,0,9
9.166,0.599,-61,5.764,2.002,-62,7.024,1.975,-68,2,3,7,9,7,0,0,9
9.675,0.609,-55,5.725,1.994,-62,7.112,1.848,-69,2,3,7,9,7,0,0,9
8.902,0.719,-60,5.725,1.935,-62,7.141,1.818,-68,2,3,7,9,7,0,0,9
8.961,0.668,-61,5.725,1.906,-62,6.995,1.982,-68,2,3,7,9,7,0,0,9
8.932,1.016,-57,5.803,1.955,-62,7.17,1.827,-68,2,3,7,9,7,0,0,9
8.99,1.056,-57,5.842,1.965,-62,7.2,1.792,-68,2,3,7,9,7,0,0,9
9.02,0.654,-60,5.764,2.048,-62,7.053,1.982,-69,2,3,7,9,7,0,0,9
9.557,0.706,-57,5.881,1.946,-62,7.112,1.874,-69,2,3,7,9,7,0,0,9
9.049,0.635,-60,5.764,1.989,-62,7.317,1.689,-69,2,3,7,9,7,0,0,9
9.078,0.638,-61,5.881,1.902,-62,7.346,1.839,-68,2,3,7,9,7,0,0,9
9.156,0.622,-60,5.725,2.056,-62,7.434,1.711,-70,2,3,7,9,7,0,0,9
9.918,0.958,-60,5.803,1.885,-62,7.317,1.752,-69,2,3,7,9,7,0,0,9
9.225,0.577,-60,5.764,1.962,-62,7.112,1.831,-69,2,3,7,9,7,0,0,9
9.166,0.565,-60,5.686,1.999,-62,7.698,1.499,-68,2,3,7,9,7,0,0,9
9.254,0.615,-60,5.803,1.94,-63,7.434,1.792,-69,2,3,7,9,7,0,0,9
9.078,0.624,-61,5.764,2.016,-62,7.463,1.774,-68,2,3,7,9,7,0,0,9
9.107,0.627,-61,5.803,1.975,-62,7.229,1.698,-68,2,3,7,9,7,0,0,9
9.834,0.524,-61,5.803,1.972,-63,7.405,1.643,-69,2,3,7,9,7,0,0,9
9.107,0.626,-60,5.686,2.013,-62,7.2,1.804,-70,2,3,7,9,7,0,0,9
10.296,0.881,-59,5.725,1.994,-62,7.17,1.663,-69,2,3,7,9,7,0,0,9
9.02,0.694,-60,5.881,1.92,-62,7.229,1.733,-69,2,3,7,9,7,0,0,9
9.107,0.73,-60,5.725,2.009,-62,7.17,1.723,-70,2,3,7,9,7,0,0,9
9.438,0.755,-58,5.686,1.97,-62,7.229,1.739,-69,2,3,7,9,7,0,0,9
9.019,0.695,-60,5.647,1.987,-62,7.141,1.785,-69,2,3,7,9,7,0,0,9
9.078,0.624,-60,5.803,1.956,-62,7.141,1.735,-70,2,3,7,9,7,0,0,9
9.02,0.657,-60,5.764,1.818,-62,7.17,1.724,-69,2,3,7,9,7,0,0,9
9.107,0.648,-61,5.842,1.911,-62,7.112,1.769,-70,2,3,7,9,7,0,0,9
9.156,0.733,-60,5.764,2.018,-62,7.2,1.655,-69,2,3,7,9,7,0,0,9
9.156,0.65,-60,5.803,1.912,-62,7.2,1.769,-69,2,3,7,9,7,0,0,9
9.019,0.641,-60,5.725,1.996,-62,7.141,1.721,-69,2,3,7,9,7,0,0,9
9.137,0.621,-61,5.725,2.04,-62,7.17,1.742,-69,2,3,7,9,7,0,0,9
9.078,0.607,-61,5.725,1.979,-62,7.112,1.771,-69,2,3,7,9,7,0,0,9
