AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
9.234,0.187,-58,9.309,0.689,-64,7.405,0.262,-66,1,3,7,9,7,0,0,9
9.391,0.084,-56,9.28,0.654,-62,7.17,0.38,-66,1,3,7,9,7,0,0,9
9.459,0.084,-56,9.514,0.668,-64,7.209,0.364,-66,1,3,7,9,7,0,0,9
9.371,0.243,-58,9.397,0.718,-65,7.17,0.358,-66,1,3,7,9,7,0,0,9
9.459,0.99,-56,9.25,0.72,-65,7.17,0.39,-66,1,3,7,9,7,0,0,9
9.371,0.172,-56,9.133,0.745,-65,7.17,0.358,-66,1,3,7,9,7,0,0,9
9.225,0.187,-57,9.456,0.611,-64,7.17,0.376,-66,1,3,7,9,7,0,0,9
9.283,0.208,-57,9.133,0.708,-63,7.053,0.451,-66,1,3,7,9,7,0,0,9
9.078,0.205,-56,9.28,0.686,-63,7.248,0.362,-67,1,3,7,9,7,0,0,9
9.039,0.29,-58,9.368,0.624,-64,7.209,0.411,-66,1,3,7,9,7,0,0,9
9.234,0.163,-60,9.475,0.593,-64,7.17,0.387,-66,1,3,7,9,7,0,0,9
9.371,0.481,-57,9.836,0.508,-63,7.327,0.289,-67,1,3,7,9,7,0,0,9
9.156,0.336,-56,9.192,0.783,-65,7.248,0.362,-66,1,3,7,9,7,0,0,9
9.137,1.244,-57,9.338,0.735,-64,7.092,0.424,-67,1,3,7,9,7,0,0,9
9.283,0.527,-57,9.221,0.834,-65,7.17,0.376,-67,1,3,7,9,7,0,0,9
9.323,0.44,-53,9.133,0.688,-63,7.092,0.474,-67,1,3,7,9,7,0,0,9
9.273,0.212,-58,9.25,0.602,-63,7.131,0.437,-67,1,3,7,9,7,0,0,9
9.225,1.036,-54,6.819,1.762,-64,7.053,0.478,-66,1,3,7,9,7,0,0,9
9.43,0.296,-57,9.133,0.679,-64,7.17,0.437,-67,1,3,7,9,7,0,0,9
9.517,0.191,-58,9.368,0.539,-63,7.131,0.414,-66,1,3,7,9,7,0,0,9
9.206,0.145,-54,9.602,0.415,-64,7.092,0.439,-66,1,3,7,9,7,0,0,9
9.225,0.134,-56,9.368,0.563,-64,7.131,0.458,-66,1,3,7,9,7,0,0,9
9.4,0.166,-58,6.731,1.673,-63,7.131,0.407,-66,1,3,7,9,7,0,0,9
9.234,0.168,-57,9.28,0.517,-63,7.092,0.446,-66,1,3,7,9,7,0,0,9
9.459,0.252,-56,9.016,0.654,-63,7.248,0.345,-66,1,3,7,9,7,0,0,9
9.469,0.134,-57,9.192,0.597,-63,7.17,0.436,-66,1,3,7,9,7,0,0,9
9.459,0.092,-57,9.836,0.774,-63,7.131,0.407,-66,1,3,7,9,7,0,0,9
9.234,0.138,-57,9.075,0.595,-63,7.248,0.362,-66,1,3,7,9,7,0,0,9
9.225,0.259,-58,9.162,0.499,-63,7.17,0.382,-67,1,3,7,9,7,0,0,9
9.225,0.272,-56,8.928,0.648,-63,7.17,0.385,-66,1,3,7,9,7,0,0,9
9.43,0.074,-53,9.162,0.568,-64,7.209,0.416,-66,1,3,7,9,7,0,0,9
9.488,0.969,-53,8.196,1.164,-63,7.17,0.387,-66,1,3,7,9,7,0,0,9
9.459,0.196,-57,9.661,0.513,-63,7.17,0.41,-67,1,3,7,9,7,0,0,9
9.352,0.122,-56,9.426,0.602,-63,7.287,0.329,-66,1,3,7,9,7,0,0,9
9.195,0.196,-57,9.221,0.644,-64,7.092,0.39,-66,1,3,7,9,7,0,0,9
9.547,0.204,-57,9.25,0.585,-64,7.17,0.412,-66,1,3,7,9,7,0,0,9
9.488,0.151,-57,9.28,0.655,-63,7.092,0.412,-66,1,3,7,9,7,0,0,9
9.4,0.167,-58,9.456,0.578,-64,7.209,0.382,-66,1,3,7,9,7,0,0,9
9.264,0.217,-57,10.246,0.862,-63,7.209,0.364,-66,1,3,7,9,7,0,0,9
9.547,0.154,-57,9.631,0.475,-63,7.092,0.455,-66,1,3,7,9,7,0,0,9
9.195,0.324,-57,10.452,0.514,-64,7.131,0.406,-67,1,3,7,9,7,0,0,9
9.254,0.462,-57,10.51,0.807,-64,7.248,0.358,-66,1,3,7,9,7,0,0,9
9.352,0.112,-57,9.924,0.91,-64,7.17,0.427,-66,1,3,7,9,7,0,0,9
9.391,0.11,-58,9.455,0.566,-64,7.092,0.478,-66,1,3,7,9,7,0,0,9
9.156,0.191,-57,9.778,0.459,-64,7.131,0.462,-66,1,3,7,9,7,0,0,9
9.195,0.124,-57,10.159,0.65,-65,7.131,0.407,-66,1,3,7,9,7,0,0,9
9.469,0.14,-57,9.778,0.428,-64,7.209,0.387,-66,1,3,7,9,7,0,0,9
9.313,0.393,-57,10.569,0.438,-64,7.288,0.369,-66,1,3,7,9,7,0,0,9
9.391,0.088,-57,9.836,0.452,-64,7.131,0.407,-66,1,3,7,9,7,0,0,9
9.469,0.245,-57,9.778,0.45,-64,7.248,0.343,-66,1,3,7,9,7,0,0,9
9.547,0.124,-58,9.192,0.622,-64,7.131,0.406,-66,1,3,7,9,7,0,0,9
9.606,0.107,-57,10.569,0.451,-64,7.092,0.376,-67,1,3,7,9,7,0,0,9
9.43,0.088,-57,10.491,0.473,-64,7.131,0.435,-67,1,3,7,9,7,0,0,9
9.43,0.367,-57,9.162,0.642,-64,7.209,0.375,-67,1,3,7,9,7,0,0,9
9.508,0.117,-58,9.456,0.477,-64,7.17,0.426,-66,1,3,7,9,7,0,0,9
9.547,0.166,-57,9.133,0.713,-63,7.209,0.42,-66,1,3,7,9,7,0,0,9
9.43,0.99,-53,9.133,0.733,-65,7.131,0.421,-66,1,3,7,9,7,0,0,9
9.059,0.523,-58,9.192,0.628,-64,7.092,0.455,-66,1,3,7,9,7,0,0,9
9.43,0.107,-57,10.246,0.733,-64,7.17,0.409,-66,1,3,7,9,7,0,0,9
9.518,0.077,-57,9.778,0.308,-64,7.131,0.431,-66,1,3,7,9,7,0,0,9
9.313,0,-58,9.104,0.634,-64,7.209,0.338,-66,1,3,7,9,7,0,0,9
9.342,0.488,-57,9.485,0.524,-64,7.131,0.449,-67,1,3,7,9,7,0,0,9
9.488,0.313,-57,9.045,0.713,-64,7.17,0.427,-66,1,3,7,9,7,0,0,9
9.382,0.198,-54,9.631,0.478,-64,7.17,0.376,-67,1,3,7,9,7,0,0,9
9.43,0.258,-57,10.452,0.847,-64,7.248,0.344,-67,1,3,7,9,7,0,0,9
9.342,0.241,-57,9.163,0.566,-63,7.17,0.432,-66,1,3,7,9,7,0,0,9
9.459,0.094,-57,8.957,0.904,-63,7.17,0.485,-66,1,3,7,9,7,0,0,9
9.234,0.289,-57,6.789,1.725,-64,7.131,0.437,-66,1,3,7,9,7,0,0,9
9.43,0.151,-57,9.338,0.486,-64,7.209,0.393,-66,1,3,7,9,7,0,0,9
9.312,0.249,-57,8.723,1.116,-63,7.17,0.44,-66,1,3,7,9,7,0,0,9
9.547,0.125,-57,8.196,1.228,-63,7.17,0.405,-67,1,3,7,9,7,0,0,9
9.547,0.093,-57,9.924,0.65,-63,7.17,0.397,-66,1,3,7,9,7,0,0,9
9.342,0.209,-58,8.371,1.23,-64,7.17,0.419,-66,1,3,7,9,7,0,0,9
9.508,0.142,-57,8.869,1.139,-63,7.248,0.376,-66,1,3,7,9,7,0,0,9
9.254,0.401,-57,7.229,1.512,-63,7.092,0.482,-66,1,3,7,9,7,0,0,9
9.547,0.126,-58,6.995,1.621,-63,7.209,0.403,-66,1,3,7,9,7,0,0,9
9.283,1.505,-57,7.932,1.44,-64,7.248,0.391,-66,1,3,7,9,7,0,0,9
9.264,0.58,-57,7.991,1.439,-65,7.131,0.438,-66,1,3,7,9,7,0,0,9
8.942,0.486,-57,9.368,0.464,-63,7.131,0.431,-66,1,3,7,9,7,0,0,9
9.312,0.198,-58,9.163,0.544,-64,7.131,0.473,-66,1,3,7,9,7,0,0,9
9.313,0.163,-58,9.25,0.576,-64,7.131,0.386,-66,1,3,7,9,7,0,0,9
9.166,0.512,-56,8.694,1.324,-64,7.17,0.452,-66,1,3,7,9,7,0,0,9
9.547,0.127,-57,9.192,0.597,-64,7.131,0.421,-66,1,3,7,9,7,0,0,9
9.254,0.088,-58,9.397,0.571,-64,7.092,0.424,-66,1,3,7,9,7,0,0,9
9.371,0.146,-58,9.162,0.629,-64,7.248,0.405,-66,1,3,7,9,7,0,0,9
9.488,0.325,-58,9.397,0.493,-64,7.17,0.452,-66,1,3,7,9,7,0,0,9
9.078,0.232,-53,9.573,0.466,-64,7.092,0.435,-66,1,3,7,9,7,0,0,9
9.342,0.125,-57,9.309,0.559,-65,7.209,0.382,-66,1,3,7,9,7,0,0,9
9.371,0.306,-57,9.397,0.613,-64,7.092,0.45,-66,1,3,7,9,7,0,0,9
9.371,0.289,-57,9.543,0.429,-64,7.248,0.391,-66,1,3,7,9,7,0,0,9
9.391,0.116,-54,9.426,0.598,-64,7.248,0.381,-66,1,3,7,9,7,0,0,9
9.371,0.144,-53,9.631,0.46,-64,7.209,0.354,-66,1,3,7,9,7,0,0,9
9.254,0.195,-57,9.338,0.613,-64,7.17,0.385,-66,1,3,7,9,7,0,0,9
9.313,0.288,-57,9.514,0.572,-64,7.209,0.367,-66,1,3,7,9,7,0,0,9
9.557,0.094,-53,9.456,0.549,-64,7.17,0.385,-66,1,3,7,9,7,0,0,9
9.606,0.105,-56,9.368,0.618,-64,7.17,0.397,-66,1,3,7,9,7,0,0,9
9.625,0.091,-56,9.25,0.601,-64,7.131,0.448,-66,1,3,7,9,7,0,0,9
9.225,0.42,-56,9.426,0.567,-64,7.248,0.382,-66,1,3,7,9,7,0,0,9
9.605,0.749,-53,9.104,0.615,-64,7.209,0.421,-66,1,3,7,9,7,0,0,9
9.606,1.216,-57,9.368,0.496,-64,7.209,0.383,-66,1,3,7,9,7,0,0,9
9.254,0.375,-57,9.133,0.666,-64,7.17,0.452,-66,1,3,7,9,7,0,0,9
9.137,0.19,-57,9.163,0.649,-64,7.209,0.416,-66,1,3,7,9,7,0,0,9
8.936,0.649,-57,9.309,0.515,-64,7.209,0.403,-66,1,3,7,9,7,0,0,9
9.254,0.125,-57,9.133,0.582,-64,7.249,0.448,-66,1,3,7,9,7,0,0,9
9.283,0.963,-57,9.367,0.456,-63,7.17,0.421,-66,1,3,7,9,7,0,0,9
9.352,0.103,-57,9.397,0.474,-63,7.17,0.441,-66,1,3,7,9,7,0,0,9
9.43,0.582,-57,8.987,0.683,-64,7.209,0.372,-66,1,3,7,9,7,0,0,9
9.371,0.215,-58,9.104,0.638,-64,7.209,0.421,-66,1,3,7,9,7,0,0,9
9.283,0.278,-57,8.137,1.33,-64,7.17,0.443,-66,1,3,7,9,7,0,0,9
9.312,0.538,-57,9.456,0.468,-63,7.209,0.398,-66,1,3,7,9,7,0,0,9
9.313,0.467,-58,9.456,0.538,-63,7.209,0.421,-66,1,3,7,9,7,0,0,9
9.283,0.37,-57,9.719,0.37,-63,7.17,0.456,-66,1,3,7,9,7,0,0,9
9.283,0.144,-57,9.455,0.426,-64,7.248,0.373,-66,1,3,7,9,7,0,0,9
8.971,1.044,-52,9.163,0.544,-64,7.287,0.365,-66,1,3,7,9,7,0,0,9
9.283,0.462,-57,9.309,0.443,-64,7.131,0.473,-66,1,3,7,9,7,0,0,9
9.43,0.06,-57,9.045,0.664,-64,7.092,0.424,-66,1,3,7,9,7,0,0,9
9.488,0.642,-53,9.456,0.477,-64,7.209,0.372,-66,1,3,7,9,7,0,0,9
9.576,0.107,-57,9.602,0.344,-64,7.17,0.427,-66,1,3,7,9,7,0,0,9
9.459,0.133,-57,9.28,0.555,-64,7.209,0.388,-66,1,3,7,9,7,0,0,9
9.576,1.009,-54,9.192,0.499,-63,7.209,0.338,-66,1,3,7,9,7,0,0,9
9.166,0.231,-57,9.309,0.494,-63,7.209,0.364,-66,1,3,7,9,7,0,0,9
9.459,0.086,-57,9.162,0.528,-64,7.288,0.382,-66,1,3,7,9,7,0,0,9
9.264,0.432,-53,9.426,0.481,-64,7.17,0.39,-66,1,3,7,9,7,0,0,9
9.312,0.509,-57,9.25,0.51,-64,7.209,0.403,-66,1,3,7,9,7,0,0,9
9.313,0.207,-57,9.28,0.573,-64,7.17,0.426,-66,1,3,7,9,7,0,0,9
9.547,0.119,-55,9.221,0.567,-64,7.131,0.392,-66,1,3,7,9,7,0,0,9
9.342,0.176,-57,9.25,0.59,-64,7.209,0.43,-66,1,3,7,9,7,0,0,9
9.371,0.427,-57,9.221,0.638,-64,7.17,0.343,-66,1,3,7,9,7,0,0,9
9.312,0.165,-57,9.309,0.598,-64,7.17,0.415,-66,1,3,7,9,7,0,0,9
9.313,1.457,-54,9.661,0.462,-64,7.17,0.432,-66,1,3,7,9,7,0,0,9
9.342,1.61,-57,9.456,0.568,-64,7.209,0.38,-66,1,3,7,9,7,0,0,9
9.342,0.356,-57,9.456,0.6,-64,7.209,0.399,-67,1,3,7,9,7,0,0,9
9.459,0.49,-54,9.631,0.509,-64,7.209,0.392,-67,1,3,7,9,7,0,0,9
9.4,0.983,-53,9.514,0.572,-65,7.131,0.425,-66,1,3,7,9,7,0,0,9
9.342,0.478,-57,9.455,0.594,-65,7.131,0.457,-66,1,3,7,9,7,0,0,9
9.059,0.583,-58,9.28,0.623,-65,7.17,0.398,-66,1,3,7,9,7,0,0,9
9.625,0.599,-57,9.28,0.653,-65,7.131,0.449,-67,1,3,7,9,7,0,0,9
9.459,0.819,-53,9.162,0.681,-65,7.209,0.372,-66,1,3,7,9,7,0,0,9
9.547,0.138,-57,9.631,0.455,-64,7.209,0.404,-67,1,3,7,9,7,0,0,9
9.469,0.102,-54,9.426,0.451,-64,7.17,0.415,-66,1,3,7,9,7,0,0,9
9.371,0.688,-54,10.217,0.22,-64,7.248,0.368,-66,1,3,7,9,7,0,0,9
9.254,0.401,-58,9.602,0.415,-63,7.17,0.427,-66,1,3,7,9,7,0,0,9
9.488,0.145,-57,9.309,0.566,-64,7.17,0.421,-66,1,3,7,9,7,0,0,9
9.313,0.219,-57,9.573,0.518,-64,7.092,0.457,-66,1,3,7,9,7,0,0,9
9.586,0.064,-57,9.221,0.729,-62,7.092,0.424,-66,1,3,7,9,7,0,0,9
9.459,0.287,-57,10.491,1.566,-65,7.209,0.411,-65,1,3,7,9,7,0,0,9
9.342,0.26,-57,9.602,0.527,-64,7.248,0.339,-66,1,3,7,9,7,0,0,9
9.43,0.304,-57,9.25,0.59,-64,7.209,0.411,-65,1,3,7,9,7,0,0,9
9.313,0.249,-57,10.452,0.61,-63,7.209,0.367,-65,1,3,7,9,7,0,0,9
9.4,0.34,-57,10.881,1.04,-66,7.17,0.417,-66,1,3,7,9,7,0,0,9
9.254,0.401,-57,10.764,2.096,-65,7.131,0.406,-66,1,3,7,9,7,0,0,9
9.43,0.154,-57,10.862,1.231,-65,7.17,0.416,-65,1,3,7,9,7,0,0,9
9.459,0.14,-57,6.965,1.715,-64,7.17,0.426,-65,1,3,7,9,7,0,0,9
9.547,0.11,-57,6.614,1.961,-64,7.17,0.437,-66,1,3,7,9,7,0,0,9
9.405,0.272,-54,8.664,1.057,-64,7.209,0.39,-66,1,3,7,9,7,0,0,9
9.508,0.133,-57,8.987,0.748,-65,7.209,0.395,-65,1,3,7,9,7,0,0,9
9.382,0.226,-54,8.137,1.39,-64,7.209,0.403,-66,1,3,7,9,7,0,0,9
9.254,0.122,-57,8.518,1.032,-64,7.209,0.398,-66,1,3,7,9,7,0,0,9
9.547,0.109,-57,9.016,0.783,-64,7.209,0.425,-66,1,3,7,9,7,0,0,9
9.35,0.353,-56,9.221,0.612,-63,7.248,0.405,-65,1,3,7,9,7,0,0,9
9.283,0.299,-57,8.752,1.062,-65,7.17,0.343,-66,1,3,7,9,7,0,0,9
9.225,0.279,-57,8.928,0.99,-65,7.209,0.399,-66,1,3,7,9,7,0,0,9
9.469,0.158,-57,8.577,1.974,-66,7.17,0.371,-66,1,3,7,9,7,0,0,9
9.313,0.154,-57,9.426,0.853,-66,7.248,0.373,-64,1,3,7,9,7,0,0,9
9.313,0.114,-57,8.547,1.248,-66,7.248,0.401,-66,1,3,7,9,7,0,0,9
9.469,0.109,-57,6.995,1.952,-66,7.17,0.443,-66,1,3,7,9,7,0,0,9
9.43,0.084,-58,7.815,1.692,-65,7.131,0.435,-66,1,3,7,9,7,0,0,9
9.43,0.11,-58,8.899,0.998,-66,7.248,0.373,-67,1,3,7,9,7,0,0,9
9.508,0.119,-58,9.045,0.97,-64,7.131,0.449,-67,1,3,7,9,7,0,0,9
9.177,0.44,-58,9.104,0.815,-66,7.131,0.385,-67,1,3,7,9,7,0,0,9
9.342,0.166,-58,9.133,0.945,-67,7.131,0.425,-66,1,3,7,9,7,0,0,9
9.235,0.559,-54,9.455,0.654,-65,7.131,0.421,-66,1,3,7,9,7,0,0,9
9.225,0.498,-58,9.192,0.817,-64,7.131,0.414,-66,1,3,7,9,7,0,0,9
9.518,0.113,-58,8.928,0.97,-64,7.131,0.376,-66,1,3,7,9,7,0,0,9
9.547,0.057,-58,7.903,1.567,-65,7.209,0.367,-66,1,3,7,9,7,0,0,9
9.313,0.209,-58,9.338,0.635,-64,7.209,0.383,-66,1,3,7,9,7,0,0,9
9.254,0.304,-58,9.338,0.572,-65,7.17,0.376,-66,1,3,7,9,7,0,0,9
9.459,0.089,-58,9.338,0.384,-63,7.131,1.32,-59,1,3,7,9,7,0,0,9
9.323,0.384,-54,9.133,0.645,-64,7.131,0.336,-66,1,3,7,9,7,0,0,9
9.547,0.166,-58,9.573,0.455,-65,7.17,0.384,-66,1,3,7,9,7,0,0,9
9.459,0.229,-58,8.518,1.208,-64,7.17,0.4,-66,1,3,7,9,7,0,0,9
9.547,0.128,-58,9.456,0.509,-65,7.131,0.414,-66,1,3,7,9,7,0,0,9
9.459,0.122,-58,8.957,1.085,-64,7.053,0.426,-66,1,3,7,9,7,0,0,9
9.547,0.093,-58,9.133,0.624,-63,7.17,0.343,-66,1,3,7,9,7,0,0,9
9.147,0.732,-54,9.221,0.563,-63,7.092,0.4,-66,1,3,7,9,7,0,0,9
9.576,0.177,-58,9.28,0.553,-63,7.092,0.434,-66,1,3,7,9,7,0,0,9
9.547,0.056,-58,9.221,0.608,-63,7.209,0.392,-66,1,3,7,9,7,0,0,9
9.469,0.134,-58,9.309,0.499,-63,7.092,0.447,-66,1,3,7,9,7,0,0,9
9.371,0.114,-57,9.426,0.428,-63,7.092,0.382,-66,1,3,7,9,7,0,0,9
9.4,0.053,-57,9.397,0.442,-63,7.209,0.403,-66,1,3,7,9,7,0,0,9
9.518,0.683,-53,9.368,0.468,-64,7.053,0.468,-66,1,3,7,9,7,0,0,9
9.518,0.079,-57,9.719,0.354,-64,7.092,0.41,-66,1,3,7,9,7,0,0,9
9.195,0.208,-57,9.543,0.539,-65,7.131,0.39,-66,1,3,7,9,7,0,0,9
9.312,0.125,-53,9.456,0.57,-65,7.131,0.375,-66,1,3,7,9,7,0,0,9
9.352,0.539,-58,9.426,0.56,-65,7.17,0.412,-66,1,3,7,9,7,0,0,9
9.43,0.107,-57,9.397,0.635,-65,7.17,0.38,-66,1,3,7,9,7,0,0,9
9.312,0.461,-58,9.895,0.397,-65,7.17,0.392,-66,1,3,7,9,7,0,0,9
9.459,0.826,-54,9.455,0.573,-65,7.287,0.34,-66,1,3,7,9,7,0,0,9
9.283,0.144,-57,9.309,0.7,-64,7.092,0.395,-66,1,3,7,9,7,0,0,9
9.576,0.091,-57,9.514,0.735,-65,7.092,0.424,-66,1,3,7,9,7,0,0,9
9.469,0.085,-57,9.836,0.512,-64,7.17,0.397,-66,1,3,7,9,7,0,0,9
9.547,0.187,-54,9.895,0.577,-65,7.131,0.415,-66,1,3,7,9,7,0,0,9
9.391,1.143,-53,9.748,1.113,-65,7.092,0.406,-66,1,3,7,9,7,0,0,9
9.177,0.249,-57,9.661,0.59,-64,7.131,0.38,-66,1,3,7,9,7,0,0,9
9.586,0.892,-53,9.778,0.666,-64,7.131,0.378,-66,1,3,7,9,7,0,0,9
9.166,0.245,-58,9.69,0.426,-66,7.131,0.392,-66,1,3,7,9,7,0,0,9
9.234,0.189,-58,9.602,0.597,-65,7.092,0.426,-66,1,3,7,9,7,0,0,9
9.264,0.333,-53,9.338,0.686,-65,7.131,0.438,-66,1,3,7,9,7,0,0,9
9.283,0.339,-58,9.221,0.792,-64,7.092,0.41,-66,1,3,7,9,7,0,0,9
9.43,0.089,-58,9.338,1.235,-65,7.092,0.482,-66,1,3,7,9,7,0,0,9
9.43,0.089,-58,9.514,0.77,-66,7.131,0.419,-66,1,3,7,9,7,0,0,9
9.43,0.111,-57,11.077,0.97,-64,7.131,0.423,-66,1,3,7,9,7,0,0,9
9.508,0.082,-57,9.455,1.49,-64,7.209,0.397,-66,1,3,7,9,7,0,0,9
9.4,0.087,-58,9.69,0.674,-65,7.209,0.383,-66,1,3,7,9,7,0,0,9
9.459,0.084,-57,10.803,1.308,-65,7.092,0.424,-66,1,3,7,9,7,0,0,9
9.312,0.256,-58,9.397,0.751,-65,7.209,0.421,-66,1,3,7,9,7,0,0,9
9.342,0.252,-57,9.954,0.553,-64,7.17,0.387,-66,1,3,7,9,7,0,0,9
9.283,0.207,-57,9.983,0.391,-65,7.17,0.41,-66,1,3,7,9,7,0,0,9
9.43,0.154,-57,9.748,0.504,-65,7.131,0.375,-67,1,3,7,9,7,0,0,9
9.459,0.142,-57,9.719,0.598,-65,7.17,0.448,-66,1,3,7,9,7,0,0,9
9.508,0.087,-57,9.719,0.529,-65,7.131,0.471,-66,1,3,7,9,7,0,0,9
9.43,0.138,-58,9.485,0.573,-65,7.17,0.387,-66,1,3,7,9,7,0,0,9
9.43,0.208,-58,9.573,0.526,-65,7.092,0.435,-66,1,3,7,9,7,0,0,9
9.391,0.072,-57,9.426,0.604,-65,7.092,0.455,-66,1,3,7,9,7,0,0,9
9.469,0.109,-57,9.397,0.659,-64,7.209,0.383,-65,1,3,7,9,7,0,0,9
9.391,0.116,-57,9.28,0.714,-65,7.209,0.387,-65,1,3,7,9,7,0,0,9
9.43,0.107,-58,9.338,0.679,-65,7.209,0.403,-65,1,3,7,9,7,0,0,9
9.313,0.122,-58,9.455,0.611,-65,7.17,0.41,-67,1,3,7,9,7,0,0,9
9.576,1.007,-54,9.397,0.649,-64,7.17,0.404,-66,1,3,7,9,7,0,0,9
9.283,0.183,-57,9.192,0.719,-65,7.092,0.447,-66,1,3,7,9,7,0,0,9
9.177,0.541,-54,9.309,0.663,-64,7.17,0.407,-66,1,3,7,9,7,0,0,9
9.43,0.141,-58,9.192,0.677,-65,7.131,0.462,-66,1,3,7,9,7,0,0,9
9.03,0.529,-54,9.485,0.626,-65,7.092,0.459,-65,1,3,7,9,7,0,0,9
9.547,0.069,-57,9.485,0.605,-64,7.17,0.417,-66,1,3,7,9,7,0,0,9
9.254,0.191,-57,9.338,0.66,-64,7.17,0.405,-65,1,3,7,9,7,0,0,9
9.459,0.137,-58,9.192,0.64,-64,7.209,0.39,-66,1,3,7,9,7,0,0,9
9.342,0.226,-58,9.25,0.641,-64,7.248,0.344,-66,1,3,7,9,7,0,0,9
9.469,0.115,-57,9.367,0.61,-64,7.131,0.407,-66,1,3,7,9,7,0,0,9
9.352,0.127,-57,9.162,0.617,-65,7.131,0.362,-66,1,3,7,9,7,0,0,9
9.283,1.022,-54,9.075,0.664,-64,7.131,0.429,-66,1,3,7,9,7,0,0,9
9.352,0.159,-58,9.192,0.611,-64,7.17,0.41,-66,1,3,7,9,7,0,0,9
9.499,0.378,-57,9.309,0.635,-64,7.092,0.358,-66,1,3,7,9,7,0,0,9
9.166,0.47,-57,9.309,0.683,-64,7.209,0.403,-66,1,3,7,9,7,0,0,9
