AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
3.922,0.572,-50,8.723,1.727,-58,4.514,0.382,-53,4,8,7,9,7,0,0,9
3.863,0.734,-50,8.752,1.695,-58,4.592,0.316,-52,4,8,7,9,7,0,0,9
3.863,0.787,-50,8.782,1.662,-58,4.67,0.27,-52,4,8,7,9,7,0,0,9
3.746,0.97,-50,8.752,1.675,-58,4.631,0.348,-52,4,8,7,9,7,0,0,9
2.867,0.432,-49,8.635,1.77,-58,4.553,0.355,-52,4,8,7,9,7,0,0,9
3.746,0.924,-50,8.723,1.671,-58,4.475,0.385,-52,4,8,7,9,7,0,0,9
1.67,1.723,-46,8.752,1.713,-58,4.592,0.358,-52,4,8,7,9,7,0,0,9
3.581,1.009,-50,8.752,1.675,-58,4.67,0.278,-52,4,8,7,9,7,0,0,9
3.863,0.866,-45,8.752,1.771,-58,4.553,0.355,-52,4,8,7,9,7,0,0,9
3.717,0.925,-45,8.752,1.693,-58,4.553,0.363,-52,4,8,7,9,7,0,0,9
2.881,2.205,-45,8.723,1.726,-58,4.631,0.342,-52,4,8,7,9,7,0,0,9
3.834,0.978,-49,8.723,1.752,-58,4.631,0.359,-53,4,8,7,9,7,0,0,9
3.669,0.927,-46,8.694,1.686,-58,4.592,0.353,-53,4,8,7,9,7,0,0,9
3.688,0.965,-50,8.752,1.694,-58,4.592,0.358,-52,4,8,7,9,7,0,0,9
3.757,1.016,-45,8.723,1.751,-58,4.592,0.287,-46,4,8,7,9,7,0,0,9
3.746,0.906,-49,8.752,1.715,-58,4.553,0.346,-52,4,8,7,9,7,0,0,9
3.023,0.396,-50,8.664,1.717,-58,4.631,0.317,-52,4,8,7,9,7,0,0,9
3.57,0.232,-48,8.723,1.787,-58,4.67,0.33,-52,4,8,7,9,7,0,0,9
3.775,0.612,-50,8.723,1.748,-58,4.631,0.277,-52,4,8,7,9,7,0,0,9
3.746,0.659,-45,8.664,1.739,-58,4.592,0.327,-52,4,8,7,9,7,0,0,9
3.805,0.801,-50,8.694,1.8,-58,4.592,0.343,-52,4,8,7,9,7,0,0,9
3.922,0.851,-50,8.782,1.737,-58,4.514,0.337,-53,4,8,7,9,7,0,0,9
3.746,0.943,-50,8.723,1.73,-58,4.67,0.262,-52,4,8,7,9,7,0,0,9
3.805,0.874,-50,8.694,1.722,-57,4.553,0.379,-52,4,8,7,9,7,0,0,9
3.717,0.904,-50,8.752,1.674,-58,4.631,0.293,-52,4,8,7,9,7,0,0,9
3.874,0.88,-46,8.664,1.735,-59,4.631,0.331,-52,4,8,7,9,7,0,0,9
3.922,0.819,-50,8.723,1.689,-60,4.631,0.317,-52,4,8,7,9,7,0,0,9
3.863,0.792,-50,8.84,1.669,-59,4.553,0.325,-52,4,8,7,9,7,0,0,9
3.893,0.623,-50,8.723,1.71,-59,4.631,0.293,-52,4,8,7,9,7,0,0,9
3.863,0.697,-50,8.723,1.633,-58,4.67,0.331,-52,4,8,7,9,7,0,0,9
3.746,0.868,-50,8.723,1.747,-58,4.553,0.324,-52,4,8,7,9,7,0,0,9
3.805,0.858,-50,8.723,1.671,-58,4.592,0.34,-52,4,8,7,9,7,0,0,9
3.863,0.828,-50,8.635,1.732,-58,4.553,0.344,-52,4,8,7,9,7,0,0,9
3.834,0.821,-50,8.723,1.689,-59,4.67,0.323,-52,4,8,7,9,7,0,0,9
3.687,0.858,-50,8.723,1.711,-58,4.592,0.328,-52,4,8,7,9,7,0,0,9
3.687,0.93,-50,8.664,1.623,-58,4.709,0.264,-52,4,8,7,9,7,0,0,9
3.727,0.856,-45,8.752,1.698,-58,4.631,0.342,-52,4,8,7,9,7,0,0,9
3.717,0.861,-50,8.694,1.663,-58,4.475,0.398,-52,4,8,7,9,7,0,0,9
3.805,0.826,-50,8.694,1.781,-58,4.67,0.33,-52,4,8,7,9,7,0,0,9
3.893,0.832,-50,8.606,1.842,-58,4.631,0.293,-52,4,8,7,9,7,0,0,9
3.746,0.886,-50,8.694,1.741,-58,4.592,0.343,-52,4,8,7,9,7,0,0,9
3.717,0.821,-50,8.664,1.699,-58,4.631,0.33,-52,4,8,7,9,7,0,0,9
3.746,0.773,-50,8.723,1.67,-59,4.514,0.365,-52,4,8,7,9,7,0,0,9
3.746,0.826,-50,8.752,1.656,-58,4.631,0.291,-52,4,8,7,9,7,0,0,9
3.834,0.828,-50,8.694,1.723,-58,4.553,0.356,-52,4,8,7,9,7,0,0,9
3.746,0.846,-50,8.694,1.624,-58,4.67,0.307,-52,4,8,7,9,7,0,0,9
3.834,0.81,-50,8.723,1.71,-58,4.592,0.321,-52,4,8,7,9,7,0,0,9
3.775,0.676,-50,8.664,1.681,-58,4.67,0.346,-52,4,8,7,9,7,0,0,9
3.775,0.644,-51,8.635,1.675,-58,4.709,0.293,-52,4,8,7,9,7,0,0,9
3.834,0.673,-50,8.664,1.717,-58,4.631,0.324,-52,4,8,7,9,7,0,0,9
3.775,0.811,-50,8.664,1.735,-58,4.592,0.34,-52,4,8,7,9,7,0,0,9
3.717,0.916,-50,8.723,1.671,-58,4.631,0.319,-52,4,8,7,9,7,0,0,9
3.746,0.847,-50,8.723,1.612,-58,4.709,0.313,-52,4,8,7,9,7,0,0,9
3.746,0.844,-50,8.723,1.59,-58,4.592,0.342,-52,4,8,7,9,7,0,0,9
3.746,0.749,-50,8.752,1.616,-58,4.749,0.264,-52,4,8,7,9,7,0,0,9
3.834,0.86,-50,8.694,1.702,-58,4.592,0.36,-53,4,8,7,9,7,0,0,9
3.717,0.823,-50,8.694,1.742,-58,4.553,0.356,-52,4,8,7,9,7,0,0,9
3.658,0.871,-50,8.606,1.708,-59,4.67,0.323,-52,4,8,7,9,7,0,0,9
3.687,0.816,-50,8.635,1.715,-58,4.592,0.341,-52,4,8,7,9,7,0,0,9
3.893,0.851,-50,8.723,1.671,-58,4.592,0.315,-53,4,8,7,9,7,0,0,9
3.775,0.836,-50,8.752,1.637,-58,4.592,0.364,-52,4,8,7,9,7,0,0,9
3.746,0.742,-50,8.635,1.85,-58,4.475,0.385,-52,4,8,7,9,7,0,0,9
2.53,2.723,-45,8.694,1.721,-58,4.592,0.359,-52,4,8,7,9,7,0,0,9
3.903,0.772,-45,8.635,1.771,-58,4.553,0.342,-52,4,8,7,9,7,0,0,9
3.688,0.677,-50,8.606,1.747,-58,4.631,0.33,-52,4,8,7,9,7,0,0,9
3.688,0.702,-50,8.694,1.761,-58,4.553,0.345,-52,4,8,7,9,7,0,0,9
3.775,0.811,-50,8.606,1.844,-58,4.514,0.38,-52,4,8,7,9,7,0,0,9
3.658,0.83,-50,8.694,1.684,-58,4.436,0.396,-52,4,8,7,9,7,0,0,9
3.805,0.714,-50,8.694,1.701,-58,4.553,0.379,-53,4,8,7,9,7,0,0,9
3.775,0.827,-50,8.664,1.66,-58,4.553,0.355,-53,4,8,7,9,7,0,0,9
3.893,0.836,-50,8.723,1.688,-58,4.631,0.363,-52,4,8,7,9,7,0,0,9
3.775,0.835,-46,8.694,1.749,-58,4.553,0.334,-52,4,8,7,9,7,0,0,9
3.717,0.897,-50,8.694,1.685,-58,4.709,0.279,-52,4,8,7,9,7,0,0,9
3.629,0.962,-45,8.635,1.731,-58,4.514,0.394,-52,4,8,7,9,7,0,0,9
3.727,0.14,-49,8.694,1.704,-58,4.475,0.444,-52,4,8,7,9,7,0,0,9
3.492,0.297,-45,8.664,1.717,-58,4.592,0.348,-52,4,8,7,9,7,0,0,9
3.805,0.625,-51,8.723,1.65,-58,4.631,0.342,-52,4,8,7,9,7,0,0,9
3.893,0.138,-51,8.723,1.691,-58,4.67,0.323,-52,4,8,7,9,7,0,0,9
3.922,0.394,-46,8.723,1.708,-58,4.475,0.413,-52,4,8,7,9,7,0,0,9
3.746,0.819,-50,8.694,1.748,-58,4.514,0.362,-52,4,8,7,9,7,0,0,9
3.951,0.76,-50,8.694,1.799,-59,4.436,0.449,-52,4,8,7,9,7,0,0,9
3.834,1.13,-49,8.723,1.729,-58,4.631,0.296,-52,4,8,7,9,7,0,0,9
3.834,0.851,-45,8.694,1.761,-59,4.592,0.39,-52,4,8,7,9,7,0,0,9
3.834,0.9,-51,8.694,1.744,-58,4.475,0.369,-52,4,8,7,9,7,0,0,9
3.932,0.87,-46,8.752,1.771,-58,4.631,0.337,-52,4,8,7,9,7,0,0,9
3.746,0.892,-49,8.723,1.729,-58,4.553,0.518,-52,4,8,7,9,7,0,0,9
3.717,1.252,-49,8.694,1.761,-58,4.631,0.33,-52,4,8,7,9,7,0,0,9
3.893,1.101,-49,8.664,1.76,-58,4.67,0.305,-52,4,8,7,9,7,0,0,9
3.746,0.964,-51,8.752,1.771,-58,4.553,0.374,-52,4,8,7,9,7,0,0,9
3.922,0.655,-51,8.694,1.741,-58,4.592,0.34,-52,4,8,7,9,7,0,0,9
3.922,0.996,-51,8.694,1.682,-58,4.553,0.356,-52,4,8,7,9,7,0,0,9
3.834,1.453,-49,8.664,1.738,-58,4.67,0.307,-52,4,8,7,9,7,0,0,9
3.746,1.27,-49,8.635,1.731,-58,4.514,0.365,-52,4,8,7,9,7,0,0,9
3.746,1.257,-49,8.664,1.64,-58,4.631,0.325,-52,4,8,7,9,7,0,0,9
3.688,1.166,-49,8.723,1.675,-58,4.592,0.347,-52,4,8,7,9,7,0,0,9
3.834,1.247,-49,8.635,1.696,-58,4.592,0.343,-52,4,8,7,9,7,0,0,9
3.717,1.327,-50,8.694,1.75,-58,4.553,0.354,-52,4,8,7,9,7,0,0,9
3.805,1.122,-50,8.723,1.669,-58,4.514,0.377,-52,4,8,7,9,7,0,0,9
3.775,1.219,-50,8.782,1.699,-58,4.592,0.397,-52,4,8,7,9,7,0,0,9
3.805,1.053,-50,8.694,1.722,-58,4.514,0.337,-52,4,8,7,9,7,0,0,9
3.717,1.188,-50,8.752,1.698,-58,4.553,0.373,-52,4,8,7,9,7,0,0,9
3.863,0.842,-49,8.752,1.699,-58,4.553,0.349,-52,4,8,7,9,7,0,0,9
3.834,1.246,-50,8.694,1.741,-58,4.436,0.409,-53,4,8,7,9,7,0,0,9
3.717,1.233,-50,8.782,1.641,-58,4.631,0.317,-52,4,8,7,9,7,0,0,9
3.834,1.251,-50,8.723,1.689,-58,4.436,0.396,-52,4,8,7,9,7,0,0,9
3.687,1.34,-50,8.752,1.674,-58,4.514,0.387,-52,4,8,7,9,7,0,0,9
3.834,1.227,-50,8.752,1.675,-58,4.514,0.392,-52,4,8,7,9,7,0,0,9
3.834,1.205,-45,8.723,1.709,-58,4.631,0.323,-52,4,8,7,9,7,0,0,9
3.727,1.308,-45,8.723,1.689,-58,4.67,0.278,-52,4,8,7,9,7,0,0,9
3.893,1.215,-49,8.664,1.699,-58,4.553,0.374,-53,4,8,7,9,7,0,0,9
3.775,1.257,-49,8.723,1.669,-58,4.475,0.385,-52,4,8,7,9,7,0,0,9
3.805,1.136,-45,8.723,1.709,-58,4.436,0.433,-53,4,8,7,9,7,0,0,9
3.834,1.228,-50,8.752,1.654,-58,4.514,0.387,-52,4,8,7,9,7,0,0,9
3.863,1.193,-49,8.664,1.755,-58,4.592,0.313,-53,4,8,7,9,7,0,0,9
3.834,1.207,-49,8.694,1.725,-58,4.592,0.36,-52,4,8,7,9,7,0,0,9
3.687,1.337,-49,8.664,1.724,-58,4.592,0.327,-52,4,8,7,9,7,0,0,9
3.805,1.221,-49,8.723,1.669,-58,4.475,0.38,-52,4,8,7,9,7,0,0,9
3.863,1.232,-49,8.664,1.724,-58,4.514,0.383,-52,4,8,7,9,7,0,0,9
3.842,1.222,-48,8.752,1.696,-58,4.631,0.318,-52,4,8,7,9,7,0,0,9
3.746,1.288,-49,8.723,1.669,-58,4.553,0.363,-52,4,8,7,9,7,0,0,9
4.02,1.133,-45,8.752,1.697,-58,4.514,0.353,-52,4,8,7,9,7,0,0,9
3.805,1.168,-50,8.723,1.671,-58,4.631,0.323,-52,4,8,7,9,7,0,0,9
3.727,1.171,-49,8.782,1.663,-58,4.475,0.403,-52,4,8,7,9,7,0,0,9
3.687,1.279,-49,8.694,1.667,-58,4.553,0.361,-52,4,8,7,9,7,0,0,9
3.775,1.254,-49,8.694,1.704,-58,4.553,0.375,-52,4,8,7,9,7,0,0,9
3.717,1.265,-49,8.723,1.711,-59,4.592,0.334,-52,4,8,7,9,7,0,0,9
3.746,1.216,-49,8.694,1.741,-58,4.787,0.249,-44,4,8,7,9,7,0,0,9
3.834,1.169,-46,8.782,1.623,-58,4.592,0.334,-52,4,8,7,9,7,0,0,9
3.805,1.472,-45,8.752,1.654,-58,4.553,0.314,-52,4,8,7,9,7,0,0,9
3.991,1.136,-45,8.635,1.711,-58,4.553,0.354,-52,4,8,7,9,7,0,0,9
3.805,1.166,-45,8.723,1.689,-58,4.592,0.299,-52,4,8,7,9,7,0,0,9
3.581,1.275,-50,8.664,1.755,-58,4.436,0.386,-52,4,8,7,9,7,0,0,9
3.746,1.212,-49,8.723,1.689,-58,4.67,0.271,-52,4,8,7,9,7,0,0,9
3.834,1.207,-49,8.782,1.66,-58,4.397,0.42,-46,4,8,7,9,7,0,0,9
3.775,1.217,-50,8.694,1.743,-58,4.592,0.353,-52,4,8,7,9,7,0,0,9
3.805,1.24,-50,8.811,1.687,-58,4.514,0.303,-52,4,8,7,9,7,0,0,9
3.775,1.201,-46,8.723,1.689,-58,4.436,0.373,-52,4,8,7,9,7,0,0,9
3.775,1.259,-50,8.635,1.775,-58,4.709,0.294,-52,4,8,7,9,7,0,0,9
3.775,1.182,-50,8.723,1.733,-58,4.397,0.483,-52,4,8,7,9,7,0,0,9
3.805,1.222,-50,8.723,1.726,-58,4.475,0.405,-52,4,8,7,9,7,0,0,9
3.775,1.183,-50,8.664,1.718,-58,4.436,0.385,-52,4,8,7,9,7,0,0,9
3.863,1.17,-50,8.752,1.674,-58,4.592,0.341,-52,4,8,7,9,7,0,0,9
3.834,1.168,-50,8.664,1.722,-58,4.963,0.08,-52,4,8,7,9,7,0,0,9
3.844,1.22,-45,8.723,1.689,-58,4.436,0.396,-52,4,8,7,9,7,0,0,9
3.805,1.204,-49,8.694,1.685,-59,4.319,0.448,-52,4,8,7,9,7,0,0,9
3.834,1.169,-50,8.723,1.671,-58,4.592,0.314,-52,4,8,7,9,7,0,0,9
3.775,1.222,-49,8.782,1.64,-58,4.436,0.406,-52,4,8,7,9,7,0,0,9
3.863,1.137,-49,8.723,1.708,-58,4.631,0.317,-52,4,8,7,9,7,0,0,9
3.746,1.173,-50,8.752,1.674,-58,4.475,0.426,-52,4,8,7,9,7,0,0,9
3.863,1.137,-50,8.694,1.684,-58,4.475,0.43,-52,4,8,7,9,7,0,0,9
3.727,1.259,-45,8.782,1.699,-58,4.436,0.396,-52,4,8,7,9,7,0,0,9
3.766,1.225,-49,8.664,1.663,-58,4.592,0.286,-52,4,8,7,9,7,0,0,9
3.893,1.119,-49,8.723,1.653,-58,4.592,0.328,-52,4,8,7,9,7,0,0,9
3.922,1.443,-45,8.752,1.655,-58,4.592,0.36,-52,4,8,7,9,7,0,0,9
3.775,1.236,-49,8.782,1.699,-58,4.592,0.326,-52,4,8,7,9,7,0,0,9
3.775,1.22,-45,8.723,1.671,-58,4.475,0.398,-52,4,8,7,9,7,0,0,9
3.834,1.151,-49,8.782,1.603,-58,4.592,0.331,-52,4,8,7,9,7,0,0,9
3.717,1.23,-49,8.752,1.654,-58,4.553,0.35,-52,4,8,7,9,7,0,0,9
3.893,1.142,-49,8.664,1.643,-58,4.592,0.348,-52,4,8,7,9,7,0,0,9
3.717,1.207,-49,8.782,1.64,-58,4.592,0.371,-52,4,8,7,9,7,0,0,9
3.805,1.207,-49,8.752,1.673,-58,4.592,0.321,-52,4,8,7,9,7,0,0,9
3.727,1.207,-49,8.694,1.684,-58,4.592,0.385,-52,4,8,7,9,7,0,0,9
3.863,1.134,-49,8.752,1.634,-58,4.553,0.33,-52,4,8,7,9,7,0,0,9
3.717,1.225,-49,8.694,1.781,-58,4.514,0.338,-52,4,8,7,9,7,0,0,9
3.834,1.188,-49,8.694,1.745,-58,4.475,0.38,-52,4,8,7,9,7,0,0,9
3.717,1.23,-49,8.664,1.717,-58,4.592,0.315,-52,4,8,7,9,7,0,0,9
3.687,1.204,-49,8.723,1.707,-58,4.475,0.364,-52,4,8,7,9,7,0,0,9
3.834,1.147,-49,8.664,1.738,-58,4.553,0.324,-52,4,8,7,9,7,0,0,9
3.805,1.186,-49,8.694,1.707,-59,4.436,0.419,-52,4,8,7,9,7,0,0,9
3.717,1.172,-49,8.752,1.697,-58,4.631,0.347,-52,4,8,7,9,7,0,0,9
3.775,1.1,-49,8.694,1.723,-58,4.475,0.417,-52,4,8,7,9,7,0,0,9
3.717,1.151,-49,8.723,1.671,-58,4.592,0.307,-52,4,8,7,9,7,0,0,9
3.805,1.201,-49,8.752,1.694,-58,4.514,0.384,-52,4,8,7,9,7,0,0,9
3.746,1.181,-49,8.694,1.725,-58,4.592,0.343,-52,4,8,7,9,7,0,0,9
3.746,1.176,-49,8.723,1.669,-58,4.631,0.3,-52,4,8,7,9,7,0,0,9
3.834,1.242,-45,8.664,1.777,-58,4.514,0.372,-52,4,8,7,9,7,0,0,9
3.746,1.194,-49,8.723,1.691,-58,4.475,0.426,-52,4,8,7,9,7,0,0,9
3.786,1.131,-45,8.752,1.673,-58,4.631,0.325,-52,4,8,7,9,7,0,0,9
3.883,1.111,-49,8.723,1.709,-58,4.436,0.424,-52,4,8,7,9,7,0,0,9
3.922,1.086,-49,8.723,1.728,-58,4.553,0.334,-52,4,8,7,9,7,0,0,9
3.844,1.149,-49,8.723,1.748,-58,4.709,0.279,-52,4,8,7,9,7,0,0,9
3.834,1.188,-49,8.694,1.763,-58,4.592,0.313,-52,4,8,7,9,7,0,0,9
3.805,1.165,-49,8.606,1.729,-58,4.592,0.322,-52,4,8,7,9,7,0,0,9
3.863,1.174,-49,8.694,1.724,-58,4.592,0.36,-52,4,8,7,9,7,0,0,9
3.717,1.227,-49,8.752,1.697,-58,4.592,0.348,-52,4,8,7,9,7,0,0,9
3.863,1.135,-49,8.723,1.668,-58,4.631,0.325,-52,4,8,7,9,7,0,0,9
3.746,1.155,-49,8.723,1.713,-58,4.709,0.271,-52,4,8,7,9,7,0,0,9
3.717,1.149,-49,8.723,1.67,-58,4.514,0.348,-52,4,8,7,9,7,0,0,9
3.805,1.109,-49,8.664,1.7,-59,4.553,0.357,-52,4,8,7,9,7,0,0,9
3.834,1.154,-49,8.723,1.708,-58,4.553,0.333,-52,4,8,7,9,7,0,0,9
3.775,1.081,-49,8.694,1.728,-58,4.592,0.331,-52,4,8,7,9,7,0,0,9
3.834,1.169,-49,8.723,1.693,-58,4.592,0.341,-52,4,8,7,9,7,0,0,9
4.225,1.052,-49,8.752,1.694,-58,4.631,0.304,-52,4,8,7,9,7,0,0,9
3.863,1.174,-49,8.723,1.728,-58,4.475,0.4,-52,4,8,7,9,7,0,0,9
3.746,1.307,-43,8.723,1.767,-58,4.631,0.323,-52,4,8,7,9,7,0,0,9
3.775,1.215,-49,8.664,1.737,-58,4.67,0.301,-52,4,8,7,9,7,0,0,9
3.775,1.144,-45,8.811,1.69,-58,4.592,0.341,-52,4,8,7,9,7,0,0,9
3.805,1.13,-49,8.694,1.8,-58,4.631,0.325,-52,4,8,7,9,7,0,0,9
3.893,1.124,-49,8.694,1.763,-58,4.631,0.33,-52,4,8,7,9,7,0,0,9
3.775,1.144,-49,8.723,1.71,-58,4.631,0.293,-52,4,8,7,9,7,0,0,9
3.805,1.146,-49,8.782,1.66,-58,4.592,0.335,-52,4,8,7,9,7,0,0,9
3.687,1.579,-45,8.694,1.707,-58,4.592,0.358,-52,4,8,7,9,7,0,0,9
3.962,1.088,-45,8.782,1.66,-58,4.475,0.398,-52,4,8,7,9,7,0,0,9
3.522,1.311,-45,8.694,1.725,-58,4.514,0.365,-52,4,8,7,9,7,0,0,9
3.746,1.114,-49,8.752,1.692,-58,4.592,0.365,-52,4,8,7,9,7,0,0,9
3.746,1.099,-49,8.752,1.675,-58,4.553,0.33,-52,4,8,7,9,7,0,0,9
3.805,1.084,-49,8.752,1.717,-58,4.397,0.446,-52,4,8,7,9,7,0,0,9
3.775,1.12,-49,8.782,1.698,-58,4.514,0.373,-52,4,8,7,9,7,0,0,9
3.775,1.722,-45,8.752,1.715,-58,4.553,0.331,-52,4,8,7,9,7,0,0,9
3.933,1.02,-45,8.723,1.751,-58,4.631,0.313,-52,4,8,7,9,7,0,0,9
3.805,1.027,-49,8.694,1.747,-58,4.514,0.354,-52,4,8,7,9,7,0,0,9
3.863,0.999,-45,8.723,1.69,-58,4.514,0.336,-52,4,8,7,9,7,0,0,9
3.717,0.92,-50,8.752,1.733,-58,4.553,0.356,-52,4,8,7,9,7,0,0,9
3.414,0.243,-50,8.694,1.723,-58,4.514,0.402,-52,4,8,7,9,7,0,0,9
3.746,1.102,-45,8.723,1.709,-58,4.592,0.369,-53,4,8,7,9,7,0,0,9
3.805,0.834,-49,8.752,1.719,-58,4.631,0.325,-52,4,8,7,9,7,0,0,9
3.297,0.258,-49,8.752,1.732,-58,4.592,0.307,-52,4,8,7,9,7,0,0,9
3.414,0.238,-50,8.694,1.721,-58,4.631,0.337,-52,4,8,7,9,7,0,0,9
3.717,0.52,-50,8.664,1.699,-58,4.592,0.34,-52,4,8,7,9,7,0,0,9
3.805,0.881,-49,8.782,1.679,-58,4.592,0.341,-52,4,8,7,9,7,0,0,9
3.746,0.904,-50,8.752,1.714,-58,4.592,0.352,-52,4,8,7,9,7,0,0,9
3.746,0.96,-50,8.694,1.702,-58,4.631,0.337,-52,4,8,7,9,7,0,0,9
3.805,0.798,-50,8.694,1.722,-58,4.553,0.396,-52,4,8,7,9,7,0,0,9
3.834,0.725,-50,8.723,1.691,-58,4.475,0.426,-52,4,8,7,9,7,0,0,9
3.805,0.799,-49,8.664,1.756,-58,4.514,0.353,-52,4,8,7,9,7,0,0,9
3.805,0.722,-49,8.694,1.722,-58,4.514,0.373,-52,4,8,7,9,7,0,0,9
3.805,0.881,-50,8.694,1.683,-58,4.475,0.364,-52,4,8,7,9,7,0,0,9
3.775,0.866,-50,8.723,1.749,-58,4.592,0.328,-52,4,8,7,9,7,0,0,9
2.569,2.727,-43,8.723,1.746,-58,4.67,0.342,-52,4,8,7,9,7,0,0,9
3.688,0.979,-50,8.723,1.672,-58,4.592,0.293,-52,4,8,7,9,7,0,0,9
3.922,0.976,-49,8.723,1.726,-58,4.475,0.398,-52,4,8,7,9,7,0,0,9
3.834,1.174,-49,8.752,1.716,-58,4.514,0.375,-52,4,8,7,9,7,0,0,9
3.746,0.7,-50,8.664,1.777,-58,4.514,0.404,-52,4,8,7,9,7,0,0,9
3.698,1.127,-45,8.664,1.737,-58,4.67,0.306,-52,4,8,7,9,7,0,0,9
3.746,0.757,-49,8.694,1.742,-58,4.631,0.337,-52,4,8,7,9,7,0,0,9
3.493,2.308,-49,8.723,1.768,-58,4.631,0.319,-52,4,8,7,9,7,0,0,9
3.775,0.609,-50,8.752,1.675,-58,4.67,0.299,-52,4,8,7,9,7,0,0,9
2.995,2.419,-49,8.694,1.742,-58,4.631,0.33,-52,4,8,7,9,7,0,0,9
3.077,2.056,-45,8.752,1.694,-58,4.436,0.386,-52,4,8,7,9,7,0,0,9
3.746,1.002,-49,8.694,1.783,-58,4.592,0.359,-52,4,8,7,9,7,0,0,9
3.629,0.941,-49,8.694,1.702,-58,4.592,0.359,-52,4,8,7,9,7,0,0,9
3.687,1.146,-49,8.723,1.694,-58,4.592,0.346,-52,4,8,7,9,7,0,0,9
3.717,0.976,-49,8.723,1.749,-58,4.67,0.331,-52,4,8,7,9,7,0,0,9
3.775,0.967,-49,8.782,1.68,-58,4.592,0.352,-52,4,8,7,9,7,0,0,9
3.746,0.662,-49,8.635,1.75,-58,4.67,0.354,-52,4,8,7,9,7,0,0,9
3.687,0.155,-49,8.782,1.719,-58,4.514,0.397,-52,4,8,7,9,7,0,0,9
3.522,0.862,-43,8.694,1.704,-58,4.631,0.331,-52,4,8,7,9,7,0,0,9
3.757,0.706,-44,8.664,1.717,-58,4.553,0.349,-52,4,8,7,9,7,0,0,9
3.219,0.255,-49,8.723,1.71,-58,4.592,0.314,-52,4,8,7,9,7,0,0,9
1.983,1.764,-45,8.635,1.731,-58,4.592,0.352,-52,4,8,7,9,7,0,0,9
3.805,0.892,-50,8.752,1.696,-58,4.514,0.362,-52,4,8,7,9,7,0,0,9
3.805,0.805,-49,8.782,1.704,-58,4.67,0.292,-52,4,8,7,9,7,0,0,9
3.663,1.657,-45,8.752,1.674,-58,4.592,0.327,-52,4,8,7,9,7,0,0,9
3.648,0.216,-50,8.723,1.669,-58,4.553,0.375,-52,4,8,7,9,7,0,0,9
3.893,0.769,-50,8.782,1.681,-58,4.67,0.278,-52,4,8,7,9,7,0,0,9
2.1,1.613,-43,8.752,1.694,-58,4.67,0.33,-52,4,8,7,9,7,0,0,9
3.757,0.839,-46,8.782,1.66,-58,4.553,0.306,-52,4,8,7,9,7,0,0,9
3.834,0.776,-50,8.664,1.738,-58,4.592,0.303,-52,4,8,7,9,7,0,0,9
3.863,0.856,-50,8.694,1.704,-58,4.514,0.373,-52,4,8,7,9,7,0,0,9
3.863,0.765,-50,8.694,1.744,-58,4.553,0.334,-52,4,8,7,9,7,0,0,9
3.893,0.739,-50,8.694,1.742,-58,4.592,0.294,-52,4,8,7,9,7,0,0,9
3.746,0.765,-50,8.811,1.667,-58,4.553,0.319,-52,4,8,7,9,7,0,0,9
