AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
5.328,1.464,-63,2.913,0.291,-61,8.518,0.442,-71,6,3,7,9,7,0,0,9
5.484,0.863,-63,3.039,0.352,-60,8.459,0.384,-72,6,3,7,9,7,0,0,9
5.25,1.743,-63,3.147,0.237,-60,8.489,0.461,-70,6,3,7,9,7,0,0,9
5.445,1.695,-59,2.952,0.204,-63,8.547,0.493,-71,6,3,7,9,7,0,0,9
5.406,1.591,-63,2.913,0.346,-60,8.371,0.449,-71,6,3,7,9,7,0,0,9
5.621,1.313,-63,3.069,0.222,-61,8.459,0.405,-71,6,3,7,9,7,0,0,9
5.797,0.994,-62,2.873,0.349,-61,8.547,0.452,-73,6,3,7,9,7,0,0,9
5.797,1.284,-62,3.03,0.262,-62,8.635,0.373,-73,6,3,7,9,7,0,0,9
5.797,0.844,-62,2.913,0.373,-60,8.489,0.359,-72,6,3,7,9,7,0,0,9
5.641,0.821,-62,2.913,0.292,-60,8.606,0.468,-73,6,3,7,9,7,0,0,9
5.562,0.822,-62,2.795,0.351,-60,8.489,0.428,-74,6,3,7,9,7,0,0,9
5.602,0.794,-62,2.874,0.348,-60,8.635,0.329,-74,6,3,7,9,7,0,0,9
5.602,0.783,-61,2.913,0.383,-60,8.635,0.46,-74,6,3,7,9,7,0,0,9
5.797,0.789,-61,2.834,0.39,-60,8.518,0.458,-73,6,3,7,9,7,0,0,9
5.797,0.804,-61,2.873,0.306,-61,8.635,0.431,-73,6,3,7,9,7,0,0,9
7.232,2.497,-56,2.639,0.455,-60,8.606,0.426,-74,6,3,7,9,7,0,0,9
5.602,0.814,-62,2.717,0.459,-61,8.547,0.466,-74,6,3,7,9,7,0,0,9
5.523,0.934,-62,2.795,0.401,-61,8.635,0.401,-74,6,3,7,9,7,0,0,9
5.563,0.819,-62,2.952,0.317,-60,8.577,0.361,-74,6,3,7,9,7,0,0,9
5.68,0.772,-62,3.03,0.274,-61,8.664,0.441,-73,6,3,7,9,7,0,0,9
7.232,2.181,-57,2.913,0.306,-60,8.606,0.333,-73,6,3,7,9,7,0,0,9
5.836,0.648,-56,3.03,0.299,-60,8.547,0.424,-73,6,3,7,9,7,0,0,9
5.875,0.765,-61,3.03,0.277,-60,8.577,0.432,-73,6,3,7,9,7,0,0,9
5.914,0.702,-60,2.952,0.329,-60,8.577,0.432,-72,6,3,7,9,7,0,0,9
5.953,0.651,-60,2.795,0.384,-60,8.635,0.328,-72,6,3,7,9,7,0,0,9
5.992,0.683,-60,2.795,0.4,-60,8.606,0.439,-71,6,3,7,9,7,0,0,9
6.031,0.61,-60,2.873,0.318,-60,8.547,0.37,-71,6,3,7,9,7,0,0,9
6.07,0.485,-60,2.873,0.31,-60,8.547,0.402,-71,6,3,7,9,7,0,0,9
5.875,0.623,-61,2.991,0.359,-60,8.665,0.316,-71,6,3,7,9,7,0,0,9
5.797,0.699,-61,2.834,0.312,-60,8.635,0.447,-71,6,3,7,9,7,0,0,9
6.07,0.549,-57,2.717,0.429,-60,8.664,0.36,-71,6,3,7,9,7,0,0,9
5.992,0.821,-63,2.874,0.33,-60,8.694,0.371,-71,6,3,7,9,7,0,0,9
5.836,0.819,-65,3.03,0.25,-59,8.547,0.431,-70,6,3,7,9,7,0,0,9
4.918,0.395,-66,2.913,0.3,-60,8.547,0.354,-70,6,3,7,9,7,0,0,9
5.68,1.668,-61,2.952,0.285,-60,8.547,0.48,-70,6,3,7,9,7,0,0,9
5.65,0.129,-68,2.873,0.33,-60,8.577,0.417,-70,6,3,7,9,7,0,0,9
5.484,1.38,-60,2.952,0.327,-60,8.547,0.314,-71,6,3,7,9,7,0,0,9
5.641,0.852,-61,3.069,0.247,-60,8.518,0.409,-71,6,3,7,9,7,0,0,9
5.602,1.129,-60,2.952,0.273,-60,8.577,0.361,-70,6,3,7,9,7,0,0,9
5.563,0.916,-60,2.873,0.343,-60,8.518,0.397,-71,6,3,7,9,7,0,0,9
5.484,1.075,-61,2.952,0.264,-61,8.459,0.384,-70,6,3,7,9,7,0,0,9
5.523,0.954,-64,2.991,0.294,-61,8.635,0.303,-71,6,3,7,9,7,0,0,9
5.523,1.08,-61,2.913,0.331,-61,8.606,0.343,-72,6,3,7,9,7,0,0,9
5.523,1.081,-61,2.952,0.285,-61,8.577,0.431,-71,6,3,7,9,7,0,0,9
5.445,1.137,-61,2.952,0.313,-61,8.577,0.426,-73,6,3,7,9,7,0,0,9
5.563,1.203,-61,2.874,0.336,-60,8.518,0.46,-71,6,3,7,9,7,0,0,9
5.523,1.071,-62,2.913,0.313,-61,8.606,0.327,-71,6,3,7,9,7,0,0,9
5.445,1.011,-62,3.108,0.241,-62,8.577,0.377,-71,6,3,7,9,7,0,0,9
5.445,1.186,-62,2.991,0.285,-61,8.635,0.356,-71,6,3,7,9,7,0,0,9
5.523,1.093,-63,3.03,0.273,-62,8.43,0.546,-72,6,3,7,9,7,0,0,9
5.562,1.003,-62,2.991,0.242,-61,8.635,0.452,-71,6,3,7,9,7,0,0,9
5.475,1.21,-63,2.952,0.286,-61,8.401,0.508,-71,6,3,7,9,7,0,0,9
5.406,1.151,-62,2.952,0.286,-60,8.459,0.569,-71,6,3,7,9,7,0,0,9
5.445,1.111,-61,2.874,0.336,-61,8.459,0.519,-71,6,3,7,9,7,0,0,9
5.484,1.068,-57,2.991,0.291,-61,8.518,0.486,-71,6,3,7,9,7,0,0,9
5.484,1.044,-62,2.991,0.284,-60,8.518,0.442,-71,6,3,7,9,7,0,0,9
5.445,1.113,-62,3.03,0.208,-60,8.489,0.434,-71,6,3,7,9,7,0,0,9
5.416,1.14,-63,2.834,0.293,-61,8.694,0.359,-71,6,3,7,9,7,0,0,9
5.641,1.033,-62,2.952,0.345,-61,8.606,0.408,-72,6,3,7,9,7,0,0,9
5.416,1.119,-63,2.952,0.329,-60,8.577,0.482,-72,6,3,7,9,7,0,0,9
5.484,1.001,-63,2.952,0.335,-60,8.664,0.426,-71,6,3,7,9,7,0,0,9
5.523,1.008,-63,3.069,0.264,-60,8.635,0.42,-71,6,3,7,9,7,0,0,9
5.357,1.036,-63,2.952,0.28,-60,8.606,0.392,-71,6,3,7,9,7,0,0,9
5.445,1.246,-58,2.795,0.373,-61,8.635,0.41,-71,6,3,7,9,7,0,0,9
5.563,0.933,-62,2.913,0.313,-61,8.606,0.441,-71,6,3,7,9,7,0,0,9
5.523,0.954,-63,2.873,0.33,-61,8.489,0.439,-71,6,3,7,9,7,0,0,9
5.406,1.082,-62,2.873,0.373,-61,8.577,0.431,-71,6,3,7,9,7,0,0,9
5.445,1.021,-62,2.834,0.381,-60,8.547,0.431,-71,6,3,7,9,7,0,0,9
5.484,0.986,-63,2.873,0.305,-60,8.606,0.439,-71,6,3,7,9,7,0,0,9
7.555,2.676,-57,3.03,0.261,-61,8.606,0.401,-71,6,3,7,9,7,0,0,9
5.484,0.973,-63,2.873,0.304,-60,8.723,0.382,-69,6,3,7,9,7,0,0,9
5.484,0.973,-63,2.873,0.353,-61,8.694,0.381,-70,6,3,7,9,7,0,0,9
5.562,0.918,-63,2.834,0.34,-61,8.547,0.337,-71,6,3,7,9,7,0,0,9
5.563,0.941,-63,2.873,0.33,-60,8.459,0.451,-71,6,3,7,9,7,0,0,9
7.633,2.639,-58,3.03,0.283,-61,8.489,0.365,-72,6,3,7,9,7,0,0,9
5.563,0.97,-63,2.913,0.312,-60,8.459,0.451,-71,6,3,7,9,7,0,0,9
5.416,1.021,-63,2.991,0.291,-61,8.606,0.365,-71,6,3,7,9,7,0,0,9
5.562,1.033,-58,2.873,0.388,-61,8.664,0.376,-71,6,3,7,9,7,0,0,9
5.445,1.063,-63,3.147,0.249,-61,8.635,0.421,-71,6,3,7,9,7,0,0,9
7.507,2.498,-63,2.952,0.304,-61,8.547,0.438,-71,6,3,7,9,7,0,0,9
5.563,0.938,-63,2.991,0.29,-61,8.459,0.4,-71,6,3,7,9,7,0,0,9
5.523,0.996,-63,2.795,0.312,-61,8.635,0.373,-71,6,3,7,9,7,0,0,9
5.445,1.017,-63,2.913,0.324,-61,8.606,0.359,-70,6,3,7,9,7,0,0,9
5.445,1.057,-63,2.873,0.33,-61,8.664,0.328,-70,6,3,7,9,7,0,0,9
5.484,0.999,-63,2.834,0.313,-61,8.43,0.441,-70,6,3,7,9,7,0,0,9
5.406,1.066,-63,2.991,0.292,-60,8.664,0.393,-70,6,3,7,9,7,0,0,9
5.475,0.974,-63,3.03,0.284,-60,8.489,0.401,-72,6,3,7,9,7,0,0,9
5.563,1.38,-58,2.913,0.292,-60,8.518,0.386,-71,6,3,7,9,7,0,0,9
5.445,1.083,-63,2.874,0.33,-60,8.635,0.378,-71,6,3,7,9,7,0,0,9
5.523,0.958,-63,2.991,0.292,-61,8.547,0.376,-72,6,3,7,9,7,0,0,9
5.602,0.977,-63,2.834,0.34,-61,8.577,0.356,-71,6,3,7,9,7,0,0,9
5.563,0.974,-63,3.03,0.284,-60,8.518,0.387,-72,6,3,7,9,7,0,0,9
5.563,1.003,-63,2.913,0.325,-60,8.489,0.374,-72,6,3,7,9,7,0,0,9
5.484,0.988,-63,2.795,0.401,-60,8.547,0.445,-72,6,3,7,9,7,0,0,9
5.445,1.003,-63,2.873,0.325,-61,8.547,0.445,-72,6,3,7,9,7,0,0,9
5.484,0.999,-63,2.991,0.24,-61,8.606,0.439,-72,6,3,7,9,7,0,0,9
5.406,1.214,-59,3.03,0.24,-60,8.694,0.433,-72,6,3,7,9,7,0,0,9
5.475,1.035,-63,3.03,0.255,-60,8.518,0.507,-73,6,3,7,9,7,0,0,9
5.602,1.057,-64,2.991,0.243,-60,8.606,0.399,-73,6,3,7,9,7,0,0,9
5.406,1.115,-63,2.795,0.373,-60,8.606,0.434,-72,6,3,7,9,7,0,0,9
5.484,1.079,-64,2.952,0.304,-60,8.577,0.459,-72,6,3,7,9,7,0,0,9
5.445,1.059,-63,2.952,0.262,-60,8.664,0.462,-72,6,3,7,9,7,0,0,9
5.641,0.962,-62,2.991,0.301,-60,8.518,0.491,-73,6,3,7,9,7,0,0,9
5.68,1.054,-59,2.952,0.28,-60,8.664,0.355,-73,6,3,7,9,7,0,0,9
5.563,1.029,-61,3.069,0.214,-60,8.664,0.385,-73,6,3,7,9,7,0,0,9
5.797,0.189,-51,2.873,0.318,-61,8.489,0.472,-73,6,3,7,9,7,0,0,9
8.467,0.486,-56,2.873,0.384,-61,8.635,0.443,-73,6,3,7,9,7,0,0,9
6.592,1.27,-54,3.03,0.284,-61,8.664,0.41,-72,6,3,7,9,7,0,0,9
4.938,1.647,-62,2.952,0.305,-60,8.635,0.463,-72,6,3,7,9,7,0,0,9
5.367,1.738,-61,2.873,0.343,-60,8.664,0.395,-73,6,3,7,9,7,0,0,9
5.416,0.909,-64,3.069,0.286,-60,8.664,0.432,-73,6,3,7,9,7,0,0,9
4.938,1.809,-60,2.952,0.337,-60,8.606,0.472,-73,6,3,7,9,7,0,0,9
5.133,1.28,-56,3.03,0.306,-60,8.664,0.406,-72,6,3,7,9,7,0,0,9
5.406,1.242,-56,2.952,0.329,-60,8.752,0.364,-72,6,3,7,9,7,0,0,9
5.328,1.049,-56,2.991,0.284,-60,8.694,0.376,-72,6,3,7,9,7,0,0,9
5.172,1.229,-62,3.03,0.305,-60,8.694,0.393,-72,6,3,7,9,7,0,0,9
5.289,1.418,-60,3.03,0.24,-60,8.635,0.387,-72,6,3,7,9,7,0,0,9
5.25,1.129,-65,3.03,0.292,-61,8.606,0.413,-72,6,3,7,9,7,0,0,9
6.709,1.565,-60,2.952,0.298,-60,8.577,0.377,-72,6,3,7,9,7,0,0,9
5.055,1.032,-65,2.795,0.384,-60,8.489,0.442,-72,6,3,7,9,7,0,0,9
5.094,1.483,-62,2.952,0.311,-60,8.489,0.477,-72,6,3,7,9,7,0,0,9
5.152,1.351,-60,2.952,0.296,-60,8.518,0.43,-73,6,3,7,9,7,0,0,9
5.289,1.931,-61,3.03,0.303,-60,8.371,0.528,-72,6,3,7,9,7,0,0,9
5.25,1.999,-60,2.952,0.329,-60,8.547,0.462,-73,6,3,7,9,7,0,0,9
5.211,1.959,-59,2.991,0.325,-60,8.313,0.566,-73,6,3,7,9,7,0,0,9
5.172,1.936,-59,2.991,0.336,-60,8.518,0.478,-73,6,3,7,9,7,0,0,9
4.977,1.916,-64,2.913,0.313,-59,8.43,0.448,-73,6,3,7,9,7,0,0,9
5.094,1.345,-62,2.873,0.364,-59,8.313,0.5,-72,6,3,7,9,7,0,0,9
5.328,1.351,-64,2.913,0.312,-60,8.577,0.686,-70,6,3,7,9,7,0,0,9
5.328,1.964,-55,2.952,0.291,-59,8.43,0.612,-72,6,3,7,9,7,0,0,9
5.367,2.091,-60,2.913,0.285,-59,8.665,0.427,-73,6,3,7,9,7,0,0,9
5.328,1.472,-63,2.991,0.25,-59,8.371,0.461,-73,6,3,7,9,7,0,0,9
5.046,1.577,-64,2.913,0.3,-60,8.752,0.329,-71,6,3,7,9,7,0,0,9
5.524,1.024,-65,2.834,0.334,-60,8.635,0.467,-72,6,3,7,9,7,0,0,9
5.445,1.15,-57,2.874,0.375,-60,8.518,0.517,-75,6,3,7,9,7,0,0,9
5.406,1.244,-64,2.873,0.374,-60,8.606,0.225,-70,6,3,7,9,7,0,0,9
5.504,1.133,-60,2.756,0.419,-59,8.752,0.192,-71,6,3,7,9,7,0,0,9
5.523,1.447,-57,2.913,0.318,-59,8.958,0.149,-72,6,3,7,9,7,0,0,9
5.484,1.062,-62,2.834,0.358,-59,8.137,0.635,-74,6,3,7,9,7,0,0,9
5.875,0.805,-60,2.952,0.254,-60,8.635,0.516,-73,6,3,7,9,7,0,0,9
5.602,0.968,-62,2.952,0.317,-60,8.987,0.318,-71,6,3,7,9,7,0,0,9
5.523,0.981,-63,3.03,0.214,-60,8.87,0.343,-72,6,3,7,9,7,0,0,9
5.523,1.065,-63,2.873,0.297,-60,8.782,0.409,-71,6,3,7,9,7,0,0,9
5.563,1.062,-63,2.873,0.319,-60,8.811,0.476,-74,6,3,7,9,7,0,0,9
5.563,0.976,-63,2.991,0.233,-61,8.899,0.375,-72,6,3,7,9,7,0,0,9
5.602,0.99,-63,2.952,0.27,-60,8.899,0.405,-71,6,3,7,9,7,0,0,9
5.602,1.036,-63,2.834,0.31,-61,8.811,0.433,-73,6,3,7,9,7,0,0,9
5.523,1.065,-63,2.991,0.277,-61,8.84,0.403,-73,6,3,7,9,7,0,0,9
5.484,1.134,-64,2.834,0.386,-60,8.811,0.399,-73,6,3,7,9,7,0,0,9
5.484,1.092,-63,2.834,0.352,-60,8.84,0.358,-73,6,3,7,9,7,0,0,9
5.562,1.018,-63,2.952,0.273,-61,8.869,0.374,-73,6,3,7,9,7,0,0,9
5.641,0.98,-63,2.873,0.322,-61,8.869,0.407,-73,6,3,7,9,7,0,0,9
5.533,1.128,-58,2.991,0.273,-61,8.84,0.381,-73,6,3,7,9,7,0,0,9
5.563,1.075,-63,2.913,0.325,-61,8.811,0.433,-73,6,3,7,9,7,0,0,9
5.484,1.064,-63,2.834,0.353,-61,8.928,0.319,-73,6,3,7,9,7,0,0,9
5.523,1.115,-63,2.913,0.298,-60,8.84,0.395,-72,6,3,7,9,7,0,0,9
5.484,1.21,-63,2.991,0.297,-60,8.84,0.444,-73,6,3,7,9,7,0,0,9
5.563,1.042,-63,3.069,0.249,-60,8.869,0.375,-72,6,3,7,9,7,0,0,9
5.602,1.072,-63,3.108,0.165,-60,8.87,0.343,-72,6,3,7,9,7,0,0,9
5.563,1.079,-63,3.069,0.255,-60,8.811,0.451,-72,6,3,7,9,7,0,0,9
5.484,1.059,-63,3.108,0.283,-60,8.782,0.468,-72,6,3,7,9,7,0,0,9
5.563,1.009,-63,2.678,0.47,-60,8.811,0.472,-72,6,3,7,9,7,0,0,9
5.484,1.079,-64,2.913,0.386,-62,8.811,0.41,-72,6,3,7,9,7,0,0,9
5.523,1.023,-63,2.834,0.364,-61,8.928,0.4,-72,6,3,7,9,7,0,0,9
5.475,1.071,-64,2.952,0.34,-61,8.899,0.391,-72,6,3,7,9,7,0,0,9
5.484,1.071,-64,2.873,0.374,-61,8.899,0.378,-72,6,3,7,9,7,0,0,9
5.484,1.079,-63,2.756,0.408,-61,8.84,0.46,-72,6,3,7,9,7,0,0,9
5.475,1.115,-63,2.756,0.414,-61,8.811,0.478,-72,6,3,7,9,7,0,0,9
5.484,1.117,-63,2.678,0.445,-61,8.84,0.46,-73,6,3,7,9,7,0,0,9
5.563,1.025,-64,2.756,0.419,-61,8.782,0.506,-73,6,3,7,9,7,0,0,9
5.445,1.151,-65,2.6,0.496,-61,8.87,0.481,-73,6,3,7,9,7,0,0,9
5.445,1.152,-64,2.834,0.432,-61,8.928,0.4,-73,6,3,7,9,7,0,0,9
5.445,1.126,-63,2.678,0.396,-61,8.782,0.442,-73,6,3,7,9,7,0,0,9
5.484,1.048,-63,2.717,0.432,-61,8.87,0.459,-73,6,3,7,9,7,0,0,9
5.602,0.966,-63,2.795,0.423,-62,8.782,0.506,-73,6,3,7,9,7,0,0,9
5.484,1.046,-63,2.717,0.42,-61,8.87,0.431,-73,6,3,7,9,7,0,0,9
5.445,1.05,-64,2.717,0.303,-60,8.811,0.442,-73,6,3,7,9,7,0,0,9
5.523,1.026,-63,2.952,0.249,-59,8.899,0.378,-74,6,3,7,9,7,0,0,9
5.523,1.069,-63,2.678,0.414,-58,8.899,0.336,-73,6,3,7,9,7,0,0,9
5.533,1.059,-64,2.952,0.293,-59,8.87,0.405,-73,6,3,7,9,7,0,0,9
5.523,1.04,-64,2.952,0.319,-58,8.84,0.4,-73,6,3,7,9,7,0,0,9
5.445,1.09,-63,3.03,0.36,-60,8.869,0.508,-73,6,3,7,9,7,0,0,9
7.389,2.342,-63,3.069,0.187,-60,8.811,0.472,-73,6,3,7,9,7,0,0,9
5.563,1.003,-63,2.756,0.393,-60,8.752,0.456,-73,6,3,7,9,7,0,0,9
5.563,1.031,-63,2.913,0.313,-59,8.87,0.409,-74,6,3,7,9,7,0,0,9
5.406,1.069,-63,3.069,0.134,-60,8.87,0.442,-73,6,3,7,9,7,0,0,9
5.504,1.056,-64,2.952,0.272,-60,8.899,0.41,-73,6,3,7,9,7,0,0,9
5.563,1.053,-64,3.108,0.215,-59,8.899,0.391,-73,6,3,7,9,7,0,0,9
5.562,0.964,-64,2.991,0.258,-60,8.958,0.352,-73,6,3,7,9,7,0,0,9
5.563,0.96,-63,2.952,0.323,-60,8.899,0.391,-73,6,3,7,9,7,0,0,9
5.563,1.048,-63,3.03,0.262,-60,8.84,0.433,-73,6,3,7,9,7,0,0,9
5.523,1.01,-64,2.991,0.258,-59,8.84,0.435,-73,6,3,7,9,7,0,0,9
5.563,1.021,-64,3.108,0.189,-60,8.869,0.421,-73,6,3,7,9,7,0,0,9
7.613,2.362,-59,3.069,0.213,-59,9.045,0.364,-74,6,3,7,9,7,0,0,9
5.602,1.021,-65,3.03,0.213,-59,8.987,0.436,-74,6,3,7,9,7,0,0,9
5.445,1.143,-64,2.913,0.273,-59,8.958,0.382,-74,6,3,7,9,7,0,0,9
5.484,1.101,-65,3.108,0.15,-59,9.016,0.3,-74,6,3,7,9,7,0,0,9
5.563,0.985,-64,2.952,0.239,-59,8.928,0.359,-74,6,3,7,9,7,0,0,9
5.523,0.965,-64,3.108,0.208,-59,8.958,0.381,-74,6,3,7,9,7,0,0,9
5.602,1.046,-64,2.913,0.258,-59,8.958,0.387,-74,6,3,7,9,7,0,0,9
5.484,1.092,-64,2.952,0.305,-59,8.928,0.403,-74,6,3,7,9,7,0,0,9
5.484,1.107,-64,2.991,0.243,-59,8.869,0.385,-73,6,3,7,9,7,0,0,9
5.484,1.146,-65,2.991,0.198,-59,8.899,0.412,-73,6,3,7,9,7,0,0,9
5.445,1.069,-64,2.913,0.313,-60,8.928,0.416,-73,6,3,7,9,7,0,0,9
5.533,1.081,-64,2.952,0.216,-60,8.987,0.397,-72,6,3,7,9,7,0,0,9
5.475,1.139,-59,3.069,0.241,-60,8.899,0.468,-73,6,3,7,9,7,0,0,9
5.563,1.066,-65,2.795,0.352,-60,8.987,0.375,-72,6,3,7,9,7,0,0,9
5.523,1.065,-65,2.913,0.336,-60,8.928,0.459,-72,6,3,7,9,7,0,0,9
5.533,1.12,-64,3.147,0.208,-60,8.928,0.405,-72,6,3,7,9,7,0,0,9
5.563,1.062,-64,2.913,0.324,-60,8.84,0.535,-73,6,3,7,9,7,0,0,9
5.523,1.083,-64,2.952,0.248,-61,9.016,0.392,-72,6,3,7,9,7,0,0,9
5.484,1.185,-64,3.069,0.151,-60,8.811,0.508,-73,6,3,7,9,7,0,0,9
5.523,1.158,-63,3.03,0.264,-60,8.84,0.472,-73,6,3,7,9,7,0,0,9
5.406,1.17,-63,2.952,0.28,-59,8.869,0.463,-73,6,3,7,9,7,0,0,9
5.445,1.166,-65,2.873,0.324,-60,8.957,0.438,-73,6,3,7,9,7,0,0,9
5.602,1.055,-64,2.952,0.273,-59,8.958,0.401,-74,6,3,7,9,7,0,0,9
5.484,1.271,-63,2.873,0.364,-60,8.899,0.485,-74,6,3,7,9,7,0,0,9
5.416,1.275,-63,2.952,0.285,-60,8.987,0.362,-74,6,3,7,9,7,0,0,9
5.523,1.097,-64,2.873,0.359,-59,8.87,0.486,-74,6,3,7,9,7,0,0,9
5.562,1.081,-64,2.913,0.25,-60,9.045,0.38,-73,6,3,7,9,7,0,0,9
5.523,1.114,-64,2.991,0.264,-59,8.899,0.489,-73,6,3,7,9,7,0,0,9
5.523,1.088,-64,2.873,0.324,-59,8.869,0.444,-73,6,3,7,9,7,0,0,9
5.641,1.073,-64,2.991,0.301,-59,9.016,0.386,-72,6,3,7,9,7,0,0,9
5.484,1.159,-63,3.03,0.251,-60,8.987,0.447,-72,6,3,7,9,7,0,0,9
5.533,1.149,-64,2.952,0.28,-60,8.928,0.438,-72,6,3,7,9,7,0,0,9
5.523,1.088,-63,2.952,0.293,-60,8.84,0.4,-73,6,3,7,9,7,0,0,9
5.445,1.213,-64,2.991,0.307,-60,8.928,0.4,-73,6,3,7,9,7,0,0,9
5.524,1.043,-64,2.913,0.284,-60,8.899,0.393,-72,6,3,7,9,7,0,0,9
5.563,1.131,-64,3.03,0.292,-60,8.928,0.356,-71,6,3,7,9,7,0,0,9
5.066,1.353,-63,3.03,0.296,-60,9.133,0.315,-70,6,3,7,9,7,0,0,9
5.524,1.054,-64,3.069,0.255,-60,8.899,0.617,-70,6,3,7,9,7,0,0,9
5.523,1.053,-64,2.913,0.319,-60,8.987,0.447,-73,6,3,7,9,7,0,0,9
5.563,1.076,-64,2.991,0.298,-60,9.045,0.279,-69,6,3,7,9,7,0,0,9
5.484,1.108,-63,2.952,0.339,-60,8.782,0.694,-74,6,3,7,9,7,0,0,9
5.523,1.208,-63,2.991,0.256,-60,9.016,0.509,-71,6,3,7,9,7,0,0,9
5.406,1.777,-58,3.03,0.246,-60,9.133,0.235,-71,6,3,7,9,7,0,0,9
5.641,0.95,-63,3.03,0.261,-60,8.928,0.28,-71,6,3,7,9,7,0,0,9
5.523,1.049,-63,3.069,0.229,-60,9.163,0.337,-73,6,3,7,9,7,0,0,9
5.445,1.206,-63,3.03,0.304,-59,9.075,0.367,-73,6,3,7,9,7,0,0,9
5.523,1.132,-64,3.225,0.192,-59,9.133,0.431,-74,6,3,7,9,7,0,0,9
5.524,1.142,-63,3.108,0.202,-59,9.133,0.316,-73,6,3,7,9,7,0,0,9
5.563,1.095,-64,3.069,0.28,-59,8.899,0.46,-73,6,3,7,9,7,0,0,9
5.484,1.134,-63,2.991,0.258,-59,9.075,0.324,-73,6,3,7,9,7,0,0,9
5.602,1.003,-62,2.952,0.317,-59,8.899,0.493,-73,6,3,7,9,7,0,0,9
5.523,1.13,-63,3.069,0.222,-59,8.957,0.401,-73,6,3,7,9,7,0,0,9
5.562,1.02,-63,2.913,0.318,-59,9.045,0.309,-67,6,3,7,9,7,0,0,9
5.484,1.058,-64,3.03,0.289,-59,8.899,0.429,-72,6,3,7,9,7,0,0,9
5.563,1.057,-64,2.952,0.298,-59,9.045,0.436,-73,6,3,7,9,7,0,0,9
5.523,1.065,-63,3.069,0.248,-59,8.87,0.421,-73,6,3,7,9,7,0,0,9
5.563,1.107,-63,3.108,0.199,-59,8.957,0.416,-72,6,3,7,9,7,0,0,9
