AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
9.234,0.411,-64,5.803,2.087,-57,12.756,0.178,-74,3,1,7,9,7,0,0,9
9.234,0.327,-63,5.725,2.123,-57,12.522,0.17,-74,3,1,7,9,7,0,0,9
9.117,0.433,-63,5.764,2.089,-57,12.639,0.307,-74,3,1,7,9,7,0,0,9
9.117,0.449,-63,5.842,2.038,-56,12.561,0.427,-74,3,1,7,9,7,0,0,9
9.117,0.466,-63,5.686,2.144,-56,12.639,0.408,-74,3,1,7,9,7,0,0,9
9.078,0.377,-63,5.842,2.051,-56,12.795,0.362,-74,3,1,7,9,7,0,0,9
9.049,1.736,-58,5.842,2.064,-57,12.6,0.387,-74,3,1,7,9,7,0,0,9
9.078,0.662,-64,5.764,2.064,-57,12.561,0.387,-73,3,1,7,9,7,0,0,9
9.078,0.499,-64,5.803,2.056,-57,12.483,0.495,-74,3,1,7,9,7,0,0,9
9.156,0.499,-64,5.686,2.129,-57,12.678,0.344,-74,3,1,7,9,7,0,0,9
9.327,0.466,-59,5.764,2.062,-57,12.444,0.535,-74,3,1,7,9,7,0,0,9
9.156,0.392,-63,5.803,2.083,-57,11.702,1.063,-74,3,1,7,9,7,0,0,9
9.195,0.355,-59,5.803,2.07,-57,12.405,0.543,-76,3,1,7,9,7,0,0,9
9.195,0.472,-63,5.764,2.091,-57,11.311,1.364,-76,3,1,7,9,7,0,0,9
9.156,0.385,-64,5.842,2.028,-57,11.233,1.453,-75,3,1,7,9,7,0,0,9
9.234,0.431,-63,5.686,2.113,-57,11.428,1.482,-75,3,1,7,9,7,0,0,9
9.195,0.427,-63,5.803,2.073,-57,11.467,1.549,-75,3,1,7,9,7,0,0,9
9.327,0.195,-59,5.842,2.008,-57,11.194,1.406,-74,3,1,7,9,7,0,0,9
9.273,0.372,-63,5.764,2.045,-57,11.819,0.942,-74,3,1,7,9,7,0,0,9
9.156,0.44,-63,5.842,2.022,-57,11.819,0.896,-74,3,1,7,9,7,0,0,9
8.503,1.847,-58,5.803,2.059,-57,11.428,1.039,-74,3,1,7,9,7,0,0,9
9.156,0.531,-63,5.608,2.182,-57,11.35,0.928,-75,3,1,7,9,7,0,0,9
9.117,0.464,-63,5.764,1.939,-57,11.741,0.82,-75,3,1,7,9,7,0,0,9
9.156,0.54,-63,5.803,2.044,-57,10.999,1.337,-75,3,1,7,9,7,0,0,9
9.209,0.439,-58,5.764,2.062,-57,11.78,1.008,-75,3,1,7,9,7,0,0,9
9.014,0.634,-58,5.725,2.139,-57,12.249,0.505,-75,3,1,7,9,7,0,0,9
9.195,0.373,-58,5.725,2.108,-57,12.014,0.463,-75,3,1,7,9,7,0,0,9
9.156,0.553,-58,5.764,2.073,-57,11.78,0.746,-75,3,1,7,9,7,0,0,9
9.137,0.394,-63,5.803,2.042,-57,12.014,0.478,-75,3,1,7,9,7,0,0,9
9.078,0.787,-58,5.764,2.061,-57,11.858,0.623,-75,3,1,7,9,7,0,0,9
9.117,0.482,-63,5.842,2.038,-57,12.053,1.048,-75,3,1,7,9,7,0,0,9
8.649,2.144,-55,5.647,2.133,-57,12.014,1.026,-75,3,1,7,9,7,0,0,9
9.156,0.473,-63,5.686,2.129,-57,12.444,0.56,-75,3,1,7,9,7,0,0,9
9.195,0.453,-63,5.92,2.028,-56,11.819,1.154,-75,3,1,7,9,7,0,0,9
9.156,0.412,-63,5.686,2.143,-57,11.741,1.243,-76,3,1,7,9,7,0,0,9
9.117,0.278,-63,5.842,2.053,-57,11.975,1.058,-75,3,1,7,9,7,0,0,9
9.195,0.441,-63,5.803,2.031,-57,12.327,0.978,-75,3,1,7,9,7,0,0,9
9.195,0.401,-63,5.803,2.026,-57,12.366,0.957,-76,3,1,7,9,7,0,0,9
9.039,0.414,-63,5.686,2.144,-57,12.444,0.647,-76,3,1,7,9,7,0,0,9
8.66,2.177,-58,5.881,1.976,-57,12.639,0.439,-74,3,1,7,9,7,0,0,9
9.195,0.336,-63,5.842,2.009,-57,12.639,0.529,-74,3,1,7,9,7,0,0,9
9.078,0.37,-63,5.686,2.132,-57,12.6,0.686,-74,3,1,7,9,7,0,0,9
9.078,0.541,-58,5.803,2.042,-57,12.561,0.682,-74,3,1,7,9,7,0,0,9
9.195,0.464,-63,5.803,2.026,-56,12.444,0.588,-75,3,1,7,9,7,0,0,9
9.195,0.331,-64,5.725,2.067,-57,12.327,0.771,-75,3,1,7,9,7,0,0,9
9.156,0.49,-63,5.647,2.061,-57,12.405,0.872,-75,3,1,7,9,7,0,0,9
9.313,1.445,-63,5.842,2.012,-57,12.249,0.776,-74,3,1,7,9,7,0,0,9
9.391,2.312,-63,5.881,1.977,-56,12.405,0.585,-75,3,1,7,9,7,0,0,9
9.664,2.561,-63,5.881,2.002,-56,12.678,0.408,-75,3,1,7,9,7,0,0,9
9.472,2.425,-58,5.842,2.067,-56,12.6,0.413,-74,3,1,7,9,7,0,0,9
15.729,0.136,-63,5.842,2.039,-56,12.522,0.561,-75,3,1,7,9,7,0,0,9
15.934,0.076,-63,5.842,2.05,-56,12.561,0.594,-75,3,1,7,9,7,0,0,9
15.904,0.152,-63,5.764,2.062,-57,12.6,0.417,-75,3,1,7,9,7,0,0,9
15.963,0.078,-64,5.803,2.005,-56,12.678,0.444,-74,3,1,7,9,7,0,0,9
16.461,0.082,-64,5.764,2.034,-56,12.366,0.655,-75,3,1,7,9,7,0,0,9
15.611,0.156,-64,5.881,2.019,-57,12.444,0.727,-75,3,1,7,9,7,0,0,9
15.377,0.179,-63,5.725,1.992,-57,12.6,0.791,-74,3,1,7,9,7,0,0,9
15.318,0.173,-64,5.764,2.033,-57,12.834,0.599,-74,3,1,7,9,7,0,0,9
15.318,0.097,-64,5.686,2.083,-56,12.483,0.79,-75,3,1,7,9,7,0,0,9
16.52,0.101,-64,5.842,2.05,-57,12.366,0.741,-75,3,1,7,9,7,0,0,9
9.703,0.055,-64,5.764,2.075,-56,12.17,0.859,-75,3,1,7,9,7,0,0,9
9.664,3.304,-63,5.725,2.065,-56,12.327,0.748,-74,3,1,7,9,7,0,0,9
16.549,0.324,-63,5.764,2.103,-56,12.405,0.637,-74,3,1,7,9,7,0,0,9
15.904,0.176,-63,5.842,2.065,-56,12.288,0.756,-75,3,1,7,9,7,0,0,9
16.754,0.197,-64,5.842,2.022,-57,12.444,0.591,-75,3,1,7,9,7,0,0,9
16.432,0.097,-64,5.842,2.009,-56,12.249,0.707,-75,3,1,7,9,7,0,0,9
8.066,3.385,-59,5.803,2.088,-56,12.131,0.738,-75,3,1,7,9,7,0,0,9
16.139,0.159,-64,5.764,2.103,-56,12.249,0.728,-75,3,1,7,9,7,0,0,9
16.109,0.191,-65,5.725,2.109,-57,12.327,0.531,-75,3,1,7,9,7,0,0,9
15.465,0.075,-64,5.764,2.134,-57,12.327,0.714,-75,3,1,7,9,7,0,0,9
9.781,2.61,-64,5.842,1.996,-57,12.327,0.696,-75,3,1,7,9,7,0,0,9
15.465,0.178,-65,5.686,2.077,-57,12.17,0.812,-75,3,1,7,9,7,0,0,9
15.68,0.146,-64,5.764,2.032,-57,12.014,0.833,-74,3,1,7,9,7,0,0,9
9.703,0.152,-63,5.764,2.032,-57,12.21,0.666,-74,3,1,7,9,7,0,0,9
15.26,0.195,-63,5.725,2.066,-57,12.288,0.638,-74,3,1,7,9,7,0,0,9
9.508,2.402,-63,5.764,2.073,-57,12.444,0.561,-74,3,1,7,9,7,0,0,9
9.43,1.957,-63,5.686,2.103,-57,12.522,0.49,-75,3,1,7,9,7,0,0,9
9.391,2.239,-63,5.647,2.106,-57,12.483,0.46,-74,3,1,7,9,7,0,0,9
9.43,2.22,-63,5.686,2.058,-57,12.405,0.551,-74,3,1,7,9,7,0,0,9
9.352,2.288,-63,5.725,2.054,-57,12.405,0.562,-74,3,1,7,9,7,0,0,9
9.313,2.378,-63,5.803,1.998,-57,12.249,0.649,-74,3,1,7,9,7,0,0,9
9.639,2.246,-59,5.647,2.037,-57,12.366,0.565,-74,3,1,7,9,7,0,0,9
9.117,2.464,-63,5.53,1.983,-57,12.288,0.633,-74,3,1,7,9,7,0,0,9
9.273,2.354,-63,5.608,1.748,-57,12.405,0.552,-74,3,1,7,9,7,0,0,9
9.313,2.345,-58,5.53,2.052,-57,12.21,0.7,-74,3,1,7,9,7,0,0,9
9.273,2.398,-64,5.686,1.924,-57,12.053,0.694,-74,3,1,7,9,7,0,0,9
9.273,2.34,-64,5.608,2.052,-57,12.17,0.7,-74,3,1,7,9,7,0,0,9
9.352,2.361,-64,5.569,2.101,-57,12.327,0.426,-74,3,1,7,9,7,0,0,9
9.366,2.367,-59,5.803,1.663,-57,12.483,0.479,-74,3,1,7,9,7,0,0,9
9.273,2.659,-63,5.647,1.907,-57,12.249,0.635,-73,3,1,7,9,7,0,0,9
9.273,2.283,-63,5.608,2.081,-57,12.249,0.834,-73,3,1,7,9,7,0,0,9
9.352,2.361,-63,5.53,2.095,-57,12.249,0.637,-73,3,1,7,9,7,0,0,9
9.131,2.411,-58,5.608,2.015,-57,11.975,0.797,-73,3,1,7,9,7,0,0,9
9.391,2.268,-64,5.647,1.833,-57,11.741,1.162,-74,3,1,7,9,7,0,0,9
9.234,2.359,-64,5.53,1.956,-57,12.249,0.654,-75,3,1,7,9,7,0,0,9
9.352,2.404,-64,5.686,1.831,-57,12.366,0.665,-74,3,1,7,9,7,0,0,9
9.352,2.388,-64,5.53,1.711,-57,12.014,0.667,-74,3,1,7,9,7,0,0,9
9.273,2.325,-64,5.53,1.941,-57,11.78,0.85,-74,3,1,7,9,7,0,0,9
9.234,2.29,-64,5.608,1.995,-57,12.366,0.546,-73,3,1,7,9,7,0,0,9
9.312,0.584,-64,5.686,1.859,-57,12.288,0.709,-73,3,1,7,9,7,0,0,9
9.312,1.449,-64,5.647,1.269,-57,12.053,0.856,-73,3,1,7,9,7,0,0,9
9.234,0.858,-64,5.53,1.366,-57,11.975,0.831,-73,3,1,7,9,7,0,0,9
9.273,1.767,-58,5.608,1.907,-57,12.21,0.792,-74,3,1,7,9,7,0,0,9
9.156,0.52,-64,5.569,1.886,-57,12.092,0.772,-73,3,1,7,9,7,0,0,9
9.558,0.506,-62,5.569,1.694,-57,12.288,0.676,-73,3,1,7,9,7,0,0,9
9,0.552,-64,5.647,1.838,-57,12.092,0.8,-73,3,1,7,9,7,0,0,9
9.117,0.535,-64,5.803,1.616,-57,12.014,0.795,-73,3,1,7,9,7,0,0,9
8.922,0.538,-63,5.53,1.366,-57,12.17,0.703,-73,3,1,7,9,7,0,0,9
9.039,0.29,-64,5.569,1.362,-57,12.249,0.699,-73,3,1,7,9,7,0,0,9
9.039,0.524,-64,5.491,1.702,-57,12.17,0.756,-73,3,1,7,9,7,0,0,9
9.117,0.499,-64,5.53,1.655,-57,12.17,0.665,-73,3,1,7,9,7,0,0,9
9.078,0.43,-64,5.53,1.339,-57,12.014,0.766,-73,3,1,7,9,7,0,0,9
8.961,1.124,-62,5.569,1.268,-57,11.975,0.802,-73,3,1,7,9,7,0,0,9
9.078,0.394,-64,5.491,1.728,-57,12.131,0.739,-73,3,1,7,9,7,0,0,9
8.961,0.171,-64,5.53,1.918,-57,12.249,0.682,-74,3,1,7,9,7,0,0,9
9,0.809,-62,5.569,1.453,-57,12.131,0.655,-73,3,1,7,9,7,0,0,9
9.558,0.514,-62,5.53,2.019,-57,12.17,0.611,-73,3,1,7,9,7,0,0,9
9.078,0.153,-64,5.491,1.668,-57,12.17,0.643,-73,3,1,7,9,7,0,0,9
9,0.371,-59,5.53,0.827,-57,11.897,0.79,-73,3,1,7,9,7,0,0,9
9.078,0.191,-64,5.452,1.769,-57,12.053,0.686,-74,3,1,7,9,7,0,0,9
9.249,0.38,-59,5.53,1.782,-57,12.21,0.654,-73,3,1,7,9,7,0,0,9
9.078,0.369,-59,5.725,1.558,-57,11.858,0.825,-74,3,1,7,9,7,0,0,9
9.156,0.55,-64,5.608,1.346,-57,11.78,0.938,-73,3,1,7,9,7,0,0,9
9.352,2.303,-63,5.412,0.779,-57,11.975,0.738,-74,3,1,7,9,7,0,0,9
9.273,2.571,-63,5.53,0.834,-57,11.858,0.926,-73,3,1,7,9,7,0,0,9
9.313,2.553,-58,5.491,0.78,-57,11.78,0.877,-73,3,1,7,9,7,0,0,9
9.273,2.428,-63,5.569,0.754,-57,11.936,0.824,-74,3,1,7,9,7,0,0,9
9.273,2.428,-64,5.413,0.85,-57,11.897,0.768,-74,3,1,7,9,7,0,0,9
10.069,2.281,-58,5.452,0.835,-57,11.936,0.783,-73,3,1,7,9,7,0,0,9
14.879,0.075,-63,5.452,1.719,-57,11.975,0.771,-74,3,1,7,9,7,0,0,9
15.904,0.061,-63,5.491,1.412,-57,11.702,0.919,-73,3,1,7,9,7,0,0,9
15.67,0.102,-63,5.452,1.396,-57,11.936,0.84,-73,3,1,7,9,7,0,0,9
9.469,2.29,-59,5.53,1.311,-57,11.858,0.826,-73,3,1,7,9,7,0,0,9
9.391,2.389,-64,5.412,0.907,-57,12.131,0.625,-73,3,1,7,9,7,0,0,9
9.508,2.95,-63,5.491,1.424,-57,11.819,0.753,-73,3,1,7,9,7,0,0,9
9.547,2.21,-63,5.452,1.297,-57,12.092,0.51,-73,3,1,7,9,7,0,0,9
9.469,2.815,-58,5.53,0.831,-57,11.975,0.642,-73,3,1,7,9,7,0,0,9
15.143,0.102,-63,5.569,1.309,-57,12.131,0.602,-73,3,1,7,9,7,0,0,9
15.699,0.067,-63,5.569,0.698,-57,12.053,0.692,-73,3,1,7,9,7,0,0,9
15.934,0.076,-63,5.53,0.885,-57,11.741,0.83,-72,3,1,7,9,7,0,0,9
15.406,0.082,-63,5.452,1.347,-57,11.389,1.162,-72,3,1,7,9,7,0,0,9
9.703,0.149,-63,5.452,1.363,-57,11.077,1.469,-72,3,1,7,9,7,0,0,9
9.561,0.078,-57,5.491,0.798,-57,10.959,1.466,-72,3,1,7,9,7,0,0,9
15.875,0.268,-63,5.608,0.691,-57,11.311,1.386,-73,3,1,7,9,7,0,0,9
16.578,1.221,-64,5.412,1.38,-57,11.038,1.311,-73,3,1,7,9,7,0,0,9
16.139,0.078,-63,5.491,0.735,-57,11.35,1.286,-73,3,1,7,9,7,0,0,9
16.197,0.061,-62,5.569,1.619,-57,11.311,1.353,-73,3,1,7,9,7,0,0,9
16.109,0.188,-63,5.647,1.265,-57,11.663,1.281,-73,3,1,7,9,7,0,0,9
16.256,0.05,-63,5.412,1.687,-57,11.428,1.288,-72,3,1,7,9,7,0,0,9
16.49,0.103,-63,5.569,1.311,-57,11.936,0.999,-73,3,1,7,9,7,0,0,9
16.285,0.306,-63,5.491,1.707,-57,11.702,1.292,-72,3,1,7,9,7,0,0,9
16.227,0.102,-63,5.412,1.389,-57,11.389,1.408,-73,3,1,7,9,7,0,0,9
15.963,0.078,-63,5.491,0.868,-57,11.467,1.34,-73,3,1,7,9,7,0,0,9
8.535,3.031,-58,5.491,0.909,-57,11.545,1.308,-72,3,1,7,9,7,0,0,9
16.285,0.13,-63,5.686,1.339,-57,11.662,1.195,-73,3,1,7,9,7,0,0,9
16.432,0.079,-63,5.569,1.388,-57,11.272,1.222,-74,3,1,7,9,7,0,0,9
16.227,0.096,-63,5.569,1.308,-57,11.78,2.096,-74,3,1,7,9,7,0,0,9
16.607,0.141,-64,5.53,1.378,-57,11.155,1.354,-72,3,1,7,9,7,0,0,9
16.578,0.061,-63,5.569,1.623,-57,11.272,1.392,-72,3,1,7,9,7,0,0,9
16.402,0.139,-63,5.491,1.397,-57,11.858,1.393,-74,3,1,7,9,7,0,0,9
16.256,0.127,-63,5.491,1.367,-57,12.21,1.009,-74,3,1,7,9,7,0,0,9
16.402,0.076,-63,5.491,0.728,-57,11.936,1.507,-74,3,1,7,9,7,0,0,9
16.08,0.097,-63,5.53,0.74,-57,12.249,0.95,-72,3,1,7,9,7,0,0,9
16.384,0.17,-58,5.491,0.891,-57,12.131,1.25,-74,3,1,7,9,7,0,0,9
16.109,0.089,-63,5.569,1.462,-57,11.467,1.652,-73,3,1,7,9,7,0,0,9
16.285,0.135,-63,5.647,1.661,-57,11.858,1.233,-73,3,1,7,9,7,0,0,9
16.168,0.13,-63,5.569,1.904,-57,10.999,1.719,-73,3,1,7,9,7,0,0,9
8.535,2.785,-56,5.608,1.696,-57,11.506,1.318,-73,3,1,7,9,7,0,0,9
15.904,0.061,-63,5.608,2.042,-57,12.014,1.099,-73,3,1,7,9,7,0,0,9
9.472,2.411,-59,5.53,2.08,-57,11.663,1.44,-73,3,1,7,9,7,0,0,9
15.582,0.13,-64,5.569,1.911,-57,11.975,1.336,-73,3,1,7,9,7,0,0,9
15.798,0.148,-59,5.647,1.871,-57,11.428,1.591,-73,3,1,7,9,7,0,0,9
16.08,0.132,-64,5.608,1.296,-57,11.506,1.601,-73,3,1,7,9,7,0,0,9
16.139,0.18,-64,5.647,1.59,-57,11.389,1.687,-73,3,1,7,9,7,0,0,9
15.113,0.117,-63,5.608,1.652,-57,11.155,1.647,-73,3,1,7,9,7,0,0,9
9.547,2.087,-63,5.686,1.26,-57,11.272,1.63,-73,3,1,7,9,7,0,0,9
9.352,1.838,-63,5.569,1.335,-57,11.897,1.307,-73,3,1,7,9,7,0,0,9
9.156,0.171,-64,5.647,1.345,-57,11.116,1.763,-73,3,1,7,9,7,0,0,9
9.039,0.3,-64,5.452,1.869,-57,11.233,1.723,-73,3,1,7,9,7,0,0,9
9.078,0.258,-64,5.452,1.757,-57,11.741,1.492,-73,3,1,7,9,7,0,0,9
9.156,0.218,-64,5.647,1.363,-57,11.116,1.818,-73,3,1,7,9,7,0,0,9
9.352,0.238,-64,5.452,1.976,-57,11.428,1.656,-73,3,1,7,9,7,0,0,9
9.273,0.386,-64,5.53,1.41,-57,11.038,1.873,-73,3,1,7,9,7,0,0,9
9.312,0.308,-63,5.452,1.716,-57,12.014,1.422,-73,3,1,7,9,7,0,0,9
9.43,0.407,-63,5.53,1.314,-57,11.819,1.434,-74,3,1,7,9,7,0,0,9
9.195,0.669,-63,5.608,1.308,-57,12.053,1.408,-74,3,1,7,9,7,0,0,9
9.43,2.323,-63,5.647,1.656,-57,10.999,1.733,-73,3,1,7,9,7,0,0,9
9.625,2.578,-58,5.569,2.014,-57,12.327,1.065,-73,3,1,7,9,7,0,0,9
15.406,0.143,-64,5.53,1.73,-57,12.444,1.248,-72,3,1,7,9,7,0,0,9
15.318,0.192,-64,5.647,2.051,-57,12.209,1.252,-73,3,1,7,9,7,0,0,9
15.172,0.205,-63,5.569,1.865,-57,11.506,1.669,-73,3,1,7,9,7,0,0,9
15.084,0.102,-63,5.647,1.715,-57,11.389,1.726,-73,3,1,7,9,7,0,0,9
15.582,0.117,-64,5.491,1.824,-57,12.053,1.412,-73,3,1,7,9,7,0,0,9
9.312,0.094,-64,5.608,2.095,-56,11.233,1.821,-73,3,1,7,9,7,0,0,9
