AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
4.596,0.892,-51,7.639,1.215,-67,4.514,1.336,-57,5,8,7,9,7,0,0,9
5.885,0.14,-50,7.727,1.121,-67,4.709,0.621,-57,5,8,7,9,7,0,0,9
5.484,0.448,-51,7.795,1.196,-68,4.514,0.623,-60,5,8,7,9,7,0,0,9
4.273,0.896,-50,8.137,0.878,-69,4.827,0.529,-58,5,8,7,9,7,0,0,9
2.711,1.093,-52,8.342,1.112,-69,4.358,0.408,-66,5,8,7,9,7,0,0,9
2.555,1.782,-52,8.254,1.021,-69,4.944,0.292,-61,5,8,7,9,7,0,0,9
4.82,0.269,-54,10.413,0.877,-68,4.319,0.823,-62,5,8,7,9,7,0,0,9
4.547,0.502,-54,10.686,0.443,-66,4.514,0.888,-57,5,8,7,9,7,0,0,9
2.486,1.214,-55,8.606,1.052,-66,4.827,0.861,-60,5,8,7,9,7,0,0,9
3.805,1.339,-55,8.371,0.904,-66,4.397,1.088,-58,5,8,7,9,7,0,0,9
3.922,1.065,-54,7.903,1.013,-67,4.983,0.769,-59,5,8,7,9,7,0,0,9
2.604,0.469,-52,8.284,0.32,-66,4.749,0.867,-59,5,8,7,9,7,0,0,9
4.977,0.441,-52,8.928,0.211,-67,4.788,0.564,-61,5,8,7,9,7,0,0,9
2.721,0.734,-50,8.43,0.814,-67,4.905,1.008,-57,5,8,7,9,7,0,0,9
4.977,0.445,-53,8.733,0.315,-69,4.631,0.818,-58,5,8,7,9,7,0,0,9
2.721,0.186,-51,8.606,0.2,-67,4.67,1.029,-58,5,8,7,9,7,0,0,9
5.387,0.219,-52,9.045,0.144,-69,4.67,1.04,-58,5,8,7,9,7,0,0,9
4.537,0.235,-44,8.889,0.088,-67,4.436,1.045,-57,5,8,7,9,7,0,0,9
4.859,0.492,-52,8.371,0.338,-67,4.475,1.068,-58,5,8,7,9,7,0,0,9
5.42,1.19,-46,8.899,0.318,-71,4.475,1.122,-57,5,8,7,9,7,0,0,9
4.918,0.988,-52,8.928,0.533,-69,4.67,1.002,-57,5,8,7,9,7,0,0,9
3.648,0.996,-50,9.123,1.603,-69,4.553,1.04,-57,5,8,7,9,7,0,0,9
2.906,2.181,-47,9.319,0.363,-69,4.514,1.032,-57,5,8,7,9,7,0,0,9
4.078,0.77,-46,9.123,2.241,-71,4.592,1.027,-57,5,8,7,9,7,0,0,9
5.186,0.887,-48,9.133,0.153,-68,4.67,0.94,-57,5,8,7,9,7,0,0,9
4.405,1.053,-48,9.045,0.164,-69,4.514,1.06,-57,5,8,7,9,7,0,0,9
5.016,0.901,-46,8.723,0.234,-69,4.514,1.059,-58,5,8,7,9,7,0,0,9
4.078,0.183,-51,8.635,0.239,-69,4.475,1.083,-57,5,8,7,9,7,0,0,9
2.604,0.439,-48,8.43,0.319,-70,4.592,1.022,-57,5,8,7,9,7,0,0,9
3.805,1.279,-54,8.665,0.187,-70,4.631,0.964,-57,5,8,7,9,7,0,0,9
3.014,0.573,-56,9.084,2.06,-68,4.514,1.071,-57,5,8,7,9,7,0,0,9
3.072,0.195,-54,9.202,0.116,-69,4.553,1.047,-57,5,8,7,9,7,0,0,9
3.219,1.233,-47,9.202,0.115,-70,4.553,1.043,-57,5,8,7,9,7,0,0,9
2.076,0.713,-53,8.87,0.225,-71,4.592,1.026,-57,5,8,7,9,7,0,0,9
3.453,1.632,-51,8.547,0.36,-71,4.475,1.055,-57,5,8,7,9,7,0,0,9
3.014,0.176,-50,9.28,1.251,-68,4.631,0.966,-57,5,8,7,9,7,0,0,9
3.336,0.118,-51,9.319,0.23,-70,4.67,0.912,-57,5,8,7,9,7,0,0,9
2.984,0.404,-52,8.635,0.313,-68,4.475,1.116,-57,5,8,7,9,7,0,0,9
3.219,0.187,-51,8.284,0.623,-69,4.67,0.962,-57,5,8,7,9,7,0,0,9
3.063,1.048,-47,8.782,0.295,-70,4.553,1.065,-57,5,8,7,9,7,0,0,9
3.102,0.323,-53,8.84,0.165,-69,4.553,1.074,-57,5,8,7,9,7,0,0,9
3.141,0.743,-47,9.084,0.316,-71,4.631,1.015,-57,5,8,7,9,7,0,0,9
2.691,0.231,-47,8.43,0.325,-70,4.631,1.015,-57,5,8,7,9,7,0,0,9
4.82,1.383,-56,9.075,0.105,-68,4.553,1.012,-57,5,8,7,9,7,0,0,9
3.863,0.352,-54,9.397,1.455,-69,4.631,1.011,-57,5,8,7,9,7,0,0,9
2.984,0.606,-52,8.957,0.171,-69,4.631,0.96,-57,5,8,7,9,7,0,0,9
4.195,0.177,-55,8.606,0.35,-70,4.67,0.954,-57,5,8,7,9,7,0,0,9
4.889,0.216,-51,8.635,0.267,-70,4.397,1.116,-57,5,8,7,9,7,0,0,9
4.938,0.115,-51,8.577,0.286,-70,4.475,1.108,-57,5,8,7,9,7,0,0,9
4.391,0.106,-53,8.43,0.304,-73,4.553,1.039,-57,5,8,7,9,7,0,0,9
3.717,1.057,-50,9.202,0.187,-69,4.592,1.022,-57,5,8,7,9,7,0,0,9
2.896,0.286,-54,9.016,0.198,-70,4.592,0.994,-57,5,8,7,9,7,0,0,9
2.945,0.385,-51,9.084,0.15,-68,4.631,0.966,-57,5,8,7,9,7,0,0,9
2.672,0.584,-51,9.006,2.028,-69,4.592,0.976,-57,5,8,7,9,7,0,0,9
3.063,0.603,-50,8.928,0.232,-69,4.514,1.05,-57,5,8,7,9,7,0,0,9
3.063,0.834,-50,8.87,0.218,-70,4.631,1.019,-57,5,8,7,9,7,0,0,9
2.906,1.098,-51,8.87,0.146,-71,4.631,0.978,-57,5,8,7,9,7,0,0,9
3.219,1.462,-46,9.202,0.208,-69,4.631,0.979,-57,5,8,7,9,7,0,0,9
2.984,0.964,-52,8.957,0.204,-68,4.553,1.076,-57,5,8,7,9,7,0,0,9
3.258,0.811,-52,8.782,0.229,-69,4.592,0.99,-57,5,8,7,9,7,0,0,9
4.625,0.173,-47,9.162,0.104,-69,4.592,0.96,-57,5,8,7,9,7,0,0,9
3.688,1.531,-47,9.084,0.224,-69,4.514,1.062,-57,5,8,7,9,7,0,0,9
4.207,1.409,-51,9.163,1.791,-70,4.514,1.064,-57,5,8,7,9,7,0,0,9
5.211,0.176,-55,9.163,2.113,-69,4.553,1.029,-57,5,8,7,9,7,0,0,9
3.834,0.127,-53,9.241,0.208,-69,4.553,1.047,-57,5,8,7,9,7,0,0,9
3.746,0.294,-53,9.006,0.201,-70,4.514,1.098,-57,5,8,7,9,7,0,0,9
4.625,0.397,-47,14.641,0.131,-69,4.67,0.969,-57,5,8,7,9,7,0,0,9
4.117,0.629,-47,9.163,0.2,-70,4.631,1.019,-57,5,8,7,9,7,0,0,9
4.078,0.491,-52,9.319,1.416,-68,4.631,0.99,-57,5,8,7,9,7,0,0,9
4.351,0.229,-52,9.221,0.236,-68,4.514,1.085,-57,5,8,7,9,7,0,0,9
4.625,0.184,-51,9.28,0.14,-69,4.67,0.937,-57,5,8,7,9,7,0,0,9
3.922,0.313,-53,9.084,1.198,-68,4.67,1.015,-57,5,8,7,9,7,0,0,9
3.61,0.916,-46,9.28,0.309,-69,4.631,0.963,-57,5,8,7,9,7,0,0,9
4.537,0.098,-52,9.162,0.234,-69,4.553,1.065,-57,5,8,7,9,7,0,0,9
3.834,0.151,-55,9.202,0.265,-69,4.553,1.01,-57,5,8,7,9,7,0,0,9
3.883,0.395,-52,9.241,0.187,-69,4.553,1.04,-57,5,8,7,9,7,0,0,9
3.786,0.595,-47,9.133,0.141,-69,4.67,0.947,-57,5,8,7,9,7,0,0,9
4.039,0.628,-54,9.084,0.217,-69,4.592,0.986,-57,5,8,7,9,7,0,0,9
4.244,0.351,-52,9.202,0.056,-69,4.514,1.064,-57,5,8,7,9,7,0,0,9
4.625,0.258,-51,9.163,0.105,-69,4.553,1.056,-57,5,8,7,9,7,0,0,9
4.391,0.126,-52,9.163,0.086,-69,4.631,0.99,-57,5,8,7,9,7,0,0,9
4.703,0.135,-53,9.123,0.148,-69,4.514,1.053,-57,5,8,7,9,7,0,0,9
4.479,0.225,-52,9.104,0.084,-69,4.475,1.095,-57,5,8,7,9,7,0,0,9
4.332,0.249,-52,9.104,0.206,-69,4.592,0.98,-57,5,8,7,9,7,0,0,9
3.975,0.747,-47,9.045,0.137,-69,4.631,1.034,-57,5,8,7,9,7,0,0,9
4.327,0.474,-47,9.075,0.111,-69,4.592,0.982,-57,5,8,7,9,7,0,0,9
4.303,0.313,-52,9.075,0.168,-69,4.553,1.012,-57,5,8,7,9,7,0,0,9
4.577,0.355,-46,9.016,0.174,-69,4.631,0.926,-57,5,8,7,9,7,0,0,9
4.401,0.252,-47,8.987,0.197,-69,4.553,1.016,-57,5,8,7,9,7,0,0,9
4.361,0.279,-52,8.928,0.151,-69,4.475,1.085,-57,5,8,7,9,7,0,0,9
4.479,0.14,-52,8.811,0.203,-69,4.553,1.043,-57,5,8,7,9,7,0,0,9
4.42,0.258,-52,8.928,0.14,-69,4.592,0.98,-57,5,8,7,9,7,0,0,9
4.479,0.25,-52,8.958,0.141,-69,4.631,0.959,-57,5,8,7,9,7,0,0,9
4.449,0.222,-52,8.899,0.174,-69,4.436,1.069,-57,5,8,7,9,7,0,0,9
4.508,0.259,-52,8.957,0.171,-69,4.475,1.093,-57,5,8,7,9,7,0,0,9
4.449,0.146,-52,8.899,0.142,-69,4.514,1.064,-57,5,8,7,9,7,0,0,9
4.586,0.276,-46,8.87,0.154,-69,4.475,1.013,-57,5,8,7,9,7,0,0,9
4.449,0.219,-52,8.987,0.196,-69,4.67,1.002,-57,5,8,7,9,7,0,0,9
4.665,0.286,-52,8.782,0.202,-69,4.553,1.034,-57,5,8,7,9,7,0,0,9
4.391,0.269,-51,8.84,0.159,-69,4.553,1.085,-57,5,8,7,9,7,0,0,9
4.303,0.229,-52,8.958,0.177,-69,4.67,0.914,-57,5,8,7,9,7,0,0,9
4.391,0.273,-51,8.987,0.149,-70,4.553,1.082,-57,5,8,7,9,7,0,0,9
4.479,0.256,-52,9.104,0.218,-69,4.553,1.069,-57,5,8,7,9,7,0,0,9
4.508,0.234,-52,9.192,0.171,-69,4.67,0.952,-57,5,8,7,9,7,0,0,9
4.391,0.289,-52,9.133,0.088,-68,4.553,1.047,-57,5,8,7,9,7,0,0,9
4.42,0.207,-52,9.25,0.097,-69,4.514,1.068,-57,5,8,7,9,7,0,0,9
4.391,0.317,-47,9.192,0.163,-69,4.514,1.1,-57,5,8,7,9,7,0,0,9
4.303,0.267,-46,9.163,0.116,-69,4.592,0.982,-57,5,8,7,9,7,0,0,9
4.332,0.286,-52,9.192,0.114,-69,4.514,1.034,-57,5,8,7,9,7,0,0,9
4.42,0.146,-47,9.163,0.163,-69,4.475,1.075,-57,5,8,7,9,7,0,0,9
4.665,0.477,-52,9.016,0.167,-69,4.514,1.085,-57,5,8,7,9,7,0,0,9
4.508,0.248,-52,9.045,0.167,-69,4.631,0.99,-57,5,8,7,9,7,0,0,9
4.449,0.177,-52,9.104,0.088,-69,4.358,1.124,-57,5,8,7,9,7,0,0,9
4.303,0.312,-52,9.163,0.217,-69,4.592,0.982,-57,5,8,7,9,7,0,0,9
4.303,0.283,-52,9.133,0.159,-69,4.631,1.004,-57,5,8,7,9,7,0,0,9
4.42,0.187,-52,9.075,0.155,-69,4.553,1.059,-57,5,8,7,9,7,0,0,9
4.391,0.317,-52,9.045,0.192,-69,4.631,1.033,-57,5,8,7,9,7,0,0,9
4.361,0.162,-52,8.928,0.153,-69,4.553,1.052,-57,5,8,7,9,7,0,0,9
4.537,0.196,-52,8.928,0.163,-69,4.631,1.027,-57,5,8,7,9,7,0,0,9
4.332,0.212,-52,8.987,0.11,-69,4.631,1.014,-57,5,8,7,9,7,0,0,9
4.303,0.229,-52,9.006,0.126,-69,4.553,1.057,-57,5,8,7,9,7,0,0,9
4.332,0.14,-52,9.016,0.101,-69,4.592,1.014,-57,5,8,7,9,7,0,0,9
4.391,0.268,-46,9.104,0.191,-69,4.553,1.069,-57,5,8,7,9,7,0,0,9
4.332,0.323,-52,9.045,0.151,-69,4.592,0.991,-57,5,8,7,9,7,0,0,9
4.303,0.33,-51,9.045,0.162,-69,4.709,0.918,-57,5,8,7,9,7,0,0,9
4.391,0.297,-52,8.899,0.216,-69,4.475,1.079,-57,5,8,7,9,7,0,0,9
4.391,0.31,-52,9.084,0.192,-69,4.514,1.059,-57,5,8,7,9,7,0,0,9
4.42,0.367,-46,8.987,0.172,-69,4.553,1.016,-57,5,8,7,9,7,0,0,9
4.625,0.279,-52,9.045,0.18,-69,4.553,1.043,-57,5,8,7,9,7,0,0,9
4.372,0.282,-46,9.084,0.178,-69,4.514,1.048,-57,5,8,7,9,7,0,0,9
4.449,0.258,-52,9.045,0.136,-69,4.553,1.054,-57,5,8,7,9,7,0,0,9
4.332,0.238,-52,8.987,0.126,-69,4.553,1.03,-57,5,8,7,9,7,0,0,9
4.361,0.185,-52,8.928,0.134,-69,4.475,1.107,-57,5,8,7,9,7,0,0,9
4.332,0.205,-52,9.016,0.156,-69,4.592,1.021,-57,5,8,7,9,7,0,0,9
4.479,0.291,-52,8.899,0.165,-69,4.592,0.988,-57,5,8,7,9,7,0,0,9
4.42,0.262,-52,9.075,0.126,-69,4.709,0.934,-57,5,8,7,9,7,0,0,9
4.449,0.164,-52,8.87,0.157,-69,4.553,1.012,-57,5,8,7,9,7,0,0,9
4.361,0.292,-52,9.016,0.12,-69,4.631,0.964,-57,5,8,7,9,7,0,0,9
4.42,0.186,-51,8.928,0.142,-69,4.397,1.086,-57,5,8,7,9,7,0,0,9
4.479,0.243,-52,8.869,0.14,-69,4.475,1.055,-57,5,8,7,9,7,0,0,9
4.449,0.286,-52,8.84,0.159,-69,4.631,0.996,-57,5,8,7,9,7,0,0,9
4.361,0.359,-47,8.958,0.178,-69,4.553,1.027,-57,5,8,7,9,7,0,0,9
4.469,0.258,-52,8.928,0.152,-69,4.475,1.055,-57,5,8,7,9,7,0,0,9
4.449,0.139,-52,9.016,0.175,-69,4.553,1.026,-57,5,8,7,9,7,0,0,9
4.351,0.238,-52,8.928,0.182,-69,4.592,0.982,-57,5,8,7,9,7,0,0,9
4.391,0.168,-52,9.045,0.114,-69,4.553,1.088,-57,5,8,7,9,7,0,0,9
4.248,0.415,-46,8.987,0.152,-69,4.514,1.059,-57,5,8,7,9,7,0,0,9
4.391,0.159,-52,8.987,0.19,-69,4.514,1.054,-57,5,8,7,9,7,0,0,9
4.313,0.171,-46,9.104,0.129,-69,4.436,1.088,-57,5,8,7,9,7,0,0,9
4.449,0.131,-51,9.075,0.07,-69,4.592,1.016,-57,5,8,7,9,7,0,0,9
4.332,0.197,-52,9.075,0.116,-69,4.475,1.109,-57,5,8,7,9,7,0,0,9
4.449,0.221,-52,8.928,0.163,-69,4.592,0.997,-57,5,8,7,9,7,0,0,9
4.42,0.197,-51,8.957,0.151,-69,4.514,1.071,-57,5,8,7,9,7,0,0,9
4.366,0.467,-47,9.045,0.154,-69,4.67,0.939,-57,5,8,7,9,7,0,0,9
4.405,0.272,-47,9.075,0.089,-69,4.592,1.014,-57,5,8,7,9,7,0,0,9
4.332,0.164,-52,8.987,0.192,-69,4.514,1.029,-57,5,8,7,9,7,0,0,9
4.327,0.229,-46,8.928,0.178,-69,4.631,0.977,-57,5,8,7,9,7,0,0,9
4.391,0.298,-52,8.899,0.177,-69,4.631,1.038,-57,5,8,7,9,7,0,0,9
4.361,0.329,-52,9.016,0.144,-69,4.631,0.973,-57,5,8,7,9,7,0,0,9
4.479,0.152,-51,9.124,0.125,-69,4.553,1.017,-57,5,8,7,9,7,0,0,9
4.508,0.208,-52,9.123,0.238,-70,4.592,1.066,-57,5,8,7,9,7,0,0,9
4.361,0.212,-52,9.123,0.169,-70,4.514,1.064,-57,5,8,7,9,7,0,0,9
4.391,0.145,-52,9.084,0.091,-70,4.592,1.026,-57,5,8,7,9,7,0,0,9
4.332,0.246,-52,8.987,0.2,-70,4.592,0.982,-57,5,8,7,9,7,0,0,9
4.665,0.275,-46,9.104,0.202,-68,4.631,0.977,-57,5,8,7,9,7,0,0,9
4.479,0.172,-52,8.635,0.242,-70,4.592,0.997,-57,5,8,7,9,7,0,0,9
4.156,0.256,-51,8.987,0.185,-70,4.514,1.036,-57,5,8,7,9,7,0,0,9
4.303,0.229,-52,8.987,0.168,-70,4.67,0.969,-57,5,8,7,9,7,0,0,9
4.332,0.321,-52,8.811,0.234,-70,4.631,1.004,-57,5,8,7,9,7,0,0,9
4.479,0.225,-52,8.782,0.201,-70,4.592,1.003,-57,5,8,7,9,7,0,0,9
