AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3
7.633,1.129,-63,4.944,0.814,-60,7.873,0.267,-68,3,2,7,9,7,0,0,9
7.555,1.159,-64,4.914,1.59,-60,7.834,2.099,-68,3,2,7,9,7,0,0,9
7.594,1.097,-64,4.885,0.567,-60,8.03,1.414,-67,3,2,7,9,7,0,0,9
7.555,2.392,-62,4.856,0.694,-60,7.834,0.426,-67,3,2,7,9,7,0,0,9
7.555,1.858,-62,5.022,1.512,-61,7.912,1.773,-67,3,2,7,9,7,0,0,9
7.594,1.134,-64,4.68,1.047,-60,7.952,2.084,-66,3,2,7,9,7,0,0,9
7.516,1.054,-64,4.68,0.887,-60,7.834,1.495,-67,3,2,7,9,7,0,0,9
8.113,0.985,-60,5.032,1.583,-60,7.795,1.41,-67,3,2,7,9,7,0,0,9
7.477,1.089,-63,4.944,0,-61,7.756,0.609,-68,3,2,7,9,7,0,0,9
7.516,0.924,-63,4.944,0.822,-59,7.991,0.564,-68,3,2,7,9,7,0,0,9
7.516,1.138,-63,4.944,0.683,-60,7.834,1.441,-68,3,2,7,9,7,0,0,9
7.633,1.134,-63,4.651,0.968,-60,7.795,0.635,-68,3,2,7,9,7,0,0,9
7.594,1.084,-63,4.827,0.841,-59,7.717,0.659,-68,3,2,7,9,7,0,0,9
7.633,1.051,-63,4.739,0.843,-59,7.913,1.378,-67,3,2,7,9,7,0,0,9
7.881,0.949,-58,4.827,0.745,-59,7.873,0.605,-67,3,2,7,9,7,0,0,9
7.555,1.039,-63,4.768,0.883,-59,7.834,1.765,-67,3,2,7,9,7,0,0,9
7.594,0.948,-64,4.651,0.984,-59,7.913,1.38,-68,3,2,7,9,7,0,0,9
7.555,0.964,-64,4.739,0.939,-60,7.912,1.82,-68,3,2,7,9,7,0,0,9
7.477,0.984,-64,4.797,1.105,-59,7.834,1.813,-68,3,2,7,9,7,0,0,9
8.194,0.851,-59,4.68,0.987,-59,7.873,2.052,-67,3,2,7,9,7,0,0,9
7.477,1.008,-64,4.944,1.716,-60,7.834,2.168,-67,3,2,7,9,7,0,0,9
7.555,1.022,-64,4.973,0.803,-59,7.834,2.001,-68,3,2,7,9,7,0,0,9
7.516,0.969,-63,4.709,0.795,-60,7.834,2.07,-68,3,2,7,9,7,0,0,9
7.437,0.918,-63,4.856,0.76,-60,7.913,2.009,-68,3,2,7,9,7,0,0,9
7.555,0.907,-64,4.68,0.99,-60,7.873,0.535,-68,3,2,7,9,7,0,0,9
7.477,0.97,-59,4.866,0.743,-60,7.873,1.787,-68,3,2,7,9,7,0,0,9
7.594,0.878,-64,4.68,0.85,-60,7.873,1.834,-68,3,2,7,9,7,0,0,9
7.633,0.901,-64,4.68,0.99,-60,7.912,0.612,-68,3,2,7,9,7,0,0,9
7.516,0.97,-64,4.944,0.793,-60,7.795,1.855,-68,3,2,7,9,7,0,0,9
8.272,0.815,-58,4.592,1.067,-60,7.912,2.018,-68,3,2,7,9,7,0,0,9
7.555,0.911,-63,5.002,0.884,-60,7.912,0.518,-68,3,2,7,9,7,0,0,9
7.516,0.916,-59,5.002,0.697,-61,7.912,2.132,-67,3,2,7,9,7,0,0,9
7.555,0.789,-63,5.002,0.694,-59,7.834,2.182,-67,3,2,7,9,7,0,0,9
7.555,0.916,-63,4.944,0.828,-60,7.912,2.13,-67,3,2,7,9,7,0,0,9
7.633,0.85,-64,4.944,1.579,-61,7.873,2.176,-67,3,2,7,9,7,0,0,9
7.633,0.892,-64,4.944,0.808,-61,7.873,2.253,-67,3,2,7,9,7,0,0,9
7.555,1.874,-59,4.592,0.881,-60,7.756,2.235,-67,3,2,7,9,7,0,0,9
8.181,0.923,-59,4.827,0.701,-60,7.834,2.046,-67,3,2,7,9,7,0,0,9
7.555,1.036,-64,5.09,0.691,-60,7.756,2.223,-67,3,2,7,9,7,0,0,9
7.438,1.377,-59,5.002,1.029,-60,7.834,2.156,-67,3,2,7,9,7,0,0,9
7.633,0.852,-63,5.061,0.542,-60,7.873,2.122,-67,3,2,7,9,7,0,0,9
7.672,0.821,-64,4.856,0.798,-60,7.991,2.121,-67,3,2,7,9,7,0,0,9
7.516,0.954,-64,4.651,0.786,-61,7.912,2.071,-67,3,2,7,9,7,0,0,9
7.516,1.903,-64,4.827,0.749,-61,7.873,2.149,-67,3,2,7,9,7,0,0,9
7.555,0.909,-64,4.944,0.762,-60,7.912,2.022,-67,3,2,7,9,7,0,0,9
7.516,1.065,-64,4.68,0.697,-60,7.834,2.133,-67,3,2,7,9,7,0,0,9
7.633,0.994,-58,4.768,0.68,-61,7.912,2.033,-67,3,2,7,9,7,0,0,9
7.477,1.925,-59,4.944,0.785,-61,7.873,2.076,-67,3,2,7,9,7,0,0,9
7.672,1.065,-64,4.709,0.664,-60,7.952,1.948,-67,3,2,7,9,7,0,0,9
7.594,1.107,-64,4.68,0.816,-60,7.912,2.04,-67,3,2,7,9,7,0,0,9
7.672,1.096,-64,4.768,0.674,-61,7.991,2.092,-67,3,2,7,9,7,0,0,9
7.555,1.094,-64,4.827,0.777,-61,7.795,2.179,-67,3,2,7,9,7,0,0,9
7.613,1.105,-64,4.739,0.766,-60,7.912,2.07,-67,3,2,7,9,7,0,0,9
7.633,1.126,-64,4.885,0.82,-60,7.991,2.05,-67,3,2,7,9,7,0,0,9
7.594,0.991,-64,4.827,0.701,-60,7.912,2.038,-67,3,2,7,9,7,0,0,9
7.516,1.08,-63,4.709,0.683,-60,7.873,2.149,-66,3,2,7,9,7,0,0,9
7.594,1.071,-64,4.739,0.697,-60,7.834,2.188,-67,3,2,7,9,7,0,0,9
7.633,1.101,-64,4.944,0.765,-59,7.834,2.199,-66,3,2,7,9,7,0,0,9
7.555,1.225,-64,4.856,0.711,-61,7.873,2.148,-67,3,2,7,9,7,0,0,9
7.594,1.161,-64,4.944,0.716,-60,7.991,1.989,-67,3,2,7,9,7,0,0,9
7.633,1.118,-64,4.827,0.619,-60,7.912,2.018,-67,3,2,7,9,7,0,0,9
7.477,1.148,-64,4.739,0.789,-60,7.873,1.844,-67,3,2,7,9,7,0,0,9
7.516,1.096,-64,4.973,0.512,-60,7.952,1.789,-67,3,2,7,9,7,0,0,9
7.555,1.05,-64,4.944,0.64,-60,7.952,1.974,-67,3,2,7,9,7,0,0,9
7.594,0.977,-64,5.002,0.634,-61,7.951,2.066,-67,3,2,7,9,7,0,0,9
7.477,0.988,-63,4.739,0.468,-60,7.912,2.1,-67,3,2,7,9,7,0,0,9
7.516,1.052,-64,4.827,0.557,-60,7.952,2.109,-67,3,2,7,9,7,0,0,9
7.594,0.942,-63,4.768,0.522,-61,7.912,2.086,-67,3,2,7,9,7,0,0,9
7.672,0.875,-64,4.914,0.443,-60,8.069,1.935,-66,3,2,7,9,7,0,0,9
7.633,0.883,-58,5.032,0.52,-61,7.991,2.002,-66,3,2,7,9,7,0,0,9
7.594,0.858,-63,5.061,0.381,-60,7.912,2.084,-66,3,2,7,9,7,0,0,9
7.555,0.888,-63,4.885,0.542,-60,8.03,2.031,-66,3,2,7,9,7,0,0,9
7.555,0.998,-64,4.973,0.548,-61,8.03,1.965,-66,3,2,7,9,7,0,0,9
7.725,0.891,-58,4.709,0.497,-61,7.873,2.002,-66,3,2,7,9,7,0,0,9
7.516,1.014,-63,4.797,0.37,-61,7.639,2.127,-66,3,2,7,9,7,0,0,9
7.672,0.877,-58,4.973,0.481,-61,7.912,2.004,-67,3,2,7,9,7,0,0,9
7.477,1.026,-63,4.827,0.488,-60,7.991,2.093,-66,3,2,7,9,7,0,0,9
7.555,1.035,-63,4.944,0.617,-60,7.991,2.014,-67,3,2,7,9,7,0,0,9
7.477,1.117,-63,5.002,0.495,-60,8.03,2.084,-67,3,2,7,9,7,0,0,9
7.594,1.031,-63,4.709,0.425,-60,7.873,2.09,-67,3,2,7,9,7,0,0,9
7.555,1.052,-63,4.768,0.615,-61,7.991,2.046,-67,3,2,7,9,7,0,0,9
7.555,1.109,-63,5.002,0.462,-61,7.952,2.037,-67,3,2,7,9,7,0,0,9
7.516,1.126,-64,4.973,0.276,-60,7.912,2.039,-66,3,2,7,9,7,0,0,9
7.516,1.126,-63,4.856,0.533,-60,7.913,2.036,-66,3,2,7,9,7,0,0,9
7.555,1.112,-63,4.827,0.415,-61,8.03,2.077,-66,3,2,7,9,7,0,0,9
7.516,1.131,-63,4.739,0.277,-62,7.912,2.015,-66,3,2,7,9,7,0,0,9
8.038,0.952,-58,4.827,0.528,-61,7.912,2.102,-66,3,2,7,9,7,0,0,9
7.516,1.111,-63,4.914,0.343,-61,7.991,1.953,-66,3,2,7,9,7,0,0,9
7.437,1.133,-63,4.827,0.5,-60,7.912,2.117,-66,3,2,7,9,7,0,0,9
7.516,1.111,-63,4.797,0.534,-61,7.912,2.058,-66,3,2,7,9,7,0,0,9
7.516,1.029,-63,4.944,0.549,-61,7.834,1.818,-66,3,2,7,9,7,0,0,9
7.633,1.013,-64,5.002,0.378,-60,7.991,1.996,-66,3,2,7,9,7,0,0,9
7.633,1.056,-64,4.914,0.358,-61,7.834,2.015,-66,3,2,7,9,7,0,0,9
7.594,1.098,-64,4.885,0.434,-60,7.873,2.133,-66,3,2,7,9,7,0,0,9
7.918,0.934,-61,4.856,1.348,-61,8.069,1.997,-66,3,2,7,9,7,0,0,9
7.438,1.076,-63,4.797,0.456,-61,7.912,1.767,-66,3,2,7,9,7,0,0,9
7.725,0.982,-56,4.739,0.58,-61,7.873,0.763,-67,3,2,7,9,7,0,0,9
7.516,1.181,-63,5.032,0.457,-62,7.991,1.934,-66,3,2,7,9,7,0,0,9
7.555,1.646,-62,4.739,0.463,-61,7.912,1.981,-67,3,2,7,9,7,0,0,9
7.594,1.635,-63,4.827,0.572,-60,7.951,1.772,-67,3,2,7,9,7,0,0,9
7.555,1.02,-62,4.856,0.528,-61,7.951,2.095,-67,3,2,7,9,7,0,0,9
7.516,0.902,-62,5.002,0.615,-60,7.834,1.474,-67,3,2,7,9,7,0,0,9
7.359,0.886,-61,4.856,0.83,-60,7.952,1.936,-67,3,2,7,9,7,0,0,9
7.438,0.757,-62,4.797,0.605,-60,7.834,1.821,-67,3,2,7,9,7,0,0,9
7.516,0.766,-62,4.856,0.83,-61,7.951,1.941,-67,3,2,7,9,7,0,0,9
7.516,0.954,-62,4.827,0.787,-60,7.912,1.822,-67,3,2,7,9,7,0,0,9
7.516,1,-61,4.739,0.791,-60,7.951,2.009,-67,3,2,7,9,7,0,0,9
8.077,1.361,-56,4.944,1.526,-60,7.873,2.135,-67,3,2,7,9,7,0,0,9
7.516,1.836,-61,4.797,0.726,-61,7.873,2.122,-67,3,2,7,9,7,0,0,9
8.35,1.913,-56,4.885,0.811,-61,7.991,1.984,-67,3,2,7,9,7,0,0,9
7.555,1.041,-62,4.709,1.592,-60,7.873,2.15,-66,3,2,7,9,7,0,0,9
7.555,0.84,-58,4.856,0.83,-60,7.912,2.086,-66,3,2,7,9,7,0,0,9
7.516,1.448,-58,4.856,0.646,-60,7.991,2.026,-66,3,2,7,9,7,0,0,9
8.272,0.842,-57,4.739,0.74,-60,7.834,2.023,-66,3,2,7,9,7,0,0,9
7.555,1.193,-63,4.914,0.902,-61,7.834,2.181,-66,3,2,7,9,7,0,0,9
7.633,1.216,-64,4.768,0.915,-61,7.912,2.13,-66,3,2,7,9,7,0,0,9
7.594,1.174,-63,4.768,0.899,-61,7.795,2.158,-67,3,2,7,9,7,0,0,9
7.516,1.876,-58,4.944,1.525,-60,7.873,2.008,-66,3,2,7,9,7,0,0,9
7.594,0.779,-61,4.739,0.861,-60,7.834,2.109,-66,3,2,7,9,7,0,0,9
7.711,0.66,-61,4.827,0.961,-60,7.795,2.176,-66,3,2,7,9,7,0,0,9
7.555,0.814,-61,4.768,0.821,-60,7.834,2.07,-67,3,2,7,9,7,0,0,9
7.672,0.759,-62,4.885,0.838,-61,7.873,1.98,-66,3,2,7,9,7,0,0,9
7.672,0.87,-63,4.856,0.904,-60,7.795,2.043,-66,3,2,7,9,7,0,0,9
7.516,0.771,-62,4.797,0.56,-60,7.756,2.134,-66,3,2,7,9,7,0,0,9
7.594,0.771,-63,4.885,0.556,-61,7.795,2.056,-66,3,2,7,9,7,0,0,9
7.633,0.864,-63,5.061,0.358,-62,7.873,1.938,-67,3,2,7,9,7,0,0,9
7.555,1.316,-57,4.973,1.314,-62,7.873,1.984,-67,3,2,7,9,7,0,0,9
7.555,2.062,-58,4.827,0.336,-62,7.795,1.464,-67,3,2,7,9,7,0,0,9
8.116,0.934,-58,5.002,0.244,-62,7.834,1.774,-67,3,2,7,9,7,0,0,9
7.633,0.996,-63,4.885,0.298,-62,7.913,1.738,-67,3,2,7,9,7,0,0,9
7.594,0.905,-64,4.797,0.384,-62,7.912,1.788,-66,3,2,7,9,7,0,0,9
7.594,0.856,-64,4.973,0.484,-62,7.834,2.002,-67,3,2,7,9,7,0,0,9
7.633,0.914,-63,4.973,1.392,-61,7.834,2.04,-66,3,2,7,9,7,0,0,9
7.594,0.876,-64,4.944,0.659,-60,7.912,1.732,-66,3,2,7,9,7,0,0,9
7.633,0.928,-64,4.973,1.586,-60,7.873,1.984,-66,3,2,7,9,7,0,0,9
7.672,0.89,-64,4.739,0.785,-60,7.952,1.904,-66,3,2,7,9,7,0,0,9
7.555,0.94,-63,4.914,0.766,-60,7.873,1.777,-66,3,2,7,9,7,0,0,9
7.555,0.939,-63,4.797,0.949,-60,7.717,2.061,-66,3,2,7,9,7,0,0,9
7.555,0.958,-64,4.827,0.792,-60,7.756,2.038,-66,3,2,7,9,7,0,0,9
7.516,1.853,-62,4.856,0.658,-60,7.834,1.815,-67,3,2,7,9,7,0,0,9
7.594,0.849,-63,4.797,0.543,-60,7.834,2.056,-66,3,2,7,9,7,0,0,9
7.555,0.923,-64,4.973,1.263,-60,7.873,1.851,-66,3,2,7,9,7,0,0,9
7.477,0.97,-64,5.032,0.456,-60,7.873,0.567,-66,3,2,7,9,7,0,0,9
7.594,0.892,-64,5.002,0.234,-62,7.834,2.028,-66,3,2,7,9,7,0,0,9
7.594,0.89,-64,4.856,0.234,-62,7.912,2.01,-66,3,2,7,9,7,0,0,9
7.672,1.525,-58,4.973,0.24,-61,7.952,2.029,-67,3,2,7,9,7,0,0,9
7.281,1.113,-64,4.827,1.286,-62,7.795,2.014,-67,3,2,7,9,7,0,0,9
7.477,1.012,-64,4.856,0.46,-61,7.912,1.821,-67,3,2,7,9,7,0,0,9
7.477,1.03,-63,4.709,1.341,-61,7.834,2.037,-67,3,2,7,9,7,0,0,9
7.438,0.961,-64,4.944,0.404,-61,7.873,1.808,-67,3,2,7,9,7,0,0,9
7.594,1.307,-58,4.768,0.509,-61,7.991,1.921,-67,3,2,7,9,7,0,0,9
7.633,0.94,-63,4.768,0.477,-61,7.834,1.819,-67,3,2,7,9,7,0,0,9
7.594,0.907,-64,5.061,0.453,-61,7.873,1.768,-67,3,2,7,9,7,0,0,9
7.516,1.009,-63,4.944,0.714,-61,7.873,2.021,-67,3,2,7,9,7,0,0,9
7.555,0.852,-64,4.914,0.469,-60,7.873,2.122,-67,3,2,7,9,7,0,0,9
7.516,1.767,-59,4.856,0.522,-60,7.952,2.027,-67,3,2,7,9,7,0,0,9
7.555,1.167,-64,4.768,0.429,-62,7.873,1.798,-66,3,2,7,9,7,0,0,9
7.516,1.263,-64,4.885,0.484,-61,7.834,1.844,-66,3,2,7,9,7,0,0,9
7.633,1.475,-59,4.797,0.456,-62,7.952,2.035,-66,3,2,7,9,7,0,0,9
7.594,2.047,-58,5.002,0.295,-61,7.795,2.158,-67,3,2,7,9,7,0,0,9
7.555,1.038,-64,5.061,1.297,-62,7.756,2.04,-66,3,2,7,9,7,0,0,9
7.516,1.113,-64,4.885,0.352,-62,7.795,1.859,-66,3,2,7,9,7,0,0,9
7.477,1.116,-65,4.914,0.24,-61,7.834,1.954,-67,3,2,7,9,7,0,0,9
7.75,0.967,-65,4.856,0.379,-61,7.834,1.915,-67,3,2,7,9,7,0,0,9
7.594,1.102,-64,4.973,0.324,-62,7.873,2.021,-67,3,2,7,9,7,0,0,9
7.398,1.201,-64,4.944,0.421,-62,7.912,1.81,-67,3,2,7,9,7,0,0,9
7.516,1.161,-63,4.651,0.472,-62,7.873,1.806,-67,3,2,7,9,7,0,0,9
7.672,1.146,-64,4.914,0.401,-62,8.069,1.917,-67,3,2,7,9,7,0,0,9
7.438,1.307,-64,4.856,0.492,-61,7.834,2.168,-67,3,2,7,9,7,0,0,9
7.594,1.234,-64,4.856,0.384,-61,7.873,2.037,-67,3,2,7,9,7,0,0,9
7.555,1.301,-64,4.856,0.258,-62,7.756,1.896,-67,3,2,7,9,7,0,0,9
7.633,1.284,-64,4.914,0.365,-62,7.834,0.572,-67,3,2,7,9,7,0,0,9
7.672,1.926,-62,4.856,0.313,-62,7.795,1.852,-67,3,2,7,9,7,0,0,9
7.516,1.101,-64,4.914,0.346,-61,7.795,1.832,-67,3,2,7,9,7,0,0,9
7.672,1.191,-64,5.002,0.307,-61,7.756,1.439,-67,3,2,7,9,7,0,0,9
7.594,1.293,-64,4.944,0.376,-61,7.952,1.406,-67,3,2,7,9,7,0,0,9
7.555,1.266,-64,4.856,0.542,-61,7.912,1.419,-67,3,2,7,9,7,0,0,9
7.594,1.197,-64,4.914,0.553,-61,7.873,1.441,-67,3,2,7,9,7,0,0,9
7.839,1.185,-62,4.885,0.271,-61,7.834,1.841,-67,3,2,7,9,7,0,0,9
7.672,1.221,-64,4.885,0.506,-61,7.834,1.409,-67,3,2,7,9,7,0,0,9
7.516,1.34,-64,4.914,0.363,-62,7.756,1.431,-67,3,2,7,9,7,0,0,9
7.881,1.073,-59,4.885,0.436,-62,7.834,1.413,-67,3,2,7,9,7,0,0,9
7.594,1.045,-64,4.827,0.256,-62,7.834,1.449,-67,3,2,7,9,7,0,0,9
7.633,1.141,-64,4.856,0.234,-62,7.913,1.805,-67,3,2,7,9,7,0,0,9
7.672,2.012,-59,4.885,0.258,-61,7.873,1.916,-67,3,2,7,9,7,0,0,9
7.516,1.181,-64,4.973,0.331,-62,7.873,1.818,-67,3,2,7,9,7,0,0,9
7.594,1.133,-64,4.768,0.313,-62,7.834,1.813,-67,3,2,7,9,7,0,0,9
7.516,1.087,-64,4.914,0.332,-61,7.834,2.099,-67,3,2,7,9,7,0,0,9
7.633,1.186,-64,4.944,0.285,-62,7.834,2.02,-66,3,2,7,9,7,0,0,9
7.711,1.233,-64,4.856,0.347,-62,7.834,2.17,-66,3,2,7,9,7,0,0,9
7.672,1.178,-64,5.002,0.296,-61,7.952,2.141,-66,3,2,7,9,7,0,0,9
7.672,1.202,-64,4.973,0.285,-62,7.991,2.003,-66,3,2,7,9,7,0,0,9
7.477,1.046,-63,4.973,0.28,-62,8.03,2.045,-66,3,2,7,9,7,0,0,9
7.477,1.115,-64,4.973,0.287,-61,7.912,2.131,-66,3,2,7,9,7,0,0,9
8.194,1.056,-59,4.914,0.251,-61,7.912,2.135,-67,3,2,7,9,7,0,0,9
7.594,1.153,-64,4.885,0.189,-61,7.912,2.084,-67,3,2,7,9,7,0,0,9
7.594,1.178,-64,5.002,0.312,-61,8.03,2.086,-67,3,2,7,9,7,0,0,9
7.555,1.334,-64,4.944,0.274,-61,7.912,2.129,-67,3,2,7,9,7,0,0,9
8.077,1.16,-59,4.914,0.24,-62,7.834,2.168,-66,3,2,7,9,7,0,0,9
7.711,1.226,-64,4.914,0.342,-61,7.873,2.045,-66,3,2,7,9,7,0,0,9
7.555,1.297,-64,4.914,0.319,-62,7.873,2.122,-66,3,2,7,9,7,0,0,9
7.633,1.035,-63,4.973,0.342,-61,7.795,2.032,-66,3,2,7,9,7,0,0,9
7.633,1.196,-64,4.973,0.263,-61,7.912,1.992,-66,3,2,7,9,7,0,0,9
7.555,1.285,-64,4.856,0.468,-61,7.834,1.802,-66,3,2,7,9,7,0,0,9
7.555,1.297,-64,4.739,0.348,-62,7.913,1.967,-67,3,2,7,9,7,0,0,9
7.594,1.293,-63,4.973,0.255,-61,7.991,2.002,-67,3,2,7,9,7,0,0,9
7.555,1.24,-64,4.856,0.484,-61,8.03,1.794,-67,3,2,7,9,7,0,0,9
7.633,1.259,-64,4.973,1.335,-61,7.952,1.821,-67,3,2,7,9,7,0,0,9
7.555,1.254,-64,4.944,0.352,-62,7.912,1.785,-67,3,2,7,9,7,0,0,9
7.594,2.478,-64,4.797,0.206,-62,7.952,1.959,-67,3,2,7,9,7,0,0,9
7.75,1.188,-64,4.944,0.422,-61,8.03,1.905,-67,3,2,7,9,7,0,0,9
7.633,1.315,-63,4.973,0.153,-62,7.951,1.474,-67,3,2,7,9,7,0,0,9
7.594,1.212,-64,4.885,0.38,-61,7.912,1.852,-67,3,2,7,9,7,0,0,9
7.594,1.276,-64,4.827,0.485,-61,7.991,0.469,-67,3,2,7,9,7,0,0,9
7.555,1.399,-63,4.856,0.599,-62,7.873,1.434,-67,3,2,7,9,7,0,0,9
7.477,2.516,-58,4.797,0.411,-61,8.03,2.086,-66,3,2,7,9,7,0,0,9
8.116,1.144,-56,4.885,0.546,-62,8.03,1.954,-66,3,2,7,9,7,0,0,9
7.438,1.294,-63,4.827,0.569,-60,7.991,1.957,-66,3,2,7,9,7,0,0,9
7.516,1.188,-63,4.944,0.627,-60,7.873,2.161,-66,3,2,7,9,7,0,0,9
7.594,0.957,-64,4.768,0.637,-61,7.991,2.092,-66,3,2,7,9,7,0,0,9
