AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3,True_range1,True_range2,True_range3
5.217252680675079,1.589,-53,3.9868861742460897,0.221,-60,7.4035539153081515,0.179,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
3.3812526806750784,1.423,-49,4.299886174246089,0.106,-61,3.53655391530815,2.57,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.280252680675079,0.317,-56,4.16288617424609,0.085,-59,3.65355391530815,2.074,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.670252680675079,0.396,-56,4.025886174246089,0.241,-60,7.794553915308152,0.279,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.373252680675079,0.694,-55,4.07488617424609,0.192,-59,3.2635539153081505,2.239,-69,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.162252680675079,0.671,-57,4.025886174246089,0.223,-59,7.81355391530815,0.202,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.895252680675079,1.208,-57,3.9868861742460897,0.196,-58,3.7315539153081505,2.039,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.983252680675079,0.15,-55,4.0658861742460894,0.265,-59,7.677553915308151,0.315,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.953252680675079,0.379,-57,4.025886174246089,0.248,-57,6.612553915308151,1.005,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.924252680675079,0.098,-56,3.8698861742460897,0.338,-60,5.147553915308151,1.354,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.3932526806750785,0.088,-57,3.9088861742460894,0.304,-58,5.206553915308151,1.434,-62,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.412252680675079,0.205,-57,3.7528861742460897,0.239,-59,7.75555391530815,0.108,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.334252680675079,0.177,-57,3.8698861742460897,0.265,-60,6.583553915308151,1.049,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.158252680675079,0.454,-57,3.8698861742460897,0.232,-60,7.022553915308151,0.997,-64,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.743,-57,3.6748861742460894,0.446,-57,4.747553915308151,2.127,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.895252680675079,0.876,-57,4.10488617424609,0.098,-59,6.93455391530815,1.05,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.041252680675079,0.503,-57,4.299886174246089,0.182,-58,6.378553915308151,1.361,-68,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.3932526806750785,0.353,-57,4.455886174246089,0.732,-60,6.6715539153081505,1.215,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.334252680675079,0.25,-57,4.689886174246089,0.445,-63,7.75555391530815,0.229,-68,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.217252680675079,0.271,-57,3.9478861742460896,0.954,-62,7.227553915308151,1.006,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.24,-59,4.37788617424609,0.696,-59,7.696553915308151,0.21,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.807252680675079,0.178,-60,5.00288617424609,0.231,-66,6.46655391530815,1.307,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.307,-57,4.0658861742460894,0.594,-65,7.901553915308151,0.109,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.409,-58,4.0658861742460894,0.547,-63,7.1105539153081505,1.007,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.953252680675079,0.166,-58,4.0658861742460894,0.179,-62,7.667553915308151,0.177,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.983252680675079,0.235,-58,3.8698861742460897,0.484,-65,7.13955391530815,1.062,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.041252680675079,0.341,-57,3.9478861742460896,0.354,-59,6.29055391530815,1.432,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.748252680675079,0.379,-57,3.9478861742460896,0.283,-64,7.81355391530815,0.218,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.895252680675079,0.324,-57,3.9088861742460894,0.368,-59,6.29055391530815,1.311,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.807252680675079,0.537,-57,4.10488617424609,0.188,-59,6.11455391530815,1.403,-68,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.836252680675079,1.31,-57,4.182886174246089,0.216,-60,7.55055391530815,0.339,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.807252680675079,1.298,-56,4.0658861742460894,0.34,-63,7.667553915308151,0.248,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.866252680675079,1.668,-57,4.0658861742460894,0.291,-61,7.667553915308151,0.197,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
6.184252680675079,1.479,-53,4.19188617424609,0.352,-60,7.169553915308152,0.874,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.100252680675079,1.492,-58,4.299886174246089,0.237,-60,7.1105539153081505,0.827,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.422252680675079,0.205,-58,4.10488617424609,0.204,-63,7.022553915308151,0.878,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.291,-57,4.0658861742460894,0.346,-60,7.667553915308151,0.267,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.071252680675079,0.39,-57,4.221886174246089,0.222,-61,7.667553915308151,0.268,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.041252680675079,0.237,-58,4.025886174246089,0.349,-61,7.78455391530815,0.213,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.924252680675079,0.46,-57,4.182886174246089,0.262,-62,7.843553915308151,0.247,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.836252680675079,1.003,-58,4.0658861742460894,0.373,-60,7.81355391530815,0.247,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.5502526806750785,0.921,-54,4.0658861742460894,0.292,-60,7.75555391530815,0.267,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.954252680675079,0.562,-58,3.9478861742460896,0.351,-60,7.75555391530815,0.203,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.287,-58,4.02688617424609,0.348,-60,7.75555391530815,0.255,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.895252680675079,0.458,-58,4.0658861742460894,0.383,-60,7.78455391530815,0.234,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.953252680675079,0.396,-56,3.9868861742460897,0.39,-60,7.93155391530815,0.173,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.491252680675079,1.436,-54,4.025886174246089,0.306,-61,7.842553915308152,0.199,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.188252680675079,0.34,-57,3.7918861742460894,0.455,-60,7.901553915308151,0.194,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.3642526806750785,0.681,-57,3.8698861742460897,0.459,-61,7.872553915308151,0.172,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.246252680675079,0.178,-58,3.9478861742460896,0.401,-61,7.81355391530815,0.258,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.334252680675079,0.135,-57,4.10488617424609,0.317,-60,7.901553915308151,0.147,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.3642526806750785,0.141,-57,4.182886174246089,0.274,-61,7.872553915308151,0.211,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.342,-57,4.0658861742460894,0.306,-60,7.81355391530815,0.155,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.100252680675079,0.777,-57,4.182886174246089,0.299,-60,8.01855391530815,0.134,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.924252680675079,0.811,-56,4.182886174246089,0.277,-60,7.843553915308151,0.192,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.409,-58,4.10488617424609,0.329,-60,7.81355391530815,0.166,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.394,-58,3.9478861742460896,0.384,-60,7.81355391530815,0.167,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.217252680675079,0.234,-57,3.9478861742460896,0.4,-60,7.75555391530815,0.243,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.334252680675079,0.146,-56,4.025886174246089,0.318,-60,7.843553915308151,0.196,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.295252680675079,0.242,-56,4.025886174246089,0.31,-60,7.93155391530815,0.168,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.4812526806750785,0.126,-56,4.14388617424609,0.359,-60,7.843553915308151,0.248,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.530252680675079,0.244,-54,3.9868861742460897,0.312,-60,7.78455391530815,0.208,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.539252680675079,0.809,-56,3.8698861742460897,0.429,-60,7.872553915308151,0.179,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.530252680675079,0.307,-56,4.02688617424609,0.33,-60,7.81355391530815,0.193,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.510252680675079,0.899,-56,4.182886174246089,0.25,-59,7.930553915308151,0.13,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.2762526806750785,0.212,-56,4.0658861742460894,0.3,-60,7.872553915308151,0.202,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.510252680675079,0.198,-57,4.10488617424609,0.285,-60,7.872553915308151,0.178,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.334252680675079,0.216,-57,4.025886174246089,0.33,-60,7.93155391530815,0.15,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.334252680675079,0.178,-57,4.10488617424609,0.327,-60,7.81355391530815,0.208,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.422252680675079,0.15,-57,4.221886174246089,0.247,-60,7.843553915308151,0.172,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.217252680675079,0.379,-53,4.10488617424609,0.273,-60,7.843553915308151,0.218,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.613,-58,4.025886174246089,0.343,-60,7.81355391530815,0.156,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.246252680675079,0.242,-57,4.10488617424609,0.264,-61,7.78455391530815,0.191,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.422252680675079,0.184,-57,4.14388617424609,0.294,-61,7.872553915308151,0.174,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.983252680675079,0.412,-56,4.0658861742460894,0.331,-61,7.872553915308151,0.159,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.920252680675079,1.583,-52,4.10488617424609,0.285,-61,7.901553915308151,0.131,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.342,-58,4.10488617424609,0.313,-61,7.872553915308151,0.165,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.359,-59,4.02688617424609,0.336,-60,7.872553915308151,0.172,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.158252680675079,0.255,-59,4.0658861742460894,0.313,-61,7.93155391530815,0.061,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.442,-59,4.26088617424609,0.241,-62,7.930553915308151,0.155,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.954252680675079,0.696,-60,4.14388617424609,0.285,-61,7.93155391530815,0.183,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.139252680675079,0.117,-57,4.182886174246089,0.273,-62,7.843553915308151,0.197,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.217252680675079,0.155,-57,4.14388617424609,0.242,-61,7.843553915308151,0.145,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.041252680675079,0.214,-58,4.10488617424609,0.286,-61,7.872553915308151,0.158,-65,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.983252680675079,0.319,-57,4.10488617424609,0.286,-60,7.843553915308151,0.157,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.129252680675079,0.137,-56,4.02688617424609,0.336,-61,7.81355391530815,0.157,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.983252680675079,0.161,-57,4.14388617424609,0.291,-61,7.93155391530815,0.115,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.924252680675079,0.41,-56,4.14388617424609,0.284,-60,7.872553915308151,0.142,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.012252680675079,0.217,-58,4.182886174246089,0.208,-60,7.81355391530815,0.213,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.100252680675079,0.271,-58,3.9868861742460897,0.293,-61,7.872553915308151,0.199,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.924252680675079,0.257,-58,4.10488617424609,0.345,-61,7.872553915308151,0.202,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
5.217252680675079,0.409,-58,4.10488617424609,0.329,-60,7.81355391530815,0.206,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.475252680675079,0.233,-59,4.10488617424609,0.335,-60,7.872553915308151,0.154,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.827252680675079,0.185,-56,4.221886174246089,0.264,-60,7.78455391530815,0.133,-66,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
4.670252680675079,0.306,-56,4.10488617424609,0.28,-60,7.725553915308151,0.267,-67,6,4,7,9,7,0,0,9,5.0990195135927845,4.123105625617661,7.810249675906654
