AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3,True_range1,True_range2,True_range3
7.480423588950131,0.223,-56,5.90948857962791,1.206,-62,5.833605592075889,0.714,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.591423588950132,1.081,-57,5.8314885796279095,1.781,-63,6.214605592075889,0.207,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.201423588950132,0.459,-57,5.90948857962791,0.333,-61,7.0736055920758885,0.115,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.045423588950132,0.574,-57,5.8314885796279095,0.259,-61,7.229605592075889,0.118,-76,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.123423588950132,0.516,-57,5.7144885796279095,0.123,-62,6.91760559207589,0.154,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.045423588950132,1.517,-59,5.8314885796279095,2.107,-63,7.15160559207589,0.212,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.005423588950132,1.67,-58,5.7144885796279095,1.625,-63,7.15160559207589,0.042,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
5.849423588950132,1.452,-56,5.7144885796279095,0.424,-63,8.67560559207589,0.286,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.084423588950132,1.055,-54,5.753488579627909,0.293,-63,7.4646055920758885,0.225,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.162423588950132,1.62,-58,5.753488579627909,0.405,-61,6.302605592075889,0.231,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.982423588950132,0.306,-59,11.91548857962791,0.154,-61,6.184605592075889,1.436,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.552423588950132,0.138,-62,5.79248857962791,2.455,-62,6.370605592075889,0.103,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.601423588950132,1.984,-64,5.79248857962791,2.381,-61,5.716605592075889,0.819,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.865423588950131,0.858,-59,5.79248857962791,1.717,-61,6.487605592075889,0.108,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.953423588950132,0.981,-53,5.79248857962791,1.642,-61,6.595605592075889,0.728,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.509423588950131,1.309,-59,5.753488579627909,1.799,-61,7.239605592075889,0.372,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.923423588950133,0.745,-56,5.8314885796279095,2.019,-62,6.91760559207589,0.859,-76,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.466423588950132,1.307,-60,5.870488579627909,1.815,-61,6.770605592075889,0.331,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
5.810423588950132,1.248,-59,5.9484885796279094,0.31,-62,6.91760559207589,0.249,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
5.7044235889501325,2.154,-54,5.79248857962791,0.256,-63,6.770605592075889,0.152,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.8904235889501315,1.348,-62,5.870488579627909,2.239,-58,6.88860559207589,0.205,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.777423588950132,0.957,-58,5.753488579627909,0.39,-62,6.87860559207589,0.323,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.388423588950133,0.233,-60,5.870488579627909,2.17,-63,7.15160559207589,0.181,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.223423588950132,0.449,-57,5.636488579627909,2.108,-62,7.005605592075889,0.212,-76,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.388423588950133,0.612,-56,5.8314885796279095,1.296,-61,7.034605592075889,0.387,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6564235889501315,0.702,-63,5.870488579627909,1.778,-62,6.565605592075889,0.387,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.4514235889501315,0.719,-61,5.9484885796279094,0.46,-62,6.6246055920758895,0.254,-76,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.802423588950132,0.627,-60,5.8314885796279095,0.517,-64,6.761605592075889,0.185,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
6.123423588950132,1.012,-59,5.8314885796279095,0.324,-63,6.370605592075889,0.394,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.271423588950132,0.293,-60,5.987488579627909,0.359,-63,7.063605592075889,0.064,-77,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.949423588950133,0.367,-59,5.90948857962791,0.465,-62,7.034605592075889,0.123,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.370423588950132,0.926,-54,5.90948857962791,2.206,-62,6.761605592075889,0.267,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.714423588950131,0.595,-61,6.02648857962791,0.176,-62,6.8396055920758885,0.151,-75,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.194423588950132,0.762,-56,5.870488579627909,0.594,-63,6.712605592075889,0.174,-77,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.135423588950133,0.759,-57,5.8314885796279095,0.366,-63,6.604605592075889,0.386,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.545423588950133,1.622,-56,5.79248857962791,0.44,-64,6.643605592075889,0.318,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.773423588950132,0.622,-61,5.753488579627909,0.493,-63,6.87860559207589,0.249,-71,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.773423588950132,0.572,-61,5.870488579627909,0.325,-62,6.9756055920758895,0.223,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6854235889501314,0.584,-61,5.753488579627909,0.448,-62,6.175605592075889,0.486,-71,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.7444235889501325,0.58,-61,5.79248857962791,0.741,-63,6.800605592075889,0.173,-71,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.597423588950132,0.686,-61,5.79248857962791,0.451,-63,6.858605592075889,0.207,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6564235889501315,0.657,-61,6.02648857962791,0.366,-63,6.87860559207589,0.24,-76,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6854235889501314,0.645,-62,5.79248857962791,0.493,-63,5.433605592075889,0.821,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.920423588950133,0.393,-61,5.8314885796279095,0.594,-63,5.423605592075889,0.61,-78,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.714423588950131,0.52,-61,5.79248857962791,0.453,-62,6.058605592075889,0.433,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.802423588950132,0.558,-61,5.90948857962791,0.237,-63,5.511605592075889,0.529,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.773423588950132,0.528,-61,5.870488579627909,0.386,-62,6.409605592075889,1.55,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.920423588950133,0.429,-61,5.8314885796279095,0.234,-63,6.409605592075889,0.933,-67,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.773423588950132,0.545,-62,5.8314885796279095,0.317,-61,5.481605592075889,0.205,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.7444235889501325,0.63,-62,5.9484885796279094,0.303,-63,5.198605592075889,0.225,-67,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6854235889501314,0.728,-62,5.79248857962791,0.392,-63,4.886605592075889,0.411,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.597423588950132,0.739,-61,5.79248857962791,0.385,-63,5.042605592075889,1.45,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6854235889501314,0.632,-62,5.7144885796279095,0.386,-63,5.364605592075889,1.929,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6854235889501314,0.641,-62,5.79248857962791,0.48,-63,5.042605592075889,2.108,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.9014235889501325,0.675,-56,5.753488579627909,0.626,-63,5.657605592075889,1.846,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.626423588950132,0.597,-61,5.79248857962791,0.552,-63,5.950605592075889,1.971,-71,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6854235889501314,0.641,-61,5.7144885796279095,0.748,-63,5.950605592075889,1.776,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.773423588950132,0.639,-63,5.8314885796279095,0.639,-63,8.49960559207589,0.89,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6564235889501315,0.793,-62,5.753488579627909,1.599,-63,8.47060559207589,1.006,-67,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.509423588950131,1.08,-62,5.753488579627909,1.364,-63,5.218605592075889,2.351,-68,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.626423588950132,0.727,-62,5.870488579627909,1.775,-63,9.81760559207589,1.05,-66,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6564235889501315,1.485,-62,5.753488579627909,1.938,-62,11.54660559207589,0.216,-74,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.597423588950132,1.287,-61,5.79248857962791,1.828,-62,7.972605592075889,1.079,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.363423588950132,1.002,-61,5.8314885796279095,1.828,-62,6.331605592075889,1.414,-68,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.037423588950132,0.489,-59,5.870488579627909,1.337,-62,7.29860559207589,1.182,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.597423588950132,0.82,-61,5.90948857962791,1.726,-62,6.477605592075889,0.921,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.959423588950132,0.585,-60,5.79248857962791,1.836,-62,5.433605592075889,0.196,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.714423588950131,0.711,-64,5.7144885796279095,0.865,-62,5.706605592075889,0.428,-68,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.949423588950133,0.457,-60,5.870488579627909,1.381,-62,5.3056055920758896,1.921,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.949423588950133,0.229,-62,5.79248857962791,1.235,-62,6.155605592075889,1.596,-68,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.544423588950131,0.588,-56,5.8314885796279095,0.698,-63,6.858605592075889,2.472,-73,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.660423588950133,1.329,-57,5.67548857962791,0.64,-63,5.120605592075889,1.78,-71,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.509423588950131,0.732,-60,5.753488579627909,0.521,-63,5.354605592075889,1.459,-72,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.597423588950132,0.751,-61,5.870488579627909,0.378,-63,9.02660559207589,0.159,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.714423588950131,0.531,-61,5.90948857962791,0.309,-63,6.595605592075889,1.622,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6084235889501315,0.636,-56,5.753488579627909,0.343,-63,6.184605592075889,1.119,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.802423588950132,0.614,-60,5.7144885796279095,0.379,-63,6.536605592075889,1.563,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6084235889501315,0.662,-56,5.8314885796279095,0.342,-63,6.536605592075889,1.63,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.773423588950132,0.685,-60,5.8314885796279095,0.312,-63,6.5076055920758895,1.541,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.007423588950132,0.688,-61,5.870488579627909,0.249,-63,6.595605592075889,1.345,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.832423588950132,0.63,-61,5.7144885796279095,0.464,-63,6.477605592075889,1.691,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.6564235889501315,0.707,-63,5.8314885796279095,0.398,-63,6.243605592075889,1.787,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.813423588950132,0.664,-56,5.753488579627909,0.419,-63,9.64260559207589,0.206,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.597423588950132,0.645,-61,5.753488579627909,0.446,-63,6.653605592075889,1.467,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.714423588950131,0.629,-61,5.870488579627909,0.324,-63,9.11460559207589,0.981,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.832423588950132,0.617,-61,5.753488579627909,0.461,-63,9.58360559207589,0.977,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.920423588950133,0.593,-61,5.870488579627909,0.332,-63,6.712605592075889,1.73,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.832423588950132,0.536,-60,5.753488579627909,0.456,-63,6.477605592075889,1.584,-69,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.949423588950133,0.503,-61,5.79248857962791,0.375,-63,7.15160559207589,1.536,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
8.370423588950132,0.768,-56,5.8314885796279095,0.318,-63,6.243605592075889,1.846,-70,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
7.802423588950132,0.606,-60,5.79248857962791,0.417,-63,6.331605592075889,1.669,-68,2,3,7,9,7,0,0,9,7.810249675906654,5.830951894845301,6.324555320336759
