AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y,x1,y1,x2,y2,x3,y3,True_range1,True_range2,True_range3
5.727594188589677,1.356,-65,3.0538178611734046,0.221,-60,8.695758761173243,0.336,-64,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.020594188589676,0.557,-68,3.3668178611734043,0.106,-61,8.617758761173242,0.354,-66,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.157594188589677,0.809,-58,3.2298178611734043,0.085,-59,7.894758761173243,0.584,-64,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.844594188589677,0.233,-63,3.0928178611734047,0.241,-60,8.949758761173243,1.28,-62,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.883594188589677,1.173,-65,3.1418178611734047,0.192,-59,8.275758761173243,0.512,-64,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.961594188589677,0.955,-61,3.0928178611734047,0.223,-59,8.217758761173243,1.304,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.352594188589677,0.896,-62,3.0538178611734046,0.196,-58,7.953758761173242,0.603,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.157594188589677,1.132,-62,3.1328178611734043,0.265,-59,8.129758761173242,0.987,-64,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.3135941885896765,0.908,-61,3.0928178611734047,0.248,-57,8.500758761173243,0.217,-66,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.766594188589677,1.163,-62,2.9368178611734046,0.338,-60,8.129758761173242,0.729,-66,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.844594188589677,1.149,-66,2.9758178611734043,0.304,-58,8.246758761173243,0.491,-68,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.118594188589677,1.202,-61,2.8198178611734046,0.239,-59,7.689758761173243,0.698,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.8055941885896765,1.821,-62,2.9368178611734046,0.265,-60,8.099758761173243,0.685,-70,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.766594188589677,1.971,-59,2.9368178611734046,0.232,-60,7.719758761173242,0.442,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.1965941885896765,0.968,-61,2.7418178611734043,0.446,-57,7.953758761173242,0.496,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.391594188589677,0.74,-60,3.1718178611734045,0.098,-59,7.777758761173242,0.616,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.8055941885896765,1.246,-62,3.3668178611734043,0.182,-58,8.627758761173242,0.188,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.493594188589677,1.33,-65,3.5228178611734045,0.732,-60,8.363758761173242,0.141,-73,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.9225941885896765,0.314,-64,3.7568178611734044,0.445,-63,8.597758761173242,0.299,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
6.469594188589677,0.948,-63,3.0148178611734044,0.954,-62,8.070758761173243,0.36,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.883594188589677,0.139,-62,3.4448178611734046,0.696,-59,7.953758761173242,1.996,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.522594188589677,0.517,-63,4.069817861173405,0.231,-66,8.187758761173242,0.637,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.649594188589677,0.14,-64,3.1328178611734043,0.594,-65,8.041758761173243,0.536,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.766594188589677,1.177,-63,3.1328178611734043,0.547,-63,8.158758761173242,0.212,-72,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.610594188589677,1.219,-63,3.1328178611734043,0.179,-62,7.836758761173243,0.449,-72,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.5715941885896765,1.155,-61,2.9368178611734046,0.484,-65,7.807758761173243,0.562,-71,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.532594188589677,1.455,-61,3.0148178611734044,0.354,-59,8.187758761173242,0.381,-70,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.532594188589677,1.333,-62,3.0148178611734044,0.283,-64,8.275758761173243,0.305,-70,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.532594188589677,1.294,-56,2.9758178611734043,0.368,-59,8.158758761173242,0.372,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
5.766594188589677,1.005,-62,3.1718178611734045,0.188,-59,8.217758761173243,0.35,-70,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
8.241594188589676,2.389,-57,3.2498178611734043,0.216,-60,8.392758761173242,0.38,-69,6,3,7,9,7,0,0,9,6.082762530298219,3.1622776601683795,8.48528137423857
