predicted_x,predicted_y,x,y
1.0592029415752378,1.3778445727919992,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0279170491995488,1.6627974111913837,1,1
1.0188435296304437,1.7619856879391045,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0188435296304437,1.7619856879391045,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0599250422316928,1.3725480529798761,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0214447522822039,1.7308943281662803,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.159634203677779,1.316866526385403,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0435934389244732,1.502554069622459,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0209042117416631,1.7371455591543534,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
1.0607583755650263,1.3667888260109717,1,1
