predicted_x,predicted_y,x,y
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0056412277342117,1.055445338583979,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0056771989572333,1.026812053840194,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0056771989572333,1.0364317193920334,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0054549767350112,1.0556373571866207,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.005009194987239,1.1375720538713578,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0152405680948864,1.0263887975268087,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0056771989572333,1.026812053840194,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0056771989572333,1.026812053840194,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
1.0057097722471355,1.0176656141358054,1,1
