predicted_x,predicted_y,x,y
0.7173927,0.7077102,1,1
0.7077426,0.76408607,1,1
0.6964359,0.7510077,1,1
0.72745943,0.74125874,1,1
0.7126196,0.72208875,1,1
0.6543622,0.70660144,1,1
0.6878079,0.73109674,1,1
0.7574145,0.72569925,1,1
0.7236195,0.716155,1,1
0.75553167,0.70573026,1,1
0.69762903,0.71384186,1,1
0.7298393,0.70488244,1,1
0.78027534,0.66139317,1,1
0.711056,0.71956867,1,1
0.6581435,0.72131246,1,1
0.7401897,0.6679841,1,1
0.6957066,0.7020508,1,1
0.6831961,0.7720162,1,1
0.72161883,0.70738,1,1
0.62525916,0.9117956,1,1
0.71384454,0.70241886,1,1
0.7559822,0.669782,1,1
0.7647808,0.6874943,1,1
0.71509707,0.6674265,1,1
0.7002131,0.76172036,1,1
0.64490116,0.737811,1,1
0.7325744,0.6835454,1,1
0.60057783,0.8375082,1,1
0.6906774,0.72283024,1,1
0.66470236,0.72049314,1,1
1.2288885,0.7674437,1,1
0.69716334,0.72238046,1,1
1.2208257,0.7915746,1,1
0.6747955,0.74973613,1,1
0.717995,0.7251373,1,1
0.77072537,0.6642881,1,1
0.8259772,0.6941804,1,1
0.71384406,0.6918641,1,1
0.80530226,0.67343354,1,1
0.6608552,0.747964,1,1
0.6879237,0.73389214,1,1
0.689173,0.7026297,1,1
0.6169502,0.84895444,1,1
0.6619277,0.74812937,1,1
0.70208204,0.73709595,1,1
4.1648865,2.484835,1,1
0.642925,0.76367205,1,1
0.79201293,0.6242703,1,1
0.74900687,0.684241,1,1
0.7126685,0.65976274,1,1
0.76148903,0.6922683,1,1
0.78102756,0.6521019,1,1
0.7150406,0.721934,1,1
0.75314015,0.7013611,1,1
0.63943017,0.7721516,1,1
0.71488535,0.670804,1,1
0.6254852,0.95609707,1,1
0.58230436,0.8852156,1,1
0.75460637,0.67384833,1,1
0.62910473,0.82777905,1,1
0.65063447,0.7568743,1,1
0.59692866,0.92915624,1,1
0.6610246,0.7588111,1,1
0.66650593,0.7638654,1,1
0.6593314,0.7439058,1,1
0.71957815,0.6990231,1,1
0.754057,0.7116453,1,1
0.6305275,0.8619264,1,1
0.6829349,0.75722426,1,1
0.63686943,0.8549934,1,1
0.59969467,1.0472431,1,1
0.6638607,0.7596522,1,1
0.6633396,0.729724,1,1
0.7303318,0.7143761,1,1
0.6811043,0.7609797,1,1
0.67703056,0.72811407,1,1
0.6856139,0.7345971,1,1
0.8029552,0.6806222,1,1
0.7082882,0.67318535,1,1
0.70355284,0.67462826,1,1
0.6768466,0.68622977,1,1
0.66349345,0.7597963,1,1
0.69843614,0.6899537,1,1
0.68885565,0.7912585,1,1
0.62304795,1.0159116,1,1
0.6525339,0.81201106,1,1
0.65349287,0.7566087,1,1
0.6521806,0.7721108,1,1
0.6256913,0.7968357,1,1
0.75631106,0.6890756,1,1
0.6478044,0.7927591,1,1
0.67776227,0.785493,1,1
0.7325261,0.70661014,1,1
0.7094563,0.68561536,1,1
0.6500387,0.7669862,1,1
0.6185365,0.86770743,1,1
0.6694467,0.7930511,1,1
0.8525962,0.6491578,1,1
0.6608337,0.7811846,1,1
0.5859785,0.79409623,1,1
0.65519273,0.7530952,1,1
0.9957188,0.7521846,1,1
0.85150224,0.6940154,1,1
0.6868806,0.70394915,1,1
0.7060226,0.7069749,1,1
0.64546525,0.7246737,1,1
0.66596466,0.7618795,1,1
0.6455883,0.8542767,1,1
0.7541802,0.62112993,1,1
0.8425956,0.6911783,1,1
0.91105556,0.68529534,1,1
0.6905585,0.73982227,1,1
