AP1RTT,AP1STDEV,AP2RTT,AP2STDEV,AP3RTT,AP3STDEV,x,y,True_range1,True_range2,True_range3,predicted_x,predicted_y
10.371149350649352,0.841,6.13363266016835,0.12,8.172877878168679,0.103,1,1,10.0,6.082762530298219,8.06225774829855,0.5882281398560352,0.6144839309116329
9.990149350649352,1.091,6.172632660168349,0.092,8.13387787816868,0.143,1,1,10.0,6.082762530298219,8.06225774829855,1.0969203777630103,1.0721283282831844
10.195149350649352,0.989,6.172632660168349,0.175,8.114877878168679,0.105,1,1,10.0,6.082762530298219,8.06225774829855,0.7792980496818213,0.8422402041850603
10.635149350649352,0.825,6.094632660168349,0.18,8.05587787816868,0.074,1,1,10.0,6.082762530298219,8.06225774829855,0.05648333409644225,0.27989697509852285
9.815149350649351,1.183,6.094632660168349,0.12,8.13387787816868,0.105,1,1,10.0,6.082762530298219,8.06225774829855,1.3444866115292444,1.2115216937132411
9.727149350649352,1.145,6.094632660168349,0.212,7.967877878168679,0.103,1,1,10.0,6.082762530298219,8.06225774829855,1.2764030993979776,1.3070618206973674
9.815149350649351,1.166,6.172632660168349,0.151,8.05587787816868,0.126,1,1,10.0,6.082762530298219,8.06225774829855,1.2542865437439368,1.2646798434347004
9.932149350649352,1.061,6.094632660168349,0.178,8.01687787816868,0.158,1,1,10.0,6.082762530298219,8.06225774829855,1.0444814421332864,1.0831642521547988
10.49914935064935,1.165,6.055632660168349,0.199,8.05587787816868,0.134,1,1,10.0,6.082762530298219,8.06225774829855,0.261787950051917,0.41325276820316187
9.990149350649352,1.049,6.094632660168349,0.151,8.01687787816868,0.171,1,1,10.0,6.082762530298219,8.06225774829855,0.9619462046564777,1.0189701785617256
9.961149350649352,1.042,6.13363266016835,0.121,8.114877878168679,0.085,1,1,10.0,6.082762530298219,8.06225774829855,1.116196185117814,1.0776085124412147
9.961149350649352,1.123,6.13363266016835,0.115,8.05587787816868,0.169,1,1,10.0,6.082762530298219,8.06225774829855,1.048048000144679,1.0776085124412147
10.869149350649352,0.602,6.055632660168349,0.122,7.97787787816868,0.183,1,1,10.0,6.082762530298219,8.06225774829855,-0.3922765834105724,-0.025984482879090522
9.844149350649351,1.18,6.13363266016835,0.111,8.02687787816868,0.076,1,1,10.0,6.082762530298219,8.06225774829855,1.1802494309388343,1.2063429539996566
9.902149350649353,1.467,6.13363266016835,0.177,8.01687787816868,0.182,1,1,10.0,6.082762530298219,8.06225774829855,1.0869835107789256,1.1427159915176923
9.815149350649351,1.183,6.055632660168349,0.175,7.97787787816868,0.182,1,1,10.0,6.082762530298219,8.06225774829855,1.1649556188157726,1.185196118852511
9.873149350649353,1.175,6.094632660168349,0.168,8.172877878168679,0.077,1,1,10.0,6.082762530298219,8.06225774829855,1.308346765087945,1.1480816201201662
10.400149350649352,0.987,6.01663266016835,0.139,8.01687787816868,0.189,1,1,10.0,6.082762530298219,8.06225774829855,0.3648017426898714,0.5020423361995733
9.785149350649352,1.127,6.094632660168349,0.136,8.01687787816868,0.145,1,1,10.0,6.082762530298219,8.06225774829855,1.2515130784969235,1.2441888582154053
9.697149350649353,1.251,6.01663266016835,0.205,8.05587787816868,0.196,1,1,10.0,6.082762530298219,8.06225774829855,1.4187473470834537,1.2869535021447394
10.10814935064935,0.982,6.172632660168349,0.083,8.05587787816868,0.089,1,1,10.0,6.082762530298219,8.06225774829855,0.8373203637810442,0.9403728145746726
10.98614935064935,0.513,6.13363266016835,0.104,8.05587787816868,0.189,1,1,10.0,6.082762530298219,8.06225774829855,-0.4855935119146884,-0.11522377471607115
9.990149350649352,0.998,6.055632660168349,0.137,8.09487787816868,0.125,1,1,10.0,6.082762530298219,8.06225774829855,1.051711701013213,0.9926446037009953
9.932149350649352,1.117,6.094632660168349,0.163,8.08487787816868,0.089,1,1,10.0,6.082762530298219,8.06225774829855,1.1226899700926387,1.0831642521547988
10.078149350649351,1.122,6.13363266016835,0.109,8.05587787816868,0.187,1,1,10.0,6.082762530298219,8.06225774829855,0.88057671814097,0.9473530708827743
10.020149350649351,1.405,5.9386326601683495,0.214,8.09487787816868,0.151,1,1,10.0,6.082762530298219,8.06225774829855,1.008832489510431,0.8813313812833109
10.10814935064935,1.069,5.977632660168349,0.187,7.97787787816868,0.196,1,1,10.0,6.082762530298219,8.06225774829855,0.7479894388528793,0.8087449402710247
9.902149350649353,1.04,6.094632660168349,0.141,8.05587787816868,0.137,1,1,10.0,6.082762530298219,8.06225774829855,1.1317576161001506,1.1162214166569624
9.785149350649352,1.111,6.13363266016835,0.09,8.01687787816868,0.189,1,1,10.0,6.082762530298219,8.06225774829855,1.2515130784969235,1.270683433076135
9.844149350649351,1.194,6.13363266016835,0.138,8.05587787816868,0.088,1,1,10.0,6.082762530298219,8.06225774829855,1.213563710719819,1.2063429539996566
11.11414935064935,0.56,6.094632660168349,0.163,8.13387787816868,0.115,1,1,10.0,6.082762530298219,8.06225774829855,-0.5974533179698268,-0.2988760292304807
9.815149350649351,1.164,5.89963266016835,0.22,8.09487787816868,0.201,1,1,10.0,6.082762530298219,8.06225774829855,1.2992779347794483,1.0815838194095941
9.873149350649353,1.16,6.172632660168349,0.175,8.114877878168679,0.076,1,1,10.0,6.082762530298219,8.06225774829855,1.2408689198116905,1.201239769841625
9.873149350649353,1.168,6.01663266016835,0.209,8.05587787816868,0.157,1,1,10.0,6.082762530298219,8.06225774829855,1.1727207348385555,1.0955994703987075
9.873149350649353,1.127,5.977632660168349,0.208,8.09487787816868,0.124,1,1,10.0,6.082762530298219,8.06225774829855,1.2177121258740653,1.0696118955379776
9.990149350649352,1.119,6.13363266016835,0.141,8.05587787816868,0.103,1,1,10.0,6.082762530298219,8.06225774829855,1.006720309977703,1.0454647534224553
9.727149350649352,1.248,6.094632660168349,0.162,8.05587787816868,0.125,1,1,10.0,6.082762530298219,8.06225774829855,1.3771238498663851,1.3070618206973674
9.844149350649351,1.146,6.13363266016835,0.145,8.05587787816868,0.079,1,1,10.0,6.082762530298219,8.06225774829855,1.213563710719819,1.2063429539996566
9.522149350649352,1.317,6.094632660168349,0.187,8.114877878168679,0.123,1,1,10.0,6.082762530298219,8.06225774829855,1.7271367658228232,1.526289944795492
9.668149350649353,1.204,6.13363266016835,0.174,8.02687787816868,0.146,1,1,10.0,6.082762530298219,8.06225774829855,1.425546900326587,1.3971298746345755
9.639149350649353,1.196,5.977632660168349,0.148,8.08487787816868,0.086,1,1,10.0,6.082762530298219,8.06225774829855,1.5322892929126755,1.323271778654861
9.756149350649352,1.161,6.172632660168349,0.109,8.02687787816868,0.129,1,1,10.0,6.082762530298219,8.06225774829855,1.3034513084898545,1.3288302114000676
9.756149350649352,1.16,6.13363266016835,0.085,8.114877878168679,0.11,1,1,10.0,6.082762530298219,8.06225774829855,1.404913773243973,1.3021666365393385
9.727149350649352,1.199,6.13363266016835,0.105,8.02687787816868,0.13,1,1,10.0,6.082762530298219,8.06225774829855,1.343809570085401,1.3335563955580971
10.51814935064935,0.827,6.2126326601683495,0.108,8.114877878168679,0.116,1,1,10.0,6.082762530298219,8.06225774829855,0.3014126582161448,0.49807437820139455
9.639149350649353,1.226,6.01663266016835,0.121,7.996877878168679,0.133,1,1,10.0,6.082762530298219,8.06225774829855,1.4312039710156963,1.3492593535155908
9.49214935064935,1.345,6.01663266016835,0.152,8.05587787816868,0.092,1,1,10.0,6.082762530298219,8.06225774829855,1.6997335066381878,1.5054982929095324
10.020149350649351,1.143,5.977632660168349,0.141,8.05587787816868,0.148,1,1,10.0,6.082762530298219,8.06225774829855,0.9638410984749209,0.9071499561440398
9.961149350649352,1.115,6.172632660168349,0.092,8.09487787816868,0.153,1,1,10.0,6.082762530298219,8.06225774829855,1.09303939118019,1.1042720873019438
10.049149350649351,1.068,5.89963266016835,0.255,8.13387787816868,0.131,1,1,10.0,6.082762530298219,8.06225774829855,1.0124690475218248,0.823347936292712
9.756149350649352,1.211,6.01663266016835,0.189,8.172877878168679,0.12,1,1,10.0,6.082762530298219,8.06225774829855,1.4723916185202286,1.2231899119571499
9.49214935064935,1.314,6.13363266016835,0.187,8.05587787816868,0.171,1,1,10.0,6.082762530298219,8.06225774829855,1.6997335066381873,1.584475017491721
9.610149350649351,1.265,6.13363266016835,0.122,8.172877878168679,0.13,1,1,10.0,6.082762530298219,8.06225774829855,1.6743544478337733,1.45924883711654
10.95714935064935,0.626,6.01663266016835,0.168,8.13387787816868,0.109,1,1,10.0,6.082762530298219,8.06225774829855,-0.3499394682481198,-0.15884740694616697
9.785149350649352,1.182,6.13363266016835,0.17,8.05587787816868,0.092,1,1,10.0,6.082762530298219,8.06225774829855,1.2962871838181484,1.270683433076135
9.639149350649353,1.307,6.13363266016835,0.177,8.172877878168679,0.125,1,1,10.0,6.082762530298219,8.06225774829855,1.6344809005239378,1.4282360780977794
9.785149350649352,1.262,6.094632660168349,0.197,8.05587787816868,0.151,1,1,10.0,6.082762530298219,8.06225774829855,1.2962871838181484,1.2441888582154053
9.815149350649351,1.201,6.094632660168349,0.123,7.938877878168679,0.166,1,1,10.0,6.082762530298219,8.06225774829855,1.120616084923117,1.2115216937132411
9.932149350649352,1.089,6.13363266016835,0.154,8.05587787816868,0.114,1,1,10.0,6.082762530298219,8.06225774829855,1.0892555474545114,1.1096588270155285
9.785149350649352,1.209,6.01663266016835,0.214,8.01687787816868,0.145,1,1,10.0,6.082762530298219,8.06225774829855,1.2515130784969228,1.1917067084939466
9.932149350649352,1.218,6.13363266016835,0.187,8.05587787816868,0.168,1,1,10.0,6.082762530298219,8.06225774829855,1.0892555474545114,1.1096588270155285
9.902149350649353,1.174,6.172632660168349,0.127,8.09487787816868,0.131,1,1,10.0,6.082762530298219,8.06225774829855,1.1767490071356612,1.1693795663784217
9.990149350649352,1.063,6.094632660168349,0.12,7.996877878168679,0.117,1,1,10.0,6.082762530298219,8.06225774829855,0.9390694107188519,1.0189701785617256
9.815149350649351,1.227,6.094632660168349,0.163,8.09487787816868,0.143,1,1,10.0,6.082762530298219,8.06225774829855,1.2992779347794479,1.2115216937132411
9.932149350649352,1.183,6.01663266016835,0.214,8.09487787816868,0.107,1,1,10.0,6.082762530298219,8.06225774829855,1.1342469384900211,1.0306821024333401
10.195149350649352,1.064,6.01663266016835,0.185,8.172877878168679,0.099,1,1,10.0,6.082762530298219,8.06225774829855,0.8467758949580774,0.7365999047421433
9.815149350649351,1.183,6.13363266016835,0.15,8.01687787816868,0.133,1,1,10.0,6.082762530298219,8.06225774829855,1.2095124384227125,1.238016268573971
10.195149350649352,1.011,6.094632660168349,0.192,8.05587787816868,0.105,1,1,10.0,6.082762530298219,8.06225774829855,0.7111498647086866,0.7890820544636017
9.961149350649352,1.173,6.01663266016835,0.195,8.01687787816868,0.134,1,1,10.0,6.082762530298219,8.06225774829855,1.0032738948234534,0.9986317878590261
10.049149350649351,1.073,5.9386326601683495,0.182,8.01687787816868,0.077,1,1,10.0,6.082762530298219,8.06225774829855,0.8774948744152908,0.8489975111534405
10.225149350649351,0.933,6.172632660168349,0.187,8.08487787816868,0.127,1,1,10.0,6.082762530298219,8.06225774829855,0.7008265044154598,0.8082063730162301
10.26514935064935,0.902,5.977632660168349,0.21,8.05587787816868,0.15,1,1,10.0,6.082762530298219,8.06225774829855,0.6088483712021946,0.6310445015985862
10.049149350649351,1.13,6.13363266016835,0.104,8.09487787816868,0.126,1,1,10.0,6.082762530298219,8.06225774829855,0.9672603707720272,0.9797803854570886
10.763149350649352,0.81,5.977632660168349,0.175,8.05587787816868,0.13,1,1,10.0,6.082762530298219,8.06225774829855,-0.13915825402971752,0.04926157086265448
10.371149350649352,0.89,6.055632660168349,0.184,7.97787787816868,0.165,1,1,10.0,6.082762530298219,8.06225774829855,0.3632711846784805,0.5616637811901728
9.961149350649352,1.156,6.094632660168349,0.259,7.97787787816868,0.154,1,1,10.0,6.082762530298219,8.06225774829855,0.9587170752165142,1.0511139375804848
10.89914935064935,0.694,5.977632660168349,0.27,8.09487787816868,0.124,1,1,10.0,6.082762530298219,8.06225774829855,-0.30460062180682207,-0.11440913043604597
10.254149350649351,0.887,6.094632660168349,0.15,8.05587787816868,0.129,1,1,10.0,6.082762530298219,8.06225774829855,0.6249706773246432,0.7220537976093458
10.254149350649351,1.056,6.13363266016835,0.131,8.05587787816868,0.117,1,1,10.0,6.082762530298219,8.06225774829855,0.6249706773246432,0.7485483724700757
9.990149350649352,1.116,6.055632660168349,0.137,8.01687787816868,0.089,1,1,10.0,6.082762530298219,8.06225774829855,0.9619462046564777,0.9926446037009953
9.844149350649351,1.135,6.094632660168349,0.215,8.09487787816868,0.086,1,1,10.0,6.082762530298219,8.06225774829855,1.2585551017553291,1.179848379138927
10.225149350649351,1.02,6.13363266016835,0.15,8.05587787816868,0.148,1,1,10.0,6.082762530298219,8.06225774829855,0.6673920817773323,0.7815427981555005
10.020149350649351,1.119,5.9386326601683495,0.223,8.114877878168679,0.076,1,1,10.0,6.082762530298219,8.06225774829855,1.0319892834480555,0.8813313812833109
10.254149350649351,0.948,6.094632660168349,0.15,8.02687787816868,0.071,1,1,10.0,6.082762530298219,8.06225774829855,0.5916563975436588,0.7220537976093458
9.990149350649352,1.144,6.172632660168349,0.131,8.08487787816868,0.091,1,1,10.0,6.082762530298219,8.06225774829855,1.0401547326158298,1.0721283282831844
9.961149350649352,1.146,6.094632660168349,0.197,8.05587787816868,0.097,1,1,10.0,6.082762530298219,8.06225774829855,1.048048000144679,1.0511139375804848
10.078149350649351,1.065,6.13363266016835,0.151,8.05587787816868,0.109,1,1,10.0,6.082762530298219,8.06225774829855,0.88057671814097,0.9473530708827743
9.990149350649352,1.157,6.055632660168349,0.129,8.05587787816868,0.116,1,1,10.0,6.082762530298219,8.06225774829855,1.006720309977703,0.9926446037009953
10.166149350649352,1.054,6.172632660168349,0.17,8.05587787816868,0.123,1,1,10.0,6.082762530298219,8.06225774829855,0.7533268405899471,0.8750445187593748
10.020149350649351,1.113,6.13363266016835,0.177,8.05587787816868,0.15,1,1,10.0,6.082762530298219,8.06225774829855,0.9638410984749209,1.0121142555869582
10.195149350649352,0.972,6.055632660168349,0.15,8.05587787816868,0.112,1,1,10.0,6.082762530298219,8.06225774829855,0.7111498647086866,0.7627564796028715
9.990149350649352,1.113,6.094632660168349,0.154,8.01687787816868,0.127,1,1,10.0,6.082762530298219,8.06225774829855,0.9619462046564777,1.0189701785617256
10.049149350649351,1.157,6.172632660168349,0.14,8.05587787816868,0.128,1,1,10.0,6.082762530298219,8.06225774829855,0.9222689797365164,1.0064439603178177
9.932149350649352,1.101,6.055632660168349,0.122,8.09487787816868,0.082,1,1,10.0,6.082762530298219,8.06225774829855,1.1342469384900216,1.0568386772940686
9.697149350649353,1.309,6.13363266016835,0.128,8.01687787816868,0.152,1,1,10.0,6.082762530298219,8.06225774829855,1.3739732417622283,1.365930226726928
9.884149350649352,1.141,6.13363266016835,0.086,8.114877878168679,0.098,1,1,10.0,6.082762530298219,8.06225774829855,1.2253453279749562,1.1625022902189923
9.620149350649353,1.248,6.2126326601683495,0.085,8.01687787816868,0.148,1,1,10.0,6.082762530298219,8.06225774829855,1.4802183846193706,1.5027517245217388
9.815149350649351,1.173,6.055632660168349,0.151,8.05587787816868,0.077,1,1,10.0,6.082762530298219,8.06225774829855,1.2542865437439377,1.185196118852511
9.844149350649351,1.183,6.01663266016835,0.149,7.996877878168679,0.117,1,1,10.0,6.082762530298219,8.06225774829855,1.1459128114609676,1.127366229417468
10.72314935064935,1.378,6.13363266016835,0.122,8.01687787816868,0.125,1,1,10.0,6.082762530298219,8.06225774829855,-0.12254293449008762,0.2019732007529045
9.785149350649352,1.238,6.13363266016835,0.112,8.01687787816868,0.14,1,1,10.0,6.082762530298219,8.06225774829855,1.2515130784969235,1.270683433076135
9.668149350649353,1.187,6.094632660168349,0.105,8.09487787816868,0.119,1,1,10.0,6.082762530298219,8.06225774829855,1.503852571143082,1.3706352997738458
9.844149350649351,1.207,6.094632660168349,0.15,8.09487787816868,0.091,1,1,10.0,6.082762530298219,8.06225774829855,1.2585551017553291,1.179848379138927
9.697149350649353,1.235,6.094632660168349,0.163,8.09487787816868,0.091,1,1,10.0,6.082762530298219,8.06225774829855,1.4637387381189635,1.339435651866198
9.756149350649352,1.203,6.094632660168349,0.121,8.01687787816868,0.16,1,1,10.0,6.082762530298219,8.06225774829855,1.291991482949613,1.2756720616786086
9.961149350649352,1.122,6.01663266016835,0.151,8.09487787816868,0.107,1,1,10.0,6.082762530298219,8.06225774829855,1.0930393911801888,0.9986317878590261
9.756149350649352,1.192,6.01663266016835,0.176,8.13387787816868,0.12,1,1,10.0,6.082762530298219,8.06225774829855,1.4269656560561446,1.2231899119571499
9.873149350649353,1.146,6.055632660168349,0.124,8.05587787816868,0.131,1,1,10.0,6.082762530298219,8.06225774829855,1.172720734838555,1.121756045259436
10.020149350649351,1.062,6.094632660168349,0.174,8.05587787816868,0.15,1,1,10.0,6.082762530298219,8.06225774829855,0.9638410984749209,0.9856196807262284
9.697149350649353,1.201,5.977632660168349,0.161,7.97787787816868,0.189,1,1,10.0,6.082762530298219,8.06225774829855,1.3294164221552884,1.2609659272840095
9.961149350649352,1.026,6.01663266016835,0.234,8.05587787816868,0.141,1,1,10.0,6.082762530298219,8.06225774829855,1.0480480001446795,0.9986317878590261
9.902149350649353,1.055,6.094632660168349,0.122,8.05587787816868,0.125,1,1,10.0,6.082762530298219,8.06225774829855,1.1317576161001506,1.1162214166569624
9.873149350649353,1.068,5.977632660168349,0.166,8.02687787816868,0.144,1,1,10.0,6.082762530298219,8.06225774829855,1.1394064550575707,1.0696118955379776
10.54714935064935,0.779,6.13363266016835,0.085,8.11387787816868,0.13,1,1,10.0,6.082762530298219,8.06225774829855,0.25661819978086087,0.4099494547211585
9.815149350649351,1.168,6.055632660168349,0.195,8.05587787816868,0.109,1,1,10.0,6.082762530298219,8.06225774829855,1.2542865437439377,1.185196118852511
9.932149350649352,1.162,5.977632660168349,0.134,8.09487787816868,0.145,1,1,10.0,6.082762530298219,8.06225774829855,1.1342469384900216,1.0046945275726102
9.814149350649352,1.114,5.977632660168349,0.161,8.09487787816868,0.119,1,1,10.0,6.082762530298219,8.06225774829855,1.3006800275438253,1.134142485725569
10.166149350649352,1.032,5.977632660168349,0.223,8.09487787816868,0.159,1,1,10.0,6.082762530298219,8.06225774829855,0.7983182316254585,0.7434166444557277
9.873149350649353,1.156,6.01663266016835,0.139,7.967877878168679,0.096,1,1,10.0,6.082762530298219,8.06225774829855,1.071999984370148,1.0955994703987075
10.26514935064935,1.077,6.13363266016835,0.163,8.09487787816868,0.119,1,1,10.0,6.082762530298219,8.06225774829855,0.6538397622377049,0.7360088010415046
9.902149350649353,1.147,6.055632660168349,0.168,8.13387787816868,0.113,1,1,10.0,6.082762530298219,8.06225774829855,1.2219576838854576,1.0898958417962323
10.195149350649352,0.966,6.172632660168349,0.142,8.01687787816868,0.133,1,1,10.0,6.082762530298219,8.06225774829855,0.6663757593874615,0.8422402041850603
10.089149350649352,1.171,6.055632660168349,0.122,8.05587787816868,0.115,1,1,10.0,6.082762530298219,8.06225774829855,0.8647309834470909,0.8822084608438527
10.089149350649352,1.204,6.13363266016835,0.112,8.05587787816868,0.139,1,1,10.0,6.082762530298219,8.06225774829855,0.8647309834470909,0.9350286105653127
9.756149350649352,1.919,6.055632660168349,0.152,8.172877878168679,0.088,1,1,10.0,6.082762530298219,8.06225774829855,1.4723916185202282,1.2493464868178785
9.844149350649351,1.135,6.055632660168349,0.125,8.01687787816868,0.153,1,1,10.0,6.082762530298219,8.06225774829855,1.168789605398594,1.1535228042781966
9.697149350649353,1.928,5.977632660168349,0.153,7.996877878168679,0.097,1,1,10.0,6.082762530298219,8.06225774829855,1.3510964478246024,1.2609659272840095
10.400149350649352,0.997,6.094632660168349,0.085,8.172877878168679,0.129,1,1,10.0,6.082762530298219,8.06225774829855,0.5452018782604873,0.5545244859210325
9.785149350649352,1.179,6.055632660168349,0.123,8.02687787816868,0.128,1,1,10.0,6.082762530298219,8.06225774829855,1.262972904037164,1.217863283354675
9.815149350649351,1.251,5.977632660168349,0.174,8.05587787816868,0.127,1,1,10.0,6.082762530298219,8.06225774829855,1.2542865437439377,1.1330519691310525
9.668149350649353,1.308,6.01663266016835,0.119,8.09487787816868,0.101,1,1,10.0,6.082762530298219,8.06225774829855,1.5038525711430815,1.3181531500523869
9.844149350649351,1.196,6.094632660168349,0.152,8.09487787816868,0.13,1,1,10.0,6.082762530298219,8.06225774829855,1.2585551017553291,1.179848379138927
9.815149350649351,1.214,5.977632660168349,0.161,8.13387787816868,0.089,1,1,10.0,6.082762530298219,8.06225774829855,1.3444866115292444,1.1330519691310525
9.961149350649352,1.17,6.094632660168349,0.149,7.996877878168679,0.115,1,1,10.0,6.082762530298219,8.06225774829855,0.9803971008858282,1.0511139375804848
9.756149350649352,1.22,6.211632660168349,0.108,8.09487787816868,0.129,1,1,10.0,6.082762530298219,8.06225774829855,1.3817569793063487,1.355662786260797
