predicted_x,predicted_y,x,y,x_error,y_error
1.0297129790443906,2.4758494534923416,1.0,2.5,0.02971297904439063,-0.024150546507658355
1.9963211855909855,2.369298630115813,1.0,2.5,0.9963211855909855,-0.130701369884187
1.5989726846473602,2.476925406483194,1.0,2.5,0.5989726846473602,-0.023074593516806186
1.5872464518877651,2.4831648560437993,1.0,2.5,0.5872464518877651,-0.01683514395620067
1.6648450020079752,2.4712917340218614,1.0,2.5,0.6648450020079752,-0.02870826597813858
1.643052144865118,2.4754012578313853,1.0,2.5,0.6430521448651181,-0.024598742168614685
1.7608568700999856,2.4702030501854493,1.0,2.5,0.7608568700999856,-0.02979694981455072
1.6858318036102187,2.475390896815629,1.0,2.5,0.6858318036102187,-0.02460910318437115
1.6418952505937148,2.4805768440839278,1.0,2.5,0.6418952505937148,-0.019423155916072243
1.7769157094024157,2.469308446295683,1.0,2.5,0.7769157094024157,-0.030691553704317087
1.6789122439612836,2.420679918300942,1.0,2.5,0.6789122439612836,-0.0793200816990578
1.6361585038538242,2.449673651491492,1.0,2.5,0.6361585038538242,-0.05032634850850792
1.5942668070455168,2.4867357586375793,1.0,2.5,0.5942668070455168,-0.013264241362420659
1.5463502600743604,2.490425905782809,1.0,2.5,0.5463502600743604,-0.009574094217191131
1.015792517281385,2.4897699152553465,1.0,2.5,0.015792517281385088,-0.010230084744653478
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.015792517281385,2.4897699152553465,1.0,2.5,0.015792517281385088,-0.010230084744653478
1.6261534322417568,2.475819116131577,1.0,2.5,0.6261534322417568,-0.02418088386842321
1.6051937076303122,2.486483321990406,1.0,2.5,0.6051937076303122,-0.013516678009593885
1.5463502600743604,2.490425905782809,1.0,2.5,0.5463502600743604,-0.009574094217191131
1.559485360268284,2.488699984645123,1.0,2.5,0.5594853602682841,-0.011300015354876791
1.6858318036102187,2.475390896815629,1.0,2.5,0.6858318036102187,-0.02460910318437115
1.5818443033947198,2.473747132332708,1.0,2.5,0.5818443033947198,-0.02625286766729218
1.5818443033947198,2.473747132332708,1.0,2.5,0.5818443033947198,-0.02625286766729218
1.5818443033947198,2.473747132332708,1.0,2.5,0.5818443033947198,-0.02625286766729218
1.5865699131508173,2.473747132332708,1.0,2.5,0.5865699131508173,-0.02625286766729218
1.5904637388025313,2.4807470889369565,1.0,2.5,0.5904637388025313,-0.0192529110630435
1.5644205128668356,2.484336105665231,1.0,2.5,0.5644205128668356,-0.01566389433476889
2.586943904135081,3.5650934106742938,1.0,2.5,1.5869439041350808,1.0650934106742938
1.559485360268284,2.488699984645123,1.0,2.5,0.5594853602682841,-0.011300015354876791
1.5865699131508173,2.473747132332708,1.0,2.5,0.5865699131508173,-0.02625286766729218
1.5818443033947198,2.473747132332708,1.0,2.5,0.5818443033947198,-0.02625286766729218
1.6361585038538242,2.449673651491492,1.0,2.5,0.6361585038538242,-0.05032634850850792
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.9893160502034974,2.3632925610215088,1.0,2.5,0.9893160502034974,-0.13670743897849125
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.6745319697231755,2.4782895679119745,1.0,2.5,0.6745319697231755,-0.021710432088025478
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.9418596131011774,2.3059778252068504,1.0,2.5,0.9418596131011774,-0.19402217479314965
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0218502456939524,2.4894264725570654,1.0,2.5,0.02185024569395244,-0.010573527442934605
1.6568640495332598,2.5501293196654284,1.0,2.5,0.6568640495332598,0.05012931966542844
1.015792517281385,2.4897699152553465,1.0,2.5,0.015792517281385088,-0.010230084744653478
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.5989726846473602,2.476925406483194,1.0,2.5,0.5989726846473602,-0.023074593516806186
1.5989726846473602,2.476925406483194,1.0,2.5,0.5989726846473602,-0.023074593516806186
1.5818443033947198,2.473747132332708,1.0,2.5,0.5818443033947198,-0.02625286766729218
1.015792517281385,2.4897699152553465,1.0,2.5,0.015792517281385088,-0.010230084744653478
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.5248387774095407,2.4812316138822474,1.0,2.5,0.5248387774095407,-0.018768386117752556
1.5407970362594015,2.4843782623465516,1.0,2.5,0.5407970362594015,-0.015621737653448431
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0340549240565258,2.4924147766506324,1.0,2.5,0.03405492405652577,-0.00758522334936762
1.2195362631480782,2.48503107053883,1.0,2.5,0.21953626314807817,-0.0149689294611699
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0190724679161747,2.492204250334843,1.0,2.5,0.019072467916174674,-0.007795749665156837
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0190724679161747,2.492204250334843,1.0,2.5,0.019072467916174674,-0.007795749665156837
1.3146684022794226,2.5645458834348624,1.0,2.5,0.3146684022794226,0.06454588343486245
1.6854824273291387,2.475846817243269,1.0,2.5,0.6854824273291387,-0.024153182756731173
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0340549240565258,2.4924147766506324,1.0,2.5,0.03405492405652577,-0.00758522334936762
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.0136658745095815,2.491896558027151,1.0,2.5,0.013665874509581455,-0.008103441972849179
1.014311035799904,2.491251396736828,1.0,2.5,0.014311035799903893,-0.008748603263172061
2.0034913244798744,2.3754386764121094,1.5,2.0,0.5034913244798744,0.3754386764121094
2.390613964065335,2.035308187764833,1.5,2.0,0.8906139640653352,0.03530818776483313
2.4600611118697473,1.9871413582242463,1.5,2.0,0.9600611118697473,-0.012858641775753687
2.235154386930868,2.1255416840513015,1.5,2.0,0.7351543869308679,0.1255416840513015
2.1841931048590832,2.1557696048674013,1.5,2.0,0.6841931048590832,0.15576960486740132
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.3013965074393044,2.0866938234729933,1.5,2.0,0.8013965074393044,0.08669382347299326
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
1.8532462209238847,2.409703083567158,1.5,2.0,0.3532462209238847,0.409703083567158
3.8551569945408755,3.25368427537896,1.5,2.0,2.3551569945408755,1.2536842753789599
1.9898432162854887,2.3745344692151615,1.5,2.0,0.48984321628548866,0.37453446921516154
2.0073995136381773,2.2615683555758372,1.5,2.0,0.5073995136381773,0.26156835557583724
2.194718641708939,2.1705663720213333,1.5,2.0,0.6947186417089388,0.1705663720213333
2.0034913244798744,2.3754386764121094,1.5,2.0,0.5034913244798744,0.3754386764121094
2.259144021095782,2.190750647177509,1.5,2.0,0.759144021095782,0.1907506471775089
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
5.03259552830841,3.4475560043428946,1.5,2.0,3.53259552830841,1.4475560043428946
5.03259552830841,3.4475560043428946,1.5,2.0,3.53259552830841,1.4475560043428946
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.21080787785514,2.2009478823572657,1.5,2.0,0.7108078778551401,0.20094788235726568
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
5.03259552830841,3.4475560043428946,1.5,2.0,3.53259552830841,1.4475560043428946
2.235154386930868,2.1255416840513015,1.5,2.0,0.7351543869308679,0.1255416840513015
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.1646290287039447,2.390565243233791,1.5,2.0,0.6646290287039447,0.39056524323379094
2.3465372617760414,2.1599019801329926,1.5,2.0,0.8465372617760414,0.15990198013299262
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.1271136252145517,2.4094935235381625,1.5,2.0,0.6271136252145517,0.4094935235381625
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.0073995136381773,2.2615683555758372,1.5,2.0,0.5073995136381773,0.26156835557583724
2.259144021095782,2.190750647177509,1.5,2.0,0.759144021095782,0.1907506471775089
1.643052144865118,2.4754012578313853,1.5,2.0,0.14305214486511808,0.4754012578313853
2.3238369849952605,2.1939927777884565,1.5,2.0,0.8238369849952605,0.19399277778845647
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
2.1621046551487733,2.901190811639342,1.5,2.0,0.6621046551487733,0.9011908116393421
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
1.9994755534952597,2.368258037658023,1.5,2.0,0.49947555349525974,0.3682580376580229
2.1537921194967535,2.4293774458880555,1.5,2.0,0.6537921194967535,0.4293774458880555
2.724782385696617,1.8242244125563065,1.5,2.0,1.2247823856966171,-0.17577558744369348
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.235154386930868,2.1255416840513015,1.5,2.0,0.7351543869308679,0.1255416840513015
2.290763705006929,2.1693483637560096,1.5,2.0,0.7907637050069289,0.1693483637560096
1.9994755534952597,2.368258037658023,1.5,2.0,0.49947555349525974,0.3682580376580229
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
4.501706774288388,3.3965180171810148,1.5,2.0,3.0017067742883876,1.3965180171810148
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.2822897247009513,2.5343728095548856,1.5,2.0,0.7822897247009513,0.5343728095548856
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.3730487960982534,2.1430809783254205,1.5,2.0,0.8730487960982534,0.14308097832542055
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.0251175349347585,2.375137028831303,1.5,2.0,0.5251175349347585,0.3751370288313032
2.409081696309056,2.0271913748817663,1.5,2.0,0.9090816963090562,0.02719137488176626
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.4055668040607694,2.0230039993185436,1.5,2.0,0.9055668040607694,0.023003999318543578
2.3238369849952605,2.1939927777884565,1.5,2.0,0.8238369849952605,0.19399277778845647
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.1129383509381747,2.397347408147562,1.5,2.0,0.6129383509381747,0.39734740814756186
2.1918501032994087,2.391127703024424,1.5,2.0,0.6918501032994087,0.391127703024424
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.3141322506374897,2.112315588100793,1.5,2.0,0.8141322506374897,0.11231558810079312
2.2225591792003647,2.4565573210399205,1.5,2.0,0.7225591792003647,0.4565573210399205
2.414258272949175,2.6402720173435728,1.5,2.0,0.914258272949175,0.6402720173435728
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.392796182593215,2.4507448197847337,1.5,2.0,0.8927961825932149,0.4507448197847337
2.160124723726169,2.3909374565550405,1.5,2.0,0.6601247237261689,0.39093745655504053
2.235154386930868,2.1255416840513015,1.5,2.0,0.7351543869308679,0.1255416840513015
2.1415835569083033,2.2744077149311774,1.5,2.0,0.6415835569083033,0.27440771493117744
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.034643771816318,2.3770140903005683,1.5,2.0,0.534643771816318,0.3770140903005683
2.2363989118712975,2.1706371138046396,1.5,2.0,0.7363989118712975,0.17063711380463964
2.2882954861357043,2.120927884854828,1.5,2.0,0.7882954861357043,0.12092788485482808
2.390613964065335,2.035308187764833,1.5,2.0,0.8906139640653352,0.03530818776483313
2.4326103842525004,2.0048235346950687,1.5,2.0,0.9326103842525004,0.0048235346950686875
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
1.0502176399765324,2.4553447925601994,1.5,2.0,-0.4497823600234676,0.45534479256019944
2.4600611118697473,1.9871413582242463,1.5,2.0,0.9600611118697473,-0.012858641775753687
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.5857622771389943,2.7810680543993582,1.5,2.0,1.0857622771389943,0.7810680543993582
1.0318396218161947,2.4737228107205373,1.5,2.0,-0.4681603781838053,0.47372281072053735
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
2.361776290702761,2.155607130614484,1.5,2.0,0.8617762907027608,0.15560713061448395
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
2.4427054974148557,2.0084198313656128,1.5,2.0,0.9427054974148557,0.008419831365612751
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
2.3324273929923884,2.0957657168009214,1.5,2.0,0.8324273929923884,0.09576571680092139
2.3425687865773908,2.0666424019662504,1.5,2.0,0.8425687865773908,0.06664240196625038
2.1324896058143525,2.2785189690424312,1.5,2.0,0.6324896058143525,0.27851896904243123
2.120799768679896,2.3996296265276658,1.5,2.0,0.6207997686798961,0.39962962652766576
3.2943951344880578,3.3449389798263285,1.5,2.0,1.7943951344880578,1.3449389798263285
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
2.1415835569083033,2.2744077149311774,1.5,2.0,0.6415835569083033,0.27440771493117744
2.259144021095782,2.190750647177509,1.5,2.0,0.759144021095782,0.1907506471775089
2.1381908198854327,2.3954791143724314,1.5,2.0,0.6381908198854327,0.39547911437243144
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.1129383509381747,2.397347408147562,1.5,2.0,0.6129383509381747,0.39734740814756186
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.074549960359146,2.3276149945597253,1.5,2.0,0.5745499603591462,0.3276149945597253
2.376148549163255,2.0898089851325152,1.5,2.0,0.876148549163255,0.08980898513251523
2.201320332604403,2.4682318173203113,1.5,2.0,0.7013203326044031,0.46823181732031127
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.265932522483045,2.109025826356872,1.5,2.0,0.7659325224830451,0.10902582635687219
2.146052237627154,2.397761332752535,1.5,2.0,0.646052237627154,0.3977613327525349
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
1.9880722765596683,2.3945577212815157,1.5,2.0,0.48807227655966834,0.39455772128151567
2.2273999963021884,2.1663976043189375,1.5,2.0,0.7273999963021884,0.16639760431893746
2.174378566424247,2.447634333414469,1.5,2.0,0.674378566424247,0.4476343334144688
2.6785631484316923,2.8822471213965724,1.5,2.0,1.1785631484316923,0.8822471213965724
2.174378566424247,2.447634333414469,1.5,2.0,0.674378566424247,0.4476343334144688
2.13400695784989,2.4112225504289047,1.5,2.0,0.6340069578498899,0.41122255042890465
2.1129383509381747,2.397347408147562,1.5,2.0,0.6129383509381747,0.39734740814756186
2.5338135716561148,1.963271932384255,1.5,2.0,1.0338135716561148,-0.0367280676157451
1.9893160502034974,2.3632925610215088,1.5,2.0,0.48931605020349744,0.36329256102150875
2.0427365233271777,2.3505848428567853,1.5,2.0,0.5427365233271777,0.35058484285678526
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
2.3238369849952605,2.1939927777884565,1.5,2.0,0.8238369849952605,0.19399277778845647
2.4600611118697473,1.9871413582242463,1.5,2.0,0.9600611118697473,-0.012858641775753687
2.2481254531394606,2.506457497705238,1.5,2.0,0.7481254531394606,0.5064574977052381
2.4141426520087794,2.012940347578136,1.5,2.0,0.9141426520087794,0.012940347578136002
2.134975042956273,2.4117757419182664,1.5,2.0,0.634975042956273,0.4117757419182664
2.11629776602754,2.253958026889954,1.5,2.0,0.6162977660275399,0.25395802688995417
2.703159594771422,2.8874243779708433,1.5,2.0,1.2031595947714222,0.8874243779708433
2.1585191319218593,2.185128531356101,1.5,2.0,0.6585191319218593,0.18512853135610108
2.6154815648417706,2.860018529095308,1.5,2.0,1.1154815648417706,0.8600185290953082
2.244845225757874,2.1260963555675554,1.5,2.0,0.7448452257578739,0.12609635556755538
2.146052237627154,2.397761332752535,1.5,2.0,0.646052237627154,0.3977613327525349
2.9444138541779963,7.5017949445283865,1.5,7.5,1.4444138541779963,0.0017949445283864662
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
1.6163911174223962,7.5,1.5,7.5,0.11639111742239616,0.0
2.2402395761169056,7.500542889928589,1.5,7.5,0.7402395761169056,0.0005428899285888633
1.5527065872305643,7.5,1.5,7.5,0.05270658723056432,0.0
1.5527065872305643,7.5,1.5,7.5,0.05270658723056432,0.0
1.9215870129870132,7.435220057720058,1.5,7.5,0.4215870129870132,-0.06477994227994177
2.9444138541779963,7.5017949445283865,1.5,7.5,1.4444138541779963,0.0017949445283864662
2.160045628211583,7.500542889928589,1.5,7.5,0.660045628211583,0.0005428899285888633
1.9033217291539404,7.500121951219512,1.5,7.5,0.4033217291539404,0.00012195121951208421
1.5546489153166374,7.5,1.5,7.5,0.0546489153166374,0.0
1.560297701313249,7.5,1.5,7.5,0.060297701313249075,0.0
1.7806582569945064,7.215307817586632,1.5,7.5,0.2806582569945064,-0.2846921824133677
1.585503790027767,7.467692307692307,1.5,7.5,0.08550379002776709,-0.03230769230769326
2.153106865703426,7.500314348861814,1.5,7.5,0.653106865703426,0.0003143488618135848
2.144830574448142,7.500542889928589,1.5,7.5,0.6448305744481422,0.0005428899285888633
2.1926752027231173,7.500509299192938,1.5,7.5,0.6926752027231173,0.000509299192938073
2.1684563900005696,7.500314348861814,1.5,7.5,0.6684563900005696,0.0003143488618135848
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.0420421004520697,7.500331939798009,1.5,7.5,0.5420421004520697,0.0003319397980092731
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.3639412659673753,7.502532124940023,1.5,7.5,0.8639412659673753,0.002532124940023195
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.253169802096801,7.500542889928589,1.5,7.5,0.7531698020968012,0.0005428899285888633
2.2153405888257267,7.500542889928589,1.5,7.5,0.7153405888257267,0.0005428899285888633
2.1845693764284944,7.500378451425917,1.5,7.5,0.6845693764284944,0.00037845142591663716
2.239811817086642,7.500542889928589,1.5,7.5,0.7398118170866419,0.0005428899285888633
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.2221564224303845,7.500542889928589,1.5,7.5,0.7221564224303845,0.0005428899285888633
2.234195725132619,7.500542889928589,1.5,7.5,0.734195725132619,0.0005428899285888633
2.244196197806593,7.500542889928589,1.5,7.5,0.744196197806593,0.0005428899285888633
2.245687718962544,7.500542889928589,1.5,7.5,0.7456877189625439,0.0005428899285888633
2.245687718962544,7.500542889928589,1.5,7.5,0.7456877189625439,0.0005428899285888633
2.1801849957085433,7.500378451425917,1.5,7.5,0.6801849957085433,0.00037845142591663716
2.203204594738513,7.500542889928589,1.5,7.5,0.703204594738513,0.0005428899285888633
2.253169802096801,7.500542889928589,1.5,7.5,0.7531698020968012,0.0005428899285888633
2.2221564224303845,7.500542889928589,1.5,7.5,0.7221564224303845,0.0005428899285888633
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.203204594738513,7.500542889928589,1.5,7.5,0.703204594738513,0.0005428899285888633
2.159046471932246,7.500314348861814,1.5,7.5,0.6590464719322462,0.0003143488618135848
2.180864450690295,7.500542889928589,1.5,7.5,0.680864450690295,0.0005428899285888633
2.1634308526521977,7.500314348861814,1.5,7.5,0.6634308526521977,0.0003143488618135848
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
2.1444286096327856,7.500314348861814,1.5,7.5,0.6444286096327856,0.0003143488618135848
